#{"t_start": 1521290806.882172, "env_id": "Walker2d-v2"}
r,l,t
0.71125,12,6.288805
-4.58919,8,6.298832
-4.290806,18,6.320105
0.12476,10,6.332591
-1.008083,11,6.346125
-2.232449,11,6.359433
-0.718121,15,6.377586
-8.4022,18,6.399465
-1.210146,23,6.426834
-1.152193,16,6.441757
0.092299,23,6.460954
-3.759807,13,6.471922
4.573191,26,6.493295
-3.145868,11,6.502672
-2.032243,21,6.519881
0.853129,12,6.529981
-2.694713,19,6.545865
-0.601043,13,6.55974
7.794679,17,6.578398
-9.323277,14,6.595483
2.807278,13,6.611201
5.187575,18,6.632706
-3.625383,18,6.654678
5.128177,27,6.687146
2.678023,19,6.710853
-1.784353,10,6.723618
3.171705,17,6.744829
-10.299247,20,6.769281
-2.668099,13,6.783637
0.515997,11,6.793256
9.432757,28,6.81865
1.247036,23,6.847074
0.263365,26,6.878923
2.213,15,6.897587
9.456694,28,6.931901
-0.524124,16,6.951276
1.318353,13,6.967421
1.861241,12,6.981982
-0.98123,16,7.001713
0.460064,19,7.025051
-5.835585,10,7.037664
-1.315658,10,7.04917
-4.472528,15,7.067602
-3.96216,16,7.087305
4.45388,18,7.10827
-4.669873,10,7.121144
-8.194377,11,7.134325
-1.649737,18,7.156553
1.421584,15,7.174383
-9.278603,20,7.198622
-2.543139,9,7.209959
-1.709893,25,7.233833
-1.159074,12,7.244231
-0.283664,13,7.255109
-0.753109,17,7.269376
-0.983887,9,7.277373
-6.493801,27,7.299972
-3.001217,28,7.323556
3.013566,18,7.339199
-6.198524,9,7.347317
3.062079,23,7.367879
-5.12193,8,7.375248
-8.754174,16,7.891004
17.80892,31,7.925807
1.105794,49,7.978664
6.317355,30,8.014821
5.539053,31,8.052348
-0.932079,13,8.068484
-7.015079,25,8.099098
-2.058865,14,8.11634
-9.580037,23,8.144698
-5.86743,21,8.169968
2.807506,30,8.202704
-7.368844,14,8.218709
-7.163903,17,8.239531
1.40687,13,8.255678
1.870213,12,8.270189
-7.109359,17,8.291141
4.686942,34,8.327167
-2.697538,38,8.358714
7.349995,23,8.378098
-1.511931,12,8.388431
-6.841267,17,8.406036
21.426674,46,8.46101
1.358135,21,8.486749
-6.26437,20,8.511549
0.039281,11,8.525267
-5.185768,18,8.546623
5.515845,19,8.569718
-10.283654,22,8.597046
-0.947673,34,8.637384
-2.482859,17,8.657993
-0.273893,16,8.677537
0.946033,33,8.716294
-0.089627,12,8.731039
-6.57869,11,8.744434
1.136114,16,8.763788
-3.598127,20,8.786107
-8.830525,17,8.800937
12.853679,43,8.836215
-4.210947,10,8.844769
1.702819,23,8.863888
6.15211,16,8.877319
12.897042,31,8.902807
-3.9533,18,8.917904
5.818843,19,8.93427
-3.464674,18,8.949417
-11.065384,26,8.970871
5.460547,31,9.153776
0.251687,20,9.17717
2.052875,18,9.199028
-6.444147,17,9.219433
-2.885394,18,9.240567
-1.726328,11,9.254156
0.205754,21,9.278791
1.440484,15,9.295173
-3.303583,9,9.303154
-5.493725,14,9.31476
7.247859,30,9.339524
3.228521,29,9.363556
-1.544337,29,9.387393
-4.696248,10,9.396096
-5.733588,24,9.416627
4.761644,30,9.441387
14.256,33,9.468522
-1.05587,14,9.480376
3.847416,16,9.493622
0.187808,18,9.509305
-0.204188,23,9.530036
-3.925262,15,9.543437
-3.054291,19,9.56461
-6.241384,22,9.590712
-5.076238,14,9.607728
1.502282,20,9.624776
-8.958791,19,9.644816
-2.183122,18,9.666067
2.904447,15,9.684177
-4.156957,21,9.709492
0.138311,25,9.738636
1.61893,11,9.752178
-1.982983,9,9.762943
-0.201792,10,9.77524
8.705662,26,9.806362
-5.914296,25,9.828992
-5.537707,40,9.862005
4.534567,26,9.883754
4.630906,18,9.898809
6.923723,17,9.91306
-8.389155,11,9.922256
1.788259,15,9.93477
-3.43098,20,9.951352
2.224793,33,9.983135
14.427775,44,10.019703
-0.648149,18,10.034715
-8.754561,12,10.04495
-3.773584,23,10.065899
4.458325,16,10.085025
-4.964224,18,10.106536
-1.980895,11,10.119987
