#{"t_start": 1521290374.6536, "env_id": "HalfCheetah-v2"}
r,l,t
-688.017185,1000,2.754348
-564.605838,1000,3.852466
-655.237017,1000,4.582268
-667.939877,1000,5.437981
-669.846504,1000,6.237497
-660.837849,1000,7.038335
-557.962627,1000,7.846314
-581.492155,1000,8.611368
-725.937318,1000,9.34442
-754.523408,1000,10.148812
-542.880204,1000,10.93908
-594.688662,1000,11.935083
-719.385183,1000,12.734498
-582.031308,1000,13.603358
-774.261818,1000,14.540351
-719.225594,1000,15.490789
-670.769007,1000,16.321256
-590.915428,1000,17.095369
-584.058237,1000,17.90399
-750.40191,1000,18.683623
-670.289577,1000,19.476498
-661.440879,1000,20.280667
-645.842374,1000,21.071597
-702.379826,1000,21.864947
-674.348067,1000,22.667267
-703.621375,1000,23.48384
-751.845577,1000,24.391228
-677.739866,1000,25.292436
-726.230217,1000,26.195877
-589.605003,1000,27.156241
-696.115625,1000,27.895289
-834.674074,1000,28.598298
-632.348829,1000,29.416945
-768.637108,1000,30.206429
-693.630367,1000,30.991082
-705.66756,1000,31.775266
-707.284829,1000,32.632867
-787.088688,1000,33.454007
-591.647127,1000,34.261965
-900.415335,1000,35.056214
-730.969355,1000,35.841488
-840.89612,1000,36.622249
-599.039921,1000,37.315411
-884.961646,1000,38.135304
-700.876069,1000,38.94857
-690.39045,1000,39.737085
-722.279304,1000,40.535389
-672.343721,1000,41.323246
-793.865671,1000,42.110818
-488.509712,1000,42.908427
-747.457409,1000,43.696494
-790.914163,1000,44.480695
-765.371349,1000,45.277123
-681.461796,1000,46.068886
-510.138067,1000,46.857689
-711.840749,1000,47.656816
-698.354117,1000,48.445763
-700.28645,1000,49.231872
-848.069886,1000,50.028069
-722.36851,1000,50.81768
-758.468841,1000,51.605544
-833.855571,1000,52.400941
-902.64005,1000,53.187247
-808.731795,1000,53.976196
-834.092537,1000,54.773937
-883.766026,1000,55.562209
-742.343709,1000,56.35222
-841.788996,1000,57.14697
-1066.161492,1000,57.935566
-812.70024,1000,58.72244
-712.858669,1000,59.517709
-769.252765,1000,60.307398
-662.839392,1000,61.092357
-940.329977,1000,61.891149
-612.639192,1000,62.68147
-728.626985,1000,63.469488
-703.842544,1000,64.267802
-929.445176,1000,65.050498
-751.54144,1000,65.83796
-868.901815,1000,66.635771
-763.816912,1000,67.427042
-910.941213,1000,68.21584
-788.456287,1000,69.01067
-928.758501,1000,69.800349
-863.769287,1000,70.591191
-747.270634,1000,71.271954
-794.687187,1000,72.071285
-813.276736,1000,72.855248
-786.246076,1000,73.639807
-781.607195,1000,74.43837
-1016.181267,1000,75.222837
-564.171035,1000,76.004555
-795.360404,1000,76.789661
-795.854714,1000,77.570424
-701.522871,1000,78.349923
-680.559414,1000,79.145952
-860.67749,1000,79.930021
-773.394287,1000,80.708385
-957.73074,1000,81.497567
-869.182872,1000,82.27594
-922.331923,1000,83.055601
-801.677491,1000,83.846379
-652.041407,1000,84.625394
-661.25748,1000,85.403733
-932.708602,1000,86.190731
-597.625476,1000,86.967158
-582.928136,1000,87.7435
-892.449837,1000,88.529777
-831.835377,1000,89.31112
-811.485917,1000,90.092708
-802.980579,1000,90.881077
-692.650904,1000,91.66163
-852.919427,1000,92.438809
-753.39161,1000,93.224635
-698.383687,1000,94.005174
-866.526576,1000,94.792785
-864.093295,1000,95.58158
-690.801795,1000,96.365053
-720.772486,1000,97.144642
-790.281876,1000,97.935613
-822.236895,1000,98.718801
-749.586851,1000,99.500604
-769.106041,1000,100.291195
-846.106005,1000,101.069211
-822.567704,1000,101.851999
-1041.643401,1000,102.644254
-917.160567,1000,103.428095
-875.065355,1000,104.099932
-838.117974,1000,104.878848
-851.087741,1000,105.681098
-810.493231,1000,106.513457
-899.750035,1000,107.452937
-844.686152,1000,108.266606
-851.970952,1000,109.063997
-875.79775,1000,109.866182
-737.783538,1000,110.676126
-781.889881,1000,111.471626
-900.273878,1000,112.289105
-764.307727,1000,113.241604
-783.725492,1000,114.137352
-875.523644,1000,114.937823
-750.203119,1000,115.750723
-1166.125825,1000,116.554456
-880.512164,1000,117.415697
-935.719202,1000,118.225346
-817.432291,1000,119.087425
-824.779734,1000,119.890093
-848.61601,1000,120.696642
-908.326048,1000,121.498048
-879.419128,1000,122.298375
-859.212039,1000,123.197778
-925.288154,1000,124.116684
-939.701204,1000,124.916048
-812.994868,1000,125.728422
-863.0072,1000,126.535511
-723.892923,1000,127.338427
-848.986673,1000,128.148698
-856.24849,1000,128.948367
-835.764904,1000,129.750768
-778.402212,1000,130.559689
-966.788668,1000,131.361176
-751.72022,1000,132.163597
-641.315501,1000,132.97121
-941.36476,1000,133.771353
-818.117934,1000,134.569546
-970.588052,1000,135.378508
-862.403344,1000,136.180161
-1013.004509,1000,136.980149
-869.076745,1000,137.789624
-908.756152,1000,138.590618
-727.429488,1000,139.277125
-1033.624894,1000,140.077759
-814.107947,1000,140.882853
-927.931927,1000,141.681919
-919.624466,1000,142.480193
-874.707388,1000,143.291234
-926.100118,1000,144.092733
-869.796857,1000,144.891041
-802.646998,1000,145.702185
-809.685299,1000,146.506168
-837.733291,1000,147.309649
-962.333946,1000,148.121122
-898.198295,1000,148.921822
-954.12396,1000,149.721874
-929.917437,1000,150.529696
-548.20665,1000,151.354364
-986.690646,1000,152.263125
-781.538688,1000,153.067209
-838.856206,1000,153.865155
-980.047554,1000,154.665915
-888.469085,1000,155.474537
-903.980798,1000,156.277704
-985.818943,1000,157.075096
-997.836303,1000,157.884389
-883.004551,1000,158.683742
-915.572856,1000,159.484086
-946.600573,1000,160.291822
-896.221379,1000,161.088556
-909.309433,1000,161.887958
-979.25312,1000,162.695457
-629.915543,1000,163.499339
-812.144323,1000,164.298159
-1000.520384,1000,165.104446
-1004.604822,1000,165.903227
-1085.956977,1000,166.702856
-890.869841,1000,167.512679
-976.15886,1000,168.315682
-833.032183,1000,169.113502
-1094.909736,1000,169.924592
-914.628595,1000,170.728389
-741.56684,1000,171.532479
-891.446882,1000,172.342738
-689.779986,1000,173.143831
-664.886392,1000,173.830447
-863.534751,1000,174.630391
-1062.433571,1000,175.442025
-942.270098,1000,176.247752
-881.517976,1000,177.048787
-770.133369,1000,177.863847
-737.366199,1000,178.670221
-876.46018,1000,179.474582
-833.503533,1000,180.285551
-991.105738,1000,181.087054
-792.011363,1000,181.888219
-850.568073,1000,182.698116
-805.999726,1000,183.4996
-894.338877,1000,184.306998
-882.598265,1000,185.117598
-797.887313,1000,185.921246
-953.637011,1000,186.725868
-824.175455,1000,187.538476
-722.437776,1000,188.344068
-1046.351285,1000,189.14194
-1094.020189,1000,189.952782
-849.096942,1000,190.752694
-1057.206558,1000,191.55606
-850.422004,1000,192.366752
-791.711027,1000,193.16754
-1018.428056,1000,193.966769
-878.862986,1000,194.775968
-865.523549,1000,195.579871
-1169.975864,1000,196.382374
-665.841573,1000,197.190996
-912.893335,1000,197.992772
-875.462264,1000,198.796332
-845.228808,1000,199.609616
-763.185748,1000,200.414789
-1022.593973,1000,201.213806
-838.755907,1000,202.023121
-864.980501,1000,202.82454
-1069.573504,1000,203.626133
-920.941372,1000,204.437782
-974.648321,1000,205.239479
-924.64471,1000,206.040602
-838.636043,1000,206.85093
-1019.686283,1000,207.538389
-999.684174,1000,208.337488
-997.039456,1000,209.135598
-971.17529,1000,209.948487
-946.215567,1000,210.751011
-911.126034,1000,211.554801
-987.345829,1000,212.366701
-839.603111,1000,213.169198
-868.828418,1000,213.969942
-870.119712,1000,214.783399
-1003.956717,1000,215.58744
