#{"t_start": 1521290812.4643857, "env_id": "Walker2d-v2"}
r,l,t
-7.899536,24,13.399056
-4.667052,9,13.410312
-4.388109,32,13.448925
-2.383449,37,13.494669
-2.661419,36,13.539025
-4.535726,34,13.580967
-14.204075,27,13.614194
30.847872,44,13.660583
-5.072065,34,13.689861
2.116831,21,13.70769
-7.164799,25,13.7285
1.395478,26,13.750553
-3.346148,25,13.774398
-6.349219,42,13.814424
-0.682176,18,13.829615
-5.173891,16,13.843515
2.63677,35,13.872656
8.306486,44,13.909989
-7.194088,23,13.929401
0.177318,11,13.941401
-0.696657,36,13.987133
8.502866,22,14.01553
3.128233,19,14.03963
20.804123,53,14.104608
-6.312591,18,14.127755
-7.145748,27,14.280677
-0.633085,40,14.313897
-2.843637,28,14.337334
-7.804696,13,14.348532
-5.10319,53,14.393092
-5.193851,50,14.434759
35.613701,55,14.479999
5.006084,23,14.499246
9.967525,42,14.534785
14.693453,47,14.574278
1.668133,33,14.603624
-5.228001,30,14.6285
-6.964896,19,14.644395
-1.067204,22,14.662883
1.427963,33,14.690518
-2.469152,12,14.700843
16.379185,50,14.743342
9.941539,41,14.778097
-0.043431,41,14.818595
4.533824,51,14.863378
17.081392,55,14.909625
17.887766,30,14.935413
-0.472831,43,14.98414
5.097442,29,15.01985
-0.63243,42,15.071687
6.314176,44,15.125905
-0.804627,12,15.141136
-6.652698,25,15.172041
7.990125,60,15.405684
15.436289,39,15.453626
-1.547583,25,15.484366
-3.649218,24,15.513597
-6.495032,32,15.552668
9.147652,54,15.618062
2.29367,48,15.677043
-3.872188,41,15.726933
4.100946,33,15.766365
6.836637,52,15.829745
9.680405,45,15.881856
-8.510183,57,15.95002
5.068569,53,16.013664
-1.922318,28,16.046607
2.212377,32,16.084921
4.6564,33,16.124407
-2.209833,25,16.154745
11.852901,57,16.22194
-1.654302,30,16.254114
7.896224,41,16.288336
-1.928197,22,16.30686
21.982201,64,16.359694
-0.567885,39,16.400223
11.538684,53,16.464409
-4.55577,47,16.52007
-4.440781,27,16.548459
12.993646,44,16.756028
44.76053,67,16.81177
14.074543,56,16.858484
12.326185,41,16.892623
7.517745,55,16.938273
-1.63237,43,16.978378
-0.487499,28,17.011938
-4.449954,25,17.041941
-12.784561,34,17.082422
0.600158,38,17.127655
22.101256,64,17.202617
17.356397,46,17.244881
2.621613,54,17.293708
-22.325046,90,17.401428
0.096405,42,17.444468
3.913179,40,17.477715
7.731739,21,17.495277
1.236344,39,17.527689
4.028825,22,17.546317
-4.882423,20,17.570001
-2.283807,26,17.601624
5.248082,52,17.664569
2.331462,41,17.714179
-0.091203,52,17.770243
-11.34397,83,18.038554
33.314806,91,18.116373
4.094563,38,18.148473
-8.076653,22,18.167034
-6.703817,49,18.208537
5.577187,36,18.24025
-11.61488,60,18.316257
-5.915576,11,18.330073
-0.661249,25,18.360245
95.62957,92,18.469473
11.049904,43,18.521691
15.987938,83,18.619306
-5.931586,34,18.654553
6.375707,46,18.693542
-2.044586,30,18.729478
0.918145,42,18.767908
-4.999436,105,18.854739
-5.2028,47,18.911367
-2.583913,30,18.947992
-5.674727,33,18.988338
1.49414,23,19.01699
-0.895583,37,19.222861
-1.298616,28,19.256606
4.571196,67,19.335764
-2.753019,24,19.364599
0.275325,84,19.448419
2.365888,60,19.518132
-3.311017,42,19.568472
10.637473,39,19.617253
-28.667546,112,19.750247
6.029411,24,19.778966
11.712938,34,19.811274
-27.476273,74,19.872982
-7.220699,23,19.897662
-2.328595,36,19.940982
8.868726,45,19.994624
-3.11081,70,20.076648
0.6953,28,20.110203
5.835781,29,20.145002
3.089816,34,20.185905
-14.552797,90,20.291692
-6.334961,18,20.313656
1.905782,26,20.344504
-10.922369,61,20.528226
