surrgain,EpTrueRewMean,entropy,TimeElapsed,EpThisIter,ev_tdlam_before,EpRewMean,entloss,meankl,TimestepsSoFar,EpisodesSoFar,optimgain,EpLenMean
0.14470065,787.2729167244886,8.316787,2199.0820050239563,4,0.6923838555812836,16.922573,0.0,0.013053304,521035,1045,0.14470065,405.925
0.164866,803.9445110917393,8.333497,2203.3364310264587,1,0.6735937297344208,17.300852,0.0,0.012401836,521771,1046,0.164866,418.05
0.15067449,827.5765236893567,8.333561,2207.5725326538086,2,0.613444983959198,17.49279,0.0,0.011679385,522600,1048,0.15067449,424.975
0.13494197,848.5201874920749,8.336791,2211.806937456131,2,0.777268797159195,17.594158,0.0,0.011654513,523894,1050,0.13494197,436.725
0.15999931,864.9842053495497,8.34288,2216.033654689789,2,0.7310769259929657,17.2497,0.0,0.013648429,524954,1052,0.15999931,445.725
0.123668626,882.3993563829794,8.331252,2220.237504720688,3,0.48077309131622314,17.389257,0.0,0.012148345,526132,1055,0.123668626,451.875
0.14268488,852.8105887786411,8.328814,2224.462569475174,4,0.6691668629646301,16.675007,0.0,0.012783208,527231,1059,0.14268488,438.25
0.16702202,831.8643748952396,8.332333,2228.673070907593,2,0.6822705268859863,16.385239,0.0,0.012860866,528335,1061,0.16702202,430.4
0.13553515,840.5266005863111,8.330136,2232.884829759598,2,0.7493568360805511,16.333784,0.0,0.014066779,529399,1063,0.13553515,436.375
0.17123803,765.3912587112396,8.314042,2237.103658437729,4,0.5646014213562012,14.42251,0.0,0.012160601,530301,1067,0.17123803,403.8
0.23838766,746.4337543873622,8.319291,2241.323618412018,3,0.7651969790458679,14.081146,0.0,0.012733908,531506,1070,0.23838766,394.75
0.1448299,762.4077575183617,8.336778,2245.51513671875,3,0.7656177431344986,14.051353,0.0,0.0127331745,532786,1073,0.1448299,404.125
0.160288,828.5684177183546,8.347779,2249.7384102344513,3,0.4841651916503906,15.580221,0.0,0.012305938,534424,1076,0.160288,425.375
0.16789067,811.354922534584,8.359066,2253.9416410923004,3,0.7850887030363083,15.236059,0.0,0.012004076,535698,1079,0.16789067,415.125
0.17385459,814.3173896664441,8.347612,2258.182602405548,3,0.3883742690086365,15.424316,0.0,0.012222433,536657,1082,0.17385459,413.15
0.124681115,816.1333863724791,8.335737,2262.440886735916,3,0.4865424633026123,15.493077,0.0,0.0044846023,537541,1085,0.124681115,412.65
0.52817315,809.4790719365062,8.331897,2266.669713497162,1,0.3181331753730774,15.289408,0.0,0.013020046,537972,1086,0.52817315,405.025
0.17125285,776.5941498263617,8.324109,2270.838292360306,3,0.5520136654376984,15.102301,0.0,0.0118538,538972,1089,0.17125285,384.475
0.14323868,733.374716129886,8.338546,2275.063985109329,4,0.7021338045597076,14.599154,0.0,0.012834591,540109,1093,0.14323868,367.35
0.1741705,736.8819701364613,8.333326,2279.318971633911,2,0.7679069489240646,14.653978,0.0,0.013211038,540801,1095,0.1741705,366.725
0.12801492,766.100700001379,8.340264,2283.56813788414,2,0.6276254951953888,14.975302,0.0,0.012363675,541759,1097,0.12801492,377.775
0.14191289,746.0751237897814,8.33812,2287.825482606888,3,0.5881107449531555,14.582626,0.0,0.011952967,542639,1100,0.14191289,364.475
0.14958292,736.9765242406818,8.345147,2292.0569241046906,4,0.7586302906274796,14.143103,0.0,0.013400465,543808,1104,0.14958292,353.15
0.21936342,788.40806264598,8.358709,2296.280205488205,2,0.5363882780075073,15.2956295,0.0,0.013430925,544878,1106,0.21936342,369.375
0.44961715,795.5826990262353,8.356022,2300.4984817504883,3,0.4462243914604187,15.7412815,0.0,0.013670505,545759,1109,0.44961715,366.025
0.15679134,815.6719905179204,8.346511,2304.7290790081024,2,0.555160254240036,16.161203,0.0,0.0126774,546949,1111,0.15679134,374.0
0.13907966,791.4095875069509,8.3305025,2308.9806096553802,3,0.8305903971195221,15.19798,0.0,0.0116541935,548265,1114,0.13907966,361.975
0.14628115,815.9325805502042,8.325741,2313.208055496216,3,0.8115452826023102,15.465533,0.0,0.0114935655,549543,1117,0.14628115,369.9
0.12768975,814.4105261107168,8.336738,2317.4649238586426,2,0.3870636224746704,15.460162,0.0,0.0041742115,550511,1119,0.12768975,370.325
0.16880375,837.2664431111091,8.326903,2321.734977245331,3,0.6160124242305756,15.962946,0.0,0.012183651,551692,1122,0.16880375,375.875
0.14748707,826.6229837722633,8.312977,2325.9462769031525,2,0.6891771256923676,15.594975,0.0,0.012974558,552198,1124,0.14748707,373.5
0.13651423,823.4003363526023,8.320556,2330.2057061195374,3,0.38919615745544434,15.0979,0.0,0.012656131,553483,1127,0.13651423,376.525
0.17155106,846.4734262566648,8.315688,2334.4392585754395,3,0.6397380232810974,15.304057,0.0,0.01173889,554745,1130,0.17155106,385.575
0.16417176,865.4127365730143,8.332819,2338.7114975452423,3,0.6567637920379639,15.591049,0.0,0.01280166,555909,1133,0.16417176,395.0
0.1664545,868.0797909417367,8.330746,2342.949616909027,2,0.7852495759725571,15.508171,0.0,0.012959724,556766,1135,0.1664545,399.125
0.18304163,872.877143086843,8.334718,2347.2101566791534,2,0.5523941814899445,15.52921,0.0,0.012852239,557703,1137,0.18304163,398.6
0.15602222,897.1586506738528,8.33233,2351.45876288414,3,0.6810365617275238,15.863298,0.0,0.013579018,558951,1140,0.15602222,407.8
0.14186469,930.2103444319279,8.329209,2355.673080921173,3,0.5642498433589935,16.586727,0.0,0.011519304,560108,1143,0.14186469,414.15
0.14498357,905.8720225870926,8.326646,2359.945084095001,3,0.7631315439939499,15.857054,0.0,0.013341385,561216,1146,0.14498357,408.45
0.18894541,938.8182341689342,8.32275,2364.195041656494,2,0.8793358206748962,15.811679,0.0,0.013013869,562599,1148,0.18894541,425.7
0.16458932,945.6914600040212,8.316451,2368.4612352848053,2,0.6713599264621735,15.791763,0.0,0.013376159,563361,1150,0.16458932,426.7
0.19992131,965.300372650089,8.3115225,2372.7010617256165,1,0.4656869173049927,15.938242,0.0,0.012827425,564273,1151,0.19992131,433.1
0.1483281,918.1195037459516,8.314509,2376.9434053897858,4,0.7283575236797333,15.173474,0.0,0.01284039,565386,1155,0.1483281,412.775
0.15645462,901.1485143982694,8.31268,2381.2073900699615,3,0.5506383180618286,14.755102,0.0,0.012139104,566197,1158,0.15645462,405.375
0.5664892,877.7384175866085,8.304066,2385.459972858429,3,0.4953279495239258,14.103775,0.0,0.014522804,567412,1161,0.5664892,400.425
0.21237542,912.4718617334881,8.301162,2389.7383904457092,2,0.5363387763500214,14.855252,0.0,0.011445884,568570,1163,0.21237542,415.275
0.18661857,940.8462884949613,8.297682,2394.0042626857758,1,0.6066199839115143,15.540352,0.0,0.012540492,569506,1164,0.18661857,432.7
0.071080774,961.2738708474837,8.303525,2398.2461619377136,2,0.47846025228500366,15.701645,0.0,0.0038178973,570593,1166,0.071080774,434.925
0.17665425,977.6726099222167,8.299193,2402.5357995033264,1,0.18952399492263794,16.008907,0.0,0.010362835,571593,1167,0.17665425,452.75
0.2037468,972.6145951980856,8.302357,2406.7815384864807,3,-0.04489600658416748,16.112135,0.0,0.0121773,572441,1170,0.2037468,442.4
0.19131336,977.6086004396999,8.303056,2411.026059627533,3,0.7410458326339722,16.39571,0.0,0.012849269,573594,1173,0.19131336,442.125
0.08208851,948.6904169847443,8.301624,2415.2688908576965,3,0.4509962797164917,15.820246,0.0,0.004121264,574392,1176,0.08208851,429.35
0.17556109,943.7997554966557,8.296752,2419.523153781891,2,0.7990349382162094,15.456636,0.0,0.014876464,575371,1178,0.17556109,432.2
0.1621487,963.5670705216813,8.291256,2424.2008605003357,3,0.11431014537811279,15.606634,0.0,0.014939147,576968,1181,0.1621487,440.975
0.16725795,946.6959285320652,8.279174,2428.4579977989197,3,0.5986950695514679,14.981814,0.0,0.014814215,577959,1184,0.16725795,439.825
0.16495271,958.3470201070659,8.284179,2432.7204072475433,2,0.6351322531700134,15.381299,0.0,0.013317764,579232,1186,0.16495271,450.4
0.13617575,817.2663183244428,8.283647,2436.9584324359894,5,0.7164329886436462,13.268433,0.0,0.013298138,580282,1191,0.13617575,400.225
0.078144886,841.9249249934416,8.281254,2441.184294462204,3,0.7072867453098297,13.450682,0.0,0.0040175067,581438,1194,0.078144886,409.7
0.14614302,841.0483123330665,8.282396,2445.432067632675,4,0.6573923826217651,13.219462,0.0,0.013244922,582793,1198,0.14614302,414.9
0.14116234,867.2737423962553,8.282345,2449.7088284492493,2,0.5956768095493317,13.563026,0.0,0.012181541,583673,1200,0.14116234,423.325
0.15590884,849.8154981026976,8.280321,2453.9638452529907,2,0.6272900998592377,13.143944,0.0,0.012350318,584711,1202,0.15590884,417.175
0.106628776,832.230764763887,8.29871,2458.2205328941345,1,-0.40225863456726074,12.998807,0.0,0.0038262433,585120,1203,0.106628776,413.75
0.15375957,847.0427022276281,8.297664,2462.4675800800323,1,0.709645539522171,13.064145,0.0,0.012801076,586083,1204,0.15375957,414.425
0.16902162,864.3883544023847,8.311824,2466.7094917297363,2,0.3552171587944031,13.510996,0.0,0.012779051,587321,1206,0.16902162,418.2
0.13588196,844.4403742626631,8.29413,2470.9305951595306,2,0.578497976064682,13.029465,0.0,0.012945665,587873,1208,0.13588196,400.65
0.18607593,880.4751590588843,8.303588,2475.146469593048,3,0.5394892394542694,13.525966,0.0,0.01380801,589511,1211,0.18607593,415.75
0.1317766,872.712322066321,8.318662,2479.3646965026855,1,0.2393360733985901,13.360538,0.0,0.011083012,590069,1212,0.1317766,418.25
0.26760972,900.6931850072251,8.30933,2483.58523106575,2,0.6906259059906006,13.863113,0.0,0.014071325,590930,1214,0.26760972,428.4
0.14108406,919.3722284901171,8.314742,2487.7864961624146,3,0.6989736557006836,14.291242,0.0,0.012130987,592314,1217,0.14108406,434.25
0.16158682,871.978843414991,8.317886,2492.002130508423,2,0.6265144944190979,13.834287,0.0,0.012436827,593019,1219,0.16158682,416.2
0.19814056,884.1265319896568,8.3354025,2496.2246351242065,3,0.7451771795749664,14.294586,0.0,0.012711903,594002,1222,0.19814056,417.825
0.17658038,864.5959297693953,8.342343,2500.4287412166595,3,0.7239086627960205,14.087402,0.0,0.012035038,594928,1225,0.17658038,402.325
0.13104862,882.223485705008,8.341617,2504.6681892871857,1,0.6030444502830505,14.250509,0.0,0.012210644,595928,1226,0.13104862,417.4
0.15188113,917.684621262673,8.344346,2508.9021668434143,2,0.6793584823608398,15.027211,0.0,0.012657848,597028,1228,0.15188113,433.425
0.16920222,960.8368526273655,8.340868,2513.149743080139,4,0.652565598487854,16.051321,0.0,0.013224594,598280,1232,0.16920222,441.325
0.1168477,967.5339846901137,8.347781,2517.448874473572,1,0.5129876732826233,16.267197,0.0,0.011186869,599280,1233,0.1168477,456.825
0.17588755,965.1586638173454,8.350467,2521.713322162628,2,0.5576251149177551,16.233679,0.0,0.013544599,600260,1235,0.17588755,457.175
0.12165186,993.6087565549535,8.375718,2525.9976127147675,2,0.5811466574668884,16.605675,0.0,0.013621449,601434,1237,0.12165186,476.175
0.1417615,1047.3172410328311,8.362847,2530.264035463333,2,0.7219729721546173,17.470325,0.0,0.011612083,602696,1239,0.1417615,492.05
0.17146048,1031.7526167431834,8.374334,2534.8907318115234,2,0.5990387499332428,17.40732,0.0,0.013191624,603363,1241,0.17146048,478.775
0.07693079,990.8913243774656,8.367934,2539.136936187744,3,0.5664387047290802,16.555298,0.0,0.0037862887,604275,1244,0.07693079,454.8
0.14186509,939.0350025917153,8.368664,2543.38254404068,4,0.6252126097679138,15.71478,0.0,0.012225421,605371,1248,0.14186509,437.45
0.078837685,944.1501359345297,8.36047,2547.639636516571,2,0.2723533511161804,15.445463,0.0,0.004519013,606645,1250,0.078837685,436.6
0.15574601,904.4190392580837,8.368168,2551.8588778972626,4,0.6886760890483856,14.658831,0.0,0.012065222,607738,1254,0.15574601,420.2
0.16224867,917.1586867626168,8.373653,2556.1206154823303,1,-0.28573787212371826,14.778534,0.0,0.014307474,608738,1255,0.16224867,429.225
0.1372864,910.5303680591671,8.373948,2560.365070104599,3,0.5455109179019928,14.513593,0.0,0.011963865,609762,1258,0.1372864,426.65
0.1394442,941.6654949741235,8.377078,2564.6183381080627,3,0.5974689722061157,14.952576,0.0,0.011377262,611491,1261,0.1394442,447.85
0.15145144,960.6279191277124,8.361009,2568.923442363739,1,0.496987521648407,15.069122,0.0,0.012345582,612491,1262,0.15145144,462.225
0.15935272,984.6850161698937,8.355892,2573.218791246414,1,0.6668978631496429,15.450244,0.0,0.01255336,613137,1263,0.15935272,470.2
0.1626405,1016.0616145147569,8.348952,2577.4891650676727,2,0.5719797313213348,15.613095,0.0,0.0142943,614266,1265,0.1626405,483.45
0.16587183,1021.5744057571876,8.345902,2581.7587127685547,1,0.6071215271949768,15.581224,0.0,0.014496308,615197,1266,0.16587183,481.725
0.120273195,1050.8610254719074,8.334362,2586.030235528946,1,0.5348869860172272,16.12618,0.0,0.010868974,616082,1267,0.120273195,494.875
0.13853514,1025.480172036318,8.32849,2590.279945373535,3,0.6498571336269379,15.203775,0.0,0.0120277405,617049,1270,0.13853514,482.375
0.14478081,1020.5700821674855,8.326917,2594.548849105835,3,0.5804937481880188,14.857897,0.0,0.012693288,618030,1273,0.14478081,468.75
0.1579589,1026.7648074224726,8.317613,2598.8139550685883,2,0.6306696534156799,15.279388,0.0,0.01265897,618793,1275,0.1579589,463.325
0.14057912,985.7602288645332,8.31647,2603.0671632289886,3,0.7498250603675842,14.674463,0.0,0.012503777,619702,1278,0.14057912,439.175
0.16140711,991.6089485956785,8.3155365,2607.3178277015686,2,0.6296051442623138,14.652799,0.0,0.0121603105,620781,1280,0.16140711,443.875
0.13458118,991.5312852205172,8.296342,2611.580141544342,2,0.2292296290397644,14.246121,0.0,0.01094839,621979,1282,0.13458118,456.3
0.18026051,1007.9474370029042,8.287531,2615.8182623386383,2,0.057348012924194336,15.125494,0.0,0.011705881,622865,1284,0.18026051,464.75
0.18115065,1024.7950199005336,8.282667,2620.134556531906,3,0.745962917804718,15.771845,0.0,0.012249691,623838,1287,0.18115065,469.925
0.16789725,1008.0996398824666,8.27983,2624.5896487236023,2,0.5936391949653625,15.908035,0.0,0.012694324,624811,1289,0.16789725,466.0
0.14741045,1057.202695853891,8.265883,2629.024223804474,2,0.5242446064949036,16.815876,0.0,0.013645265,626126,1291,0.14741045,476.8
0.155009,1085.2223449323403,8.250308,2633.4350910186768,2,0.6915384829044342,17.14136,0.0,0.011477036,627040,1293,0.155009,489.95
0.17108853,1022.5403911623328,8.240235,2637.8205955028534,3,0.46896541118621826,16.27863,0.0,0.013384419,628000,1296,0.17108853,463.425
0.14750895,1001.0650459367778,8.238404,2642.2038362026215,3,0.7617608457803726,15.782953,0.0,0.011903607,628903,1299,0.14750895,453.525
0.14123896,964.0002208946553,8.225278,2646.5672454833984,3,0.6969871819019318,15.242935,0.0,0.012701894,629767,1302,0.14123896,431.9
0.18980739,908.4740215014699,8.246659,2650.7983827590942,3,0.4659695029258728,14.770765,0.0,0.01314077,630730,1305,0.18980739,411.6
0.15748969,884.5051925227157,8.233217,2655.049973964691,2,0.8028775155544281,14.701334,0.0,0.012282839,632169,1307,0.15748969,402.175
0.12757748,886.8055037064809,8.218702,2659.2693481445312,3,0.342464804649353,14.800949,0.0,0.012830827,633040,1310,0.12757748,399.775
0.14559022,891.6964608155777,8.208318,2663.514003276825,2,0.734101802110672,14.955893,0.0,0.013566939,633901,1312,0.14559022,402.95
0.14198402,893.3711819336589,8.195512,2667.749772310257,1,0.6618416607379913,15.022817,0.0,0.011527963,634232,1313,0.14198402,405.05
0.1332427,933.4735848463315,8.17078,2671.9844086170197,1,-0.12235498428344727,15.493561,0.0,0.012555611,635232,1314,0.1332427,425.475
0.15293236,882.0505634814875,8.184068,2676.2210512161255,5,0.7240742444992065,14.524298,0.0,0.013181404,636753,1319,0.15293236,411.525
0.1663799,848.4474423912907,8.175704,2680.451882839203,2,0.3673768639564514,14.17444,0.0,0.013957448,637258,1321,0.1663799,386.925
0.15669295,860.5937305211476,8.155318,2684.6809895038605,3,0.6038141846656799,13.848679,0.0,0.013291299,638359,1324,0.15669295,387.35
0.14287196,820.2411162102329,8.158388,2688.927477121353,4,0.6706252098083496,12.634815,0.0,0.0124508925,639365,1328,0.14287196,371.175
0.16253874,752.0778325073209,8.154712,2693.155169725418,4,0.5011987388134003,11.401647,0.0,0.013918981,640536,1332,0.16253874,345.325
0.14638707,750.4985753313924,8.179581,2697.414038658142,2,0.7226141095161438,11.385263,0.0,0.011518614,640956,1334,0.14638707,342.0
0.071785174,765.6869474552234,8.183102,2701.6511583328247,3,0.6455246210098267,11.614032,0.0,0.004140782,642212,1337,0.071785174,348.425
0.14221635,802.5981328325686,8.182938,2705.8901782035828,2,0.5624557733535767,12.273043,0.0,0.013203694,643295,1339,0.14221635,359.8
0.15011358,850.5706796026959,8.163695,2710.4013509750366,3,0.767149031162262,12.869568,0.0,0.012568563,644775,1342,0.15011358,375.2
0.081955045,856.4968120012625,8.179387,2714.6387724876404,3,0.8137712478637695,12.585863,0.0,0.0038005724,645709,1345,0.081955045,374.475
0.123322256,855.1204634823622,8.194945,2718.8871054649353,2,0.5608875453472137,11.867068,0.0,0.011196031,647309,1347,0.123322256,378.5
0.21328509,898.9486627598008,8.179031,2723.262015581131,2,0.657922089099884,12.445862,0.0,0.014790919,648624,1349,0.21328509,395.9
0.15662858,886.9084995908161,8.173894,2731.769153356552,2,0.6656276881694794,12.132868,0.0,0.011811373,649385,1351,0.15662858,392.925
0.14880991,869.4550236867466,8.163437,2736.0039179325104,3,0.5527572333812714,11.713967,0.0,0.012613446,650412,1354,0.14880991,379.5
0.17838806,884.876407329653,8.146174,2740.2024385929108,2,0.7724060416221619,12.07043,0.0,0.0124361,651392,1356,0.17838806,381.75
0.18122566,924.3107151535369,8.157101,2744.3851504325867,2,0.23969590663909912,12.560466,0.0,0.013524262,652169,1358,0.18122566,392.025
0.1779361,955.7772381478142,8.145035,2748.6022806167603,1,0.6701712310314178,12.910054,0.0,0.014007112,652877,1359,0.1779361,403.1
0.14464206,1010.8688767445913,8.13074,2752.797303676605,2,0.6775544881820679,13.636212,0.0,0.012697563,654097,1361,0.14464206,420.975
0.19252552,991.9995657044313,8.146361,2757.144284963608,4,0.6666188836097717,13.249684,0.0,0.013738407,655211,1365,0.19252552,418.825
0.15870175,1033.743163449437,8.149602,2761.506586074829,2,0.6363328993320465,14.3278475,0.0,0.0135221165,656415,1367,0.15870175,433.075
0.14807904,1066.9561590710505,8.125687,2765.8328263759613,3,0.7634914517402649,14.890099,0.0,0.012071842,657492,1370,0.14807904,442.625
0.14190295,1100.697406653683,8.095216,2770.2021758556366,2,0.5471068620681763,15.441974,0.0,0.0122623,658781,1372,0.14190295,456.125
0.17361882,1094.8209156057842,8.093751,2774.5424649715424,5,0.7978762984275818,15.249884,0.0,0.013373507,659978,1377,0.17361882,444.15
0.14490245,1083.234889514912,8.092544,2778.8901188373566,2,0.5371178686618805,14.963903,0.0,0.012770704,661081,1379,0.14490245,444.65
0.16212487,1054.0036668595974,8.082472,2783.211644411087,3,0.32350313663482666,14.461452,0.0,0.011089369,662161,1382,0.16212487,434.65
0.12905091,1034.5073244362898,8.04823,2787.4688804149628,4,0.6623103022575378,14.455035,0.0,0.0124427155,663476,1386,0.12905091,426.325
0.16845421,997.5945985536,8.06128,2791.6489107608795,2,0.7138564884662628,14.002182,0.0,0.01207848,664288,1388,0.16845421,406.075
0.17377731,975.3899646809298,8.033629,2795.8057146072388,3,0.7038566172122955,13.696437,0.0,0.013133113,665191,1391,0.17377731,395.15
0.15083262,935.3514110384506,8.038634,2799.929945707321,4,0.673041969537735,13.155057,0.0,0.013106799,666323,1395,0.15083262,386.975
0.17709383,935.2873613200136,8.032773,2804.0380120277405,3,0.6232932806015015,12.634964,0.0,0.014431452,667808,1398,0.17709383,390.975
0.1687012,934.7484954754473,8.031357,2808.1670281887054,1,0.723266065120697,12.547783,0.0,0.011781054,668508,1399,0.1687012,390.775
0.17634647,903.49156003725,8.023983,2812.285509824753,1,0.7005132138729095,12.160235,0.0,0.0132882055,668955,1400,0.17634647,385.075
0.075201765,877.3582798980897,8.026119,2816.4036741256714,3,0.5236029028892517,11.368757,0.0,0.00502182,670003,1403,0.075201765,376.625
0.1961952,900.8966032317292,8.041152,2820.5108456611633,3,0.7289078533649445,11.648735,0.0,0.014058403,671045,1406,0.1961952,381.225
0.16397771,878.2357836996667,8.038029,2824.6150255203247,2,0.7510523051023483,10.981691,0.0,0.014324121,671633,1408,0.16397771,372.2
0.13715959,864.4610054265922,8.0244,2828.730520963669,3,0.6357020735740662,10.334345,0.0,0.012298553,673444,1411,0.13715959,373.8
0.15354398,865.6350922233662,8.013493,2832.841686487198,3,0.6764934957027435,10.355019,0.0,0.012279697,674276,1414,0.15354398,374.375
0.16859521,880.5372382315238,8.028199,2836.9633297920227,3,0.8227619379758835,10.477399,0.0,0.011072664,675594,1417,0.16859521,390.4
0.16654795,872.8969704095401,8.025342,2841.0694477558136,3,0.77927365899086,10.514723,0.0,0.0149762,676642,1420,0.16654795,378.95
0.1457721,884.4907401774366,8.021911,2845.196059703827,1,0.6075263619422913,10.719889,0.0,0.012952176,677258,1421,0.1457721,386.6
0.1307657,864.9987143958031,8.016433,2849.3276681900024,3,0.31527888774871826,10.450673,0.0,0.011531009,678112,1424,0.1307657,378.6
0.18405329,873.3147220297309,8.039364,2853.487853050232,1,0.5589402318000793,10.414732,0.0,0.011025155,679112,1425,0.18405329,396.6
0.15857483,918.1921967718251,8.049915,2857.610220193863,3,0.7611769735813141,11.06497,0.0,0.013477489,681013,1428,0.15857483,418.125
0.091419294,937.2546266170942,8.057358,2861.6889593601227,2,0.6807563304901123,11.319186,0.0,0.0040746797,681856,1430,0.091419294,424.375
0.12956563,967.4220822295622,8.044692,2865.7610387802124,2,0.6510061919689178,11.808046,0.0,0.011709901,683337,1432,0.12956563,439.575
0.16303584,928.1853613852403,8.040272,2869.8374905586243,4,0.7595581859350204,11.543188,0.0,0.014320196,684387,1436,0.16303584,426.6
0.1811532,971.1529510506818,8.036025,2873.9223108291626,2,0.5073986947536469,13.081363,0.0,0.012161536,685394,1438,0.1811532,439.65
0.15774456,939.5580790607339,8.041505,2878.0164244174957,2,0.46992290019989014,12.776816,0.0,0.014957,686015,1440,0.15774456,426.5
0.1549063,951.449379248366,8.039245,2882.0971302986145,3,0.7146560549736023,13.050052,0.0,0.013368217,687189,1443,0.1549063,429.65
0.13486598,929.3228377488925,7.9936557,2886.19797205925,2,0.8474777638912201,12.742163,0.0,0.010670386,688278,1445,0.13486598,436.4
0.07868966,915.2238849851256,7.9753304,2890.2787289619446,4,0.6967490017414093,12.944426,0.0,0.004038035,689684,1449,0.07868966,427.075
0.21911412,903.3551332451605,7.9748573,2894.368530035019,2,0.5376780033111572,12.835912,0.0,0.012761455,690191,1451,0.21911412,418.675
0.18715532,919.374822106266,7.9528203,2898.44637131691,2,0.6010752320289612,13.08465,0.0,0.013947287,691130,1453,0.18715532,426.475
0.16636807,915.1307866661591,7.9597197,2902.5132899284363,3,0.6852094531059265,13.201677,0.0,0.013012428,692246,1456,0.16636807,419.35
0.19380932,936.6957943475052,7.9541135,2906.581562280655,3,0.7547559589147568,13.539587,0.0,0.013139935,693257,1459,0.19380932,425.7
0.20689535,921.527402030944,7.9406853,2910.658449411392,2,0.576947033405304,13.150401,0.0,0.013875001,693972,1461,0.20689535,417.85
0.20947674,872.4271113666733,7.946704,2914.743010997772,5,0.22940057516098022,12.86734,0.0,0.013978081,695159,1466,0.20947674,376.175
0.15432927,831.4990172933788,7.9274445,2918.8246376514435,4,0.6152105629444122,12.22175,0.0,0.014326328,696317,1470,0.15432927,361.525
0.15548486,804.13931677169,7.9155855,2922.8967022895813,2,0.6683911681175232,11.7316265,0.0,0.014533704,697094,1472,0.15548486,343.925
0.15477839,829.0078184107224,7.9324465,2926.971766233444,3,0.8199288845062256,11.972189,0.0,0.012675287,698263,1475,0.15477839,351.325
0.15023461,839.8040617484348,7.9187617,2931.047478199005,2,0.6792107224464417,11.04332,0.0,0.01186925,699225,1477,0.15023461,353.975
0.14871992,851.7281327794208,7.9157095,2935.138677597046,3,0.6801215708255768,11.049559,0.0,0.0138287665,700373,1480,0.14871992,358.95
0.21258819,852.5512807263349,7.9204865,2939.238954782486,3,0.5050768554210663,10.973012,0.0,0.014139926,701590,1483,0.21258819,360.025
0.19381541,861.670795075723,7.9366493,2943.3334109783173,2,0.7367037534713745,10.915545,0.0,0.013829968,702319,1485,0.19381541,351.025
0.16235253,862.2975877416517,7.9324956,2947.465508699417,3,0.7048298120498657,10.373006,0.0,0.013673502,703606,1488,0.16235253,356.0
0.13494867,903.536013927888,7.93446,2951.5539577007294,2,0.4197685122489929,10.910161,0.0,0.013417672,704978,1490,0.13494867,372.8
0.17763436,936.6301424058718,7.931595,2955.6333770751953,1,0.5818834006786346,11.290296,0.0,0.012760745,705675,1491,0.17763436,387.1
0.16712213,915.2105150339933,7.916027,2960.0929725170135,3,0.07489055395126343,11.091228,0.0,0.013839137,706563,1494,0.16712213,375.7
0.1583046,926.7968355223275,7.918949,2964.1870214939117,3,0.6779396533966064,11.004372,0.0,0.012442081,707620,1497,0.1583046,379.325
0.15184268,925.6670278172311,7.8921475,2968.2699999809265,2,0.3990463614463806,10.931058,0.0,0.011948537,708538,1499,0.15184268,382.025
0.14995407,939.1702706303306,7.882374,2972.351010799408,3,0.7827014774084091,10.911974,0.0,0.013122798,709856,1502,0.14995407,389.55
0.16978036,971.1245054082843,7.863449,2976.4363236427307,3,0.6682367622852325,11.335159,0.0,0.014195437,711220,1505,0.16978036,405.95
0.08052246,996.0602406797665,7.845688,2980.5382103919983,2,0.6956509947776794,11.661848,0.0,0.0039353627,712147,1507,0.08052246,418.625
0.18429564,1032.559789432074,7.839843,2984.6410727500916,3,0.3883395195007324,12.823013,0.0,0.013716156,713460,1510,0.18429564,428.575
0.16351026,1029.6848036386934,7.8471036,2988.7716064453125,3,0.6964096128940582,12.960493,0.0,0.013018116,714864,1513,0.16351026,433.025
0.14654943,1045.5876727377986,7.8636017,2992.8974075317383,1,0.7087186872959137,13.140844,0.0,0.014426863,715394,1514,0.14654943,439.35
0.1552259,1039.8271967345304,7.8654304,2997.0075464248657,2,0.6245653927326202,13.360239,0.0,0.012342828,716274,1516,0.1552259,436.3
0.097803056,1042.5616188061144,7.8623037,3001.1461601257324,1,0.6960085034370422,13.334711,0.0,0.010634061,717274,1517,0.097803056,451.225
0.14855102,1017.2949558893658,7.878598,3005.299643754959,5,0.5832479894161224,12.96785,0.0,0.014351568,718669,1522,0.14855102,437.7
0.15991725,1039.8947436715364,7.861157,3009.5012106895447,1,0.655849814414978,13.522537,0.0,0.0132357655,719597,1523,0.15991725,450.175
0.08343654,1096.256008700038,7.857226,3013.706163406372,2,0.4687052369117737,14.636747,0.0,0.0039586984,721205,1525,0.08343654,472.15
0.13381502,1092.065781626215,7.8372345,3017.8725991249084,2,0.7524046003818512,14.905273,0.0,0.012982416,721996,1527,0.13381502,470.75
0.17624544,1038.5028614707803,7.86652,3022.020564556122,3,0.5436578691005707,14.215167,0.0,0.012952475,723067,1530,0.17624544,452.225
0.13657254,1038.661849035343,7.8731685,3026.1198554039,3,0.606511652469635,14.120563,0.0,0.012942199,724229,1533,0.13657254,449.225
0.16811217,1062.7424292044293,7.885303,3030.2450070381165,2,0.5428127646446228,14.8103285,0.0,0.013718042,725215,1535,0.16811217,455.725
0.19463265,1079.0187165036652,7.8729706,3034.3795778751373,3,0.6116410195827484,14.987661,0.0,0.013398964,726326,1538,0.19463265,461.225
0.17073475,1048.9431742063603,7.855149,3038.535250902176,2,0.7978083938360214,14.962314,0.0,0.0131908795,727365,1540,0.17073475,453.775
