surrgain,EpRewMean,meankl,EpisodesSoFar,EpTrueRewMean,TimeElapsed,TimestepsSoFar,entloss,EpThisIter,EpLenMean,ev_tdlam_before,entropy,optimgain
0.16412526,15.545532,0.006774961,45,109.52348124806267,40.50355100631714,1025,0.0,45,23.325,0.41476714611053467,24.12545,0.16412526
0.15680419,17.70892,0.006698946,86,118.73423767693903,65.95154929161072,2057,0.0,41,25.2,0.486316442489624,24.151358,0.15680419
0.16833177,18.695683,0.0065916236,124,127.19783977713894,92.71474003791809,3090,0.0,38,27.025,0.624303013086319,24.163126,0.16833177
0.16785544,18.742413,0.006940783,162,129.3658924915775,119.72462511062622,4106,0.0,38,27.125,0.5651767551898956,24.146843,0.16785544
0.14253443,21.315445,0.0070551354,193,148.68894535965993,145.12452912330627,5113,0.0,31,31.325,0.613460898399353,24.099968,0.14253443
0.14086725,21.459354,0.006471916,227,146.74674641643202,171.09774732589722,6118,0.0,34,31.525,0.5550571084022522,24.035807,0.14086725
0.15744069,24.098011,0.007343536,253,169.75072500057922,198.4872851371765,7116,0.0,26,36.175,0.5087968409061432,24.067057,0.15744069
0.160638,24.538212,0.0068816086,279,177.21545248344628,223.25556921958923,8111,0.0,26,37.625,0.6661852896213531,24.054329,0.160638
0.18515861,27.27367,0.0076149153,302,196.22470509125074,249.60186433792114,9158,0.0,23,41.825,0.6638307273387909,24.044952,0.18515861
0.16057998,26.422962,0.0076302565,326,192.06599062700056,272.6590452194214,10147,0.0,24,40.875,0.6849013268947601,24.0376,0.16057998
0.16810054,28.677704,0.0077418946,348,213.36755879942748,519.2086801528931,11168,0.0,22,45.05,0.6962248086929321,24.026407,0.16810054
0.17716886,30.814032,0.007812764,368,232.93224210104228,889.763454914093,12197,0.0,20,49.35,0.7429061233997345,23.990274,0.17716886
0.17527556,30.31341,0.007944357,389,229.90923614703752,972.2787511348724,13209,0.0,21,49.425,0.7155302166938782,24.003458,0.17527556
0.6128334,31.632214,0.007918765,407,241.798086009691,1081.8329231739044,14224,0.0,18,52.3,0.7505902647972107,24.001951,0.6128334
0.17144358,32.86686,0.007830789,426,258.12626426630266,1110.2319512367249,15269,0.0,19,55.125,0.7965866923332214,23.9971,0.17144358
0.17775829,31.905869,0.008101882,445,259.22030959760775,1153.253769159317,16290,0.0,19,54.575,0.7727176398038864,23.995079,0.17775829
0.18018837,30.947063,0.008461656,462,258.8372011546777,1186.4941382408142,17310,0.0,17,55.825,0.7816844135522842,23.986458,0.18018837
0.19631267,34.10668,0.0077497405,478,288.937556879663,1211.9162752628326,18381,0.0,16,62.525,0.7844067066907883,23.98063,0.19631267
0.1904561,33.199013,0.00800444,496,288.52438056321614,1236.0403921604156,19399,0.0,18,61.625,0.7758559286594391,23.984364,0.1904561
0.17590985,32.046295,0.0079815835,513,287.072747234899,1259.7333722114563,20461,0.0,17,60.8,0.8086584210395813,23.969086,0.17590985
0.1985749,31.35437,0.0086185895,529,291.958724449613,1283.3692762851715,21482,0.0,16,62.05,0.832320049405098,23.961304,0.1985749
0.1963659,32.333107,0.008326092,545,304.0981458211258,1307.1954770088196,22528,0.0,16,64.725,0.757682204246521,23.949345,0.1963659
0.19374955,31.744,0.0084853945,560,305.50814338714173,1331.034758090973,23524,0.0,15,65.35,0.8376195728778839,23.947884,0.19374955
0.2036372,32.538162,0.008827159,574,316.4931544050902,1355.0320072174072,24504,0.0,14,67.95,0.7440466582775116,23.954752,0.2036372
0.18036938,31.520716,0.008882429,589,323.2432463040598,1378.0754072666168,25537,0.0,15,69.15,0.8267797529697418,23.93558,0.18036938
0.21768415,30.189068,0.009816157,605,314.9074751967213,1399.6333141326904,26591,0.0,16,67.65,0.8505742400884628,23.957876,0.21768415
0.19972166,29.202856,0.00832081,621,317.006751720049,1422.891410112381,27638,0.0,16,67.225,0.8850923478603363,23.97025,0.19972166
0.21273568,26.736969,0.008991197,637,294.6066090749371,1445.0304071903229,28650,0.0,16,62.375,0.8544264882802963,23.977985,0.21273568
0.21324039,29.534878,0.008782882,650,330.5660255212841,1470.6221301555634,29734,0.0,13,70.4,0.7925480604171753,23.991215,0.21324039
0.29246116,28.635956,0.009295566,666,326.1402751633258,1497.7611441612244,30757,0.0,16,69.4,0.8584041744470596,24.013338,0.29246116
0.21333224,28.412556,0.008985557,681,330.96573233360914,1523.2131142616272,31738,0.0,15,70.025,0.8902119770646095,24.024254,0.21333224
0.18494909,25.771933,0.008586554,696,310.4193470962114,1547.5044469833374,32730,0.0,15,65.475,0.8326435685157776,24.027018,0.18494909
0.20298934,26.731007,0.009143831,709,320.9532199129036,1573.4774610996246,33703,0.0,13,68.4,0.8501946330070496,23.997059,0.20298934
0.21696962,27.500769,0.009113344,724,329.83079236216594,1601.954739332199,34772,0.0,15,71.2,0.8367052674293518,23.991821,0.21696962
0.2604701,27.507278,0.009568857,737,336.7666149347918,1628.7447049617767,35761,0.0,13,73.375,0.841141015291214,24.022463,0.2604701
0.25859338,26.465841,0.009241855,752,335.9400928188603,1652.956540107727,36825,0.0,15,72.725,0.860729992389679,24.024748,0.25859338
0.21043977,26.23092,0.009593476,766,329.19414524758645,1675.349748134613,37775,0.0,14,71.6,0.8246801048517227,24.035154,0.21043977
0.19640274,24.328417,0.009137988,781,307.9148856713601,1698.03888630867,38771,0.0,15,67.375,0.8597533851861954,24.044792,0.19640274
0.19706294,23.49389,0.009376822,795,306.22941041221736,1720.7833132743835,39740,0.0,14,66.8,0.8621603548526764,24.006216,0.19706294
0.20975494,23.628735,0.009189399,809,324.4774141384652,1743.8033401966095,40766,0.0,14,69.875,0.8437410742044449,23.958006,0.20975494
0.23928475,24.388474,0.0098702805,824,334.1427219635686,1769.5962591171265,41792,0.0,15,71.275,0.8527849316596985,23.981117,0.23928475
0.27180794,24.316656,0.010169872,838,336.2845991873443,1794.7998600006104,42825,0.0,14,72.325,0.8894170448184013,23.98645,0.27180794
0.24453406,24.359112,0.008892266,853,328.7325363298711,1817.1591222286224,43855,0.0,15,70.75,0.8494550883769989,24.026985,0.24453406
0.2379899,23.033447,0.009665995,869,304.4135596321228,1839.47398519516,44818,0.0,16,66.25,0.8760310411453247,24.049807,0.2379899
0.27035528,23.607555,0.009878278,882,317.5409397905312,1862.2142720222473,45825,0.0,13,69.0,0.8469055444002151,24.045248,0.27035528
0.21625161,22.566944,0.009578441,898,312.77803067079606,1886.0947399139404,46873,0.0,16,67.75,0.8682539910078049,24.03613,0.21625161
0.21106942,23.54064,0.010070218,913,327.0933320567224,1909.0444049835205,47889,0.0,15,69.8,0.8571338206529617,24.047722,0.21106942
0.2180865,22.777002,0.009340529,927,326.48584810038125,1931.6623401641846,48912,0.0,14,68.65,0.8518986850976944,24.06881,0.2180865
0.23492722,22.092943,0.010347042,944,310.5505198030404,1956.2438583374023,49949,0.0,17,66.025,0.8646891564130783,24.09362,0.23492722
0.2522136,21.921923,0.009734207,958,319.87780288885716,1980.898469209671,51008,0.0,14,68.3,0.8198640942573547,24.112465,0.2522136
0.20776588,22.915089,0.0106685795,971,336.0011520193975,2005.5538251399994,52053,0.0,13,71.65,0.7755850702524185,24.08609,0.20776588
0.23088899,23.60171,0.009503828,985,350.30174628556415,2028.713395357132,53086,0.0,14,75.85,0.8525626510381699,24.086418,0.23088899
0.24755071,23.742746,0.010640445,998,358.15128637597894,2052.313055038452,54111,0.0,13,77.575,0.8105108737945557,24.104828,0.24755071
0.2173128,22.110565,0.010281356,1013,340.9502753084454,2075.3123581409454,55134,0.0,15,73.6,0.7881928980350494,24.101715,0.2173128
0.25380224,22.226507,0.010424124,1027,347.64225085906526,2098.76332116127,56152,0.0,14,74.1,0.7299635708332062,24.113646,0.25380224
0.2370313,21.8573,0.010825934,1041,330.2314241392874,2122.389014005661,57115,0.0,14,70.75,0.8703482449054718,24.105436,0.2370313
0.26824194,22.281748,0.011145664,1055,337.1177533393642,2146.960438013077,58150,0.0,14,72.775,0.8113360106945038,24.104858,0.26824194
0.25168297,22.824373,0.011117627,1068,342.7477796400494,2170.7748572826385,59171,0.0,13,73.825,0.7262028455734253,24.102577,0.25168297
0.21362111,22.799448,0.010279201,1082,342.32598050209765,2194.3808541297913,60175,0.0,14,74.55,0.8277139663696289,24.108847,0.21362111
0.23286557,21.879255,0.010102574,1097,329.73022402248154,2218.150547981262,61233,0.0,15,71.4,0.8223128020763397,24.097994,0.23286557
0.25462657,23.019993,0.0110096065,1110,344.88161707365913,2241.9592382907867,62240,0.0,13,73.4,0.8286731243133545,24.06588,0.25462657
0.24154806,25.108414,0.010269104,1121,373.52928143644596,2265.907454967499,63280,0.0,11,79.65,0.7415579855442047,24.0682,0.24154806
0.26885533,25.822577,0.01131561,1134,383.36059968208235,2289.8975942134857,64297,0.0,13,81.725,0.8279890269041061,24.07682,0.26885533
0.28039318,26.332205,0.0109201195,1148,385.52172564409585,2313.7905752658844,65380,0.0,14,82.425,0.7815820872783661,24.117552,0.28039318
0.24908271,23.972488,0.010948212,1162,366.37372889882107,2337.600076198578,66443,0.0,14,76.5,0.8782208636403084,24.120483,0.24908271
0.23591289,23.673557,0.010255395,1176,356.97603023937,2362.0453102588654,67486,0.0,14,75.15,0.8391372114419937,24.079628,0.23591289
0.27171147,23.938606,0.011549947,1190,358.97494381824805,2385.9491991996765,68588,0.0,14,75.825,0.8376099020242691,24.061024,0.27171147
0.25940955,23.902506,0.012002834,1205,355.64914138096293,2409.4258081912994,69645,0.0,15,74.975,0.7090466916561127,24.060097,0.25940955
0.24372518,22.628256,0.011634987,1220,329.2499981329703,2433.3235771656036,70704,0.0,15,70.675,0.8139695227146149,24.070925,0.24372518
0.26593167,23.55372,0.011465038,1233,340.756493005303,2457.4173941612244,71700,0.0,13,72.9,0.8318440765142441,24.06934,0.26593167
0.27167434,24.010672,0.01113019,1246,348.0410917799949,2480.6315262317657,72719,0.0,13,74.65,0.8490235507488251,24.06723,0.27167434
0.24408235,23.823137,0.01153806,1261,350.33576608482434,2504.079332113266,73764,0.0,15,74.875,0.9014469161629677,24.082367,0.24408235
0.24569508,23.29101,0.011238683,1275,346.22877106639646,2527.5534682273865,74810,0.0,14,73.9,0.8144928216934204,24.058104,0.24569508
0.28738135,22.122366,0.011962534,1289,334.3267918464521,2551.303966283798,75809,0.0,14,71.75,0.8162427991628647,24.052738,0.28738135
0.2875637,22.25854,0.011936486,1302,343.39508216670595,2574.974487066269,76828,0.0,13,73.975,0.8056807518005371,24.054352,0.2875637
0.23184432,21.840868,0.0111535145,1317,330.94941284228844,2597.9859821796417,77852,0.0,15,71.75,0.818526491522789,24.029173,0.23184432
0.25934994,22.931656,0.011382474,1329,341.8921196277883,2621.703989982605,78792,0.0,12,74.575,0.8023672550916672,24.0142,0.25934994
0.26687092,22.531586,0.01137251,1342,336.82865993739006,2645.281098127365,79771,0.0,13,73.575,0.7824534624814987,24.019003,0.26687092
0.31602788,23.491558,0.012303806,1355,350.0441165904834,2669.0575292110443,80791,0.0,13,76.575,0.8327065259218216,24.030731,0.31602788
0.2498247,23.311798,0.012301441,1369,349.3217967383374,2692.771716117859,81810,0.0,14,75.45,0.8150911629199982,24.025267,0.2498247
0.29088387,23.317324,0.011684485,1382,348.10164251492756,2716.680256128311,82801,0.0,13,75.75,0.8517940640449524,24.0194,0.29088387
0.28097486,22.419449,0.011917895,1395,343.2033172893766,2740.3448572158813,83740,0.0,13,73.725,0.8038865923881531,24.003378,0.28097486
0.23873144,23.555859,0.011741641,1407,368.49275779390575,2763.7035660743713,84799,0.0,12,78.65,0.7946657091379166,24.002934,0.23873144
0.26192522,23.962597,0.010914067,1419,381.7717912618617,2787.0631070137024,85809,0.0,12,80.725,0.7871598601341248,24.019047,0.26192522
0.23510656,23.874369,0.011948846,1433,386.69872515896316,2810.653383255005,86860,0.0,14,81.2,0.8636176139116287,23.99527,0.23510656
0.29241055,24.555923,0.012605506,1444,400.99955484065947,2834.3345153331757,87898,0.0,11,84.85,0.8221872448921204,23.97525,0.29241055
0.29654852,22.910105,0.012436774,1458,382.2579178927946,2858.298844099045,88976,0.0,14,81.025,0.8763356953859329,23.973299,0.29654852
0.38942283,22.50765,0.0145660825,1472,385.1450050155616,2881.528797149658,90022,0.0,14,81.15,0.8603205680847168,23.969564,0.38942283
0.24396534,20.68212,0.011857004,1486,351.3135280165817,2905.455407142639,91069,0.0,14,75.025,0.8719384968280792,23.953482,0.24396534
0.32625192,20.433271,0.013123956,1500,350.0254742964362,2929.435494184494,92103,0.0,14,74.225,0.8410682082176208,23.942745,0.32625192
0.259282,21.166739,0.012338299,1515,354.3237351551412,2953.2437522411346,93216,0.0,15,75.225,0.8807161748409271,23.94935,0.259282
0.24242899,21.80334,0.011637511,1527,357.8252712832767,2976.8233091831207,94211,0.0,12,76.775,0.8674566298723221,23.968386,0.24242899
0.25884694,22.284098,0.012100007,1539,366.6332398119249,3000.563392162323,95231,0.0,12,79.7,0.8082556426525116,23.97656,0.25884694
0.24341196,23.216091,0.011800036,1550,386.0679779834689,3024.1672942638397,96228,0.0,11,83.8,0.8640547692775726,23.987823,0.24341196
0.27445102,22.688366,0.013120741,1564,383.70800123699365,3048.027974128723,97282,0.0,14,83.575,0.8377070128917694,23.99887,0.27445102
0.26233223,21.363104,0.012907185,1578,369.11542740934846,3071.88770198822,98327,0.0,14,79.025,0.8395555168390274,24.00634,0.26233223
0.26670277,20.218304,0.0127504,1591,352.9957843706784,3095.2130329608917,99332,0.0,13,76.125,0.8368780016899109,24.00309,0.26670277
0.28375995,21.24186,0.012012409,1602,376.7730103390911,3118.7535111904144,100379,0.0,11,81.675,0.8666248470544815,24.012249,0.28375995
0.42644835,21.329134,0.013780692,1615,371.3489851992069,3142.385848045349,101383,0.0,13,81.1,0.8659136146306992,23.999472,0.42644835
0.27460688,20.667332,0.013518748,1629,368.68027097166055,3165.881426334381,102419,0.0,14,80.475,0.8707020580768585,23.994751,0.27460688
0.25444657,19.632463,0.012991536,1642,352.60149637001365,3201.958249092102,103436,0.0,13,76.425,0.8530795574188232,23.987297,0.25444657
0.3056382,19.794552,0.01352606,1654,362.55591494035343,3224.7688131332397,104462,0.0,12,78.725,0.7574046105146408,23.99117,0.3056382
0.28966355,20.928513,0.0140393805,1667,378.83967708955277,3246.778267145157,105521,0.0,13,81.325,0.8379569053649902,23.988802,0.28966355
0.30960643,20.972124,0.012834421,1680,386.48907684203834,3268.90194606781,106599,0.0,13,83.325,0.8198131322860718,23.995148,0.30960643
0.24857967,21.035517,0.013321311,1692,395.36510808061826,3290.6324541568756,107619,0.0,12,84.9,0.852743461728096,24.006847,0.24857967
0.29464424,19.644753,0.013829073,1705,378.53152760559425,3312.048914194107,108617,0.0,13,81.05,0.8434470146894455,24.003864,0.29464424
0.26121634,18.880564,0.013180878,1719,374.6571744417155,3334.02937912941,109709,0.0,14,79.75,0.8325395286083221,23.993011,0.26121634
0.2749719,17.587492,0.013664181,1733,352.50993487281636,3355.804116010666,110731,0.0,14,75.275,0.7901895046234131,23.993124,0.2749719
0.27774382,18.452576,0.012695299,1746,368.3059696652557,3377.512810945511,111863,0.0,13,78.325,0.807715967297554,23.998503,0.27774382
0.42658752,18.853703,0.014421699,1759,375.2307677860791,3399.6365942955017,112894,0.0,13,79.625,0.8232012987136841,23.994617,0.42658752
0.2584802,19.146795,0.014385917,1772,377.5376425735259,3421.525148153305,113867,0.0,13,80.525,0.8702651113271713,23.994152,0.2584802
0.29765695,19.189695,0.012541777,1783,387.3897409272807,3443.294229030609,114896,0.0,11,82.5,0.8458708822727203,24.00243,0.29765695
0.26501626,18.330084,0.012967629,1796,377.96679536715857,3465.258005142212,115909,0.0,13,81.075,0.8538704812526703,24.008461,0.26501626
0.26683858,19.377308,0.013334883,1806,404.6361755721478,3486.9475750923157,116841,0.0,10,85.8,0.865361362695694,24.007809,0.26683858
0.30555326,18.565273,0.014598707,1819,394.13211029819337,3508.6156039237976,117865,0.0,13,83.875,0.8444868475198746,24.002403,0.30555326
0.2789328,18.958235,0.012720615,1831,399.1660390627153,3530.5002942085266,118899,0.0,12,85.675,0.8184620290994644,24.006351,0.2789328
0.28169388,17.738007,0.014998559,1844,382.95756691052344,3552.5950791835785,119953,0.0,13,82.7,0.7828470021486282,23.99117,0.28169388
0.28266758,17.20583,0.01323265,1857,383.412665540731,3574.5504200458527,120979,0.0,13,81.975,0.862163171172142,23.98939,0.28266758
0.26505637,16.279043,0.014510854,1870,374.67861068150415,3596.214296102524,122002,0.0,13,79.375,0.8653574585914612,23.99166,0.26505637
0.2669242,16.782654,0.013916185,1881,388.6871361398604,3617.976376056671,122966,0.0,11,82.225,0.8886832594871521,23.983551,0.2669242
0.32435822,16.596243,0.014338084,1895,375.2366180254862,3640.0768291950226,124013,0.0,14,80.05,0.842090293765068,23.981321,0.32435822
0.32869542,16.712923,0.014352137,1908,376.40140100976885,3662.28155708313,125052,0.0,13,80.275,0.7743139863014221,23.978354,0.32869542
0.33455363,16.970385,0.014996046,1919,383.68593205393915,3683.9265451431274,126032,0.0,11,81.35,0.8621737360954285,23.973969,0.33455363
0.26839703,16.981205,0.01441897,1931,397.5225800160044,3705.795252084732,127069,0.0,12,84.1,0.8262558728456497,23.97457,0.26839703
0.2834165,16.564945,0.014367508,1943,401.62098412790124,3727.502545118332,128074,0.0,12,84.95,0.8699492663145065,23.972618,0.2834165
0.13914111,16.253853,0.0038746959,1955,389.8090232698917,3749.062395095825,129044,0.0,12,82.875,0.8606545776128769,23.970705,0.13914111
0.26987344,16.35858,0.014150937,1967,388.7693028236267,3770.6446702480316,130120,0.0,12,84.075,0.8107412159442902,23.9722,0.26987344
0.3487224,16.099209,0.013873717,1980,377.44814086208834,3792.288243293762,131126,0.0,13,82.35,0.8620120137929916,23.976084,0.3487224
0.14374316,16.325108,0.0038650027,1991,394.86586945219204,3814.29429602623,132180,0.0,11,85.65,0.8529349267482758,23.975138,0.14374316
0.15712173,16.316387,0.0039119767,2003,394.1941572984289,3836.277246236801,133212,0.0,12,85.0,0.8732387870550156,23.974968,0.15712173
0.1431891,16.275776,0.0038543858,2016,401.14928390919454,3858.893583059311,134247,0.0,13,86.625,0.8500140160322189,23.972157,0.1431891
0.1417238,16.267506,0.0039824764,2027,402.5613622276002,3880.9793741703033,135201,0.0,11,86.4,0.8385483026504517,23.970211,0.1417238
0.2965685,15.640219,0.014242171,2039,387.39660424631325,3903.0039002895355,136234,0.0,12,83.65,0.854851171374321,23.971676,0.2965685
0.26568338,15.557263,0.014847362,2051,390.12555194271675,3924.796427965164,137205,0.0,12,84.3,0.8586927652359009,23.970062,0.26568338
0.13651267,15.343702,0.0040349266,2064,390.1960750412005,3946.8298790454865,138311,0.0,13,84.55,0.8713976144790649,23.970085,0.13651267
0.13666429,14.504544,0.0040817903,2077,384.68998980669613,3968.5137610435486,139342,0.0,13,82.825,0.809683233499527,23.970217,0.13666429
0.13827105,14.124388,0.0038120502,2088,384.43670623696937,3990.4678902626038,140296,0.0,11,82.825,0.8454665690660477,23.967283,0.13827105
0.3401864,14.134756,0.014957019,2099,394.83389608998516,4012.1187551021576,141246,0.0,11,84.925,0.822041466832161,23.967163,0.3401864
0.14262477,13.861188,0.004154561,2111,398.8249411584371,4034.566563129425,142270,0.0,12,85.775,0.8462443798780441,23.964804,0.14262477
0.14270002,13.60964,0.0038084988,2124,397.8931131813574,4056.5028190612793,143310,0.0,13,85.025,0.8890872746706009,23.958336,0.14270002
0.29820913,13.365145,0.014590312,2137,386.36625228244816,4078.0277450084686,144385,0.0,13,82.475,0.8485640287399292,23.958038,0.29820913
0.13952273,13.306803,0.0037770118,2149,381.54211867790036,4099.686939239502,145368,0.0,12,81.45,0.8709499835968018,23.958649,0.13952273
0.15489183,13.4059725,0.0041424804,2161,382.10548998750045,4121.3899829387665,146407,0.0,12,82.6,0.8518880754709244,23.96093,0.15489183
0.3182189,13.414683,0.0148886405,2173,386.32205076781264,4143.011080265045,147462,0.0,12,82.975,0.8777206391096115,23.96581,0.3182189
0.3036818,13.985701,0.014215363,2185,406.97976497784896,4165.18062210083,148485,0.0,12,86.7,0.8531710505485535,23.96598,0.3036818
0.3019821,13.465349,0.0139592625,2197,402.7436597584584,4187.051986217499,149500,0.0,12,85.675,0.8616151213645935,23.965975,0.3019821
0.29195377,12.721422,0.014945622,2209,397.23539849333963,4208.4864020347595,150495,0.0,12,84.725,0.8406643122434616,23.959438,0.29195377
0.15974712,12.642332,0.004018364,2221,394.03499236453206,4230.261538028717,151535,0.0,12,85.35,0.7454366385936737,23.957031,0.15974712
0.1580303,12.2957325,0.0043319818,2233,393.0476780112442,4252.026394128799,152590,0.0,12,85.025,0.8176382482051849,23.956575,0.1580303
0.29309925,12.29077,0.013826389,2245,400.91248167023684,4274.832332134247,153653,0.0,12,86.225,0.8523642271757126,23.959139,0.29309925
0.2039343,12.33074,0.0044404548,2258,402.7735379281868,4297.069850206375,154726,0.0,13,86.025,0.7287304401397705,23.96695,0.2039343
0.28895476,12.335101,0.014257174,2268,416.1092176178954,4318.929370164871,155672,0.0,10,89.4,0.8761695325374603,23.960453,0.28895476
0.13994642,12.04048,0.0038387715,2279,412.88824645328316,4340.542794942856,156652,0.0,11,89.55,0.8346952944993973,23.956665,0.13994642
0.29915872,11.900958,0.014797015,2291,410.1335552871201,4362.191123962402,157674,0.0,12,88.275,0.8623746186494827,23.957155,0.29915872
0.16749278,11.187512,0.004043906,2303,398.5160206947817,4384.082536935806,158676,0.0,12,85.0,0.7778256982564926,23.954111,0.16749278
0.16246867,11.348373,0.0040490087,2314,406.7637846076119,4405.772452116013,159640,0.0,11,85.75,0.7234678566455841,23.955442,0.16246867
0.14358278,11.206556,0.003847355,2325,415.44918895836025,4427.629930019379,160656,0.0,11,86.275,0.8639147728681564,23.962526,0.14358278
0.15613091,11.390731,0.004076531,2336,427.11396318881935,4449.1293251514435,161675,0.0,11,88.875,0.8480187505483627,23.962526,0.15613091
0.15552688,11.391905,0.004060953,2347,441.99721558575067,4471.011963129044,162727,0.0,11,91.775,0.8745906502008438,23.965363,0.15552688
0.14478546,11.216497,0.0037951008,2359,436.31438379441244,4492.642243146896,163717,0.0,12,91.1,0.8332823365926743,23.969728,0.14478546
0.1475766,10.730049,0.0040641665,2372,411.1553697559886,4514.276525020599,164736,0.0,13,86.75,0.8109748810529709,23.970737,0.1475766
0.15445858,10.200338,0.003939967,2384,390.47530229187294,4536.1889090538025,165749,0.0,12,82.725,0.8537984192371368,23.97106,0.15445858
0.1500273,10.308629,0.004027782,2396,381.3612614630311,4557.798757076263,166728,0.0,12,80.75,0.8247741013765335,23.968302,0.1500273
0.14598274,10.046347,0.0037743053,2409,380.12982381869625,4579.557826042175,167732,0.0,13,80.25,0.8466732949018478,23.967733,0.14598274
0.3272946,9.9888,0.013378844,2421,388.98944873772797,4601.421271085739,168748,0.0,12,81.7,0.8119914829730988,23.961418,0.3272946
0.16493702,9.794947,0.0039235847,2433,395.71423000887444,4623.3162753582,169766,0.0,12,83.2,0.7258177995681763,23.961914,0.16493702
0.13905573,9.334578,0.0042062597,2446,392.5944269632545,4645.154682159424,170845,0.0,13,83.675,0.8341567665338516,23.961916,0.13905573
0.13976416,9.387831,0.0038359663,2458,406.1457346060045,4666.983520030975,171929,0.0,12,86.8,0.8143507838249207,23.9585,0.13976416
0.20817693,9.62393,0.004758965,2469,404.8015095457933,4688.793388128281,172900,0.0,11,86.45,0.6200373768806458,23.957033,0.20817693
0.16899672,9.444438,0.004121216,2482,399.39081970951065,4710.491948127747,173919,0.0,13,84.45,0.7616625726222992,23.957035,0.16899672
0.2781009,9.396908,0.013954385,2495,388.64286218091485,4732.120234012604,174920,0.0,13,81.45,0.8050946891307831,23.955069,0.2781009
0.3598014,9.450778,0.014907274,2506,393.78238762626927,4753.789048194885,175933,0.0,11,83.05,0.733737587928772,23.95572,0.3598014
0.15674856,9.510805,0.0038297572,2518,406.1473064153754,4775.673269033432,177022,0.0,12,85.575,0.7723598927259445,23.956512,0.15674856
0.16310056,9.566746,0.004319079,2529,416.49668574591306,4797.531785964966,178039,0.0,11,88.825,0.7658139169216156,23.957388,0.16310056
0.14127865,9.67086,0.0037792663,2539,448.29241958518395,4819.057100057602,179082,0.0,10,94.725,0.7691611349582672,23.95521,0.14127865
0.14382082,9.533993,0.0042037414,2552,442.6592538224033,4841.148440122604,180146,0.0,13,92.575,0.7900833636522293,23.953093,0.14382082
0.14418727,8.956228,0.003986878,2563,431.5397621000672,4863.086478233337,181132,0.0,11,91.05,0.7628038227558136,23.953617,0.14418727
0.14685564,8.77474,0.0041542714,2574,420.50944770933546,4885.103649139404,182162,0.0,11,88.55,0.7512141615152359,23.954256,0.14685564
0.4217384,8.584757,0.014152273,2586,412.51002061654634,4906.995156049728,183138,0.0,12,86.55,0.713441789150238,23.956413,0.4217384
0.14728847,8.4621105,0.004119753,2597,413.8810223755786,4928.772051334381,184136,0.0,11,88.5,0.8208593875169754,23.958336,0.14728847
0.13859555,8.251251,0.004072045,2609,410.157327761776,4950.509575128555,185163,0.0,12,87.15,0.8380587697029114,23.95346,0.13859555
0.14936535,8.315898,0.0038491427,2621,415.62795381642474,4972.517466068268,186202,0.0,12,87.75,0.7454860806465149,23.953949,0.14936535
0.14011054,7.8492956,0.003914322,2631,412.04099925909566,4994.537078142166,187168,0.0,10,87.5,0.8144278973340988,23.954624,0.14011054
0.31421825,8.030286,0.014633552,2644,410.7926917835286,5016.348269224167,188218,0.0,13,86.8,0.8367384672164917,23.95703,0.31421825
0.16111737,8.2165785,0.0041651493,2657,408.9753551662144,5038.318595170975,189248,0.0,13,86.35,0.7447633445262909,23.956217,0.16111737
0.15629122,8.557721,0.004148301,2669,399.4635502088868,5060.1939702034,190262,0.0,12,82.625,0.7222995162010193,23.953451,0.15629122
0.16807565,8.563544,0.0038875847,2680,410.6675227931331,5082.079008102417,191202,0.0,11,84.025,0.7195431888103485,23.956057,0.16807565
0.32460624,8.229068,0.014773248,2691,414.58519726331343,5104.289630174637,192225,0.0,11,84.775,0.8350278437137604,23.958954,0.32460624
0.396693,8.066927,0.014587919,2703,423.06110970999816,5127.191672086716,193276,0.0,12,88.2,0.6912347376346588,23.957521,0.396693
0.15622726,7.7490587,0.004105773,2715,411.6369538476307,5148.852993011475,194282,0.0,12,86.4,0.7257852852344513,23.956545,0.15622726
0.16370834,7.497513,0.0042667454,2727,409.86623870105933,5170.655696153641,195315,0.0,12,87.2,0.7248138785362244,23.95703,0.16370834
0.15499887,7.3725266,0.004143266,2741,397.03253306129875,5195.676364183426,196418,0.0,14,83.575,0.8214367926120758,23.957071,0.15499887
0.14544778,7.118109,0.00402347,2752,401.96794483633664,5217.954562187195,197440,0.0,11,84.45,0.7604366093873978,23.95687,0.14544778
0.15561315,7.421954,0.0038869802,2763,414.6637824353876,5239.911357164383,198477,0.0,11,87.2,0.8159897178411484,23.95707,0.15561315
0.1494202,7.5909715,0.0038204626,2775,424.4376829516376,5261.84318614006,199464,0.0,12,88.3,0.6935574412345886,23.956902,0.1494202
0.33724317,7.763597,0.014792185,2786,441.11195016017734,5283.65749502182,200465,0.0,11,91.425,0.7926989048719406,23.959463,0.33724317
0.1474426,7.2770643,0.0038637654,2797,431.0015441452906,5305.464918136597,201489,0.0,11,89.075,0.7815838754177094,23.957186,0.1474426
0.16891128,6.705629,0.00406131,2810,418.1606978338191,5327.429477214813,202552,0.0,13,87.475,0.7198127508163452,23.959146,0.16891128
0.14627245,6.81426,0.004462455,2822,413.95009722255855,5349.416944265366,203585,0.0,12,86.725,0.8383465856313705,23.962278,0.14627245
0.3892553,6.862967,0.014960764,2835,407.2359428165745,5371.442033290863,204685,0.0,13,84.875,0.6256252527236938,23.961588,0.3892553
