#{"t_start": 1521368501.9858258, "env_id": "Humanoid-v2"}
r,l,t
428.344502,81,344.841202
365.547727,69,344.910955
383.583733,73,344.985417
355.314992,67,345.05451
373.340585,76,345.131927
402.257867,75,345.210239
376.886837,71,345.283942
374.002739,71,345.35938
411.132666,80,345.438695
394.163097,74,345.516681
