#{"t_start": 1521350541.4795794, "env_id": "Humanoid-v2"}
r,l,t
100.743205,22,7.728052
76.65063,16,7.744987
84.97584,18,7.763748
80.970913,17,7.781546
101.84626,21,7.804511
75.995747,16,7.821181
81.166664,17,7.839093
169.197981,34,7.8761
86.129369,18,7.895222
129.453205,30,7.927281
81.365184,17,7.944858
85.247173,18,7.963763
90.116199,19,7.984279
128.135813,26,8.013463
151.5405,33,8.050293
80.737552,17,8.068095
108.423819,22,8.091675
85.929787,18,8.110296
80.282519,17,8.128916
159.059323,33,8.164252
71.331169,15,8.180315
75.664702,16,8.196973
162.133352,33,8.232296
144.132807,32,8.266772
81.002983,17,8.284459
107.747357,23,8.30908
120.391776,24,8.334317
126.365011,26,8.362224
104.604875,21,8.384526
145.789515,33,8.419387
200.102673,43,8.467092
115.168185,25,8.493352
86.904665,18,8.512489
142.634351,31,8.546092
114.022422,23,8.571099
84.313483,18,8.590374
108.574074,22,8.613477
81.424217,17,8.631582
96.4309,20,8.652486
141.696384,31,8.686126
76.21362,16,8.702912
76.635459,16,8.719623
76.438997,16,8.736244
81.402118,17,8.75418
200.119445,40,8.798761
79.558399,17,9.249154
91.54651,19,9.269527
81.217754,17,9.287855
97.674011,21,9.311009
106.467651,23,9.336498
76.492144,16,9.353472
86.002207,18,9.372877
166.700573,35,9.412187
79.893513,17,9.430315
81.10431,17,9.448471
134.804654,29,9.480686
119.311023,24,9.506854
90.21857,19,9.527258
80.398077,17,9.545583
122.43598,26,9.573852
87.581685,19,9.594661
95.38473,20,9.617088
96.620298,20,9.638802
87.479025,18,9.658093
81.338549,17,9.676149
97.176214,20,9.697671
126.302622,28,9.728729
86.280543,18,9.747676
80.302835,17,9.765568
76.228812,16,9.782406
97.485709,21,9.804635
162.69542,37,9.844678
98.52651,21,9.867553
142.499624,29,9.89906
106.489038,22,9.922504
142.080166,30,9.95586
100.669908,22,9.980747
134.715975,29,10.012897
163.296245,34,10.050583
106.635626,22,10.074621
84.816623,18,10.093895
76.751656,16,10.110754
180.490788,38,10.152875
90.891721,20,10.174539
121.461359,25,10.20201
109.462525,24,10.228334
114.797257,24,10.254654
85.784746,18,10.273891
111.800354,26,10.30211
98.020607,20,10.32372
128.020956,28,10.57876
148.964445,32,10.615
88.380033,19,10.635809
80.373783,17,10.654261
138.668902,29,10.686025
128.960183,26,10.714859
97.305133,21,10.737636
170.608804,40,10.783937
96.281414,20,10.805626
96.490559,20,10.827838
76.521066,16,10.844748
131.369365,29,10.876037
80.77258,17,10.894203
144.681019,32,10.930645
81.247926,17,10.948352
81.415276,17,10.966297
137.807863,29,10.99784
82.630093,17,11.01582
81.313485,17,11.03355
77.383217,17,11.051945
110.965867,24,11.078044
155.095222,33,11.113766
96.645802,20,11.13522
147.585858,30,11.168236
89.397054,19,11.18886
76.163639,16,11.205832
182.564873,40,11.251183
86.171748,18,11.270234
89.89042,19,11.290187
87.432798,19,11.310801
76.33564,16,11.327584
92.758722,20,11.348843
87.534501,18,11.367683
76.479211,16,11.38445
81.297305,17,11.402177
127.155975,26,11.429976
99.560856,21,11.452991
81.523876,17,11.470657
152.793457,32,11.505002
95.94364,20,11.525872
143.543217,31,11.559324
85.885021,18,11.588031
77.92115,17,11.614807
127.259547,27,11.655661
117.325678,24,11.684984
109.559335,24,11.714335
75.516984,16,12.045335
137.508738,29,12.08075
145.547935,30,12.117729
75.626803,16,12.137019
81.19554,17,12.157349
86.197579,18,12.178446
193.239416,41,12.226854
97.475967,23,12.251713
85.414575,18,12.270633
96.562997,20,12.292225
126.56348,26,12.320439
75.398465,16,12.337424
151.671782,31,12.371025
164.3103,36,12.410181
80.942721,17,12.428079
140.443069,29,12.459121
111.467251,23,12.483588
103.265996,22,12.507168
179.641046,38,12.553115
80.472356,17,12.57156
88.71129,19,12.592065
97.939837,20,12.613191
195.009042,44,12.662105
83.642084,18,12.681722
69.39689,15,12.698216
79.15995,17,12.716108
91.346661,19,12.736621
127.757547,28,12.767382
85.889322,18,12.787386
109.084381,22,12.81242
245.260233,52,12.871799
76.482977,16,12.889627
173.165767,39,12.934804
99.627727,20,12.958145
88.907954,19,12.979378
95.554343,21,13.003356
91.068937,19,13.026414
127.029323,26,13.055865
102.652781,23,13.083419
79.66136,17,13.102795
81.109548,17,13.122291
128.065861,26,13.151089
133.592468,29,13.184217
81.006024,17,13.423824
118.297244,25,13.451187
80.572343,17,13.469451
95.090125,21,13.492544
77.753432,17,13.510881
81.599125,17,13.528744
93.67295,20,13.550232
81.163333,17,13.568078
187.535581,38,13.609426
159.712179,35,13.649387
188.047324,40,13.692918
86.678959,18,13.712404
151.601897,33,13.748269
81.246596,17,13.766621
132.089087,28,13.797398
81.33058,17,13.815168
86.822044,18,13.834433
158.939178,36,13.874227
164.72048,37,13.914863
80.531302,17,13.933309
80.24321,17,13.951623
79.048901,17,13.969886
228.123746,44,14.017584
108.682509,26,14.045707
81.197375,17,14.063826
98.211256,20,14.085016
125.336651,26,14.1131
86.041379,18,14.13199
76.805309,16,14.14859
142.531582,29,14.180786
98.091396,22,14.204557
106.539374,24,14.230956
85.515862,18,14.249847
83.120297,19,14.270498
81.286933,17,14.288212
145.748105,34,14.325464
76.535281,16,14.342352
84.718013,18,14.361409
108.76247,23,14.386434
84.470258,18,14.405533
124.28842,26,14.433343
71.982534,16,14.45037
190.865374,42,14.496827
78.749163,17,14.515029
75.907935,16,14.75264
116.095563,24,14.778834
117.409406,27,14.808951
86.828697,18,14.827919
138.470316,28,14.858719
136.830051,28,14.889868
85.261251,18,14.909121
81.195446,17,14.927346
85.785689,18,14.946352
81.326335,17,14.964489
70.787673,15,14.980851
122.810843,26,15.009948
92.113743,19,15.030952
322.118643,63,15.102148
93.44163,20,15.125238
87.395421,18,15.144558
159.320135,34,15.182357
76.465267,16,15.199421
75.184381,16,15.216889
92.564639,19,15.237239
97.460917,20,15.258871
160.134423,32,15.293572
99.921658,21,15.316753
84.049618,18,15.336512
184.959313,36,15.377505
134.016763,30,15.410684
81.20807,17,15.428575
81.503548,17,15.446583
81.135918,17,15.464587
83.879133,18,15.484373
111.0817,25,15.5119
111.681052,23,15.537157
86.171019,18,15.556332
85.924247,18,15.575717
86.986583,18,15.595142
80.84801,17,15.613857
81.636042,17,15.632104
134.48987,32,15.667532
81.144531,17,15.685578
87.32879,18,15.705317
95.702669,21,15.728278
76.522719,16,15.745129
150.829849,32,15.780528
131.409167,27,15.811348
128.03378,26,15.840046
79.684826,17,16.106991
90.087554,19,16.127754
118.737531,25,16.155951
129.662995,29,16.18742
81.321849,17,16.205271
166.551873,34,16.243312
146.986952,30,16.276532
102.901512,22,16.300852
94.093738,20,16.323044
139.67135,29,16.35507
164.984843,34,16.39587
85.454451,18,16.416692
111.294904,26,16.446542
85.861669,18,16.466359
85.277088,18,16.486876
86.543807,18,16.507206
73.670314,16,16.525216
80.905938,17,16.543862
107.225891,22,16.568763
76.128205,16,16.58646
114.196284,26,16.616219
109.93989,23,16.641942
122.275244,25,16.670139
117.507467,24,16.697081
81.37487,17,16.71557
81.339507,17,16.734041
102.516859,21,16.758012
81.051603,17,16.7771
112.914243,24,16.804789
130.042669,26,16.834851
95.332176,20,16.857394
127.451729,28,16.889424
147.637432,32,16.925689
131.955691,27,16.95576
184.143008,37,16.99947
115.475339,25,17.027112
138.627998,32,17.064001
138.308665,29,17.097341
75.975953,16,17.116416
80.995975,17,17.136867
90.792923,19,17.159819
81.586239,17,17.177809
76.206572,16,17.194701
103.775721,21,17.21717
186.531542,42,17.521479
80.924031,17,17.541289
90.258367,19,17.563466
85.797983,18,17.584585
83.731005,18,17.606213
175.408519,39,17.654176
78.244029,17,17.673934
103.217359,22,17.699872
123.104434,26,17.731652
94.786724,20,17.755579
81.07807,17,17.775322
139.740625,28,17.80866
132.630853,29,17.843353
90.234698,19,17.865498
179.238293,36,17.909375
128.084508,28,17.943131
125.0224,26,17.974697
146.147338,33,18.015706
85.524439,18,18.036962
80.684134,17,18.056821
81.034438,17,18.076695
172.170309,38,18.123707
117.46694,28,18.157679
133.91946,27,18.189903
80.387885,17,18.210204
84.781122,18,18.231714
80.476596,17,18.253015
124.104782,27,18.295696
212.151374,44,18.364761
84.337515,18,18.390894
147.168213,30,18.435487
81.245427,17,18.461512
85.190176,18,18.490072
182.606626,40,18.544412
120.621836,26,18.575026
87.359683,18,18.596473
75.931122,16,18.615349
145.81404,32,18.653782
95.939845,20,18.680057
90.362145,19,18.71084
80.895552,17,18.737823
112.203529,23,18.768206
87.193218,19,18.797561
176.682742,40,19.096169
98.155279,20,19.118374
75.132226,16,19.135718
145.462461,31,19.173262
99.469657,21,19.2061
185.303348,40,19.258382
92.190892,20,19.281201
107.817047,23,19.307794
122.392896,28,19.341124
196.174316,45,19.395856
98.787341,21,19.419509
168.362632,37,19.462236
90.586761,19,19.483532
126.19046,26,19.513387
95.901223,20,19.536116
74.204987,16,19.553834
91.098092,19,19.575044
76.382394,16,19.592604
91.368677,19,19.614257
83.721973,20,19.638408
155.68413,33,19.678964
141.566976,30,19.716127
130.983175,28,19.750398
80.961061,18,19.772058
100.597545,22,19.798675
83.005536,18,19.81993
132.072156,28,19.854286
109.249949,22,19.880736
199.617903,44,19.935308
81.075663,17,19.955267
111.619151,23,19.982851
81.036465,17,20.001117
189.626449,43,20.048297
100.260249,21,20.07078
154.75549,32,20.105442
79.131176,17,20.123623
153.469543,31,20.157678
215.077983,44,20.211133
147.907036,31,20.249106
84.39948,18,20.270901
94.871358,22,20.610568
81.14978,17,20.63394
164.249874,34,20.682393
149.182775,32,20.729772
87.050531,18,20.752581
81.316333,17,20.7736
125.443986,29,20.808999
91.246786,20,20.832991
90.038884,19,20.856567
99.955321,21,20.882644
83.479653,18,20.904464
80.325335,17,20.92492
178.671826,36,20.968382
