#{"t_start": 1521350569.6000414, "env_id": "Humanoid-v2"}
r,l,t
90.514622,19,8.020575
103.804173,22,8.058587
86.225814,18,8.08617
80.849027,17,8.11453
125.152751,26,8.149973
81.085943,17,8.169175
95.925878,20,8.192154
81.254469,17,8.211656
75.470244,16,8.230127
81.127191,17,8.249207
81.251422,17,8.26862
81.222709,17,8.287829
107.039406,22,8.313023
75.316781,16,8.331436
86.058289,18,8.352191
90.809997,19,8.37513
124.164488,29,8.409819
81.274417,17,8.429462
92.638351,19,8.451724
138.643318,30,8.487602
76.631048,16,8.505855
133.857121,27,8.537967
111.669508,23,8.565084
98.822459,21,8.589494
126.356536,26,8.62143
76.658458,16,8.639935
130.329149,30,8.676953
73.426059,16,8.695448
80.3375,17,8.714971
75.893152,16,8.733212
95.152019,20,8.755954
122.060688,25,8.78488
127.143348,26,8.826968
84.572204,18,8.855443
76.64486,16,8.881031
185.536205,37,8.94395
97.22324,21,8.978815
118.259644,25,9.020184
122.99452,26,9.063935
84.693235,18,9.093692
173.835434,38,9.158188
74.180802,16,9.183226
81.98469,17,9.208688
153.949899,33,9.263156
75.060746,16,9.288806
150.080541,34,9.348193
118.099757,24,9.388381
175.643024,35,9.978867
92.975662,21,10.011029
85.210566,18,10.039341
81.258009,17,10.065946
86.313078,18,10.094734
81.285952,17,10.121064
125.120978,25,10.161794
151.661506,32,10.21435
75.441605,16,10.238877
76.077234,16,10.264224
81.30348,17,10.291351
76.580289,16,10.315534
86.300574,18,10.343683
177.608131,37,10.404238
75.236472,16,10.428477
86.959043,18,10.454865
83.682127,18,10.475854
168.999269,36,10.521339
129.13985,29,10.557122
106.689783,23,10.587782
76.482922,16,10.610398
81.447988,17,10.634421
75.864077,16,10.65665
73.752234,16,10.679044
76.526763,16,10.700765
82.342166,17,10.722702
147.152321,31,10.773056
81.279767,17,10.799214
81.056524,17,10.825331
76.153561,16,10.850512
158.354216,36,10.910527
188.988913,41,10.9795
81.076458,17,11.005538
125.190689,28,11.049709
97.904051,21,11.083166
100.695323,21,11.116644
99.716122,21,11.149699
104.599936,22,11.184158
138.784823,29,11.227047
81.63804,17,11.251404
80.828851,17,11.275578
113.497447,24,11.309312
121.721558,25,11.341232
98.032295,21,11.367465
90.66919,19,11.391419
81.283348,17,11.41221
78.48825,17,11.432409
91.469855,19,11.45519
145.522456,32,11.732897
82.55833,18,11.754118
104.303087,22,11.77963
124.691526,25,11.80893
131.954514,29,11.843271
130.072682,28,11.876397
88.377105,18,11.896901
87.578369,18,11.917696
79.181463,17,11.937183
130.125346,27,11.968713
91.66747,19,11.990458
107.165896,22,12.015743
102.75755,21,12.039947
96.528804,21,12.064544
80.985351,17,12.083643
162.819686,35,12.123874
133.932376,27,12.156056
75.970468,16,12.174189
75.041274,17,12.194124
86.071243,18,12.214286
91.394523,19,12.236212
152.544481,37,12.279867
85.069413,18,12.300782
82.172609,17,12.320206
85.914431,20,12.344336
80.804973,17,12.364257
122.678622,27,12.395756
86.649801,18,12.416105
102.346242,22,12.441656
114.930569,24,12.469574
80.201987,17,12.489082
83.451223,18,12.510089
103.218229,22,12.53603
96.460937,20,12.558964
81.1495,17,12.578274
156.858222,35,12.620437
131.490035,29,12.655385
118.451883,25,12.684332
154.764713,35,12.725777
109.800115,23,12.753296
113.186589,25,12.783226
167.802305,35,12.824562
211.379682,42,12.876921
89.291401,19,13.217518
93.460641,20,13.240511
130.476089,28,13.273433
95.903591,20,13.296566
101.53092,21,13.321686
84.208475,18,13.342471
76.512298,16,13.3606
77.857627,17,13.379934
133.127991,27,13.411669
168.835445,34,13.451797
128.562012,26,13.482274
106.135969,23,13.508721
103.801798,22,13.533705
92.267918,21,13.55838
83.958281,18,13.578971
85.794178,18,13.599697
86.278542,18,13.620014
112.858626,26,13.649919
90.388041,19,13.671527
106.962463,22,13.696507
74.975099,16,13.714924
165.326585,36,13.757401
99.164534,21,13.782269
84.275882,19,13.804283
81.305251,17,13.823548
103.310621,22,13.848955
86.239311,18,13.869697
118.651886,25,13.899677
80.871949,17,13.919303
106.135772,23,13.94603
86.01853,18,13.966641
134.564051,31,14.003144
109.981431,25,14.033203
100.732628,23,14.059688
156.494136,33,14.098811
103.781135,22,14.125002
80.999407,17,14.144403
112.138566,23,14.171169
104.484005,21,14.19598
145.899734,33,14.234531
80.613768,17,14.254382
135.29937,28,14.286792
101.629463,21,14.311166
170.80687,36,14.354311
93.875148,20,14.377759
96.122735,22,14.403485
112.566994,23,14.669036
76.4695,16,14.687134
109.06244,23,14.713749
80.996053,17,14.733219
129.595091,26,14.763488
80.996569,17,14.783013
79.037577,17,14.802217
155.416724,35,14.844758
76.262524,16,14.863667
81.291932,17,14.883056
187.416199,39,14.928694
103.002239,22,14.953632
90.709411,19,14.975617
128.188557,27,15.00652
85.252767,18,15.026995
108.187849,24,15.055216
91.275772,19,15.077035
79.424929,17,15.096333
81.27022,17,15.115561
83.85769,18,15.136418
122.877813,26,15.166246
279.963876,59,15.23698
123.388189,25,15.267012
116.149803,24,15.295194
160.945402,39,15.342491
155.459443,33,15.38284
125.448415,26,15.412998
94.045078,20,15.435913
96.674484,20,15.459723
148.535851,33,15.498383
150.972024,34,15.539502
85.526838,18,15.560519
228.145663,50,15.621105
126.717925,26,15.652276
81.128722,17,15.671824
94.147373,20,15.694835
122.352691,27,15.727497
151.232684,33,15.766649
116.748187,24,15.794057
91.413079,20,15.817192
110.404052,25,15.846799
81.106853,17,16.105635
144.624515,29,16.139671
87.215915,18,16.160074
87.188685,18,16.180596
119.793949,26,16.212371
81.080487,17,16.231605
114.63898,25,16.261401
80.394756,17,16.281559
143.160412,30,16.317074
81.200643,17,16.336239
95.674767,21,16.360272
102.084617,22,16.386307
101.36701,21,16.410503
101.383595,21,16.434432
80.183628,17,16.454114
110.47223,23,16.480962
80.925725,17,16.500366
90.113706,19,16.521946
91.843609,19,16.543445
86.159524,18,16.564225
92.970816,20,16.587199
119.339131,24,16.615185
93.52819,20,16.638076
80.537716,17,16.657507
86.669487,18,16.67779
76.739349,16,16.69582
85.790195,18,16.716082
85.942765,18,16.736701
111.046587,24,16.765205
103.792485,23,16.791789
85.591229,18,16.812753
90.444393,20,16.836166
97.776526,21,16.860505
124.084854,25,16.890078
97.982517,21,16.914388
139.335073,28,16.947442
145.072866,31,16.98398
78.257029,17,17.003782
134.954662,28,17.036346
147.877119,33,17.075785
125.582862,28,17.109058
128.568618,28,17.142745
102.638803,21,17.167654
205.446109,43,17.219551
81.124706,17,17.239132
149.161745,30,17.274014
192.543649,41,17.587956
97.053034,21,17.612365
81.185343,17,17.631509
81.13541,17,17.650451
85.718415,18,17.671216
97.922897,20,17.694007
154.974567,32,17.731534
84.258445,18,17.75181
76.484446,16,17.769926
131.18607,30,17.804415
118.718824,24,17.832742
91.570513,19,17.85455
199.775073,43,17.906383
107.170861,22,17.932314
142.148037,30,17.967806
180.244966,38,18.012825
248.831099,51,18.07369
123.297476,29,18.107805
75.044406,16,18.126108
132.942587,28,18.158634
117.090649,25,18.187971
127.331577,27,18.219517
92.564663,19,18.241474
130.713775,28,18.273431
75.646588,16,18.292372
142.851946,33,18.331182
130.75702,29,18.365231
80.514477,17,18.38516
83.126686,18,18.406254
110.450951,24,18.434559
121.224501,25,18.463753
144.035255,30,18.499409
117.840476,25,18.528376
118.916249,27,18.559562
91.938083,20,18.582873
194.659954,40,18.630202
102.827361,22,18.65544
132.866098,27,18.687331
80.276667,17,18.70677
88.84505,19,18.728515
109.212505,25,18.997572
180.831556,40,19.044876
137.92993,28,19.0774
207.277592,41,19.126556
87.682821,20,19.150066
141.511148,31,19.186825
83.101577,19,19.208896
76.413014,16,19.227241
87.290251,18,19.247839
74.598649,16,19.266541
102.889974,22,19.292204
132.441002,30,19.328708
119.417986,26,19.358911
79.581133,17,19.378314
140.622469,29,19.41145
81.330617,17,19.430547
86.90558,18,19.451451
121.662611,24,19.479131
196.688481,46,19.534087
80.767689,17,19.553408
96.359518,20,19.57685
80.915218,17,19.596123
101.251085,22,19.62149
157.721987,33,19.660364
126.741797,26,19.691417
86.035076,18,19.711888
136.709208,29,19.745762
113.383111,24,19.774116
156.452137,33,19.813681
76.452743,16,19.831978
88.146894,19,19.85405
104.684285,22,19.879385
110.916439,23,19.906135
162.750979,35,19.947062
124.4433,26,19.977044
151.015574,32,20.015445
78.529892,17,20.035148
74.606057,16,20.053387
111.778374,24,20.081467
151.563358,32,20.119723
