EpLenMean,EpThisIter,ev_tdlam_before,EpTrueRewMean,TimestepsSoFar,meankl,surrgain,EpRewMean,EpisodesSoFar,TimeElapsed,entropy,optimgain,entloss
862.95,1,-0.08723175525665283,1037.9666504367226,107251,0.009836359,0.056367192,163.87492,198,365.03693079948425,3.9247518,0.056367192,0.0
867.15,1,0.33363598585128784,1049.9379022353169,108251,0.008851197,0.05930638,162.8229,199,368.24734568595886,3.9281292,0.05930638,0.0
867.15,1,-0.05191540718078613,1056.1699385335883,109251,0.008479908,0.046110906,160.88583,200,371.4565255641937,3.9406736,0.046110906,0.0
857.025,2,0.578680545091629,1056.1792233943647,110846,0.0077456865,0.0531801,155.98691,202,374.65873074531555,3.942381,0.0531801,0.0
854.4,1,-0.09335613250732422,1060.8326867231667,111741,0.008239425,0.052069634,154.13359,203,377.87080454826355,3.9429326,0.052069634,0.0
843.375,2,0.16538166999816895,1058.1727179538295,112963,0.0076943766,0.063772045,150.76477,205,381.06572365760803,3.9247057,0.063772045,0.0
830.975,1,0.06088525056838989,1046.9509276817928,113467,0.008221172,0.06270509,147.5422,206,384.2623670101166,3.921075,0.06270509,0.0
824.525,2,-0.03812408447265625,1050.4561355383325,115016,0.009150117,0.053707168,145.51999,208,387.7189974784851,3.913698,0.053707168,0.0
824.525,1,0.21485954523086548,1057.8614913607853,116016,0.0078121712,0.05603461,144.49452,209,391.93155169487,3.927339,0.05603461,0.0
810.6,1,0.7392646074295044,1044.349217347887,116459,0.008781256,0.07397804,141.05705,210,396.5281207561493,3.9393249,0.07397804,0.0
810.6,1,0.060711681842803955,1050.3939392492114,117459,0.007954238,0.06267418,140.10587,211,400.04638266563416,3.9091556,0.06267418,0.0
814.925,1,0.08410042524337769,1061.8821963011346,118459,0.008315081,0.06064527,139.92198,212,403.5751302242279,3.9213943,0.06064527,0.0
814.925,1,0.34887510538101196,1067.4103120593331,119459,0.0084497295,0.061442737,139.19608,213,407.0966145992279,3.9105535,0.061442737,0.0
772.925,3,0.04019123315811157,1026.7347934457218,120779,0.007815184,0.05553612,129.9648,216,410.61647939682007,3.9116209,0.05553612,0.0
772.925,1,0.08391010761260986,1033.6057348923293,121779,0.0096856225,0.04946344,129.58173,217,414.1418490409851,3.8963244,0.04946344,0.0
772.925,1,0.07313233613967896,1039.679172275988,122779,0.010608481,0.049101047,128.691,218,417.67176961898804,3.871523,0.049101047,0.0
772.925,1,0.011218845844268799,1046.994822250796,123779,0.009593155,0.06707476,128.3627,219,421.4075925350189,3.8462298,0.06707476,0.0
731.825,4,0.4198756217956543,1006.0249096238116,125360,0.0090481695,0.070248455,121.26644,223,425.10376954078674,3.8177123,0.070248455,0.0
731.825,1,-0.05792522430419922,1012.0885423688875,126360,0.00849132,0.060716383,120.58234,224,428.66157126426697,3.8402164,0.060716383,0.0
732.075,2,0.6216941177845001,1018.5485357485453,127328,0.009993293,0.07026036,120.67363,226,432.2092316150665,3.8255022,0.07026036,0.0
732.075,1,0.23014020919799805,1023.4454209876354,128328,0.008172728,0.055061154,120.21171,227,436.51949739456177,3.8345866,0.055061154,0.0
739.825,3,0.5990527868270874,1039.1548562435698,129663,0.009039376,0.06781782,120.256516,230,441.06279850006104,3.8239727,0.06781782,0.0
719.525,2,0.5355831980705261,1014.8142362041415,130851,0.0087591885,0.0626754,115.27295,232,445.91102719306946,3.782996,0.0626754,0.0
705.625,1,0.786952555179596,998.4582064416816,131295,0.009601731,0.068318635,112.388084,233,451.0977861881256,3.797119,0.068318635,0.0
705.625,1,-0.034200191497802734,1002.9152112259396,132295,0.0074047623,0.048529804,111.48657,234,456.0731644630432,3.7954023,0.048529804,0.0
710.675,2,0.41435104608535767,1016.8433119086582,133678,0.008921444,0.06738116,111.939835,236,460.727379322052,3.7724369,0.06738116,0.0
710.675,1,-0.020525693893432617,1020.3263925759154,134678,0.008709767,0.05284799,110.584305,237,466.1761565208435,3.7717223,0.05284799,0.0
710.675,1,-0.06700515747070312,1026.3682714671304,135678,0.009781726,0.051635727,110.55863,238,471.72126388549805,3.7617488,0.051635727,0.0
710.375,1,0.43436723947525024,1034.9346502851565,136666,0.008981695,0.06092102,111.554344,239,477.7922523021698,3.746763,0.06092102,0.0
710.375,2,0.12109041213989258,1053.9130106526652,138666,0.009042682,0.061525308,113.50108,241,483.16554403305054,3.722532,0.061525308,0.0
707.55,1,0.15095096826553345,1057.5833805636908,139148,0.009500106,0.064709514,114.293945,242,488.5404055118561,3.7102964,0.064709514,0.0
686.425,3,0.299896240234375,1039.312605809371,140420,0.009187741,0.07710649,112.21095,245,493.9005310535431,3.6753523,0.07710649,0.0
675.7,3,0.4210778474807739,1050.517787690224,142044,0.009464541,0.06592732,115.423294,248,499.2491600513458,3.6538618,0.06592732,0.0
661.625,2,0.4452347755432129,1045.3011336756276,142924,0.008911389,0.07131624,116.319626,250,504.6094460487366,3.6151729,0.07131624,0.0
645.075,1,0.3945026993751526,1027.4611660355254,143262,0.010220009,0.06545152,114.04053,251,509.96061873435974,3.6577387,0.06545152,0.0
631.6,1,0.3209956884384155,1015.9145678031258,143723,0.0091077555,0.078562886,113.127365,252,515.3085052967072,3.6206424,0.078562886,0.0
607.575,2,-0.25317883491516113,1004.5933055936628,144762,0.011687079,0.10324834,115.277916,254,520.6681444644928,3.6379473,0.10324834,0.0
611.775,3,0.20500963926315308,1032.706860406762,146250,0.009452675,0.074861795,116.32634,257,526.0374252796173,3.6043391,0.074861795,0.0
595.775,2,0.3367888331413269,1031.470010923295,147610,0.009656452,0.0684181,116.27167,259,531.375953912735,3.646859,0.0684181,0.0
586.45,1,0.6993936002254486,1031.8136230395562,148237,0.0087017855,0.07524665,117.52745,260,536.7185795307159,3.6419985,0.07524665,0.0
579.325,4,0.7173479795455933,1055.893945892912,149533,0.009311624,0.07765782,127.98808,264,542.0647122859955,3.612303,0.07765782,0.0
521.5,6,0.21199393272399902,983.2250698875578,150523,0.00886725,0.063875444,119.36827,270,547.4120416641235,3.6026611,0.063875444,0.0
521.5,1,0.4425659775733948,1000.3907517234311,151523,0.009636121,0.061469395,119.96753,271,552.7539947032928,3.6253421,0.061469395,0.0
528.775,2,0.47978419065475464,1022.6496609323364,152446,0.009605262,0.0571877,120.263306,273,558.0982575416565,3.631797,0.0571877,0.0
520.625,2,0.6194440424442291,1032.4853849935655,153600,0.009495083,0.08853443,123.25743,275,563.4372832775116,3.5966733,0.08853443,0.0
501.7,2,0.7699413448572159,1019.5879139994092,154746,0.0102050565,0.08434141,123.846054,277,568.7751309871674,3.6152422,0.08434141,0.0
418.4,5,0.8573814928531647,892.7880734587221,155884,0.010057576,0.13779958,115.95315,282,574.1163127422333,3.6026633,0.13779958,0.0
396.9,4,0.8640004694461823,863.8993338513608,156988,0.008785052,0.06874971,114.08284,286,579.4685735702515,3.572303,0.06874971,0.0
395.975,3,0.8864788115024567,877.3667691350253,158478,0.009983897,0.07588431,119.962814,289,584.8268501758575,3.5726006,0.07588431,0.0
387.925,4,0.8971170708537102,870.3709173978356,159732,0.009917351,0.07516001,121.35689,293,590.1645812988281,3.5238872,0.07516001,0.0
376.775,3,0.9183176085352898,865.2343235252062,160972,0.009268915,0.079166666,127.03267,296,595.497795343399,3.520745,0.079166666,0.0
363.275,3,0.9350892826914787,852.445471649382,162141,0.009959529,0.07364372,130.18361,299,600.8275227546692,3.5156558,0.07364372,0.0
353.75,2,0.9154738038778305,830.3293658968156,162918,0.009694326,0.07516215,124.39895,301,606.1565518379211,3.5501945,0.07516215,0.0
361.675,4,0.548791915178299,856.4865780824587,164154,0.00925073,0.061491013,127.72496,305,611.5104367733002,3.5524833,0.061491013,0.0
384.525,3,0.9257287085056305,930.0096037017763,165500,0.009781858,0.07808151,140.24268,308,616.8524944782257,3.5477226,0.07808151,0.0
373.2,3,0.7287319004535675,921.0110364441865,166451,0.008613786,0.07526307,143.03824,311,622.191570520401,3.532287,0.07526307,0.0
361.225,3,0.9148938283324242,911.9152604867079,167475,0.00907686,0.07159021,146.50269,314,627.5331637859344,3.5077817,0.07159021,0.0
333.35,4,0.509559154510498,842.3637383077934,168427,0.0087484205,0.06787501,130.79085,318,632.8781750202179,3.4819267,0.06787501,0.0
344.925,3,0.7904488295316696,879.5467132361946,169287,0.009936696,0.07115112,137.07368,321,638.2360825538635,3.4638345,0.07115112,0.0
347.2,4,0.836594358086586,892.2265632842084,170487,0.009251211,0.079525605,136.93143,325,643.5862283706665,3.432981,0.079525605,0.0
332.9,3,0.933800719678402,872.8474084515598,171442,0.00936882,0.07432265,138.20734,328,648.9340100288391,3.4315507,0.07432265,0.0
327.025,3,0.8293673992156982,864.9891803804467,172507,0.009553039,0.077723175,139.01103,331,654.2771263122559,3.421296,0.077723175,0.0
336.05,3,0.9058248177170753,893.7211712299852,173494,0.009870643,0.08770523,147.06598,334,659.6296820640564,3.4569771,0.08770523,0.0
319.575,4,0.8283452093601227,846.650356988452,174551,0.010711057,0.084341176,138.979,338,664.9838168621063,3.450289,0.084341176,0.0
304.325,5,0.9080889001488686,806.2487352950066,175831,0.009531716,0.06991491,133.74268,343,670.3397483825684,3.396271,0.06991491,0.0
294.65,4,0.674744188785553,779.6146311138002,176812,0.010098092,0.08173129,132.24307,347,675.6923143863678,3.394402,0.08173129,0.0
294.95,3,0.8045063465833664,777.6997053364679,177821,0.009895679,0.080603816,133.47229,350,681.0445640087128,3.403106,0.080603816,0.0
283.95,3,0.7342946827411652,748.8201331499215,178539,0.011936449,0.07791464,132.22781,353,686.4169690608978,3.3648078,0.07791464,0.0
283.25,4,0.8536507934331894,751.0112275570616,179471,0.009617075,0.06723712,135.42073,357,691.8056671619415,3.3305366,0.06723712,0.0
279.95,4,0.8895942568778992,753.0864740751125,180485,0.01128405,0.07788104,141.97322,361,697.1577219963074,3.3245847,0.07788104,0.0
280.7,3,0.8922660425305367,761.3988063138428,181454,0.008452637,0.06619934,147.4611,364,702.512095451355,3.352753,0.06619934,0.0
268.625,4,0.8948067724704742,722.61600914673,182187,0.009549675,0.06988413,135.6659,368,707.8581058979034,3.3473742,0.06988413,0.0
263.325,3,0.848629355430603,707.853610781279,183040,0.012200143,0.07771181,130.49165,371,713.2108187675476,3.3296807,0.07771181,0.0
265.725,4,0.9248693212866783,723.0232406777407,184321,0.009916391,0.08087583,130.67068,375,718.5688536167145,3.345916,0.08087583,0.0
261.675,4,0.9492715336382389,725.101490490571,185502,0.009722947,0.0673736,131.26541,379,723.909366607666,3.3099585,0.0673736,0.0
265.75,4,0.8766514584422112,740.796796986647,186461,0.010466344,0.07985525,131.09932,383,729.2593061923981,3.293945,0.07985525,0.0
272.2,4,0.9252542406320572,764.1336035688898,187700,0.010121493,0.08210223,133.27629,387,734.607691526413,3.2645874,0.08210223,0.0
271.35,3,0.9042525738477707,773.0928226038998,188675,0.010218567,0.07303674,136.44212,390,739.956803560257,3.302551,0.07303674,0.0
276.1,3,0.9684351421892643,794.5144656147396,189583,0.009300182,0.067956775,139.5439,393,745.3074700832367,3.30018,0.067956775,0.0
281.45,4,0.9283237457275391,819.6918869931318,190729,0.010574927,0.078961,144.1824,397,750.648787021637,3.2621162,0.078961,0.0
289.425,4,0.9676700830459595,849.9294897028974,192062,0.009461546,0.09656381,145.2099,401,756.0034863948822,3.2716155,0.09656381,0.0
291.7,3,0.9545531645417213,856.0309059643544,193122,0.009537706,0.06878205,143.78235,404,761.3560099601746,3.238547,0.06878205,0.0
300.475,2,0.9507099464535713,876.1452722737582,194025,0.009560889,0.09871471,145.3538,406,766.6939797401428,3.242744,0.09871471,0.0
312.675,3,0.9547953642904758,919.7810295407595,195044,0.010186506,0.07210084,154.28716,409,772.013266324997,3.2160952,0.07210084,0.0
310.95,3,0.9480865336954594,915.8148432114689,195806,0.009822294,0.06680807,152.32588,412,777.3811111450195,3.2056181,0.06680807,0.0
313.7,3,0.7905520647764206,923.5210617296776,196869,0.008794721,0.0554499,154.1967,415,782.7130727767944,3.1602485,0.0554499,0.0
324.575,3,0.9564392790198326,958.5303371316935,198157,0.009921685,0.067567855,163.69092,418,788.0515878200531,3.18638,0.067567855,0.0
331.575,3,0.962675429880619,986.4885575384712,199159,0.009626357,0.069813624,169.66069,421,793.3805088996887,3.128227,0.069813624,0.0
336.275,3,0.9763565082103014,1006.9268701490207,200304,0.010316649,0.078263834,176.5389,424,798.7216041088104,3.0952659,0.078263834,0.0
344.95,3,0.9673222154378891,1037.9466802369234,201498,0.0101174265,0.06258277,181.8625,427,804.0495955944061,3.1047766,0.06258277,0.0
352.375,3,0.9590809494256973,1061.6978978273416,202770,0.009745549,0.07211442,184.91838,430,809.382773399353,3.050791,0.07211442,0.0
368.5,3,0.9768531806766987,1117.5653861527476,204323,0.00909972,0.06698521,199.32349,433,814.7198140621185,3.0691807,0.06698521,0.0
381.375,2,0.9733941126614809,1161.5052190990266,205457,0.010424572,0.06606596,207.77641,435,820.0569789409637,3.0887167,0.06606596,0.0
393.425,2,0.9591131806373596,1205.759738494496,206466,0.010494947,0.07182588,217.07755,437,825.375081539154,3.0867312,0.07182588,0.0
399.775,2,0.957416970282793,1226.8709617973182,207443,0.010237798,0.065338485,218.21426,439,831.0754783153534,3.036562,0.065338485,0.0
415.55,2,0.9764071851968765,1285.1084379837532,208684,0.010005676,0.09102743,232.09512,441,836.3978159427643,3.024383,0.09102743,0.0
411.775,3,0.8602380305528641,1272.4374976210188,209593,0.009466408,0.06261098,227.53116,444,841.7257251739502,3.1032197,0.06261098,0.0
409.7,3,0.8577174246311188,1275.3460628032472,210757,0.009837493,0.07166752,227.37509,447,847.0581667423248,3.073538,0.07166752,0.0
403.2,4,0.6252204775810242,1246.2127799616155,211780,0.010695828,0.07370303,218.62881,451,852.401219367981,3.0223489,0.07370303,0.0
410.175,3,0.9430758282542229,1276.35233883369,212970,0.01070509,0.0799413,221.52835,454,857.7332990169525,3.0227058,0.0799413,0.0
414.35,2,0.9751073308289051,1299.1659834245777,213921,0.010326929,0.06441322,227.65425,456,863.088122844696,3.0069804,0.06441322,0.0
420.125,2,0.967727780342102,1321.9732218857948,214962,0.010038648,0.071955085,233.03902,458,868.4395446777344,2.994718,0.071955085,0.0
425.6,2,0.7495438754558563,1337.3098073321555,215838,0.010855626,0.06636295,236.46086,460,873.7768251895905,3.0009437,0.06636295,0.0
421.475,3,0.8353890180587769,1318.0074105027586,216858,0.0101296585,0.06840407,229.89091,463,879.1120557785034,3.0148945,0.06840407,0.0
424.3,2,0.9522353522479534,1332.1020485506901,217743,0.010011351,0.06936847,234.41704,465,884.4444966316223,2.9954143,0.06936847,0.0
425.75,2,0.9783230889588594,1335.5062149086502,218528,0.009839977,0.06471828,234.12236,467,889.7676997184753,2.9523337,0.06471828,0.0
426.4,3,0.8798672631382942,1335.183621732424,219826,0.011555076,0.06998755,233.94067,470,895.1051416397095,2.95226,0.06998755,0.0
420.825,2,0.9607348032295704,1313.147807512446,220762,0.010073811,0.07016494,224.2626,472,900.4371809959412,2.9312723,0.07016494,0.0
426.075,1,0.958907101303339,1331.7036274141003,221366,0.0101075815,0.069460645,228.04082,473,905.7775387763977,2.9014807,0.069460645,0.0
424.575,2,0.9612169414758682,1328.861109306136,222440,0.01004917,0.07171449,228.29912,475,911.1086552143097,2.8479528,0.07171449,0.0
414.275,3,0.9132440164685249,1290.421712236484,223487,0.010511719,0.073092274,219.49968,478,916.4454870223999,2.8270652,0.073092274,0.0
398.15,3,0.90779048204422,1232.1222970435551,224610,0.011302697,0.06808765,205.73393,481,921.7813601493835,2.8096097,0.06808765,0.0
409.775,2,0.9673517160117626,1277.4492118371734,225750,0.009669907,0.06971662,215.00208,483,927.1125104427338,2.8312883,0.06971662,0.0
421.675,3,0.9194911420345306,1324.9662841022612,227107,0.009120564,0.07044716,226.68047,486,932.438553571701,2.8640468,0.07044716,0.0
428.575,2,0.9833007752895355,1354.016708896098,228202,0.010722464,0.06740627,230.80615,488,937.7684330940247,2.8427436,0.06740627,0.0
444.425,3,0.981026079505682,1417.1895152822556,229557,0.011696644,0.07232211,242.73325,491,943.0988957881927,2.8447883,0.07232211,0.0
454.6,2,0.9759942516684532,1453.005097333208,230828,0.011828409,0.07043265,249.41855,493,948.4177191257477,2.8171976,0.07043265,0.0
463.225,2,0.9820389561355114,1482.0545389235394,231975,0.0115412865,0.06725849,252.22473,495,953.7347071170807,2.7761014,0.06725849,0.0
479.1,2,0.9822703637182713,1540.2432916188711,233535,0.013138099,0.088309,260.75952,497,959.0535542964935,2.7671094,0.088309,0.0
486.7,2,0.9790586233139038,1576.7259255023375,234740,0.009537455,0.0859178,264.89166,499,964.3772151470184,2.7382114,0.0859178,0.0
483.45,2,0.7864935249090195,1563.1082410450047,235597,0.010194581,0.059424516,259.04727,501,969.7078011035919,2.7437127,0.059424516,0.0
500.125,1,0.9451478831470013,1630.0123528533372,236495,0.010113645,0.07099739,272.9099,502,975.0274796485901,2.6979783,0.07099739,0.0
521.475,2,0.9736357536166906,1716.387507235958,238131,0.009989844,0.07090587,291.42743,504,980.3534505367279,2.739513,0.07090587,0.0
529.65,3,0.7882509082555771,1737.0764104640289,239714,0.009686695,0.064096294,290.18094,507,985.6853349208832,2.689525,0.064096294,0.0
526.65,2,0.8137265890836716,1729.8622800177957,240472,0.011919979,0.060655355,286.53424,509,991.0174653530121,2.6059904,0.060655355,0.0
535.125,1,0.9794418625533581,1760.1039171545192,241231,0.0110061485,0.066184,291.14917,510,996.3413662910461,2.5621428,0.066184,0.0
548.9,1,0.9086440876126289,1810.0864491143686,242231,0.010599928,0.06354235,302.45538,511,1001.6739494800568,2.545835,0.06354235,0.0
551.425,2,0.8972054421901703,1820.1503531358248,243423,0.010205131,0.06514634,303.2304,513,1006.998898267746,2.5692048,0.06514634,0.0
559.9,2,0.9772034119814634,1854.0287537761462,244836,0.010490306,0.07125343,308.34433,515,1012.3253779411316,2.515168,0.07125343,0.0
568.35,1,0.9859963320195675,1888.421312653701,245653,0.010055838,0.06315165,317.1791,516,1017.6605224609375,2.50774,0.06315165,0.0
587.1,2,0.9794343262910843,1960.5108189420541,246971,0.010971243,0.07724035,332.6181,518,1022.986869096756,2.4952507,0.07724035,0.0
605.725,2,0.8085462599992752,2029.0855913358967,248266,0.011177931,0.06270376,346.53217,520,1028.3243250846863,2.521811,0.06270376,0.0
598.05,3,0.9528021439909935,1999.4398864903374,249672,0.011377472,0.07867619,335.80713,523,1033.6611177921295,2.4983797,0.07867619,0.0
601.575,2,0.9832543656229973,2009.0327929212497,250839,0.009673411,0.06687215,333.40045,525,1038.983907699585,2.4735203,0.06687215,0.0
599.625,2,0.9633755087852478,2008.672782800198,251676,0.009712674,0.06337209,332.90073,527,1044.3160259723663,2.4782293,0.06337209,0.0
614.675,2,0.9716549087315798,2065.5991931403305,253185,0.010448684,0.0787206,346.5221,529,1049.6450748443604,2.4505002,0.0787206,0.0
620.475,2,0.9847845863550901,2091.415926703711,254376,0.01135338,0.0738284,351.60492,531,1054.9778590202332,2.4231465,0.0738284,0.0
621.675,2,0.9489666782319546,2104.894972440132,255695,0.0102142785,0.06544817,355.47592,533,1060.323571920395,2.4251711,0.06544817,0.0
618.85,2,0.8987125903367996,2094.245115716662,256729,0.010979988,0.058854006,355.63428,535,1065.6730029582977,2.3986309,0.058854006,0.0
601.4,2,0.9730128645896912,2032.562341215209,257591,0.010367818,0.07839924,341.2674,537,1071.0111377239227,2.36148,0.07839924,0.0
604.0,1,0.9445621259510517,2046.1054104629934,258204,0.009697497,0.06952673,345.30728,538,1076.3366470336914,2.3582354,0.06952673,0.0
606.8,1,0.9549414776265621,2051.8862765701974,259012,0.00994695,0.063862815,345.30536,539,1081.677817583084,2.3418884,0.063862815,0.0
613.925,2,0.984198696911335,2085.9478879477933,260154,0.009865166,0.063796796,351.5319,541,1087.0062470436096,2.3245444,0.063796796,0.0
601.4,2,0.8527345657348633,2036.8739364438934,261233,0.0096726725,0.050948426,340.3775,543,1092.3479986190796,2.2516892,0.050948426,0.0
591.45,2,0.9829742405563593,1999.3987677347964,262399,0.010829171,0.058379732,328.80972,545,1097.6886699199677,2.2227921,0.058379732,0.0
596.35,3,0.9658799953758717,2030.0727586897913,263947,0.010372898,0.065327495,334.6062,548,1103.0233438014984,2.1592436,0.065327495,0.0
588.075,2,0.9578385427594185,2002.2917483773927,264754,0.010772476,0.07213241,327.9975,550,1108.3538432121277,2.091675,0.07213241,0.0
581.325,2,0.9840939249843359,1985.170415630002,265968,0.010541464,0.07088877,323.453,552,1113.6877493858337,2.0905871,0.07088877,0.0
572.975,2,0.9696777351200581,1957.8560670707252,267040,0.010259328,0.060212918,318.7344,554,1119.015923500061,2.107236,0.060212918,0.0
528.0,4,0.7661674469709396,1790.8644156658563,268091,0.010967199,0.067604594,285.00684,558,1124.336881160736,2.1190627,0.067604594,0.0
525.05,1,0.892605610191822,1784.89273545154,268910,0.0114562055,0.061525073,285.6472,559,1129.6632006168365,2.0928335,0.061525073,0.0
516.575,3,0.9466621205210686,1757.8346547297758,269996,0.010154953,0.071063295,281.5197,562,1134.9852685928345,2.0809214,0.071063295,0.0
521.4,2,0.9864698285236955,1778.7786426156915,271155,0.011412092,0.087379105,287.31,564,1140.3121728897095,2.1589527,0.087379105,0.0
494.175,4,0.9514434486627579,1676.560160040322,272309,0.010457924,0.07432735,266.72174,568,1145.6361532211304,2.125264,0.07432735,0.0
482.0,2,0.9697998724877834,1633.6079436674713,273133,0.011000886,0.06828374,257.1368,570,1150.9642186164856,2.1333342,0.06828374,0.0
477.4,2,0.9698686487972736,1611.7117668041597,274274,0.010878569,0.07071097,252.35815,572,1156.2764003276825,2.0757897,0.07071097,0.0
464.9,2,0.973335649818182,1563.9819491286776,275148,0.010018073,0.074154526,241.48755,574,1161.5915138721466,2.0836146,0.074154526,0.0
476.575,2,0.9755069650709629,1612.5879478904567,276369,0.010785694,0.06734608,253.24136,576,1166.8946244716644,2.0616336,0.06734608,0.0
477.775,1,0.9840826764702797,1618.2212919751325,276702,0.011073676,0.069468684,254.19229,577,1172.2192435264587,2.053799,0.069468684,0.0
471.275,2,0.9724669735878706,1595.8681018489692,277863,0.010668231,0.086395375,251.42422,579,1177.5501353740692,2.0606382,0.086395375,0.0
471.025,2,0.9720774479210377,1592.4349783521106,278995,0.010402495,0.06868553,250.49374,581,1182.8656985759735,2.0282104,0.06868553,0.0
467.15,2,0.911563903093338,1578.0279761215443,279919,0.010135395,0.06262532,247.9707,583,1188.1822137832642,2.0215452,0.06262532,0.0
470.675,1,0.9657547995448112,1593.7482582128055,280697,0.011701897,0.07477717,252.5563,584,1193.5026874542236,1.9929819,0.07477717,0.0
461.825,2,0.9793166071176529,1564.8738216001634,281613,0.010162544,0.06229484,247.02872,586,1198.8090198040009,1.9916995,0.06229484,0.0
470.475,2,0.9743733797222376,1595.5517883293599,282766,0.011232276,0.071114585,251.93137,588,1204.1149003505707,1.9725611,0.071114585,0.0
488.35,1,0.9143808931112289,1659.781203008314,283766,0.010436626,0.07930185,264.00748,589,1209.4277908802032,2.006713,0.07930185,0.0
493.575,1,0.9626952894032001,1682.049520111687,284497,0.011582046,0.07680616,268.79892,590,1214.7483735084534,2.0218315,0.07680616,0.0
491.875,2,0.9664771035313606,1676.756628402924,285643,0.011060219,0.07252766,265.56198,592,1220.0644686222076,1.9654235,0.07252766,0.0
496.025,2,0.9791074600070715,1689.4521907361966,286881,0.011591982,0.078855254,262.6579,594,1225.377037525177,1.9713438,0.078855254,0.0
510.025,3,0.9353223666548729,1746.2085179707403,288421,0.010034487,0.06375012,272.9969,597,1230.6911492347717,1.9574623,0.06375012,0.0
528.775,2,0.8550995290279388,1813.1829812402902,290061,0.010722338,0.062763736,285.14423,599,1236.0060970783234,1.925885,0.062763736,0.0
536.6,1,0.9739755354821682,1840.8017063359773,290689,0.011846276,0.07328324,290.82568,600,1241.3237974643707,1.9014739,0.07328324,0.0
535.875,3,0.6973481178283691,1832.9876823811544,291802,0.00982227,0.055556886,290.01788,603,1246.6323759555817,1.9258738,0.055556886,0.0
539.1,2,0.9669432006776333,1845.2394617695747,293301,0.010390637,0.06893423,294.2204,605,1251.9519135951996,1.9371645,0.06893423,0.0
568.95,3,0.8836837485432625,1956.800842345226,295067,0.01105037,0.07822144,322.03558,608,1257.2796568870544,1.9093283,0.07822144,0.0
580.325,1,0.9778630658984184,1999.1840044841017,295814,0.011288817,0.07202628,333.2765,609,1262.6029481887817,1.9010894,0.07202628,0.0
592.025,1,0.6160739064216614,2040.589547539796,296814,0.01178086,0.043184336,345.08057,610,1267.9236884117126,1.8985293,0.043184336,0.0
582.275,2,0.7878424376249313,2000.7873606081298,297565,0.011209578,0.055726416,335.61484,612,1273.2395656108856,1.908477,0.055726416,0.0
586.3,2,0.9465573690831661,2015.596199303504,298600,0.011258863,0.054714784,338.09525,614,1278.55202460289,1.936906,0.054714784,0.0
588.25,1,0.9432949721813202,2020.7614319604859,299383,0.010865352,0.058113627,337.09137,615,1283.8522787094116,1.9439583,0.058113627,0.0
594.125,1,0.9287541955709457,2044.9944462529304,300134,0.011300262,0.09287675,342.32657,616,1289.1679379940033,1.9566613,0.09287675,0.0
610.8,1,0.9637657701969147,2107.385527800613,301134,0.010230554,0.054360934,354.31763,617,1294.4846496582031,1.9495116,0.054360934,0.0
617.45,1,0.9522598385810852,2134.8153828303834,301813,0.010904396,0.061966218,358.7104,618,1299.7907540798187,1.9712522,0.061966218,0.0
614.325,2,0.9588035419583321,2120.642650142284,303050,0.010229103,0.065824434,349.6538,620,1305.109427690506,1.9831426,0.065824434,0.0
627.225,2,0.9671177268028259,2173.168205852984,304401,0.010812987,0.066824645,355.7169,622,1310.422257900238,2.0019987,0.066824645,0.0
620.75,2,0.9826480597257614,2147.849456124264,305527,0.0111673195,0.06529416,345.63663,624,1315.7225975990295,1.994168,0.06529416,0.0
630.55,1,0.5078517496585846,2183.5432811921264,306527,0.010349959,0.05146117,351.78784,625,1321.0542786121368,1.964982,0.05146117,0.0
636.35,2,0.9725471548736095,2208.418133553013,307584,0.010492748,0.065424606,356.8235,627,1326.3548369407654,1.9170264,0.065424606,0.0
645.45,1,0.6657844185829163,2244.600305891356,308584,0.010733397,0.04712617,365.98163,628,1331.6766669750214,1.8953288,0.04712617,0.0
636.925,1,0.9564648754894733,2215.6615334517473,309243,0.010037248,0.060980838,360.45435,629,1336.9970684051514,1.8503561,0.060980838,0.0
631.4,1,0.964096188545227,2193.9399365629224,309753,0.0113313375,0.06567538,356.06802,630,1342.3038177490234,1.8936464,0.06567538,0.0
628.475,2,0.9680254496634007,2183.0178875093206,310782,0.010955286,0.071570724,354.30414,632,1347.6144225597382,1.8671883,0.071570724,0.0
625.9,2,0.9733554124832153,2173.546848107405,311917,0.010326684,0.06332451,353.15872,634,1352.9254455566406,1.8765371,0.06332451,0.0
616.375,3,0.9551520682871342,2139.2908126088764,313076,0.010602128,0.06634453,344.8041,637,1358.237046957016,1.8757668,0.06634453,0.0
590.675,3,0.8970438316464424,2045.3261721907081,314316,0.010697569,0.07167782,326.1616,640,1363.9172480106354,1.8715701,0.07167782,0.0
590.625,1,0.9521110765635967,2043.6977439197108,314856,0.011372437,0.06974427,325.0047,641,1369.2232503890991,1.8392525,0.06974427,0.0
606.525,1,0.9829491041600704,2107.5093846484738,315727,0.011669714,0.06195453,337.9024,642,1374.5275547504425,1.824479,0.06195453,0.0
603.0,2,0.9877868043258786,2103.9339277149497,316704,0.013951249,0.060012393,337.22092,644,1379.8360676765442,1.8106418,0.060012393,0.0
586.525,2,0.9873847821727395,2045.8086529631498,317762,0.011039665,0.068198755,320.07153,646,1385.1361758708954,1.7875825,0.068198755,0.0
596.975,2,0.9699166547507048,2083.879534711457,318946,0.011015985,0.068582945,324.88315,648,1390.451690196991,1.7811582,0.068582945,0.0
