#{"t_start": 1521290255.3463278, "env_id": "HalfCheetah-v2"}
r,l,t
-575.01908,1000,2.647818
-645.395117,1000,3.514259
-595.792274,1000,4.176441
-725.717043,1000,4.901222
-558.511418,1000,5.593755
-691.809948,1000,6.2571
-634.358883,1000,7.004733
-690.462362,1000,7.68847
-642.647227,1000,8.383075
-685.459057,1000,9.083022
-552.695812,1000,9.859551
-577.763348,1000,10.531677
-728.292005,1000,11.257966
-663.609459,1000,11.970122
-642.927436,1000,12.684452
-716.519273,1000,13.406358
-606.696483,1000,14.127186
-563.207195,1000,14.807999
-606.443649,1000,15.473524
-667.882263,1000,16.12734
-690.918064,1000,16.801169
-631.17591,1000,17.473126
-765.521484,1000,18.130595
-742.277833,1000,18.789971
-732.404327,1000,19.458459
-611.339753,1000,20.11462
-668.912969,1000,20.77213
-755.88003,1000,21.440876
-710.856169,1000,22.103883
-626.867566,1000,22.763878
-719.138291,1000,23.42978
-713.413383,1000,24.085963
-812.224957,1000,24.746852
-682.644569,1000,25.420626
-665.61531,1000,26.090542
-780.990366,1000,26.756692
-807.167368,1000,27.431762
-784.721488,1000,28.09685
-675.05926,1000,28.762295
-675.409493,1000,29.437173
-804.887098,1000,30.101853
-653.15643,1000,30.770292
-657.031685,1000,31.333419
-677.688612,1000,32.00931
-612.217835,1000,32.679014
-614.40563,1000,33.347498
-655.245246,1000,34.019205
-790.779868,1000,34.682391
-734.082906,1000,35.345187
-740.04438,1000,36.012
-729.858923,1000,36.678056
-668.378655,1000,37.343876
-774.258091,1000,38.015671
-632.42152,1000,38.679693
-773.788691,1000,39.341978
-591.385469,1000,40.011059
-785.849238,1000,40.672704
-634.371158,1000,41.338789
-695.512223,1000,42.01228
-813.141118,1000,42.681522
-599.097745,1000,43.346765
-871.352811,1000,44.026342
-745.794643,1000,44.703087
-790.434495,1000,45.381391
-757.50439,1000,46.069151
-810.056764,1000,46.739472
-705.970742,1000,47.408486
-855.161004,1000,48.083707
-669.756519,1000,48.749759
-740.103608,1000,49.416972
-690.937425,1000,50.092551
-818.113264,1000,50.762086
-774.774618,1000,51.433064
-880.86559,1000,52.116792
-781.53228,1000,52.792573
-835.473499,1000,53.461883
-777.742611,1000,54.154461
-815.977458,1000,54.829378
-787.099047,1000,55.491577
-732.778742,1000,56.158044
-820.426902,1000,56.821685
-742.791977,1000,57.48329
-815.073827,1000,58.159566
-912.948178,1000,58.81936
-814.681392,1000,59.478624
-757.838882,1000,60.048756
-793.815889,1000,60.721351
-714.802945,1000,61.38017
-687.282796,1000,62.050134
-854.214637,1000,62.736538
-848.476032,1000,63.404362
-760.291205,1000,64.067583
-769.572033,1000,64.742898
-735.166291,1000,65.418746
-776.34636,1000,66.094931
-769.519723,1000,66.774535
-767.399224,1000,67.438407
-765.453636,1000,68.101604
-829.454939,1000,68.78111
-744.21843,1000,69.450112
-776.857089,1000,70.114974
-747.387598,1000,70.787088
-845.111762,1000,71.453734
-795.005354,1000,72.126758
-911.185934,1000,72.813437
-875.561607,1000,73.495571
-849.213672,1000,74.178429
-801.025692,1000,74.871752
-879.448111,1000,75.555429
-918.689678,1000,76.23607
-846.60821,1000,76.920137
-799.454545,1000,77.586486
-882.132159,1000,78.249585
-893.791875,1000,78.924441
-832.125841,1000,79.606653
-970.632209,1000,80.281043
-943.083182,1000,80.958351
-882.716981,1000,81.626974
-793.580444,1000,82.295133
-1004.708442,1000,82.968465
-746.196871,1000,83.629853
-889.025395,1000,84.291401
-999.896775,1000,84.967782
-818.253761,1000,85.638747
-864.744539,1000,86.306103
-889.657308,1000,86.975326
-948.389825,1000,87.637783
-828.025222,1000,88.194529
-1123.385513,1000,88.860292
-1169.851464,1000,89.537426
-982.010633,1000,90.239551
-1052.434188,1000,91.014252
-895.273589,1000,91.690603
-1050.746736,1000,92.357587
-959.71278,1000,93.021105
-1071.707002,1000,93.700364
-898.531844,1000,94.369477
-940.116065,1000,95.037295
-900.569448,1000,95.707814
-966.73095,1000,96.369754
-849.994633,1000,97.071681
-1110.88762,1000,97.908585
-962.764599,1000,98.652905
-856.4695,1000,99.364715
-951.573673,1000,100.060833
-1104.099806,1000,100.729547
-939.255867,1000,101.404298
-942.657213,1000,102.125392
-938.50415,1000,102.793143
-928.378654,1000,103.474543
-1048.7204,1000,104.16183
-976.152482,1000,104.825936
