#{"t_start": 1521290385.6426399, "env_id": "HalfCheetah-v2"}
r,l,t
-688.017185,1000,2.763895
-564.605838,1000,3.733702
-655.237017,1000,4.516181
-667.939877,1000,5.354126
-639.931921,1000,6.150249
-657.427911,1000,6.956014
-647.28802,1000,7.746343
-665.923563,1000,8.527678
-564.236723,1000,9.306741
-663.888018,1000,10.092465
-638.820827,1000,10.87526
-643.79107,1000,11.600461
-633.432511,1000,12.31136
-682.457816,1000,13.139886
-584.679336,1000,13.975531
-647.005806,1000,14.744527
-690.50204,1000,15.446494
-506.123819,1000,16.226233
-520.698642,1000,17.012956
-661.274507,1000,17.792126
-689.813576,1000,18.604178
-608.815979,1000,19.405488
-708.88983,1000,20.071486
-696.313471,1000,20.790504
-758.272167,1000,21.59675
-697.774138,1000,22.39157
-651.421015,1000,23.189681
-595.961572,1000,23.99365
-641.982685,1000,24.788402
-785.218381,1000,25.583746
-613.508527,1000,26.387383
-826.97398,1000,27.196754
-723.827586,1000,27.999139
-820.535116,1000,28.805889
-636.836351,1000,29.602984
-617.890899,1000,30.40045
-762.497695,1000,31.208101
-742.182224,1000,32.009989
-813.625255,1000,32.80644
-663.117201,1000,33.610336
-683.618693,1000,34.407136
-613.499514,1000,35.205669
-660.104973,1000,35.891538
-586.801391,1000,36.703178
-638.384035,1000,37.501805
-713.305516,1000,38.299937
-678.497546,1000,39.107415
-669.423837,1000,39.908177
-669.742868,1000,40.709818
-655.45169,1000,41.516921
-710.215734,1000,42.315023
-714.171199,1000,43.110958
-778.960247,1000,43.916322
-727.868954,1000,44.716229
-646.757278,1000,45.513729
-755.683724,1000,46.317958
-975.187465,1000,47.117738
-790.325463,1000,47.917518
-752.155639,1000,48.725539
-885.349446,1000,49.522495
-613.561136,1000,50.319259
-668.513933,1000,51.126079
-505.003265,1000,51.926969
-816.504891,1000,52.725485
-554.826972,1000,53.532141
-838.918783,1000,54.331508
-735.276507,1000,55.130155
-734.383111,1000,55.938841
-717.139666,1000,56.738085
-902.880895,1000,57.535962
-656.415573,1000,58.345062
-804.334581,1000,59.145626
-679.968744,1000,59.945734
-746.390025,1000,60.75264
-673.393429,1000,61.54711
-726.167908,1000,62.346405
-1011.613961,1000,63.156457
-901.276029,1000,63.957768
-754.498173,1000,64.805617
-846.804388,1000,65.604609
-775.186054,1000,66.397241
-776.964591,1000,67.190489
-828.214333,1000,67.990747
-816.444796,1000,68.782609
-745.299547,1000,69.573196
-828.864711,1000,70.251755
-811.569234,1000,71.051863
-863.690218,1000,71.842315
-858.291023,1000,72.635241
-915.515294,1000,73.435289
-945.943646,1000,74.227163
-721.158541,1000,75.017962
-903.537299,1000,75.817909
-766.025681,1000,76.60962
-895.979993,1000,77.40224
-674.466706,1000,78.218771
-858.638031,1000,79.011303
-650.104397,1000,79.805248
-845.918542,1000,80.607918
-814.196402,1000,81.398448
-874.426617,1000,82.202412
-826.961548,1000,83.002614
-994.466728,1000,83.79055
-1022.352979,1000,84.579737
-758.952893,1000,85.380535
-791.233803,1000,86.170359
-654.959252,1000,86.97044
-1000.986647,1000,87.770653
-931.138261,1000,88.567801
-955.197074,1000,89.360254
-726.859974,1000,90.160648
-851.916611,1000,90.95293
-1009.71808,1000,91.743297
-930.231162,1000,92.547835
-1006.560518,1000,93.341124
-780.442011,1000,94.224343
-704.172271,1000,95.074086
-954.532842,1000,95.853799
-801.891561,1000,96.634019
-856.084777,1000,97.420197
-915.88574,1000,98.194681
-776.068893,1000,98.972516
-953.968114,1000,99.75672
-926.372393,1000,100.53519
-997.00334,1000,101.313718
-961.717281,1000,102.096563
-1098.891201,1000,102.874995
-895.327681,1000,103.54251
-939.767421,1000,104.324174
-795.229588,1000,105.113981
-782.161125,1000,105.888981
-989.766804,1000,106.666334
-974.616234,1000,107.455688
-949.733301,1000,108.234624
-949.646751,1000,109.013901
-1039.953803,1000,109.797437
-884.773913,1000,110.574479
-980.499046,1000,111.350279
-1102.684397,1000,112.137346
-872.752152,1000,112.916299
-873.06022,1000,113.692879
-961.724244,1000,114.482643
-1168.624284,1000,115.261402
-893.749114,1000,116.03992
-928.491167,1000,116.827598
-817.809637,1000,117.602381
-799.521231,1000,118.378503
-849.445474,1000,119.165232
-731.700227,1000,119.944777
-893.973492,1000,120.724122
-1032.265988,1000,121.510335
-810.402096,1000,122.286356
-885.417449,1000,123.064714
-1052.523636,1000,123.852799
-1014.46616,1000,124.632576
-848.269107,1000,125.410193
-821.841641,1000,126.192977
-926.615644,1000,126.969742
-860.384767,1000,127.746611
-874.994629,1000,128.533531
-872.978649,1000,129.310516
-985.374553,1000,130.085238
-972.015766,1000,130.873618
-1055.193867,1000,131.653165
-902.703784,1000,132.431017
-974.948404,1000,133.218948
-910.059301,1000,133.992936
-1005.880507,1000,134.768161
-864.738924,1000,135.551865
-953.464233,1000,136.326885
-911.190766,1000,136.994619
-1244.207381,1000,137.768125
-1001.045149,1000,138.556358
-1062.134447,1000,139.334241
-967.727451,1000,140.111517
-1147.775727,1000,141.044482
-1026.483865,1000,141.819651
-1136.016637,1000,142.598557
-1227.66284,1000,143.386784
-955.24352,1000,144.165705
-967.504363,1000,144.941345
-1025.405205,1000,145.724455
-974.08655,1000,146.501842
-881.662156,1000,147.27865
-863.170283,1000,148.064103
-894.004805,1000,148.840892
-972.29026,1000,149.614037
-959.247567,1000,150.397196
-1067.157744,1000,151.179031
-1113.485764,1000,151.959953
-1007.547606,1000,152.747533
-976.722236,1000,153.524142
-1074.628118,1000,154.299634
-1000.787056,1000,155.083496
-933.227213,1000,155.860482
-1054.160857,1000,156.638399
-960.817423,1000,157.427691
-977.304444,1000,158.203413
-978.913376,1000,158.983335
-1070.029527,1000,159.771124
-780.992073,1000,160.553151
-979.575931,1000,161.332661
-917.902275,1000,162.119252
-874.331117,1000,162.899023
-1037.299761,1000,163.679719
-877.430574,1000,164.469912
-1009.522059,1000,165.253762
-912.06994,1000,166.029505
-757.41665,1000,166.820794
-840.144165,1000,167.604833
-866.229671,1000,168.385958
-922.497489,1000,169.174772
-950.312837,1000,169.950938
-899.295547,1000,170.618546
-966.006776,1000,171.397091
-1087.549891,1000,172.182968
-1030.268335,1000,172.963957
-1097.285927,1000,173.741015
-1148.48573,1000,174.530813
-1027.169653,1000,175.310303
-925.237496,1000,176.089916
-914.628333,1000,176.878927
-1022.032085,1000,177.658477
-934.625538,1000,178.439141
-1155.964056,1000,179.232211
-986.982861,1000,180.013844
-1063.937484,1000,180.796755
-1165.376951,1000,181.585279
-1137.904596,1000,182.362164
-1157.115121,1000,183.141154
-1161.91797,1000,183.927959
-987.807458,1000,184.709663
-1116.791987,1000,185.487694
-1204.703599,1000,186.274726
-1068.433033,1000,187.056893
-1082.599222,1000,187.83531
-1252.339263,1000,188.624861
-1189.857983,1000,189.40229
-1063.5848,1000,190.17809
-1206.49568,1000,190.967301
-1106.561642,1000,191.747784
-1095.969828,1000,192.527599
-1017.920543,1000,193.316403
-1158.231562,1000,194.092363
-1055.257487,1000,194.870734
-1057.196868,1000,195.660605
-918.392838,1000,196.443932
-1024.768591,1000,197.225897
-1139.017136,1000,198.009697
-1154.93012,1000,198.79312
-1165.293249,1000,199.574071
-1033.435185,1000,200.363556
-1197.628526,1000,201.144804
-1116.776734,1000,201.919789
-1027.916681,1000,202.707765
-976.600687,1000,203.377507
-972.161979,1000,204.159351
-1123.208242,1000,204.941478
-982.059916,1000,205.726308
-1076.057208,1000,206.507031
-1054.593745,1000,207.286277
-1369.349913,1000,208.07534
-1068.583465,1000,208.853676
-1117.939697,1000,209.628853
-1010.933031,1000,210.414222
-1189.493076,1000,211.191415
-1011.329665,1000,211.969455
-1205.485756,1000,212.755564
-1285.806726,1000,213.532626
-1237.575999,1000,214.30932
-1067.46295,1000,215.098769
-982.434246,1000,215.881361
-1185.677908,1000,216.664014
-1196.296179,1000,217.452984
-1139.650821,1000,218.231407
-1249.715926,1000,219.011664
-1085.956167,1000,219.803111
-1097.556336,1000,220.586224
-1104.030717,1000,221.36747
-1217.038034,1000,222.152326
-1062.930391,1000,222.930944
-1233.847117,1000,223.708052
-1329.826513,1000,224.496531
-1123.838602,1000,225.276607
-1209.344932,1000,226.050704
-1061.463276,1000,226.837923
-1101.918483,1000,227.615279
-1177.456686,1000,228.398041
-1085.004332,1000,229.188375
-1208.62166,1000,229.963948
-1236.065781,1000,230.744079
-1221.934706,1000,231.538809
-1105.497137,1000,232.322325
-1226.108171,1000,233.103455
-1145.331539,1000,233.887632
-1167.05682,1000,234.67014
-985.302002,1000,235.45117
-1094.57155,1000,236.238419
-1150.114068,1000,236.908072
-1095.661442,1000,237.712071
-1019.293026,1000,238.533817
-1150.409296,1000,239.344501
-1053.663132,1000,240.240805
-1029.12019,1000,241.050409
-1117.526681,1000,241.865949
-1281.405292,1000,242.679051
-1084.242569,1000,243.488049
-1295.09405,1000,244.47928
-1023.227189,1000,245.288492
-1077.070862,1000,246.098679
-1219.3152,1000,246.916282
-1323.162438,1000,247.725967
-1112.146993,1000,248.534055
-1380.127978,1000,249.353431
-1285.360447,1000,250.161269
