entropy,meankl,surrgain,EpThisIter,EpLenMean,EpisodesSoFar,EpRewMean,TimeElapsed,entloss,optimgain,ev_tdlam_before,TimestepsSoFar,EpTrueRewMean
8.483345,0.006611689,0.055721693,1,1000.0,1,714.00256,2.8939740657806396,0.0,0.055721693,0.04843413829803467,1000,-655.2370167001819
8.465044,0.0071900273,0.054067783,1,1000.0,2,696.6886,5.327798128128052,0.0,0.054067783,0.08665937185287476,2000,-656.3324636722261
8.468337,0.005806165,0.05197539,1,1000.0,3,702.7282,7.724709510803223,0.0,0.05197539,0.0009829998016357422,3000,-625.633883326445
8.504107,0.006319769,0.05330595,1,1000.0,4,696.4561,10.020999670028687,0.0,0.05330595,0.009300291538238525,4000,-630.1731800336972
8.538399,0.00721639,0.05378346,1,1000.0,5,694.40344,12.496785163879395,0.0,0.05378346,0.0018277764320373535,5000,-621.0744113267705
8.584591,0.005902988,0.053858273,1,1000.0,6,691.9204,14.78947639465332,0.0,0.053858273,0.0037369728088378906,6000,-601.9159793543749
8.599411,0.0062523196,0.05106498,1,1000.0,7,697.17816,17.23292350769043,0.0,0.05106498,-6.079673767089844e-05,7000,-614.472778929971
8.626835,0.005832801,0.056982666,1,1000.0,8,692.49805,19.47005844116211,0.0,0.056982666,0.006401419639587402,8000,-624.7028654507576
8.6340885,0.007297161,0.05603519,1,1000.0,9,698.2708,21.909334421157837,0.0,0.05603519,-0.00047135353088378906,9000,-627.6715487603134
8.634388,0.0057641584,0.06216544,1,1000.0,10,692.6509,24.352506399154663,0.0,0.06216544,0.0055655837059021,10000,-643.4262319734046
8.662586,0.0068765683,0.063067555,1,1000.0,11,701.7983,26.819506406784058,0.0,0.063067555,0.0017093420028686523,11000,-650.735446015581
8.658217,0.0067576105,0.06391993,1,1000.0,12,698.51996,29.270618200302124,0.0,0.06391993,0.004601895809173584,12000,-647.9984004238146
8.680243,0.0062212273,0.059487622,1,1000.0,13,701.0622,31.72260308265686,0.0,0.059487622,0.0007314682006835938,13000,-660.7389276864081
8.714977,0.0057026427,0.06522362,2,1000.0,15,695.1945,34.17715573310852,0.0,0.06522362,0.0026682615280151367,15000,-657.5473697839292
8.703492,0.0057943226,0.06335359,1,1000.0,16,694.38074,36.632392168045044,0.0,0.06335359,0.00807720422744751,16000,-661.0322539463492
8.681533,0.0055770166,0.06557788,1,1000.0,17,692.3064,39.09452962875366,0.0,0.06557788,0.1696891188621521,17000,-661.5446429972128
8.669867,0.0060214237,0.06597881,1,1000.0,18,688.14905,41.540828466415405,0.0,0.06597881,0.2686607837677002,18000,-664.4683405522471
8.697809,0.0059187356,0.06599264,1,1000.0,19,688.37866,43.99195575714111,0.0,0.06599264,0.5358260273933411,19000,-663.5361793829411
8.65789,0.0061481004,0.06687731,1,1000.0,20,689.4416,46.448221921920776,0.0,0.06687731,0.6374663710594177,20000,-669.8756435404321
8.677235,0.0061029512,0.068601064,1,1000.0,21,688.33887,48.898738861083984,0.0,0.068601064,0.6762612164020538,21000,-667.1940003134966
8.683783,0.006400151,0.06404698,1,1000.0,22,684.7974,51.35470747947693,0.0,0.06404698,0.7893733531236649,22000,-673.9808589805784
8.726817,0.0056826947,0.07023923,1,1000.0,23,688.2007,53.80931854248047,0.0,0.07023923,0.4786107540130615,23000,-676.6458871362846
8.697018,0.0056899707,0.07023445,1,1000.0,24,700.91626,56.264851808547974,0.0,0.07023445,9.435415267944336e-05,24000,-686.0723458043062
8.732541,0.0052829655,0.06598839,1,1000.0,25,703.45935,58.72277021408081,0.0,0.06598839,0.7140843868255615,25000,-685.8282017134344
8.718886,0.006072326,0.062841386,1,1000.0,26,702.1195,61.17507863044739,0.0,0.062841386,0.8382467776536942,26000,-687.3797288624319
8.690973,0.0056135636,0.06374827,1,1000.0,27,705.3578,63.67413067817688,0.0,0.06374827,0.29956918954849243,27000,-689.8655971685725
8.664007,0.0048838407,0.08766053,1,1000.0,28,696.95715,66.10875582695007,0.0,0.08766053,0.9681004919111729,28000,-692.9762755132696
8.654911,0.005945456,0.07008396,2,1000.0,30,707.0223,68.54093170166016,0.0,0.07008396,-0.058133602142333984,30000,-699.2499990590592
8.637405,0.0048919832,0.066397145,1,1000.0,31,710.1388,70.9718816280365,0.0,0.066397145,-0.008901476860046387,31000,-704.3803546616263
8.659669,0.006468914,0.07766992,1,1000.0,32,710.6775,73.4038896560669,0.0,0.07766992,0.8371126353740692,32000,-704.9046729896031
8.670165,0.0060540647,0.06676974,1,1000.0,33,713.6718,75.83631229400635,0.0,0.06676974,0.002737283706665039,33000,-710.6948341958401
8.685468,0.006006739,0.07566206,1,1000.0,34,714.99945,78.29070234298706,0.0,0.07566206,0.842312753200531,34000,-708.9127625095599
8.73402,0.00545388,0.06663786,1,1000.0,35,717.43646,80.73621988296509,0.0,0.06663786,-0.03186535835266113,35000,-713.6417297801538
8.73344,0.0056735086,0.062130965,1,1000.0,36,719.1783,83.16019940376282,0.0,0.062130965,-0.002019643783569336,36000,-722.2170422722945
8.72546,0.006074351,0.059572134,1,1000.0,37,721.1674,85.60133051872253,0.0,0.059572134,-0.0025076866149902344,37000,-720.3992641477681
8.737804,0.0057111,0.071723774,1,1000.0,38,720.49945,88.03936433792114,0.0,0.071723774,0.8912075608968735,38000,-726.5781538879504
8.77821,0.006434442,0.070679374,1,1000.0,39,722.7386,90.4750292301178,0.0,0.070679374,-0.03405642509460449,39000,-733.8381519962592
8.776691,0.006264628,0.07306818,1,1000.0,40,724.8911,93.05263137817383,0.0,0.07306818,-0.018140673637390137,40000,-735.0032484609488
8.773312,0.0061748745,0.061746456,1,1000.0,41,726.6672,95.44923543930054,0.0,0.061746456,-0.03729593753814697,41000,-738.6696120792569
8.79979,0.007545037,0.073893115,1,1000.0,42,729.86163,97.83257126808167,0.0,0.073893115,0.010305404663085938,42000,-741.6356366324852
8.825576,0.0067216335,0.074519634,1,1000.0,43,731.9627,100.22030782699585,0.0,0.074519634,-0.11157989501953125,43000,-752.4548020666157
8.80257,0.0053604646,0.06503386,1,1000.0,44,735.48676,102.6166467666626,0.0,0.06503386,-0.0005565881729125977,44000,-759.8542108412366
8.831379,0.0059398394,0.06738971,1,1000.0,45,738.59656,105.0061264038086,0.0,0.06738971,0.003582596778869629,45000,-769.9813975314089
8.831669,0.0064255632,0.07413943,1,1000.0,46,742.43365,107.40186095237732,0.0,0.07413943,-0.09638452529907227,46000,-781.0694708072148
8.809811,0.006868923,0.07105859,1,1000.0,47,738.58606,109.78585314750671,0.0,0.07105859,0.8433901071548462,47000,-788.336607550222
8.834827,0.006252104,0.067144156,1,1000.0,48,742.3742,112.17764115333557,0.0,0.067144156,-0.01332247257232666,48000,-792.7552762708486
8.822267,0.005842072,0.07411203,1,1000.0,49,738.85095,114.57190442085266,0.0,0.07411203,0.8677263557910919,49000,-798.813478728249
8.80165,0.006923984,0.07582885,1,1000.0,50,742.78394,116.95752143859863,0.0,0.07582885,-0.04802989959716797,50000,-799.1710499738132
8.836071,0.0058426363,0.06583241,1,1000.0,51,743.0936,119.35322594642639,0.0,0.06583241,-0.054671287536621094,51000,-803.4246976215802
8.864923,0.0064473413,0.074814565,1,1000.0,52,749.24414,121.7414402961731,0.0,0.074814565,0.589871346950531,52000,-810.112861370037
8.86621,0.0069108037,0.066522956,1,1000.0,53,751.27527,124.13059878349304,0.0,0.066522956,-0.0019322633743286133,53000,-810.9789576838933
8.870197,0.007077996,0.07547504,1,1000.0,54,754.23975,126.51879286766052,0.0,0.07547504,-0.01027381420135498,54000,-817.1510890234796
8.878798,0.006438166,0.07516581,1,1000.0,55,755.85077,128.9064621925354,0.0,0.07516581,0.8758564740419388,55000,-825.2828285262964
8.863903,0.005727274,0.07353087,1,1000.0,56,759.23846,131.3002359867096,0.0,0.07353087,-0.13015294075012207,56000,-830.0177852057141
8.878296,0.0068565556,0.079117924,1,1000.0,57,763.0832,133.68123149871826,0.0,0.079117924,-0.0024949312210083008,57000,-838.4212261946202
8.881483,0.007342186,0.06925771,1,1000.0,58,767.4764,136.06598138809204,0.0,0.06925771,-0.00012087821960449219,58000,-851.6721307331003
8.884591,0.006423369,0.07224102,1,1000.0,59,770.2596,138.48735547065735,0.0,0.07224102,-0.001416325569152832,59000,-859.6963850382757
8.887383,0.005914194,0.075035036,1,1000.0,60,772.0653,140.99278378486633,0.0,0.075035036,0.4387326240539551,60000,-868.3386644124064
8.891315,0.0070143277,0.0877477,1,1000.0,61,770.61426,143.38342094421387,0.0,0.0877477,0.9037328734993935,61000,-877.1872450864809
8.854127,0.0070951157,0.077534795,1,1000.0,62,775.42346,145.7669358253479,0.0,0.077534795,-0.02144920825958252,62000,-878.8161767105779
8.863648,0.0069378586,0.09373213,1,1000.0,63,774.4748,148.1485333442688,0.0,0.09373213,0.8981171175837517,63000,-884.741520554604
8.862481,0.006319682,0.08484813,1,1000.0,64,770.0415,150.54566311836243,0.0,0.08484813,-0.08022928237915039,64000,-890.0066422664091
8.866442,0.0058135656,0.06971827,1,1000.0,65,770.89636,152.93088722229004,0.0,0.06971827,0.00026094913482666016,65000,-899.8731266292028
8.878716,0.005924429,0.07801981,1,1000.0,66,774.4613,155.32364416122437,0.0,0.07801981,0.004693925380706787,66000,-908.0729503767895
8.862497,0.007298069,0.07605912,1,1000.0,67,776.551,157.71306204795837,0.0,0.07605912,0.26970481872558594,67000,-913.6833304431653
8.854325,0.0063754795,0.084638484,1,1000.0,68,781.68066,160.10904216766357,0.0,0.084638484,0.942454531788826,68000,-918.7486139425288
8.886854,0.0063260864,0.07148662,1,1000.0,69,779.6339,162.50771403312683,0.0,0.07148662,0.0693047046661377,69000,-926.0486192983639
8.885456,0.00613864,0.074897766,1,1000.0,70,779.36,164.9066140651703,0.0,0.074897766,0.045918405055999756,70000,-928.1287500337879
8.892988,0.0060924524,0.07565321,1,1000.0,71,779.3854,167.30924224853516,0.0,0.07565321,-0.036408305168151855,71000,-928.3272162497435
8.868177,0.006321786,0.07779082,1,1000.0,72,780.9959,169.69990992546082,0.0,0.07779082,0.0009109973907470703,72000,-934.448422109888
8.88379,0.008220691,0.06493856,1,1000.0,73,775.38586,172.09272241592407,0.0,0.06493856,0.8249655961990356,73000,-939.481070475486
8.895507,0.006554979,0.07452332,1,1000.0,74,776.04645,174.48856782913208,0.0,0.07452332,-0.011757254600524902,74000,-946.3593979464922
8.880611,0.0070626438,0.08377132,1,1000.0,75,777.0855,176.8883764743805,0.0,0.08377132,0.15904080867767334,75000,-947.8643709650408
8.877618,0.0065179104,0.069008805,1,1000.0,76,777.9132,179.29370427131653,0.0,0.069008805,0.3391672372817993,76000,-948.9039835717304
8.874104,0.0065920446,0.07528601,1,1000.0,77,777.6027,181.68255853652954,0.0,0.07528601,-0.0017650127410888672,77000,-961.4578802965714
8.928059,0.0074800234,0.063785985,1,1000.0,78,781.2464,184.07604455947876,0.0,0.063785985,0.22469526529312134,78000,-965.497753110888
8.931841,0.0069101565,0.07742599,1,1000.0,79,780.87146,186.4765808582306,0.0,0.07742599,-0.039703965187072754,79000,-967.3197816564258
8.924815,0.0070316573,0.07729545,1,1000.0,80,779.97986,188.8665475845337,0.0,0.07729545,-0.0029848814010620117,80000,-974.3983514017979
8.922308,0.0065998547,0.07286873,1,1000.0,81,779.84033,191.26374697685242,0.0,0.07286873,-0.0010213851928710938,81000,-981.7503080650215
8.93372,0.006123106,0.07713173,1,1000.0,82,779.3299,193.65458369255066,0.0,0.07713173,-0.06430649757385254,82000,-988.7300229167755
8.945071,0.0066149198,0.07096388,1,1000.0,83,778.9154,196.05313181877136,0.0,0.07096388,-0.00041854381561279297,83000,-989.4241541891486
8.94219,0.006559171,0.074000016,1,1000.0,84,776.4381,198.45503950119019,0.0,0.074000016,0.8838357329368591,84000,-995.0622998960662
8.930904,0.0067640347,0.084727004,1,1000.0,85,775.1966,200.8473346233368,0.0,0.084727004,0.36212247610092163,85000,-998.2375481390278
8.932982,0.006464764,0.07287886,1,1000.0,86,773.55304,203.24956107139587,0.0,0.07287886,-0.0182952880859375,86000,-1002.576585433352
8.9285755,0.006274542,0.07918364,1,1000.0,87,778.56604,205.64329147338867,0.0,0.07918364,0.160819411277771,87000,-1004.4289529153405
8.934459,0.0065469826,0.07428166,1,1000.0,88,777.5861,208.03240203857422,0.0,0.07428166,-0.002332448959350586,88000,-1010.5509398312315
8.903454,0.007191293,0.07433726,1,1000.0,89,782.1423,210.42074871063232,0.0,0.07433726,-0.016973018646240234,89000,-1013.4904536206698
8.871293,0.007324263,0.078531176,1,1000.0,90,781.2372,212.80978512763977,0.0,0.078531176,0.026674330234527588,90000,-1024.4418228230654
8.872436,0.0071314,0.07955809,1,1000.0,91,780.1067,215.21449494361877,0.0,0.07955809,0.011432230472564697,91000,-1031.734433218156
8.847602,0.00704905,0.07815888,1,1000.0,92,776.1046,217.6095073223114,0.0,0.07815888,-0.014513731002807617,92000,-1040.841895143983
8.868363,0.006670495,0.07502477,1,1000.0,93,774.8847,220.008465051651,0.0,0.07502477,-0.014299750328063965,93000,-1047.235935393616
8.866131,0.006557705,0.07671598,1,1000.0,94,773.34485,222.4013433456421,0.0,0.07671598,0.003927350044250488,94000,-1056.5724941504043
8.874508,0.006370199,0.072574496,1,1000.0,95,775.0454,224.79121613502502,0.0,0.072574496,0.01861172914505005,95000,-1062.171753612211
8.849798,0.006338006,0.08304157,1,1000.0,96,772.8688,227.18883776664734,0.0,0.08304157,0.781607985496521,96000,-1069.040576183232
8.853641,0.008224095,0.07536051,1,1000.0,97,770.9084,229.58690452575684,0.0,0.07536051,0.2717996835708618,97000,-1074.7952080127307
8.860894,0.008141861,0.080258235,1,1000.0,98,769.8639,231.98428750038147,0.0,0.080258235,0.34586578607559204,98000,-1074.3427277656467
8.859176,0.0070371297,0.07777434,1,1000.0,99,769.13477,234.38359022140503,0.0,0.07777434,-0.0015479326248168945,99000,-1074.7820915405412
8.866741,0.006913616,0.070384026,1,1000.0,100,768.55457,236.85055708885193,0.0,0.070384026,-0.02513718605041504,100000,-1071.8640012534172
8.873046,0.006863276,0.07797176,1,1000.0,101,772.5873,239.41989469528198,0.0,0.07797176,0.026725172996520996,101000,-1073.4043969455436
8.880252,0.007151268,0.08077261,1,1000.0,102,771.70166,241.90855193138123,0.0,0.08077261,0.00958186388015747,102000,-1078.4689072670167
8.878839,0.00810417,0.07774623,1,1000.0,103,771.93994,244.56657361984253,0.0,0.07774623,0.6543312072753906,103000,-1081.0884223062917
8.871217,0.008045003,0.09971839,1,1000.0,104,770.55817,247.05295753479004,0.0,0.09971839,0.04363304376602173,104000,-1081.05495304452
8.858646,0.0091121765,0.077300504,1,1000.0,105,768.0212,249.53726148605347,0.0,0.077300504,0.7272971868515015,105000,-1087.0310506254057
8.857746,0.006475326,0.08280438,1,1000.0,106,766.14746,252.02333855628967,0.0,0.08280438,-0.014478564262390137,106000,-1092.6319432097216
8.871825,0.007941417,0.07536121,1,1000.0,107,762.5705,254.50782918930054,0.0,0.07536121,-0.01650404930114746,107000,-1100.6784525906503
8.879719,0.0073253633,0.07762645,1,1000.0,108,764.08496,256.99026703834534,0.0,0.07762645,0.021794497966766357,108000,-1108.3373622791435
8.872921,0.007647064,0.081056155,1,1000.0,109,762.9463,259.4833836555481,0.0,0.081056155,0.0026601552963256836,109000,-1114.7704593038081
8.863393,0.0074918047,0.07576805,1,1000.0,110,761.22736,261.96901535987854,0.0,0.07576805,-0.02836430072784424,110000,-1120.4592700295357
8.86475,0.006825894,0.08253119,1,1000.0,111,760.22784,264.45450162887573,0.0,0.08253119,0.3505958914756775,111000,-1124.4994040497713
8.867756,0.008844586,0.084505826,1,1000.0,112,757.21906,266.9415371417999,0.0,0.084505826,-0.9140928983688354,112000,-1129.4429656856676
8.863577,0.008280898,0.07383487,1,1000.0,113,760.8094,269.42703652381897,0.0,0.07383487,0.0035915374755859375,113000,-1138.8902597448684
8.861871,0.006759601,0.08485367,1,1000.0,114,759.9468,271.910279750824,0.0,0.08485367,-0.0026297569274902344,114000,-1146.5420019227329
8.874554,0.008640522,0.08282326,1,1000.0,115,757.4337,274.4037547111511,0.0,0.08282326,0.03732109069824219,115000,-1156.5699522595285
8.872816,0.007461075,0.07846525,1,1000.0,116,755.7477,276.8909707069397,0.0,0.07846525,0.02604222297668457,116000,-1157.8703841330594
8.87093,0.007099484,0.0786981,1,1000.0,117,754.8678,279.38729882240295,0.0,0.0786981,-0.027381420135498047,117000,-1157.5661254866343
8.869994,0.0072289035,0.07937967,1,1000.0,118,752.0558,281.8763403892517,0.0,0.07937967,-0.005096793174743652,118000,-1161.2070817203876
8.87073,0.007083888,0.071731046,1,1000.0,119,750.65204,284.3715090751648,0.0,0.071731046,-0.027547478675842285,119000,-1163.2101255979653
8.900217,0.006076252,0.082595475,1,1000.0,120,749.8241,286.869264125824,0.0,0.082595475,-0.0020149946212768555,120000,-1166.7369197147686
8.893869,0.0073703304,0.07486747,1,1000.0,121,748.86865,289.3667058944702,0.0,0.07486747,-0.01794123649597168,121000,-1166.5544611925316
8.893622,0.008172385,0.085141495,1,1000.0,122,747.4964,291.8614287376404,0.0,0.085141495,0.7757827341556549,122000,-1175.5782369126284
8.880073,0.0070975907,0.08048119,1,1000.0,123,746.05896,294.3528413772583,0.0,0.08048119,-0.014420151710510254,123000,-1182.272666282593
8.899781,0.0076198494,0.07767395,1,1000.0,124,745.883,296.84461855888367,0.0,0.07767395,0.007964611053466797,124000,-1187.5759781682832
8.886854,0.0075511066,0.084088,1,1000.0,125,745.16943,299.3306477069855,0.0,0.084088,-0.11531174182891846,125000,-1190.201434872854
8.879516,0.007300184,0.07446662,1,1000.0,126,744.28217,301.8085262775421,0.0,0.07446662,0.39148688316345215,126000,-1191.2041657387695
8.893175,0.007563896,0.0785116,2,1000.0,128,741.6781,304.2818465232849,0.0,0.0785116,0.0019237995147705078,128000,-1202.5049224322515
8.889115,0.008576614,0.08696136,1,1000.0,129,740.1032,306.7736530303955,0.0,0.08696136,0.6893370747566223,129000,-1218.304984462519
8.877753,0.009094814,0.08560153,1,1000.0,130,739.1637,309.27494764328003,0.0,0.08560153,-0.0059969425201416016,130000,-1220.3214103809287
8.877852,0.007599358,0.08218026,1,1000.0,131,738.66223,311.77125000953674,0.0,0.08218026,-0.006101012229919434,131000,-1220.3932298420902
8.867661,0.0074251434,0.07943781,1,1000.0,132,738.3548,314.2682776451111,0.0,0.07943781,0.0004286766052246094,132000,-1220.9946166503269
8.865489,0.008938005,0.07811643,1,1000.0,133,737.62195,316.75798749923706,0.0,0.07811643,0.751634806394577,133000,-1229.2378995180507
8.8931875,0.0065696137,0.07431029,1,1000.0,134,737.51495,319.2532708644867,0.0,0.07431029,-0.0043032169342041016,134000,-1227.756314316949
8.871813,0.0075876242,0.08258419,1,1000.0,135,736.5916,321.74115800857544,0.0,0.08258419,-0.0028723478317260742,135000,-1225.174291870003
8.872123,0.008249842,0.08088818,1,1000.0,136,736.5176,324.2289173603058,0.0,0.08088818,0.24265414476394653,136000,-1224.2160891546212
8.853107,0.007385854,0.0856426,1,1000.0,137,736.5615,326.7257616519928,0.0,0.0856426,-0.0038518905639648438,137000,-1224.2314093442892
8.872196,0.00723366,0.07364535,1,1000.0,138,736.26434,329.2130923271179,0.0,0.07364535,-0.0007855892181396484,138000,-1223.4435902149812
8.871327,0.007805284,0.08611788,1,1000.0,139,735.2472,331.70153164863586,0.0,0.08611788,-0.0014749765396118164,139000,-1229.3350692556273
8.874023,0.007200031,0.08061649,1,1000.0,140,734.65564,334.1874027252197,0.0,0.08061649,-0.003477811813354492,140000,-1232.010912808391
8.899581,0.00708207,0.07455108,1,1000.0,141,733.5903,336.6743142604828,0.0,0.07455108,-0.013264894485473633,141000,-1235.0341784887853
8.902536,0.0076024216,0.082285,2,1000.0,143,732.3839,339.16396021842957,0.0,0.082285,-0.003924369812011719,143000,-1240.3004113688764
8.87025,0.008580968,0.07914241,1,1000.0,144,731.2496,341.6535863876343,0.0,0.07914241,-0.006426334381103516,144000,-1242.2566508378502
8.882936,0.0073381304,0.083737925,1,1000.0,145,732.0379,344.1434106826782,0.0,0.083737925,-0.005787849426269531,145000,-1239.3777093968947
8.889025,0.0074816635,0.07800015,1,1000.0,146,731.2323,346.6394317150116,0.0,0.07800015,-0.0002149343490600586,146000,-1239.3600662233516
8.884169,0.009153794,0.06342605,1,1000.0,147,728.6037,349.12778186798096,0.0,0.06342605,0.7808419615030289,147000,-1253.0704848222745
8.888185,0.00712018,0.0776777,1,1000.0,148,728.28986,351.6217668056488,0.0,0.0776777,-0.00048351287841796875,148000,-1247.660081791166
8.864187,0.009675241,0.08419921,1,1000.0,149,727.1394,354.11523246765137,0.0,0.08419921,0.8043080270290375,149000,-1249.5126877161388
8.866525,0.007990944,0.07717201,1,1000.0,150,726.7645,356.60290265083313,0.0,0.07717201,-0.0007139444351196289,150000,-1244.5904925229665
8.866208,0.007875658,0.08222731,1,1000.0,151,726.15344,359.0955238342285,0.0,0.08222731,-0.0001188516616821289,151000,-1247.067877465794
8.845295,0.00871164,0.08903577,1,1000.0,152,726.8534,361.5869472026825,0.0,0.08903577,-0.001116037368774414,152000,-1249.1580087587195
8.860717,0.0074647875,0.07888828,1,1000.0,153,726.4452,364.079288482666,0.0,0.07888828,-5.328655242919922e-05,153000,-1239.733517211839
8.869671,0.0069737695,0.07900564,1,1000.0,154,725.6139,366.5751643180847,0.0,0.07900564,-0.001443028450012207,154000,-1238.8637684456276
8.866452,0.007717682,0.085849464,1,1000.0,155,724.98615,369.06371998786926,0.0,0.085849464,-0.0027436017990112305,155000,-1234.172912961992
8.8714485,0.008107858,0.08519642,1,1000.0,156,724.23773,371.63177514076233,0.0,0.08519642,-0.11574351787567139,156000,-1234.6893875095413
8.868938,0.007717334,0.08857769,2,1000.0,158,722.4101,374.1179988384247,0.0,0.08857769,-0.0019288063049316406,158000,-1232.4883718051165
8.852664,0.0072875493,0.08963676,1,1000.0,159,721.9999,376.60538148880005,0.0,0.08963676,0.12506699562072754,159000,-1230.4774007390176
8.843574,0.009825779,0.088072866,1,1000.0,160,720.893,379.1289761066437,0.0,0.088072866,-0.0016148090362548828,160000,-1230.18774153833
8.826704,0.008908823,0.08454404,1,1000.0,161,719.59686,381.5253119468689,0.0,0.08454404,0.6999456882476807,161000,-1238.6599045321286
8.809892,0.008808209,0.08461268,1,1000.0,162,719.0737,383.9148299694061,0.0,0.08461268,-0.0012710094451904297,162000,-1232.2448516361371
8.812921,0.00729119,0.08084877,1,1000.0,163,718.3668,386.30872559547424,0.0,0.08084877,-0.0012180805206298828,163000,-1228.4214003886657
8.815009,0.009229422,0.08882915,1,1000.0,164,716.06866,388.69630312919617,0.0,0.08882915,0.4379464387893677,164000,-1236.7977562316769
8.823434,0.0078048445,0.08600834,1,1000.0,165,715.93085,391.0818965435028,0.0,0.08600834,-0.023052573204040527,165000,-1230.222997920815
8.823664,0.00872409,0.08745773,1,1000.0,166,714.83636,393.53292202949524,0.0,0.08745773,-0.0008368492126464844,166000,-1229.6167368607444
8.826007,0.0075603537,0.0826391,1,1000.0,167,713.6671,396.1965389251709,0.0,0.0826391,-0.011956930160522461,167000,-1232.3386453342418
8.818646,0.007971471,0.08744102,1,1000.0,168,714.57306,398.8051564693451,0.0,0.08744102,0.22888219356536865,168000,-1221.3455778494358
8.8148155,0.0076551614,0.08538213,1,1000.0,169,713.36646,401.43193554878235,0.0,0.08538213,-0.11664974689483643,169000,-1212.4377538868375
8.808053,0.0077653974,0.09698427,1,1000.0,170,712.7683,404.05636501312256,0.0,0.09698427,0.6793247759342194,170000,-1207.2194447181705
8.816082,0.008023062,0.09120166,1,1000.0,171,711.94476,406.70814085006714,0.0,0.09120166,0.769867867231369,171000,-1204.8153461261281
8.797367,0.008327195,0.095511846,1,1000.0,172,710.6283,409.3185510635376,0.0,0.095511846,0.13069283962249756,172000,-1203.2390888850464
8.800617,0.008931709,0.07979198,1,1000.0,173,709.21844,412.1168141365051,0.0,0.07979198,-0.02707529067993164,173000,-1196.2889855437143
8.814017,0.0076379254,0.080303684,1,1000.0,174,707.73486,414.7674951553345,0.0,0.080303684,-0.0017702579498291016,174000,-1197.4796606925563
8.83119,0.007247094,0.07714926,1,1000.0,175,706.6544,417.42038083076477,0.0,0.07714926,0.0007434487342834473,175000,-1201.2269781851894
8.832777,0.007621674,0.079740435,1,1000.0,176,705.5246,420.3176383972168,0.0,0.079740435,-0.016201496124267578,176000,-1203.584049616032
8.826835,0.008240201,0.083755895,1,1000.0,177,704.33936,423.17635798454285,0.0,0.083755895,-0.0008069276809692383,177000,-1204.5323793379134
8.818116,0.00823373,0.08605996,1,1000.0,178,703.2001,426.10871171951294,0.0,0.08605996,-0.005464434623718262,178000,-1204.6062931659123
8.80964,0.008508706,0.076490715,1,1000.0,179,697.97833,428.97979736328125,0.0,0.076490715,0.9414140842854977,179000,-1211.1084037134883
8.810955,0.0091698775,0.08118637,1,1000.0,180,697.16504,431.92399549484253,0.0,0.08118637,-0.00402522087097168,180000,-1210.4642602651127
8.816894,0.008691425,0.07954833,1,1000.0,181,696.3019,435.0410885810852,0.0,0.07954833,-0.0015838146209716797,181000,-1211.1265430881456
8.815552,0.008587494,0.080403715,1,1000.0,182,695.29266,438.003778219223,0.0,0.080403715,-0.0012748241424560547,182000,-1206.5517431544117
8.802926,0.0093440525,0.08688703,1,1000.0,183,694.77356,441.06598377227783,0.0,0.08688703,-0.0006335973739624023,183000,-1205.9305316907607
8.797474,0.012317851,0.08869981,1,1000.0,184,691.0478,444.35262799263,0.0,0.08869981,0.8580928444862366,184000,-1210.9977571583008
8.796345,0.008349134,0.08372629,1,1000.0,185,690.2471,447.63447642326355,0.0,0.08372629,-0.0009491443634033203,185000,-1207.8965545805554
8.793349,0.009325639,0.086641,1,1000.0,186,686.7664,450.85931515693665,0.0,0.086641,0.646113783121109,186000,-1211.0310528209543
8.791261,0.008291806,0.08325234,1,1000.0,187,687.3128,454.38183546066284,0.0,0.08325234,-0.0010833740234375,187000,-1198.1249623757824
8.7769,0.010658026,0.082591265,1,1000.0,188,682.1006,457.91603446006775,0.0,0.082591265,0.8348174691200256,188000,-1207.5495108629252
8.783192,0.00775751,0.080732614,1,1000.0,189,681.225,461.10534620285034,0.0,0.080732614,-0.0033652782440185547,189000,-1205.819293771689
8.780263,0.00800177,0.08374519,1,1000.0,190,679.35565,464.13845443725586,0.0,0.08374519,-0.01696467399597168,190000,-1213.7970382570397
8.762287,0.009559272,0.091480434,1,1000.0,191,674.5945,467.6994700431824,0.0,0.091480434,0.8680887520313263,191000,-1222.258039098758
8.760865,0.009044876,0.085934535,1,1000.0,192,673.8397,471.198175907135,0.0,0.085934535,-0.011101961135864258,192000,-1220.398649853279
8.76302,0.009219748,0.09030372,1,1000.0,193,672.91614,474.69568252563477,0.0,0.09030372,-0.0006670951843261719,193000,-1223.3826592314686
8.766832,0.007995302,0.08566495,1,1000.0,194,671.84735,478.0760130882263,0.0,0.08566495,0.273781955242157,194000,-1224.249945107628
8.769977,0.00934911,0.08853486,1,1000.0,195,670.8592,481.6071984767914,0.0,0.08853486,0.5929503440856934,195000,-1222.3247506697514
8.767292,0.008427506,0.08313398,1,1000.0,196,669.1829,485.13526701927185,0.0,0.08313398,-0.00018489360809326172,196000,-1228.8885245133138
8.767089,0.008878058,0.088526234,1,1000.0,197,667.82166,488.65746688842773,0.0,0.088526234,-0.0036431550979614258,197000,-1232.1318493827662
8.764202,0.007997611,0.090205416,1,1000.0,198,666.24396,492.19805932044983,0.0,0.090205416,0.5940231382846832,198000,-1236.4593422291625
8.766112,0.008531343,0.09872341,1,1000.0,199,664.5421,495.7250323295593,0.0,0.09872341,0.5779269635677338,199000,-1241.0106620919873
