entloss,optimgain,EpRewMean,meankl,TimeElapsed,entropy,EpisodesSoFar,TimestepsSoFar,EpLenMean,ev_tdlam_before,surrgain,EpThisIter
0.0,0.15227729,400.9789961107686,0.009457799,672.2753839492798,23.454922,3779,219118,80.125,0.8679779917001724,0.15227729,14
0.0,0.25503743,411.33907388187845,0.009152956,675.2481799125671,23.472668,3790,220115,82.875,0.8312655240297318,0.25503743,11
0.0,0.1569122,411.0527899411918,0.009599746,677.8565907478333,23.46712,3802,221127,82.7,0.831087052822113,0.1569122,12
0.0,0.19779855,424.4836241853056,0.009754465,680.413008928299,23.46732,3814,222192,85.575,0.8456802517175674,0.19779855,12
0.0,0.19019778,411.88275743068334,0.009530799,682.9332180023193,23.46764,3828,223229,83.375,0.8882891535758972,0.19019778,14
0.0,0.15747777,397.67527028199964,0.010310371,685.3996078968048,23.468584,3841,224207,80.525,0.8692212104797363,0.15747777,13
0.0,0.16290858,372.19228570907313,0.009801086,687.9348578453064,23.47575,3855,225261,75.05,0.915233425796032,0.16290858,14
0.0,0.17604437,376.2128486822923,0.010249227,690.416741847992,23.480509,3868,226242,75.325,0.8628493398427963,0.17604437,13
0.0,0.18241523,379.6536845817235,0.010376628,693.0087969303131,23.468126,3881,227253,76.15,0.8694986253976822,0.18241523,13
0.0,0.1798754,397.935918900924,0.010217218,695.5221917629242,23.48031,3893,228293,79.65,0.8828785046935081,0.1798754,12
0.0,0.20533824,411.60235412779787,0.010692922,698.2601418495178,23.48209,3905,229316,83.3,0.8636214137077332,0.20533824,12
0.0,0.19093812,418.16843624282717,0.010906025,700.7915749549866,23.49606,3918,230395,84.05,0.8783896192908287,0.19093812,13
0.0,0.1652154,392.7949233351081,0.010459422,703.3626089096069,23.50748,3932,231369,78.95,0.9113032966852188,0.1652154,14
0.0,0.17110276,393.7831611281405,0.010334175,705.8170418739319,23.50244,3943,232348,79.325,0.897776685655117,0.17110276,11
0.0,0.194688,391.8205926111174,0.010728417,708.3284499645233,23.496426,3956,233409,78.825,0.8267358839511871,0.194688,13
0.0,0.18136072,417.11229144609024,0.011356692,710.8923037052155,23.476114,3968,234466,84.25,0.8655651211738586,0.18136072,12
0.0,0.18820368,410.6995746472392,0.010171503,713.3715388774872,23.476437,3981,235499,82.475,0.8643297106027603,0.18820368,13
0.0,0.18025741,405.5848876128654,0.010347262,715.8801488876343,23.471224,3993,236431,82.625,0.8428085744380951,0.18025741,12
0.0,0.16881886,383.7178756216259,0.01005391,718.4035267829895,23.482264,4007,237497,79.075,0.8270006328821182,0.16881886,14
0.0,0.17066059,371.9827944320263,0.010492219,720.9815049171448,23.483883,4021,238566,76.675,0.843842402100563,0.17066059,14
0.0,0.19633254,367.52558987206714,0.01123541,723.4879837036133,23.477581,4034,239604,75.6,0.8159853965044022,0.19633254,13
0.0,0.18686813,382.27395741606915,0.010893434,726.0109896659851,23.478025,4047,240593,77.4,0.843001201748848,0.18686813,13
0.0,0.17927718,383.9210396295468,0.011866399,728.6266098022461,23.482914,4060,241589,77.625,0.8689660131931305,0.17927718,13
0.0,0.15238622,377.0635111355783,0.010549385,731.3117399215698,23.47965,4074,242671,76.675,0.8845374658703804,0.15238622,14
0.0,0.19172141,373.6601720689845,0.010590717,733.8321647644043,23.460117,4087,243689,77.4,0.8443134427070618,0.19172141,13
0.0,0.16359308,378.80039941793456,0.009103909,736.3675158023834,23.46337,4099,244662,78.375,0.8558016717433929,0.16359308,12
0.0,0.20008433,398.92623285559296,0.010598631,739.0127007961273,23.45863,4111,245717,81.35,0.8569717854261398,0.20008433,12
0.0,0.19045576,394.32118289122656,0.010078797,741.5794680118561,23.453253,4124,246718,79.925,0.8698306381702423,0.19045576,13
0.0,0.17093179,379.44776859681696,0.0109282695,744.1498138904572,23.45557,4139,247742,77.0,0.8600265830755234,0.17093179,15
0.0,0.16508567,367.05582082159054,0.011147652,746.6085147857666,23.459316,4153,248827,74.5,0.8835772201418877,0.16508567,14
0.0,0.22899845,364.04571208753094,0.011529854,749.1189608573914,23.451788,4166,249800,73.875,0.8639833927154541,0.22899845,13
0.0,0.17435068,388.23008413959633,0.010085264,751.781231880188,23.445309,4178,250818,78.35,0.8724986016750336,0.17435068,12
0.0,0.16470826,373.5782348669817,0.010302427,754.2505207061768,23.436003,4193,251849,75.55,0.8919355794787407,0.16470826,15
0.0,0.17515855,381.6193222335745,0.009800073,757.0318620204926,23.439465,4206,252916,77.9,0.8040825426578522,0.17515855,13
0.0,0.19557983,362.9499629106525,0.01113004,759.6920399665833,23.441769,4220,253948,74.45,0.8663154691457748,0.19557983,14
0.0,0.17851456,382.9902314505583,0.010418714,762.3940117359161,23.442509,4233,254970,78.025,0.8727361708879471,0.17851456,13
0.0,0.18096192,390.2467330960776,0.010677061,764.9738318920135,23.451618,4245,255919,79.175,0.9084314182400703,0.18096192,12
0.0,0.17357731,387.53248875365136,0.010186952,767.5310127735138,23.448597,4258,256987,79.0,0.8720800131559372,0.17357731,13
0.0,0.18699542,406.9889047796513,0.01017909,770.0825169086456,23.444464,4269,257987,84.225,0.8661661744117737,0.18699542,11
0.0,0.17414081,408.96414386245806,0.010292266,772.6163120269775,23.437504,4282,259070,84.675,0.8748930096626282,0.17414081,13
0.0,0.17452519,414.52334931875913,0.010874144,775.187130689621,23.430996,4294,260042,85.475,0.8958372697234154,0.17452519,12
0.0,0.18776083,400.51557148749725,0.010571817,777.6905829906464,23.436682,4306,261067,82.725,0.8691693544387817,0.18776083,12
0.0,0.18273835,401.27958646230064,0.01153364,780.2964947223663,23.435902,4319,262090,82.575,0.9119215235114098,0.18273835,13
0.0,0.19804056,399.5641779909793,0.010390991,782.7599239349365,23.451298,4332,263099,81.05,0.8791222646832466,0.19804056,13
0.0,0.20603487,396.07120534986814,0.010966627,785.1346068382263,23.454723,4345,264144,79.3,0.8811013326048851,0.20603487,13
0.0,0.18406719,416.3195662872939,0.0109993275,787.7753820419312,23.447264,4356,265152,83.75,0.8817430138587952,0.18406719,11
0.0,0.17211987,404.1210556648574,0.010394413,790.3292858600616,23.451206,4370,266225,81.65,0.8845108523964882,0.17211987,14
0.0,0.18248677,410.25702586169854,0.012110626,793.045863866806,23.44388,4382,267155,83.05,0.9135258793830872,0.18248677,12
0.0,0.17184854,402.7169789117362,0.00999828,795.5658829212189,23.450329,4394,268264,81.825,0.8466131538152695,0.17184854,12
0.0,0.18297717,405.7676967552785,0.010796766,798.2049179077148,23.44479,4406,269230,82.55,0.9338034987449646,0.18297717,12
0.0,0.17891917,409.3252218641827,0.010808921,800.7257108688354,23.438442,4419,270267,82.975,0.8569282591342926,0.17891917,13
0.0,0.21812467,391.5232546065748,0.012691831,803.2909779548645,23.428555,4433,271340,78.475,0.8075115382671356,0.21812467,14
0.0,0.17918207,409.79947650252325,0.011078984,805.9623608589172,23.417355,4444,272376,82.75,0.8530720174312592,0.17918207,11
0.0,0.1742326,407.5164283485849,0.010666901,808.4855828285217,23.41113,4457,273384,82.975,0.8902397006750107,0.1742326,13
0.0,0.2008213,407.66071936983434,0.011047271,810.976215839386,23.411495,4468,274374,83.875,0.8372925817966461,0.2008213,11
0.0,0.18638274,414.62372106051436,0.01115229,814.3835446834564,23.416836,4480,275387,84.675,0.8980852514505386,0.18638274,12
0.0,0.16900554,418.4767912406345,0.010615246,817.8673269748688,23.407717,4492,276429,86.25,0.8963639289140701,0.16900554,12
0.0,0.18196131,393.2133111898014,0.011053739,820.6096320152283,23.39401,4506,277502,81.25,0.845861554145813,0.18196131,14
0.0,0.18928343,411.19343689368725,0.01110667,823.4356679916382,23.393194,4516,278413,84.05,0.8438195139169693,0.18928343,10
0.0,0.16119786,410.7904005958664,0.011078173,826.115159034729,23.387173,4528,279439,83.2,0.865524023771286,0.16119786,12
0.0,0.170999,430.8747516504036,0.010809008,828.7967598438263,23.380817,4540,280544,87.05,0.8822869434952736,0.170999,12
0.0,0.19246706,430.4070116036625,0.011552494,831.8260638713837,23.378386,4552,281582,87.65,0.8095251023769379,0.19246706,12
0.0,0.16769932,406.36802106045496,0.01090963,834.7058517932892,23.360348,4565,282550,83.05,0.8766693696379662,0.16769932,13
0.0,0.17615433,393.44242060256545,0.009227912,837.3207018375397,23.354364,4578,283629,80.425,0.888188973069191,0.17615433,13
0.0,0.18696277,385.2067218042048,0.011237709,840.0139336585999,23.362307,4590,284580,78.1,0.904508501291275,0.18696277,12
0.0,0.18547966,392.5700665594144,0.01087681,842.6707017421722,23.363438,4604,285646,79.8,0.8181366324424744,0.18547966,14
0.0,0.17991844,408.8412317495415,0.0114407,845.6300759315491,23.363407,4615,286654,83.35,0.9180446714162827,0.17991844,11
0.0,0.18930882,392.1212836731808,0.01103674,848.7544198036194,23.374521,4629,287702,79.875,0.9061820656061172,0.18930882,14
0.0,0.17678383,397.3666756127167,0.010629227,851.4544677734375,23.363438,4642,288757,80.475,0.9318806156516075,0.17678383,13
0.0,0.18621346,395.73760620869217,0.010705323,854.2312567234039,23.3763,4654,289757,80.0,0.8535466492176056,0.18621346,12
0.0,0.17265266,411.645637961383,0.0109723555,856.9753079414368,23.37292,4666,290791,82.825,0.9280489608645439,0.17265266,12
0.0,0.19408712,415.39266555880414,0.011262104,859.5580608844757,23.371092,4678,291837,84.3,0.9084241315722466,0.19408712,12
0.0,0.2137466,418.8943495716453,0.010415735,862.314220905304,23.374842,4689,292762,85.425,0.9116561934351921,0.2137466,11
0.0,0.20262684,423.5282767983035,0.011398736,865.0004677772522,23.373545,4702,293883,85.375,0.8761887550354004,0.20262684,13
0.0,0.20901649,437.7153508108604,0.0128314905,867.6658177375793,23.369108,4712,294877,88.325,0.8130344897508621,0.20901649,10
0.0,0.1746907,446.7384764373804,0.011235394,870.333114862442,23.383747,4724,295929,90.675,0.88845444470644,0.1746907,12
0.0,0.17945158,415.0293384537341,0.011722762,873.1515047550201,23.354502,4737,296898,85.225,0.8878215998411179,0.17945158,13
0.0,0.18722273,398.11253482513115,0.011877213,875.8555369377136,23.371548,4750,297969,81.725,0.8713226020336151,0.18722273,13
0.0,0.1900978,384.5967378941631,0.011408657,878.6260049343109,23.372196,4763,299007,79.175,0.9197283163666725,0.1900978,13
0.0,0.19130737,406.7211596339982,0.010630416,881.1541109085083,23.376339,4774,299985,83.575,0.8761368691921234,0.19130737,11
0.0,0.1631216,408.27016295578443,0.0107416175,883.6440229415894,23.375614,4787,301056,83.825,0.8919959291815758,0.1631216,13
0.0,0.17071286,408.83524353661943,0.011078076,886.2146818637848,23.373661,4799,302032,83.325,0.9110582172870636,0.17071286,12
0.0,0.1906851,406.7605193030803,0.010742083,888.7602529525757,23.373661,4811,303045,81.975,0.877195455133915,0.1906851,12
0.0,0.16397639,386.97901651986,0.010645566,891.4015607833862,23.367666,4825,304053,77.9,0.8541007936000824,0.16397639,14
0.0,0.19550145,410.11486626543166,0.010931582,894.3588359355927,23.368008,4836,305097,81.95,0.8946474492549896,0.19550145,11
0.0,0.18918034,413.40833775304856,0.011037512,896.919252872467,23.362835,4848,306127,83.975,0.8559808880090714,0.18918034,12
0.0,0.17642656,422.37057302167005,0.011000835,899.5284600257874,23.3571,4861,307134,84.375,0.919186607003212,0.17642656,13
0.0,0.1691896,417.49635116105674,0.011239752,902.0852930545807,23.352217,4873,308203,83.75,0.9037577286362648,0.1691896,12
0.0,0.21114098,429.57355795445255,0.010617444,904.6461696624756,23.349087,4884,309161,85.825,0.8521938920021057,0.21114098,11
0.0,0.19605061,416.0987095494955,0.011693843,907.359555721283,23.354036,4898,310255,83.0,0.8778406828641891,0.19605061,14
0.0,0.19033553,420.63264129247057,0.011122882,909.9900798797607,23.347128,4909,311222,84.325,0.8615438342094421,0.19033553,11
0.0,0.17215061,403.3144989885244,0.010162877,912.6662080287933,23.346325,4923,312291,81.65,0.8671741187572479,0.17215061,14
0.0,0.20254502,409.99506545892547,0.011273954,915.3197638988495,23.3512,4935,313334,82.8,0.8921481147408485,0.20254502,12
0.0,0.19831276,395.13291950825203,0.010407031,918.1213037967682,23.355303,4947,314314,81.025,0.8770464435219765,0.19831276,12
0.0,0.18394616,428.4101629611967,0.010625317,920.7739057540894,23.346193,4957,315383,87.125,0.8431393057107925,0.18394616,10
0.0,0.19990364,450.53925399780303,0.011789828,923.7303318977356,23.358364,4968,316379,91.625,0.8581082075834274,0.19990364,11
0.0,0.18998294,453.9168101313812,0.010813447,926.246827840805,23.359022,4980,317388,92.15,0.8542922139167786,0.18998294,12
0.0,0.21175678,456.75435614776904,0.011306508,929.0537848472595,23.36488,4991,318409,92.05,0.8743049055337906,0.21175678,11
0.0,0.17345169,419.5498438624234,0.010414892,931.7739298343658,23.370937,5005,319488,85.0,0.8549980819225311,0.17345169,14
0.0,0.1852937,423.2644391775795,0.011310893,934.3072559833527,23.388027,5016,320504,85.975,0.8645729571580887,0.1852937,11
0.0,0.17428574,402.07495282109284,0.011573257,936.8984770774841,23.393034,5028,321478,82.5,0.8813458159565926,0.17428574,12
0.0,0.15872163,401.2019599080184,0.01059017,939.7327978610992,23.368176,5042,322527,81.425,0.8780824318528175,0.15872163,14
0.0,0.17232352,391.3110244493577,0.010982907,942.6023268699646,23.360676,5054,323535,78.975,0.8539253622293472,0.17232352,12
0.0,0.17581722,403.5035339208395,0.011777695,945.1991548538208,23.344229,5065,324536,81.3,0.8668762594461441,0.17581722,11
0.0,0.17533168,421.04908685000254,0.0113979215,947.9567859172821,23.335089,5077,325521,84.825,0.8751179054379463,0.17533168,12
0.0,0.18275347,429.93050988987653,0.010802004,950.4269979000092,23.33302,5089,326560,87.525,0.8962448462843895,0.18275347,12
0.0,0.17838082,414.3634473218535,0.011318583,953.0551459789276,23.347654,5102,327620,84.9,0.864749476313591,0.17838082,13
0.0,0.19164628,403.19110540559114,0.010647236,955.5271396636963,23.338995,5115,328669,82.65,0.8692842423915863,0.19164628,13
0.0,0.16489536,386.72990905637596,0.010208098,958.0185508728027,23.342638,5129,329728,79.2,0.8832253590226173,0.16489536,14
0.0,0.23685887,393.1840961683232,0.010307145,960.6938219070435,23.342646,5141,330731,80.45,0.8479649424552917,0.23685887,12
0.0,0.1720569,397.2435376406844,0.011272661,963.219841003418,23.321299,5152,331715,82.0,0.9005456939339638,0.1720569,11
0.0,0.17829473,413.5522011721564,0.010633448,965.8967297077179,23.321905,5164,332741,84.825,0.9188082218170166,0.17829473,12
0.0,0.22622764,419.44468786371806,0.01202514,968.6651329994202,23.322744,5177,333809,85.25,0.8640947192907333,0.22622764,13
0.0,0.19417526,420.3981014234908,0.010955526,971.6703798770905,23.321613,5189,334843,85.35,0.8779133185744286,0.19417526,12
0.0,0.17693782,427.00980614946786,0.009953855,974.5076038837433,23.314945,5200,335850,86.825,0.8903746381402016,0.17693782,11
0.0,0.17432514,436.19534084432473,0.010871184,977.1325988769531,23.304201,5212,336863,88.4,0.886714980006218,0.17432514,12
0.0,0.1947934,423.6558482835911,0.010914005,979.7355687618256,23.290049,5225,337897,86.275,0.8758574277162552,0.1947934,13
0.0,0.17373036,422.6506807000633,0.010825807,982.2496099472046,23.302404,5236,338887,85.275,0.900380365550518,0.17373036,11
0.0,0.20580128,408.3447800071023,0.011712031,984.810950756073,23.292965,5249,339962,83.0,0.8830345496535301,0.20580128,13
0.0,0.18034029,426.24079921186546,0.011201937,987.4085528850555,23.294964,5260,340898,86.45,0.8870715573430061,0.18034029,11
0.0,0.18610568,428.69600071361765,0.010551822,990.0722029209137,23.304365,5271,341945,87.3,0.8645220994949341,0.18610568,11
0.0,0.19549233,433.5574843850826,0.010362635,992.7170259952545,23.306768,5284,343014,87.7,0.892333596944809,0.19549233,13
0.0,0.18654779,421.5633385874611,0.010897505,995.3239479064941,23.308428,5296,343976,84.425,0.8918571248650551,0.18654779,12
0.0,0.21519423,407.317448832309,0.011931872,997.8818678855896,23.309093,5309,345065,81.975,0.8563941121101379,0.21519423,13
0.0,0.19272546,399.65994921297636,0.01156565,1000.6002008914948,23.312044,5322,346094,80.5,0.8711347132921219,0.19272546,13
0.0,0.1903618,410.6364008242148,0.010982481,1003.1994118690491,23.305668,5333,347064,83.7,0.841948613524437,0.1903618,11
0.0,0.18064453,417.72287603343705,0.010630298,1005.7939429283142,23.301311,5345,348089,84.75,0.8033033609390259,0.18064453,12
0.0,0.16812035,415.2029198911524,0.011172455,1008.3480639457703,23.306154,5358,349127,84.15,0.8805138394236565,0.16812035,13
0.0,0.19482312,421.58492563583843,0.011152809,1010.9540479183197,23.294926,5370,350200,85.975,0.8533844947814941,0.19482312,12
0.0,0.19460702,415.84396336504904,0.0107046375,1013.8278908729553,23.287119,5382,351213,84.9,0.8910376280546188,0.19460702,12
0.0,0.1895383,428.5668266256954,0.012610149,1016.7372217178345,23.287111,5393,352198,87.225,0.8932056948542595,0.1895383,11
0.0,0.17425196,430.5950535493504,0.011603564,1019.3330547809601,23.279627,5405,353202,86.9,0.8617388308048248,0.17425196,12
0.0,0.18058962,415.06220705354036,0.010373803,1022.1528010368347,23.278477,5419,354279,83.8,0.8827687427401543,0.18058962,14
0.0,0.18958806,411.8548430961006,0.011467093,1025.012209892273,23.281742,5430,355305,83.4,0.8887604027986526,0.18958806,11
0.0,0.1769537,405.0892304072685,0.010629512,1028.588562965393,23.285486,5443,356316,81.775,0.9219122305512428,0.1769537,13
0.0,0.19547328,425.135206741571,0.011338498,1031.9759607315063,23.29134,5454,357347,85.975,0.8815085217356682,0.19547328,11
0.0,0.19038005,433.30176737056127,0.010715129,1035.620104789734,23.290197,5465,358337,87.8,0.8838056698441505,0.19038005,11
0.0,0.18645109,433.3119483159113,0.011733295,1038.476666688919,23.288446,5478,359409,87.575,0.8752744048833847,0.18645109,13
0.0,0.17698509,421.8989587136513,0.01084722,1042.3090789318085,23.29199,5490,360392,85.0,0.8678348958492279,0.17698509,12
0.0,0.19415487,441.2904269988227,0.0110235,1045.9806728363037,23.287434,5500,361450,90.2,0.8603091239929199,0.19415487,10
0.0,0.17717245,425.3111541278586,0.01093451,1049.5491948127747,23.271975,5512,362392,87.15,0.9139121323823929,0.17717245,12
0.0,0.17663997,415.43648613056774,0.011806423,1053.2139048576355,23.257357,5526,363492,85.25,0.852289468050003,0.17663997,14
0.0,0.19543952,419.29095331664746,0.011352748,1055.7907347679138,23.26383,5537,364499,85.15,0.9090791791677475,0.19543952,11
0.0,0.2010827,414.0769610607833,0.011785856,1058.4235949516296,23.253283,5549,365529,84.4,0.8489357978105545,0.2010827,12
0.0,0.21385686,419.8664307877383,0.012364074,1061.0661067962646,23.248983,5561,366511,84.875,0.8917467668652534,0.21385686,12
0.0,0.17056055,413.92762741672186,0.011493672,1063.8493068218231,23.244108,5574,367555,83.575,0.8780112713575363,0.17056055,13
0.0,0.18971428,418.7677573124899,0.0104177585,1066.4284636974335,23.233929,5585,368578,84.625,0.8739746958017349,0.18971428,11
0.0,0.1860445,412.3077085834786,0.010969181,1069.1101586818695,23.230501,5598,369597,83.65,0.8798284083604813,0.1860445,13
0.0,0.20545593,421.9489568953876,0.010701706,1072.1462099552155,23.227219,5610,370670,85.4,0.8832471147179604,0.20545593,12
0.0,0.18749472,425.41600868366896,0.0118783945,1075.026461839676,23.231932,5621,371668,87.0,0.8922884985804558,0.18749472,11
0.0,0.18914305,427.7296254291218,0.011249407,1077.7754397392273,23.23682,5633,372685,86.65,0.8980768918991089,0.18914305,12
0.0,0.19493344,445.2605433783182,0.011073938,1080.3518838882446,23.234365,5644,373739,90.35,0.7888312935829163,0.19493344,11
0.0,0.18582876,447.56445376836365,0.010661276,1082.8704419136047,23.232952,5655,374778,90.9,0.8671881556510925,0.18582876,11
0.0,0.18378998,451.2371280659616,0.01131979,1085.3583159446716,23.23327,5666,375754,91.475,0.8758396133780479,0.18378998,11
0.0,0.17798191,435.0673125689194,0.012355656,1088.0794727802277,23.238321,5680,376828,88.6,0.9045552909374237,0.17798191,14
0.0,0.20393711,402.63349662355824,0.013022937,1091.083853006363,23.246616,5691,377748,81.825,0.8774228692054749,0.20393711,11
0.0,0.1978307,410.46706397389914,0.0117676,1093.688081741333,23.239424,5703,378823,83.625,0.8783416375517845,0.1978307,12
0.0,0.17344825,436.41486919975733,0.011609126,1096.2407188415527,23.242054,5714,379894,87.825,0.8019807189702988,0.17344825,11
0.0,0.18636626,456.0587746170039,0.011470944,1098.7163336277008,23.229046,5725,380913,92.1,0.8415663540363312,0.18636626,11
0.0,0.18828148,443.3991062845542,0.011241704,1101.4251699447632,23.22152,5737,381917,89.425,0.823985368013382,0.18828148,12
0.0,0.19690955,456.11036070978406,0.011592004,1104.0695428848267,23.225266,5748,382969,92.25,0.8579073548316956,0.19690955,11
0.0,0.17593202,446.9159012788703,0.011268541,1106.6525287628174,23.221521,5759,383963,90.75,0.8972598165273666,0.17593202,11
0.0,0.21023825,443.22510474871507,0.01268131,1109.2288119792938,23.218128,5771,384951,90.225,0.8537348508834839,0.21023825,12
0.0,0.1836491,424.8324340417265,0.011013631,1111.866945028305,23.226425,5783,386021,87.475,0.9081864133477211,0.1836491,12
0.0,0.20714477,413.78390096100486,0.011031702,1114.5976748466492,23.22704,5795,387003,84.975,0.8670831024646759,0.20714477,12
0.0,0.16306436,406.30270458372553,0.012409265,1117.6321380138397,23.218397,5808,388083,83.6,0.8683765381574631,0.16306436,13
0.0,0.21282968,422.4714129219812,0.013149008,1120.5993559360504,23.20423,5818,389049,86.15,0.8618001788854599,0.21282968,10
0.0,0.19532867,423.2303644856282,0.0114558935,1123.4024529457092,23.197264,5830,390030,86.575,0.8756271451711655,0.19532867,12
0.0,0.18615973,436.00379491995955,0.012251539,1126.2393279075623,23.193487,5841,391080,88.2,0.9112881943583488,0.18615973,11
0.0,0.1913141,439.02944882096256,0.0111323865,1130.7223818302155,23.183233,5853,392139,89.25,0.8872601017355919,0.1913141,12
0.0,0.18350698,419.4558623594859,0.012075616,1133.8419988155365,23.183727,5866,393162,85.675,0.8740650117397308,0.18350698,13
0.0,0.17243512,393.7750269567829,0.011383032,1137.7469918727875,23.164871,5879,394161,80.475,0.9041447415947914,0.17243512,13
0.0,0.22469418,387.59040428539976,0.013258625,1140.7247159481049,23.168617,5891,395183,79.9,0.847017452120781,0.22469418,12
0.0,0.19922541,397.46512311356736,0.011145412,1144.4093208312988,23.162437,5904,396245,81.1,0.9304819777607918,0.19922541,13
0.0,0.18902786,416.74025801073185,0.011252945,1147.9896256923676,23.180496,5914,397210,85.975,0.8854560106992722,0.18902786,10
0.0,0.17420335,411.0850907385972,0.011299165,1152.0261578559875,23.167482,5928,398272,84.35,0.8933236226439476,0.17420335,14
0.0,0.19071397,412.9042878022127,0.012294562,1155.218514919281,23.163584,5940,399344,85.25,0.8945893123745918,0.19071397,12
0.0,0.18455066,407.61511927952176,0.011681814,1158.0969488620758,23.157713,5952,400381,83.9,0.908464752137661,0.18455066,12
0.0,0.1647373,407.4822274963322,0.0111156255,1160.7837257385254,23.129562,5965,401388,83.8,0.9049264788627625,0.1647373,13
0.0,0.1872343,406.3525497236153,0.0113264825,1163.6258549690247,23.120771,5976,402316,83.475,0.8938599675893784,0.1872343,11
0.0,0.18864734,422.177624006854,0.011629567,1166.6136786937714,23.13136,5987,403394,86.775,0.8908274248242378,0.18864734,11
0.0,0.19274266,435.52259925351774,0.012224539,1169.1069588661194,23.12109,5998,404424,88.75,0.8995394259691238,0.19274266,11
0.0,0.18835293,436.1807786074638,0.011647262,1171.6860647201538,23.114388,6011,405434,89.225,0.9214103147387505,0.18835293,13
0.0,0.17919585,443.73460874759047,0.011893356,1174.224931716919,23.104,6021,406489,90.85,0.8680812865495682,0.17919585,10
0.0,0.20311719,444.9632038982371,0.011589936,1176.889476776123,23.104534,6032,407511,90.675,0.8582836240530014,0.20311719,11
0.0,0.19443512,439.16545296973874,0.010992891,1179.686714887619,23.108364,6044,408509,90.275,0.9026233553886414,0.19443512,12
0.0,0.18541789,437.5705100067491,0.010729918,1182.5561428070068,23.114267,6057,409590,89.35,0.8965122476220131,0.18541789,13
0.0,0.190389,411.1728685242272,0.01120268,1185.181174993515,23.10445,6069,410548,83.85,0.9052388072013855,0.190389,12
0.0,0.17830187,413.9662509066082,0.009935988,1188.1244537830353,23.094397,6081,411616,84.275,0.8794834837317467,0.17830187,12
0.0,0.18042082,418.2202102230118,0.011638502,1190.7386260032654,23.085407,6093,412671,85.0,0.9082087203860283,0.18042082,12
0.0,0.2106556,441.35285586540505,0.013088119,1193.551302909851,23.07031,6103,413651,89.425,0.8322988152503967,0.2106556,10
0.0,0.2206075,440.49434946048007,0.0122980755,1196.4312438964844,23.072758,6115,414702,89.175,0.8707141280174255,0.2206075,12
0.0,0.199689,434.22988219434353,0.010971582,1199.2199397087097,23.078934,6128,415740,87.875,0.9028198793530464,0.199689,13
0.0,0.18910262,425.96017363387836,0.013155108,1201.9442479610443,23.083826,6139,416745,86.5,0.88386320322752,0.18910262,11
0.0,0.26557228,422.3996679888476,0.013266167,1204.6239097118378,23.084631,6151,417781,86.225,0.906520664691925,0.26557228,12
0.0,0.18931325,430.38588805019464,0.012506304,1207.3256497383118,23.084143,6163,418797,87.75,0.880799375474453,0.18931325,12
0.0,0.2073541,412.88774451114534,0.0121569205,1209.9817306995392,23.089005,6175,419767,84.8,0.8991603255271912,0.2073541,12
0.0,0.23876779,414.5322805777165,0.012824345,1212.7000448703766,23.085451,6187,420814,83.4,0.900986559689045,0.23876779,12
0.0,0.18467122,431.7595519381442,0.012134343,1215.12597489357,23.06299,6198,421878,87.95,0.8598661422729492,0.18467122,11
0.0,0.17996891,435.8323638611122,0.012198367,1217.3908867835999,23.061388,6210,422857,88.325,0.9107645004987717,0.17996891,12
0.0,0.20129669,440.75927795384484,0.012342738,1219.6251277923584,23.071161,6222,423931,89.55,0.8923084586858749,0.20129669,12
0.0,0.19995481,443.87856623235746,0.011381417,1221.8269078731537,23.080532,6233,424942,90.425,0.8765089735388756,0.19995481,11
0.0,0.18781973,445.2137780048521,0.012069721,1224.0326318740845,23.068888,6243,425902,90.8,0.8701026439666748,0.18781973,10
0.0,0.18891424,425.2289680353375,0.011761417,1226.122520685196,23.081575,6256,426935,88.05,0.906693659722805,0.18891424,13
0.0,0.19202891,438.84940193457703,0.012074482,1228.2835867404938,23.086416,6267,428008,90.575,0.8827312886714935,0.19202891,11
0.0,0.40926957,411.2727279876998,0.012622216,1230.595044851303,23.090002,6279,428966,85.575,0.8843854665756226,0.40926957,12
0.0,0.17310756,427.11363555920843,0.010914535,1232.618942975998,23.093782,6292,430065,86.775,0.872428297996521,0.17310756,13
0.0,0.18117537,405.88748659515727,0.011856947,1234.6836369037628,23.086924,6304,430993,81.925,0.8904714658856392,0.18117537,12
0.0,0.16884479,407.46917628363246,0.011923115,1236.6592688560486,23.089855,6316,432042,82.575,0.8477721959352493,0.16884479,12
0.0,0.19418877,421.21568058632846,0.013208694,1238.5895988941193,23.08788,6327,433124,86.825,0.8809955567121506,0.19418877,11
0.0,0.18306126,437.4673312946231,0.014185781,1240.5119879245758,23.078604,6339,434161,89.425,0.8530235439538956,0.18306126,12
0.0,0.20685625,423.3775849436064,0.012801794,1242.641979932785,23.08265,6351,435132,86.375,0.8523576855659485,0.20685625,12
0.0,0.18735184,426.3701395918236,0.013227584,1244.7885649204254,23.084633,6363,436219,85.9,0.8470922410488129,0.18735184,12
0.0,0.2015099,424.77570218392657,0.014011129,1246.6604957580566,23.100264,6375,437190,85.925,0.8771399483084679,0.2015099,12
0.0,0.20020124,429.4787437276233,0.012698803,1248.6810359954834,23.116045,6387,438255,86.825,0.844451904296875,0.20020124,12
0.0,0.19436328,412.8548689765888,0.012392105,1250.60609292984,23.117222,6398,439221,85.375,0.8680126368999481,0.19436328,11
0.0,0.31627294,442.78182763668235,0.013900477,1252.4868910312653,23.109703,6408,440263,91.675,0.7742929607629776,0.31627294,10
