#{"t_start": 1521350547.5266829, "env_id": "Humanoid-v2"}
r,l,t
100.743205,22,7.951807
76.65063,16,7.970928
84.97584,18,7.992287
80.970913,17,8.012314
101.84626,21,8.038143
75.995747,16,8.056958
81.166664,17,8.077398
169.197981,34,8.119142
86.129369,18,8.140927
129.453205,30,8.177161
81.365184,17,8.19704
85.247173,18,8.21844
90.116199,19,8.241621
128.135813,26,8.274463
151.5405,33,8.316047
80.737552,17,8.336123
108.423819,22,8.362494
85.929787,18,8.38372
80.282519,17,8.404704
159.059323,33,8.444818
71.331169,15,8.462967
75.664702,16,8.481966
162.133352,33,8.522091
144.132807,32,8.561082
81.002983,17,8.581112
107.747357,23,8.608891
120.391776,24,8.638027
126.365011,26,8.669584
104.604875,21,8.695076
145.789515,33,8.730346
200.102673,43,8.778458
115.168185,25,8.804839
86.904665,18,8.824036
142.634351,31,8.858078
114.022422,23,8.883417
84.313483,18,8.902724
108.574074,22,8.926016
81.424217,17,8.944199
96.4309,20,8.965347
141.696384,31,8.999369
76.21362,16,9.016344
76.635459,16,9.033411
76.438997,16,9.050255
81.402118,17,9.067822
200.119445,40,9.111848
79.558399,17,9.563604
91.54651,19,9.583867
81.217754,17,9.602038
97.674011,21,9.624964
106.467651,23,9.650265
76.492144,16,9.667242
86.002207,18,9.686616
166.700573,35,9.725555
79.893513,17,9.743638
81.10431,17,9.761665
134.804654,29,9.793834
119.311023,24,9.819817
90.21857,19,9.840135
80.398077,17,9.858304
122.43598,26,9.886593
87.581685,19,9.907434
95.38473,20,9.929959
96.620298,20,9.952508
87.479025,18,9.972723
81.338549,17,9.99169
97.176214,20,10.0146
126.302622,28,10.047541
86.280543,18,10.067404
80.302835,17,10.086255
76.228812,16,10.10414
97.485709,21,10.127834
162.69542,37,10.171488
98.52651,21,10.196572
142.499624,29,10.231334
106.489038,22,10.257052
142.080166,30,10.291032
100.669908,22,10.316042
134.715975,29,10.348329
163.296245,34,10.386173
106.635626,22,10.410398
84.816623,18,10.429977
76.751656,16,10.447019
180.490788,38,10.489594
90.891721,20,10.51132
121.461359,25,10.539074
109.462525,24,10.565402
114.797257,24,10.5917
85.784746,18,10.610976
111.800354,26,10.639225
98.020607,20,10.660783
128.020956,28,10.912749
148.964445,32,10.948974
88.380033,19,10.969806
80.373783,17,10.988343
138.668902,29,11.020218
128.960183,26,11.049196
97.305133,21,11.074046
170.608804,40,11.129849
96.281414,20,11.162601
96.490559,20,11.189439
76.521066,16,11.213287
131.369365,29,11.259626
80.77258,17,11.285452
144.681019,32,11.325395
81.247926,17,11.345026
81.415276,17,11.364971
137.807863,29,11.399924
82.630093,17,11.419895
81.313485,17,11.439775
77.383217,17,11.460277
110.965867,24,11.489075
155.095222,33,11.528482
96.645802,20,11.552306
147.585858,30,11.588786
89.397054,19,11.611597
76.163639,16,11.630486
182.564873,40,11.680161
86.171748,18,11.701275
89.89042,19,11.723495
87.432798,19,11.746343
76.33564,16,11.765056
92.758722,20,11.788845
87.534501,18,11.809803
76.479211,16,11.828547
81.297305,17,11.848324
127.155975,26,11.879269
99.560856,21,11.904344
81.523876,17,11.924471
152.793457,32,11.962908
95.94364,20,11.986512
143.543217,31,12.02371
85.885021,18,12.044943
77.92115,17,12.064983
127.259547,27,12.097147
117.325678,24,12.126379
109.559335,24,12.155602
75.516984,16,12.538544
137.508738,29,12.572786
145.547935,30,12.614519
75.626803,16,12.634195
81.19554,17,12.653156
86.197579,18,12.67298
193.239416,41,12.722811
97.475967,23,12.748856
85.414575,18,12.76894
96.562997,20,12.791677
126.56348,26,12.823782
75.398465,16,12.842902
151.671782,31,12.880502
164.3103,36,12.922816
80.942721,17,12.941358
140.443069,29,12.974302
111.467251,23,13.000261
103.265996,22,13.024862
179.641046,38,13.078436
80.472356,17,13.104843
88.71129,19,13.126927
97.939837,20,13.14934
195.009042,44,13.201749
83.642084,18,13.223763
69.39689,15,13.245738
79.15995,17,13.265216
91.346661,19,13.286451
127.757547,28,13.317895
85.889322,18,13.33804
109.084381,22,13.363432
245.260233,52,13.42279
76.482977,16,13.440798
173.165767,39,13.485361
99.627727,20,13.507516
88.907954,19,13.527823
95.554343,21,13.550485
91.068937,19,13.571104
127.029323,26,13.600529
102.652781,23,13.626755
79.66136,17,13.645926
81.109548,17,13.664891
128.065861,26,13.694129
133.592468,29,13.727185
81.005065,17,13.990684
118.325147,25,14.021151
80.784793,17,14.041637
95.0936,21,14.067241
77.751839,17,14.087751
81.599105,17,14.108002
93.676611,20,14.132224
81.163201,17,14.152734
187.542,38,14.19947
159.674461,35,14.243975
188.077803,40,14.292394
86.67901,18,14.314247
151.608847,33,14.35498
81.24602,17,14.374848
132.100981,28,14.40654
81.330676,17,14.425116
86.823609,18,14.444993
158.924224,36,14.487968
159.829974,36,14.528933
81.054223,17,14.548377
85.581323,18,14.56919
79.048837,17,14.588118
228.119471,44,14.639163
108.729889,26,14.668378
81.20381,17,14.686965
98.21476,20,14.708829
125.318729,26,14.737744
86.041493,18,14.756923
76.805231,16,14.773873
142.216245,29,14.806813
98.013363,22,14.83107
106.542877,24,14.858064
85.515316,18,14.877151
83.075465,19,14.898663
81.285817,17,14.917893
145.679201,34,14.957268
76.535423,16,14.981171
84.724863,18,15.006367
107.97226,23,15.034799
84.466741,18,15.055127
124.288706,26,15.084647
71.95424,16,15.10258
190.833169,42,15.154801
78.745465,17,15.175321
75.886935,16,15.425393
111.724547,23,15.452608
116.904007,28,15.485125
86.831999,18,15.50467
132.351688,27,15.535094
128.502458,27,15.566567
81.223551,17,15.585484
81.03257,17,15.605189
110.941273,23,15.631691
76.337466,16,15.650093
71.613968,15,15.668488
115.929915,24,15.697413
106.428661,22,15.723091
170.089497,39,15.770297
130.80177,27,15.801192
180.00265,36,15.843273
131.476743,29,15.876638
75.821164,16,15.894303
79.565927,17,15.913423
102.161181,21,15.93612
96.81099,20,15.958262
159.18156,34,15.995698
92.63336,20,16.017729
88.392061,19,16.038972
90.486272,19,16.062262
98.191139,20,16.093952
99.339836,21,16.125394
81.336508,17,16.14484
112.16902,23,16.172627
130.698699,27,16.216613
88.492596,19,16.247626
81.898123,17,16.270543
110.657572,24,16.299921
86.880143,18,16.322306
82.439512,18,16.344062
85.796971,18,16.365791
93.38923,20,16.390124
106.678469,22,16.416925
141.088629,29,16.452545
118.780094,26,16.485194
94.082293,20,16.509613
80.661292,17,16.529882
135.921449,28,16.564965
213.223163,49,16.626542
73.685602,16,16.646015
88.742119,20,16.934224
76.614823,16,16.953613
180.192296,40,17.004265
90.421135,19,17.027191
121.156371,25,17.057531
157.84986,33,17.098743
187.665934,42,17.151478
97.09446,20,17.180001
88.118037,18,17.208718
135.417245,28,17.257279
127.565148,26,17.302623
123.051248,27,17.341375
86.509264,18,17.363762
80.971688,17,17.384007
82.429601,17,17.404474
71.379416,15,17.42253
85.924878,18,17.444239
127.463882,26,17.476217
85.228185,18,17.497866
176.310901,37,17.543377
150.699874,33,17.58354
163.526384,33,17.62401
95.563851,20,17.648482
97.634046,20,17.673441
85.206968,18,17.695416
104.868957,22,17.722454
85.501868,18,17.744252
81.511445,17,17.764544
81.983735,17,17.785289
148.33018,32,17.824512
81.329375,17,17.843303
80.226788,17,17.862025
98.106574,20,17.884538
163.70991,37,17.927717
99.40192,21,17.950789
158.531566,33,17.989251
155.705988,33,18.029397
73.901135,16,18.048142
107.069381,22,18.074237
81.579711,17,18.09385
115.010669,24,18.12179
86.188261,18,18.142955
90.660186,19,18.165507
131.997375,27,18.434154
86.161501,18,18.455011
83.972438,18,18.476021
88.42723,20,18.499822
78.253402,19,18.522417
193.882196,43,18.575077
170.189332,37,18.620502
101.837974,21,18.645618
119.476644,26,18.677369
181.147235,38,18.723636
145.637966,32,18.762599
85.531752,18,18.783647
165.753545,34,18.825173
149.625032,31,18.862907
128.2293,27,18.894733
174.768899,40,18.944524
96.787902,20,18.968152
122.649663,29,19.003375
106.379029,22,19.029724
100.844341,22,19.056414
92.441878,19,19.078585
81.093553,17,19.098457
114.587672,24,19.127701
86.630382,18,19.14886
80.259665,17,19.168618
119.209146,26,19.199432
195.273229,43,19.252074
81.374668,17,19.271837
110.353601,23,19.298937
103.184376,22,19.324999
80.673585,17,19.345069
78.679607,17,19.365043
136.978069,28,19.398654
101.721594,21,19.423646
85.978615,18,19.444715
75.496202,16,19.463419
104.506251,22,19.489525
76.651779,16,19.50798
94.930025,20,19.532102
90.710963,19,19.554749
81.16847,17,19.57466
107.57652,22,19.600351
85.56058,18,19.621527
119.282718,25,19.650687
125.780259,26,19.912852
111.736823,24,19.941951
143.765902,31,19.979483
88.826224,19,20.00218
228.935898,51,20.065054
