entropy,TimeElapsed,optimgain,EpTrueRewMean,EpThisIter,EpisodesSoFar,TimestepsSoFar,meankl,surrgain,ev_tdlam_before,EpLenMean,EpRewMean,entloss
8.198353,1457.5014863014221,0.14892893,899.2081889738714,3,734,374383,0.011211718,0.14892893,0.7706971317529678,492.025,71.609726,0.0
8.218702,1461.4976553916931,0.17722026,904.5922288695763,3,737,375807,0.009478878,0.17722026,0.2943546175956726,488.6,71.53624,0.0
8.232468,1465.4953877925873,0.10345959,915.2097356785274,1,738,376368,0.009871262,0.10345959,0.7211481630802155,493.075,71.37987,0.0
8.218387,1469.4923224449158,0.10449377,917.5911503672756,2,740,377581,0.00901179,0.10449377,0.7752180099487305,496.55,70.90232,0.0
8.209354,1473.4842624664307,0.1314917,928.867989008786,1,741,378499,0.009171,0.1314917,0.5616509914398193,494.5,71.272514,0.0
8.203924,1477.4808270931244,0.160303,924.7959927236083,2,743,379373,0.0099810455,0.160303,0.7635472267866135,487.875,70.166214,0.0
8.208619,1481.4710521697998,0.110777974,943.9203652834324,1,744,380082,0.0103586,0.110777974,0.7608041614294052,498.675,70.7603,0.0
8.216905,1485.4744918346405,0.10626538,936.3185692185831,3,747,381307,0.009309395,0.10626538,0.812112882733345,509.075,68.91013,0.0
8.203735,1489.47079372406,0.11827839,938.8479625839079,1,748,381894,0.00950496,0.11827839,0.4696410298347473,505.95,68.38502,0.0
8.210201,1493.4585604667664,0.10378054,881.692151128125,5,753,382949,0.009424462,0.10378054,0.8635871857404709,479.925,62.614784,0.0
8.218946,1497.4531545639038,0.093951985,879.0265630744498,2,755,383326,0.00874226,0.093951985,0.502559244632721,477.2,61.929146,0.0
8.213312,1501.4460000991821,0.15514998,877.2513793645752,3,758,384507,0.010026806,0.15514998,0.7666188776493073,473.525,61.286804,0.0
8.212279,1505.4414167404175,0.11698622,861.9734096654836,2,760,385518,0.010835689,0.11698622,0.579105943441391,460.45,59.348217,0.0
8.22261,1509.4358475208282,0.1820153,823.9337576184632,2,762,386165,0.009192939,0.1820153,0.7864411920309067,445.625,57.08866,0.0
8.23027,1513.4443180561066,0.11171296,816.3516158431073,4,766,387967,0.009973722,0.11171296,0.6018242835998535,437.35,55.3903,0.0
8.239578,1517.4373669624329,0.10677017,798.9886714571294,2,768,388894,0.010277204,0.10677017,0.6596285104751587,425.925,52.988792,0.0
8.230698,1521.4288439750671,0.16717376,786.8720828913051,3,771,389906,0.010933103,0.16717376,0.8442675471305847,415.275,51.473694,0.0
8.229314,1525.4176156520844,0.12472123,780.4660111650417,3,774,390947,0.011666625,0.12472123,0.5150730311870575,414.1,50.54396,0.0
8.225145,1529.4167034626007,0.13046347,773.5550321868601,1,775,391806,0.010173729,0.13046347,0.7653539627790451,410.575,49.39527,0.0
8.227237,1533.4099559783936,0.12927535,794.1453416660582,2,777,392550,0.010867845,0.12927535,0.7859760522842407,418.575,50.709274,0.0
8.238769,1537.4104528427124,0.13035867,717.5101968834693,5,782,393729,0.009731659,0.13035867,0.8012881726026535,373.05,45.543518,0.0
8.247318,1541.3995378017426,0.15414372,700.950798004952,3,785,394860,0.010862855,0.15414372,0.6712202727794647,357.55,44.700764,0.0
8.234862,1545.3955676555634,0.12285693,705.301034999224,3,788,396009,0.009840755,0.12285693,0.8126672357320786,352.875,45.499218,0.0
8.230473,1549.3905820846558,0.14769498,736.5572625579877,3,791,397226,0.009444553,0.14769498,0.5293766856193542,368.8,48.11463,0.0
8.215089,1553.3809962272644,0.11638899,774.1574649528777,2,793,398318,0.009262634,0.11638899,0.6107447147369385,384.225,50.520187,0.0
8.215632,1557.374635219574,0.13265578,799.8230496503498,3,796,399347,0.010232355,0.13265578,0.41705113649368286,395.125,52.241707,0.0
8.213324,1561.3649854660034,0.1025462,748.7743089802127,4,800,400208,0.009349832,0.1025462,0.41558927297592163,367.25,49.15191,0.0
8.224488,1565.3491706848145,0.1363167,772.2449772339767,2,802,401149,0.010668929,0.1363167,0.3593200445175171,374.6,50.19881,0.0
8.226619,1569.3361139297485,0.11321294,752.2052824136917,1,803,401603,0.010449718,0.11321294,0.7076138556003571,364.25,48.810085,0.0
8.237911,1573.3204598426819,0.10783331,764.7271106620431,3,806,402980,0.009486346,0.10783331,0.6045072972774506,375.325,49.379326,0.0
8.244006,1577.3144636154175,0.12784888,746.8239292658727,2,808,403618,0.009605344,0.12784888,0.6876906454563141,368.1,48.68709,0.0
8.251816,1581.30504488945,0.15594976,737.3609536001223,3,811,404401,0.0110331485,0.15594976,0.7383098304271698,362.375,47.67095,0.0
8.255552,1585.2904398441315,0.11326456,694.4812238759101,4,815,405465,0.009906514,0.11326456,0.6031513512134552,341.475,44.588043,0.0
8.250504,1589.2818784713745,0.10518752,689.731520199312,3,818,406308,0.009826332,0.10518752,0.8602201640605927,338.925,43.796814,0.0
8.236261,1593.2756431102753,0.12080991,712.235817150522,3,821,407315,0.0106730545,0.12080991,0.8004180341959,350.3,44.4943,0.0
8.231888,1597.2564990520477,0.10579862,673.8274942620775,4,825,408120,0.010228359,0.10579862,0.7699591517448425,331.5,41.422356,0.0
8.230212,1601.2394812107086,0.12640078,663.2595282025221,3,828,409037,0.010881063,0.12640078,0.7650812864303589,325.7,39.85117,0.0
8.251083,1605.2308886051178,0.1212524,658.0207164076024,3,831,410077,0.010610145,0.1212524,0.7669370472431183,321.275,38.185497,0.0
8.228623,1609.2253141403198,0.16273338,660.595694417677,1,832,410714,0.01067781,0.16273338,0.5765634477138519,325.075,37.912483,0.0
8.236805,1613.224556684494,0.19123067,638.5946817038568,3,835,411635,0.0110824285,0.19123067,0.4289919137954712,316.65,37.255596,0.0
8.223618,1617.2203211784363,0.15497555,657.1257468849053,2,837,412373,0.011102743,0.15497555,0.7002442479133606,320.425,37.668186,0.0
8.205629,1621.2213923931122,0.114180654,668.4387598300465,3,840,413223,0.010619571,0.114180654,0.782470703125,325.375,38.094784,0.0
8.19963,1625.5508580207825,0.12690955,691.8710026147461,3,843,414926,0.0104849525,0.12690955,0.42900902032852173,333.075,38.454193,0.0
8.207945,1629.5359604358673,0.16872281,718.2451115508384,2,845,416327,0.009881141,0.16872281,-0.09184467792510986,346.3,40.06041,0.0
8.2043495,1633.5317306518555,0.12203667,726.7936011628093,3,848,417390,0.0099230725,0.12203667,0.5548277497291565,344.3,40.41969,0.0
8.206497,1637.5171806812286,0.14669669,740.2675880047295,3,851,418297,0.009928012,0.14669669,0.5406628847122192,347.4,41.16956,0.0
8.210681,1641.5039567947388,0.13761817,767.2892283235931,2,853,419299,0.0117317,0.13761817,0.7199116051197052,359.05,42.398785,0.0
8.197462,1645.499894618988,0.11881692,781.3924277034566,4,857,420425,0.009046633,0.11881692,0.7485584914684296,360.35,42.625744,0.0
8.178844,1649.4940309524536,0.113899514,760.6756028820477,4,861,421392,0.010060676,0.113899514,0.6823525726795197,351.925,41.23701,0.0
8.166079,1653.4932160377502,0.14023992,777.5526031233621,3,864,422538,0.008812016,0.14023992,0.44242340326309204,361.65,42.115314,0.0
8.142522,1657.4919459819794,0.111457296,823.6208394285968,1,865,423402,0.008986802,0.111457296,0.6473493874073029,382.05,44.129974,0.0
8.1806755,1661.4870266914368,0.11882116,846.5310855410122,2,867,424362,0.011350359,0.11882116,0.7316986620426178,395.275,45.425446,0.0
8.157348,1665.4892375469208,0.11793551,857.5351615451057,4,871,426077,0.009134543,0.11793551,0.8488889783620834,400.0,45.659885,0.0
8.157288,1669.4846467971802,0.12541857,890.3739764316155,1,872,427077,0.010988643,0.12541857,0.366218626499176,409.075,47.112984,0.0
8.154179,1673.4728825092316,0.13148823,894.8383003798233,3,875,428031,0.009599807,0.13148823,0.8026553243398666,409.9,45.777317,0.0
8.162765,1677.4649562835693,0.12755458,911.5924722239575,2,877,429261,0.009634676,0.12755458,0.6771132946014404,422.2,45.459297,0.0
8.167373,1681.4539935588837,0.11114033,907.2430650855716,3,880,429933,0.011460304,0.11114033,0.6244693398475647,417.75,44.485912,0.0
8.153383,1685.4475002288818,0.16718747,886.3582255105526,1,881,430160,0.009448627,0.16718747,0.6631639301776886,404.325,43.40573,0.0
8.142533,1689.4360365867615,0.14419687,887.5093874393272,2,883,431179,0.009257526,0.14419687,0.5808387100696564,406.325,43.463287,0.0
8.145985,1693.429348230362,0.09935136,844.0226104975358,3,886,432342,0.01074775,0.09935136,0.1476752758026123,387.5,39.750595,0.0
8.148056,1697.4176895618439,0.15919654,876.2190685947095,2,888,433227,0.010341395,0.15919654,0.7023334801197052,395.925,40.951324,0.0
8.163773,1701.414853811264,0.13072625,859.2142679734607,4,892,434339,0.009496303,0.13072625,0.5344200134277344,392.675,40.09056,0.0
8.145811,1705.4076180458069,0.10732169,816.9859414929924,3,895,435067,0.009737765,0.10732169,0.588080644607544,377.95,38.06653,0.0
8.136234,1709.3970801830292,0.13912344,823.8595822580903,3,898,435845,0.0105910925,0.13912344,0.427035391330719,378.375,38.61657,0.0
8.129284,1713.3813033103943,0.12338747,912.6278868473225,2,900,437403,0.009817719,0.12338747,0.6620416045188904,406.4,43.832813,0.0
8.114625,1717.365314245224,0.10357025,910.120197187303,2,902,438369,0.01012793,0.10357025,0.7647739946842194,411.275,43.746193,0.0
8.092717,1721.3588840961456,0.1300158,965.4387403654404,2,904,439905,0.0110548735,0.1300158,0.5019727945327759,434.175,45.737522,0.0
8.09874,1725.3450014591217,0.12489961,941.6243951738091,1,905,440370,0.01014051,0.12489961,0.3700132369995117,424.2,44.597603,0.0
8.102113,1729.3355286121368,0.114587724,874.3021819943267,4,909,441393,0.009620512,0.114587724,0.6166184544563293,394.5,40.82559,0.0
8.054551,1733.323008775711,0.12793271,897.0797143331238,1,910,442192,0.010330617,0.12793271,0.7391776740550995,410.75,41.75098,0.0
8.065548,1737.3197202682495,0.094831906,912.4356930046372,1,911,442746,0.00993176,0.094831906,0.257487952709198,416.725,42.541313,0.0
8.035961,1741.3056774139404,0.13662666,893.7990829310993,2,913,443522,0.009675808,0.13662666,0.6698988676071167,406.8,41.64263,0.0
8.015563,1745.2923576831818,0.1765293,899.1324158679787,1,914,443950,0.010337315,0.1765293,0.21919691562652588,410.25,42.13919,0.0
8.012696,1749.2820055484772,0.13134776,918.8399649226991,2,916,445003,0.010029515,0.13134776,0.4114391803741455,413.65,43.640823,0.0
8.009754,1753.2834157943726,0.115438744,927.4015450056435,2,918,446181,0.011284784,0.115438744,0.5922780334949493,419.0,44.176067,0.0
7.995804,1757.2741758823395,0.124058254,936.6456044006405,2,920,447038,0.009354529,0.124058254,0.7200338542461395,427.625,44.565266,0.0
7.997009,1761.2644324302673,0.1457999,982.6432544155462,1,921,447960,0.010531411,0.1457999,0.5620683431625366,445.0,46.962242,0.0
7.9993296,1765.2570400238037,0.121549346,970.853191860838,2,923,448862,0.010458004,0.121549346,0.4826379418373108,442.075,46.018967,0.0
8.007798,1769.2585163116455,0.13082795,1002.1124285071317,3,926,450127,0.010105945,0.13082795,0.459003746509552,444.625,49.78019,0.0
8.01892,1773.2540912628174,0.103077084,976.7024052903674,3,929,451045,0.009835491,0.103077084,0.6596376001834869,437.275,49.074055,0.0
8.034484,1777.2447545528412,0.11680756,1008.6711452564908,2,931,451980,0.010277532,0.11680756,0.40237611532211304,450.9,50.49134,0.0
8.020923,1781.2389109134674,0.16692924,1046.7773188477058,2,933,452982,0.011334634,0.16692924,0.6050676107406616,462.325,53.048107,0.0
8.011112,1785.2383391857147,0.12074521,1065.3379357913138,3,936,454211,0.010643619,0.12074521,0.6878224015235901,471.925,54.22342,0.0
8.011593,1789.2286806106567,0.17452972,1093.7758447704534,2,938,455264,0.011918934,0.17452972,0.6426547467708588,485.475,55.52527,0.0
8.019699,1793.2170569896698,0.14686623,1092.6701663964836,1,939,455842,0.010839252,0.14686623,0.46032482385635376,483.875,56.03196,0.0
8.000623,1797.2090439796448,0.11169642,1089.4166221228738,3,942,457466,0.011094624,0.11169642,0.7217112481594086,477.425,55.581463,0.0
7.9800377,1801.2166044712067,0.11285943,1053.0410518791336,2,944,458468,0.01059019,0.11285943,0.6490266025066376,464.075,53.95571,0.0
7.9770355,1805.2112634181976,0.1324968,1086.800618662232,3,947,460117,0.012017915,0.1324968,0.6313837170600891,477.55,55.5201,0.0
7.954159,1809.202151298523,0.14518704,1160.248198000763,2,949,461588,0.011251926,0.14518704,0.5899921655654907,504.875,59.730633,0.0
7.9557004,1813.1898047924042,0.17368183,1182.6757053324295,2,951,462766,0.011833141,0.17368183,0.517703503370285,500.5,60.13733,0.0
7.9498296,1817.178922176361,0.118056044,1207.9072336477045,1,952,463504,0.009728262,0.118056044,0.7228291928768158,510.35,61.057392,0.0
7.9042215,1821.175142288208,0.13475697,1182.6780640313639,3,955,464799,0.010650642,0.13475697,0.2827433943748474,499.775,59.97685,0.0
7.907467,1825.1692461967468,0.20419973,1241.737925837438,1,956,465639,0.010976983,0.20419973,0.4030802845954895,515.9,63.345497,0.0
7.89734,1829.1696071624756,0.09065214,1234.989766353849,1,957,466639,0.008733505,0.09065214,0.34232378005981445,521.9,62.795753,0.0
7.8843346,1833.161735534668,0.11022076,1322.9871002840678,2,959,468532,0.010614264,0.11022076,0.5328584313392639,551.1,66.60135,0.0
7.8749266,1837.159039735794,0.12300791,1328.9749095289603,1,960,468889,0.010246832,0.12300791,0.7209101915359497,546.275,67.09438,0.0
7.8693085,1841.1492891311646,0.11447205,1302.856266130854,2,962,469719,0.0111394245,0.11447205,0.6913099586963654,536.9,65.33544,0.0
7.8441167,1845.1406924724579,0.12048176,1263.0832175994178,3,965,470819,0.009593846,0.12048176,0.3909662961959839,528.425,61.22699,0.0
7.8549924,1849.1291484832764,0.11856443,1244.4524570761328,3,968,471845,0.010503463,0.11856443,0.6820354759693146,523.725,59.215954,0.0
7.8562174,1853.1250524520874,0.1373109,1255.973877533165,2,970,472695,0.011338167,0.1373109,-0.010565400123596191,525.3,59.8903,0.0
7.851318,1857.121655702591,0.12600723,1244.3321336616075,3,973,473688,0.011259094,0.12600723,0.19607603549957275,517.65,57.915863,0.0
7.8889647,1861.109738111496,0.14116743,1263.7500322788387,2,975,474809,0.010202084,0.14116743,0.525372326374054,523.45,58.142048,0.0
7.8681026,1865.1023080348969,0.12402469,1219.2691817902028,4,979,476091,0.010944387,0.12402469,0.5344888865947723,506.225,54.649803,0.0
7.8483152,1869.096429824829,0.14266902,1228.8904241620862,1,980,476757,0.010614337,0.14266902,0.2528003454208374,504.9,54.515667,0.0
7.8355064,1873.0963792800903,0.1106629,1208.6240715013307,3,983,477894,0.01139063,0.1106629,0.291354775428772,495.475,53.25597,0.0
7.8338137,1877.0882086753845,0.1266082,1166.874919979085,3,986,478882,0.010261226,0.1266082,0.41953223943710327,474.3,51.257668,0.0
7.820618,1881.0870220661163,0.1271644,1103.2073427828566,4,990,480082,0.011107205,0.1271644,0.6225419640541077,445.475,47.359066,0.0
7.8040123,1885.0791964530945,0.11517941,1093.9235025352277,2,992,481159,0.010535852,0.11517941,0.6643096804618835,441.375,46.669727,0.0
7.790592,1889.0718460083008,0.12936294,1119.627829119075,3,995,482807,0.01177061,0.12936294,0.6080437004566193,450.2,46.67473,0.0
7.8083506,1893.0689098834991,0.09922646,1055.2232838683813,2,997,483928,0.011704884,0.09922646,0.19555944204330444,432.225,43.02607,0.0
7.8050528,1897.0715119838715,0.108642325,971.0640133846355,3,1000,485131,0.010690444,0.108642325,0.28304558992385864,406.05,38.835945,0.0
7.772095,1901.0637381076813,0.123727866,970.6804551776406,1,1001,485480,0.010684698,0.123727866,0.5325742065906525,405.975,38.583748,0.0
7.753295,1905.057599067688,0.18975382,970.556277392435,2,1003,486468,0.010915257,0.18975382,0.3538539409637451,406.95,38.7153,0.0
7.7373776,1909.0457744598389,0.11800938,1018.9928244613941,2,1005,487462,0.010928992,0.11800938,0.03886443376541138,416.075,40.86849,0.0
7.7406626,1913.052631855011,0.109014824,1008.9619356487628,2,1007,488195,0.011000217,0.109014824,0.47371459007263184,413.55,40.23747,0.0
7.740006,1917.0445697307587,0.11559378,1010.6877801549521,4,1011,489348,0.010549259,0.11559378,0.5909109115600586,410.65,39.611656,0.0
7.7234006,1921.0409965515137,0.11875898,1015.7994362656816,1,1012,489946,0.010880529,0.11875898,0.742355465888977,415.825,39.461304,0.0
7.722172,1925.0384240150452,0.14208302,997.4665798555236,3,1015,491054,0.009871449,0.14208302,0.5127376914024353,406.125,38.695183,0.0
7.708423,1929.0386190414429,0.117240645,1016.8871181594175,2,1017,491935,0.011191502,0.117240645,0.6170877814292908,411.05,38.95029,0.0
7.698437,1933.0334758758545,0.114029124,1044.188690663158,3,1020,493482,0.009456078,0.114029124,0.4859830141067505,418.125,39.67673,0.0
7.665052,1937.0239086151123,0.124142915,1028.3669434005096,2,1022,494425,0.010435926,0.124142915,0.6290393769741058,416.425,38.229816,0.0
7.657772,1941.0280349254608,0.11266425,1053.23309769237,3,1025,495331,0.010857837,0.11266425,0.6232920587062836,424.8,39.377785,0.0
7.6378627,1945.0233991146088,0.11975856,1040.2210180546476,4,1029,496924,0.011368338,0.11975856,0.683715283870697,425.1,39.061054,0.0
7.642396,1949.025379896164,0.1268637,1049.6895782337942,3,1032,498269,0.011672942,0.1268637,0.8297297060489655,427.75,39.874187,0.0
7.6144896,1953.0186619758606,0.13016936,1022.8319245416453,2,1034,499277,0.01024442,0.13016936,0.6243412494659424,420.75,39.33594,0.0
7.610397,1957.020821094513,0.13023558,1036.1641627389558,3,1037,500491,0.011041029,0.13023558,0.6770170629024506,414.075,39.54687,0.0
7.599064,1961.0151002407074,0.1129467,1091.8720409536313,2,1039,501755,0.010526032,0.1129467,0.7754572480916977,426.625,41.513733,0.0
7.575976,1965.0132086277008,0.11846846,1114.9764438165232,1,1040,502324,0.0120698605,0.11846846,0.6587268710136414,429.825,42.461353,0.0
7.5599375,1969.0132377147675,0.11934133,1144.6950051460944,3,1043,503645,0.010662576,0.11934133,0.6031185388565063,429.425,43.54853,0.0
7.5631094,1973.0114302635193,0.19690958,1145.680694496327,2,1045,505096,0.011668665,0.19690958,0.581701934337616,440.85,42.94695,0.0
7.5502963,1977.017308473587,0.16166109,1178.4810239172753,1,1046,505800,0.011280599,0.16166109,0.6538005769252777,448.025,44.30476,0.0
7.5801873,1981.0237267017365,0.10992005,1208.9179611735763,3,1049,507201,0.012133477,0.10992005,0.27777302265167236,458.725,44.955616,0.0
7.5039706,1985.0213911533356,0.12296077,1245.3268703887875,3,1052,508491,0.010482321,0.12296077,0.424813449382782,463.625,46.661873,0.0
7.4922647,1989.025333404541,0.13390736,1231.205575243978,1,1053,509176,0.011687873,0.13390736,0.3436669707298279,463.55,46.02903,0.0
7.502611,1993.0226955413818,0.1023273,1249.369218846516,2,1055,510255,0.009658186,0.1023273,0.8498676717281342,480.025,46.6626,0.0
7.4547725,1997.0182898044586,0.11359533,1161.1073062766036,3,1058,511310,0.010783568,0.11359533,0.23645973205566406,459.375,43.625908,0.0
7.489201,2001.0232615470886,0.19520852,1182.8683757027395,2,1060,512158,0.010290496,0.19520852,0.46590548753738403,466.9,44.501938,0.0
7.499161,2005.0140480995178,0.11060147,1186.940273584345,2,1062,513509,0.010673228,0.11060147,0.48307865858078003,477.1,44.855915,0.0
7.4803953,2009.0160360336304,0.13662004,1220.363497494201,3,1065,514704,0.011323646,0.13662004,0.6122114658355713,484.325,46.12694,0.0
7.4483037,2013.0136454105377,0.11647913,1239.2232427141073,3,1068,515918,0.011634721,0.11647913,0.6433156728744507,483.175,47.095814,0.0
7.443678,2017.012613773346,0.11750558,1241.6421638863226,3,1071,517201,0.011271015,0.11750558,0.6860975027084351,480.35,47.104816,0.0
7.418578,2021.001963376999,0.14039946,1242.466122312623,3,1074,518459,0.010344955,0.14039946,0.6919670104980469,479.55,47.563713,0.0
7.4116206,2025.3472418785095,0.12234008,1252.3020219707998,1,1075,519217,0.010675479,0.12234008,0.740942120552063,486.325,47.95582,0.0
7.4201503,2029.341896057129,0.13270792,1263.819342976762,2,1077,520183,0.010606432,0.13270792,0.6878322660923004,492.3,49.07787,0.0
7.3994107,2033.3428888320923,0.10586318,1223.863958744773,2,1079,521062,0.010755893,0.10586318,0.7755109965801239,482.675,47.62881,0.0
7.3648834,2037.3448202610016,0.11743407,1188.9641611810298,2,1081,522108,0.011411074,0.11743407,0.7055734097957611,474.475,46.070442,0.0
7.3666506,2041.340580701828,0.09924961,1204.4391354589638,3,1084,523313,0.012296807,0.09924961,0.7263465225696564,466.7,47.42154,0.0
7.310133,2045.334946155548,0.12522739,1248.609022029338,1,1085,524218,0.011160819,0.12522739,0.5196053385734558,478.05,48.831028,0.0
7.2619643,2049.3256556987762,0.11552575,1208.1244748667766,2,1087,525284,0.012253457,0.11552575,0.725981205701828,462.1,47.759327,0.0
7.2078986,2053.3252263069153,0.12400165,1211.8005512954674,3,1090,526220,0.010940248,0.12400165,0.5699476599693298,464.2,47.961445,0.0
7.182023,2057.3257987499237,0.10790227,1195.7566218203094,2,1092,526971,0.010371377,0.10790227,0.8704637587070465,462.0,46.59247,0.0
7.167372,2061.3213403224945,0.12665832,1247.60359638194,1,1093,527867,0.011006413,0.12665832,0.52955761551857,467.275,47.569458,0.0
7.16176,2065.3113811016083,0.12236358,1283.6629193656136,1,1094,528545,0.01108258,0.12236358,0.6944608092308044,469.75,48.34757,0.0
7.1702914,2069.3090732097626,0.13628098,1333.5897343117585,2,1096,530053,0.013251366,0.13628098,0.4574834704399109,481.75,49.720287,0.0
7.1800494,2073.3042402267456,0.10773794,1337.7415297811572,3,1099,531126,0.012154831,0.10773794,0.3953777551651001,479.95,49.479187,0.0
7.1593637,2077.292943954468,0.12115433,1373.9484939687732,2,1101,532505,0.010693645,0.12115433,0.8458067029714584,488.275,50.14019,0.0
7.1313314,2081.293553829193,0.10224494,1371.9102623651409,2,1103,533617,0.009868154,0.10224494,0.7883012145757675,487.05,48.794147,0.0
7.1275034,2085.293715953827,0.12089376,1382.1088047124042,3,1106,535127,0.010481452,0.12089376,0.7820144891738892,496.025,49.12513,0.0
7.0958414,2089.300710916519,0.11834578,1425.646669392117,1,1107,535925,0.0115077235,0.11834578,0.6890783905982971,505.8,51.007652,0.0
7.08705,2093.307876586914,0.1727398,1462.4641460044834,1,1108,536799,0.010859336,0.1727398,0.5110521018505096,522.025,52.571167,0.0
7.083801,2097.3017880916595,0.14607742,1450.3559979126853,1,1109,537173,0.011692777,0.14607742,0.4851939082145691,518.425,51.938393,0.0
7.1265388,2101.300028562546,0.118624076,1491.124832372868,2,1111,538411,0.010956159,0.118624076,0.7556181997060776,530.25,52.881092,0.0
7.103899,2105.3090782165527,0.11049868,1529.735059075848,2,1113,539547,0.010836695,0.11049868,0.2215389609336853,534.9,53.62432,0.0
7.1204963,2109.3099472522736,0.1464003,1544.9417040133076,2,1115,540754,0.011736043,0.1464003,0.43289899826049805,538.425,53.983696,0.0
7.132446,2113.3102464675903,0.14160137,1568.7681121518287,1,1116,541338,0.01109354,0.14160137,0.4680016040802002,541.825,54.912476,0.0
7.103206,2117.31218791008,0.12272399,1555.4403668444565,2,1118,542171,0.010848826,0.12272399,0.5233537554740906,535.025,54.529186,0.0
7.060241,2121.328714132309,0.100603476,1572.4777246460785,1,1119,543112,0.010794219,0.100603476,0.7882285267114639,551.25,54.9284,0.0
7.0418715,2125.332952976227,0.12447247,1560.3370050969072,1,1120,544112,0.0107799675,0.12447247,0.8749655187129974,557.95,53.9992,0.0
7.0354776,2129.3472805023193,0.10785244,1558.0849353519748,2,1122,545062,0.011340805,0.10785244,0.559868186712265,562.15,53.9471,0.0
7.0318165,2133.346769809723,0.12483778,1571.0142439493816,2,1124,546029,0.0112797,0.12483778,0.7162520289421082,567.9,54.01875,0.0
7.0161786,2137.3721058368683,0.12085674,1533.698085540683,2,1126,547197,0.01065724,0.12085674,0.8013026118278503,558.625,52.0448,0.0
7.031175,2141.396055698395,0.11063821,1557.2647854586426,3,1129,548690,0.011324248,0.11063821,0.786343514919281,570.125,51.63637,0.0
7.032353,2145.421653985977,0.14110406,1559.770070826107,2,1131,549534,0.011462903,0.14110406,0.49264705181121826,573.475,51.419746,0.0
7.0191607,2149.530695438385,0.12941387,1603.2407768099279,1,1132,550236,0.011923123,0.12941387,0.7379502356052399,581.625,52.223145,0.0
6.941908,2153.6074504852295,0.09262499,1578.1268048206668,2,1134,551767,0.009634669,0.09262499,0.38905394077301025,580.55,51.756664,0.0
6.922667,2157.660408973694,0.10750533,1566.4966282247638,3,1137,553449,0.0105951745,0.10750533,0.754100114107132,571.3,51.07303,0.0
6.8963666,2161.7143008708954,0.18382415,1578.9738120158504,2,1139,554200,0.011146381,0.18382415,0.7474577128887177,576.85,52.178772,0.0
6.8875747,2165.760141134262,0.122251496,1552.784527201482,3,1142,555381,0.010534188,0.122251496,0.634789377450943,556.325,51.743683,0.0
6.903195,2169.8085503578186,0.12967613,1532.641291785348,2,1144,556221,0.011678067,0.12967613,0.6238082647323608,550.825,50.96666,0.0
6.847835,2173.8656566143036,0.110223785,1549.5187946692095,2,1146,557240,0.011707699,0.110223785,0.44779103994369507,552.825,50.846577,0.0
6.8368707,2177.9368114471436,0.12509254,1514.8465574977668,1,1147,557919,0.012305494,0.12509254,0.7148519456386566,549.85,48.976185,0.0
6.831835,2182.005706548691,0.11185297,1486.0263826704934,3,1150,559045,0.011103537,0.11185297,0.7988361269235611,533.325,47.698692,0.0
6.842485,2186.082864046097,0.12065139,1519.4108935058866,1,1151,560045,0.011726685,0.12065139,0.21091735363006592,540.85,48.41671,0.0
6.793094,2190.1531372070312,0.13846782,1538.317379427989,1,1152,560786,0.012022696,0.13846782,0.6627658307552338,546.25,48.267864,0.0
6.787111,2194.2109501361847,0.15223789,1515.1392741535128,1,1153,561211,0.011146057,0.15223789,0.4781457185745239,541.6,46.89035,0.0
6.808001,2198.297944545746,0.12106296,1525.2599238938747,2,1155,562466,0.010870253,0.12106296,0.5055246949195862,542.8,46.65856,0.0
6.7872357,2202.3764781951904,0.10921412,1577.5363262400633,2,1157,563933,0.011283588,0.10921412,0.6153651475906372,558.2,47.35789,0.0
6.738643,2206.444135427475,0.089561746,1562.1611740694257,2,1159,564764,0.0113080405,0.089561746,0.7597344219684601,541.3,46.20945,0.0
6.758487,2210.5007541179657,0.15460388,1580.6555823002648,1,1160,565499,0.011384625,0.15460388,0.4040260314941406,534.675,47.183926,0.0
6.7439537,2214.5638201236725,0.12934619,1580.67082616982,1,1161,565915,0.011524259,0.12934619,0.4067203402519226,537.825,47.0283,0.0
6.743426,2218.634364128113,0.10779023,1592.5254219456115,1,1162,566541,0.010125771,0.10779023,0.6198972165584564,536.975,46.95652,0.0
6.694903,2222.692677259445,0.13996373,1632.674383303731,1,1163,567491,0.011195757,0.13996373,0.7087480127811432,545.2,47.483562,0.0
6.654237,2226.7501027584076,0.11896539,1679.3884889457106,2,1165,568806,0.011820037,0.11896539,0.620314359664917,558.45,48.9192,0.0
6.6504045,2230.779887199402,0.16567607,1631.4551995014458,2,1167,569771,0.010324472,0.16567607,0.6247364282608032,546.275,48.18863,0.0
6.658693,2234.7933480739594,0.10255043,1701.8101740049096,1,1168,570771,0.0110058375,0.10255043,0.030003786087036133,562.15,50.022602,0.0
6.6606007,2238.8773901462555,0.112515934,1712.1597399263533,1,1169,571563,0.010828011,0.112515934,0.38865888118743896,571.825,51.04264,0.0
6.5965004,2242.9602551460266,0.10260998,1726.0615706509627,1,1170,572563,0.010463126,0.10260998,-0.42826294898986816,579.425,51.62332,0.0
6.595399,2247.0189304351807,0.15045671,1756.1072003669688,2,1172,573790,0.011937933,0.15045671,0.6189131736755371,588.85,53.54431,0.0
6.601117,2251.087836265564,0.13444105,1758.1024540941853,2,1174,575002,0.011426311,0.13444105,0.45014506578445435,580.875,53.37721,0.0
