TimeElapsed,entropy,EpTrueRewMean,ev_tdlam_before,surrgain,EpThisIter,TimestepsSoFar,entloss,meankl,EpisodesSoFar,EpLenMean,EpRewMean,optimgain
348.57426381111145,23.401838,363.2371777540951,0.8714767098426819,0.25170603,12,76881,0.0,0.011035991,1253,75.625,23.12991,0.25170603
353.2262980937958,23.403337,375.8766375881214,0.8794761002063751,0.23393974,13,77921,0.0,0.011529885,1266,78.3,23.162436,0.23393974
358.4020948410034,23.392092,395.96837754356955,0.8959769979119301,0.22807215,12,78969,0.0,0.011424514,1278,83.35,23.53244,0.22807215
363.32147669792175,23.39837,391.0315820578809,0.8805804699659348,0.37006515,13,80012,0.0,0.010863164,1291,82.225,22.541626,0.37006515
368.0022020339966,23.393312,393.48322143110784,0.8532165437936783,0.43915734,12,81007,0.0,0.012748346,1303,82.775,22.648046,0.43915734
372.71898770332336,23.383036,380.3868257043615,0.85260309278965,0.25002846,13,81984,0.0,0.0112475585,1316,79.55,21.38107,0.25002846
377.42401909828186,23.394365,369.7418589039595,0.864724650979042,0.24412471,13,82965,0.0,0.011103643,1329,77.55,20.603186,0.24412471
382.14694833755493,23.384829,376.85070798858857,0.8639025390148163,0.23327442,13,84024,0.0,0.011037434,1342,77.75,21.317408,0.23327442
386.86191630363464,23.374203,386.94936503077395,0.8390116542577744,0.24052525,13,85120,0.0,0.011131136,1355,79.85,22.093845,0.24052525
391.57412576675415,23.360346,407.65318189057086,0.8438361883163452,0.21355532,12,86139,0.0,0.011720931,1367,83.45,23.584425,0.21355532
396.2841444015503,23.35451,398.1270837837549,0.8118288666009903,0.22044095,13,87177,0.0,0.011331821,1380,82.95,22.83427,0.22044095
400.99161529541016,23.33763,386.23507569470155,0.8080290853977203,0.23388582,14,88233,0.0,0.011110561,1394,80.175,22.165918,0.23388582
405.6857421398163,23.348627,370.0955720207059,0.803406298160553,0.32035977,13,89209,0.0,0.011859357,1407,76.75,20.999725,0.32035977
410.41723012924194,23.348146,373.5154020147963,0.7908484637737274,0.2457682,14,90275,0.0,0.011882475,1421,75.5,21.193222,0.2457682
415.1405234336853,23.330816,377.9307897119376,0.852191299200058,0.23318788,13,91297,0.0,0.011187835,1434,76.6,20.645649,0.23318788
420.6015646457672,23.32599,376.9932118741709,0.8697048127651215,0.21258727,13,92257,0.0,0.010741582,1447,76.2,21.130539,0.21258727
425.2913122177124,23.32642,374.67617744511756,0.852495864033699,0.21921392,13,93251,0.0,0.011206271,1460,76.0,20.053282,0.21921392
429.9761874675751,23.315025,371.6519694570642,0.8190241008996964,0.23329015,14,94299,0.0,0.011660402,1474,75.05,19.731712,0.23329015
434.64907693862915,23.317385,371.99917260256814,0.8353799283504486,0.21246947,13,95248,0.0,0.010818865,1487,74.775,18.997402,0.21246947
439.5491828918457,23.318117,361.67502962547945,0.8229521661996841,0.25761408,15,96293,0.0,0.011899358,1502,72.775,18.85655,0.25761408
444.27562260627747,23.309832,360.8207105784011,0.8167842775583267,0.26866853,13,97278,0.0,0.010874957,1515,72.7,18.584238,0.26866853
449.0211148262024,23.30062,370.7889957588239,0.8315163105726242,0.25701976,12,98296,0.0,0.012723203,1527,76.2,17.93764,0.25701976
453.7505066394806,23.300848,389.757269565928,0.8392777442932129,0.23642501,12,99315,0.0,0.012098314,1539,80.2,18.02182,0.23642501
458.6809775829315,23.301739,389.6038166353734,0.8660951852798462,0.2706022,15,100411,0.0,0.012674417,1554,80.425,17.959383,0.2706022
463.4212965965271,23.295633,360.28753196677695,0.8425959050655365,0.228812,16,101476,0.0,0.0112111755,1570,73.25,17.3352,0.228812
468.16226601600647,23.282309,371.0847195736383,0.8749462068080902,0.2606193,11,102520,0.0,0.01215749,1581,75.475,17.896084,0.2606193
473.07875514030457,23.276386,376.43095107534253,0.8608956784009933,0.24251668,15,103629,0.0,0.01233477,1596,76.925,17.28142,0.24251668
477.8149461746216,23.282,393.9533963785345,0.8394510000944138,0.278123,13,104639,0.0,0.01287599,1609,80.3,18.02046,0.278123
482.57215428352356,23.286844,378.92326019964486,0.8011655062437057,0.2495476,13,105696,0.0,0.012293212,1622,76.575,16.676493,0.2495476
487.4223551750183,23.283934,398.6202914481954,0.8536347001791,0.24471119,11,106652,0.0,0.012336524,1633,81.0,17.003971,0.24471119
492.25585103034973,23.2714,400.39181022841103,0.7690229415893555,0.2911719,12,107604,0.0,0.013059595,1645,80.925,17.559242,0.2911719
497.00777101516724,23.261053,391.81154858988646,0.8682250529527664,0.24126801,14,108642,0.0,0.013021786,1659,80.025,16.909065,0.24126801
501.7623338699341,23.258768,379.1878007963546,0.8740145713090897,0.3621383,13,109656,0.0,0.013624143,1672,76.75,16.945873,0.3621383
506.5139675140381,23.257162,372.1926147120686,0.8498520255088806,0.28508162,15,110743,0.0,0.013550887,1687,75.175,16.104227,0.28508162
511.64429664611816,23.251223,373.89077835094594,0.8703771084547043,0.24269268,13,111746,0.0,0.012873478,1700,75.225,16.300589,0.24269268
516.337021112442,23.253008,384.68806105385255,0.8425389975309372,0.24884292,13,112826,0.0,0.0118967295,1713,77.15,16.29285,0.24884292
521.0258390903473,23.241632,409.16760296050865,0.7684691697359085,0.2514909,11,113804,0.0,0.011936273,1724,81.55,17.828281,0.2514909
525.7234754562378,23.242008,416.26556682641285,0.8783238306641579,0.24383888,14,114897,0.0,0.012838159,1738,83.45,16.800419,0.24383888
530.4054350852966,23.240547,416.70064932222095,0.8468179553747177,0.26474532,13,115948,0.0,0.013066743,1751,83.75,16.58826,0.26474532
535.1009905338287,23.236067,384.0371346429075,0.837266355752945,0.24762833,14,116972,0.0,0.013727622,1765,76.75,15.663956,0.24762833
539.9990503787994,23.220438,377.2746981147897,0.840204730629921,0.24890934,14,117966,0.0,0.0120799225,1779,74.3,16.359482,0.24890934
544.6670634746552,23.213316,373.4475665485308,0.8711407631635666,0.23639485,13,118946,0.0,0.01240148,1792,73.325,16.015575,0.23639485
549.3147940635681,23.216799,375.07679602933644,0.8386234194040298,0.2587992,14,120003,0.0,0.012051571,1806,74.15,15.37383,0.2587992
553.9724640846252,23.211447,376.0455732158756,0.8235877305269241,0.26268542,14,121016,0.0,0.013503687,1820,74.675,15.108624,0.26268542
558.6941306591034,23.205076,377.06103640842247,0.8850018680095673,0.2552665,14,122103,0.0,0.013122991,1834,75.475,14.59611,0.2552665
563.3619995117188,23.20099,390.0287414502656,0.8433021754026413,0.2618081,12,123126,0.0,0.013189757,1846,78.075,14.834874,0.2618081
568.0066847801208,23.194574,393.9855658686511,0.8344612866640091,0.2628666,14,124161,0.0,0.012368559,1860,78.625,14.901631,0.2628666
572.6864905357361,23.193426,380.1519162843307,0.8733657747507095,0.27451813,15,125215,0.0,0.013215819,1875,74.975,15.274139,0.27451813
577.8833358287811,23.179132,372.9455509887679,0.7998624891042709,0.236144,13,126210,0.0,0.012752794,1888,73.55,15.288828,0.236144
582.804699420929,23.178488,383.5071942131302,0.8335599601268768,0.25741485,13,127264,0.0,0.013068422,1901,75.525,15.439163,0.25741485
587.4988000392914,23.173357,400.24021776076427,0.7448515594005585,0.27602547,13,128258,0.0,0.013449204,1914,78.5,15.051966,0.27602547
592.2397027015686,23.166258,397.86778202869607,0.7861803025007248,0.2438126,13,129290,0.0,0.012907341,1927,78.15,14.562391,0.2438126
596.9029808044434,23.159346,387.7445885280243,0.8051691502332687,0.2455096,14,130304,0.0,0.011906944,1941,76.0,14.589193,0.2455096
601.6136937141418,23.154276,391.5868037554208,0.8657692521810532,0.30158263,13,131332,0.0,0.013468533,1954,76.85,14.595021,0.30158263
606.2905023097992,23.14813,396.5552382294551,0.7838199883699417,0.2375389,13,132387,0.0,0.013553483,1967,77.425,14.881327,0.2375389
610.9651920795441,23.147152,415.3662914095588,0.8326202929019928,0.2878942,12,133402,0.0,0.013566305,1979,81.525,14.621893,0.2878942
615.64861369133,23.13648,416.7313856593495,0.8411515951156616,0.24619582,12,134404,0.0,0.0127891,1991,82.4,14.602908,0.24619582
620.3190712928772,23.126223,411.67191488909594,0.8971462994813919,0.3025889,13,135417,0.0,0.012047861,2004,81.6,14.607188,0.3025889
625.0531120300293,23.110529,403.5044397487376,0.8505586981773376,0.25264108,12,136426,0.0,0.012716625,2016,80.375,14.336782,0.25264108
629.9909746646881,23.09987,392.48994092141527,0.8616803139448166,0.24674268,14,137463,0.0,0.013315933,2030,77.8,13.556277,0.24674268
634.7223410606384,23.094217,394.9863139504569,0.8599156737327576,0.22239044,14,138529,0.0,0.012274504,2044,77.8,13.74927,0.22239044
639.4230110645294,23.083088,404.53482734986983,0.8509950786828995,0.24778771,12,139590,0.0,0.013203381,2056,79.1,13.621533,0.24778771
644.1527509689331,23.066412,428.4442813201552,0.8876139894127846,0.24197803,11,140619,0.0,0.012893443,2067,83.925,14.29732,0.24197803
649.0318644046783,23.057882,443.78202828210016,0.7991328090429306,0.25781068,12,141614,0.0,0.0129346065,2079,86.95,14.8112,0.25781068
653.7698216438293,23.048338,441.98664904062554,0.8290545642375946,0.21371068,13,142627,0.0,0.012408532,2092,87.0,14.363133,0.21371068
658.503057718277,23.041994,415.4358111633568,0.8749960958957672,0.23206735,13,143641,0.0,0.012049111,2105,81.35,13.958107,0.23206735
663.3429780006409,23.020266,391.80426429814094,0.7905481904745102,0.22356302,14,144675,0.0,0.011592141,2119,76.525,12.774328,0.22356302
668.0961496829987,23.022211,405.41430149897565,0.7910781055688858,0.24077128,12,145706,0.0,0.012626672,2131,78.7,13.134832,0.24077128
672.833738565445,23.013666,397.16623782235854,0.8672329187393188,0.21499665,14,146748,0.0,0.013187805,2145,77.675,12.235089,0.21499665
677.6078453063965,22.99186,404.52857469580675,0.8565541952848434,0.26545662,13,147772,0.0,0.012949469,2158,79.5,12.120604,0.26545662
682.3753347396851,22.996096,385.1644675091036,0.8921734988689423,0.2475572,14,148791,0.0,0.0140135605,2172,75.475,11.624445,0.2475572
687.1240983009338,22.991453,386.33336375974034,0.851952314376831,0.2300293,13,149753,0.0,0.014078588,2185,75.125,12.325068,0.2300293
691.9656183719635,22.999092,383.16743065979455,0.8479780554771423,0.23517182,13,150759,0.0,0.012266145,2198,74.675,11.700947,0.23517182
696.7030098438263,22.99172,390.17146802015594,0.8143700063228607,0.24745111,13,151754,0.0,0.01280016,2211,75.825,11.959953,0.24745111
701.4518432617188,22.978777,391.36120016585176,0.8671873509883881,0.21210998,14,152782,0.0,0.012335036,2225,75.725,11.748915,0.21210998
706.1957924365997,22.965841,383.99541566736104,0.8506985008716583,0.28925228,14,153775,0.0,0.012599895,2239,73.425,12.538331,0.28925228
710.975507736206,22.967024,380.2529893679757,0.8432435095310211,0.24601772,13,154751,0.0,0.012788693,2252,73.25,12.110372,0.24601772
715.7708215713501,22.974348,384.17180933202314,0.849051222205162,0.23980166,14,155813,0.0,0.012926776,2266,73.875,11.8141,0.23980166
720.4592373371124,22.973064,382.6045961928638,0.8450384438037872,0.25428042,14,156827,0.0,0.014104586,2280,73.8,10.822708,0.25428042
725.19074177742,22.956049,392.2616604643298,0.8092239648103714,0.23790562,13,157832,0.0,0.012800359,2293,75.125,10.872192,0.23790562
729.8893666267395,22.939215,394.2279250808632,0.8271027952432632,0.2254921,14,158913,0.0,0.013263271,2307,75.575,11.098254,0.2254921
734.5867931842804,22.942448,384.78172265589967,0.8556721359491348,0.2567199,15,159934,0.0,0.014328688,2322,74.0,11.03434,0.2567199
739.2629976272583,22.935308,380.55379145838697,0.8101018518209457,0.2441616,14,161030,0.0,0.012385726,2336,73.225,10.957438,0.2441616
744.4633650779724,22.938986,387.65443871777734,0.7407430708408356,0.25058156,13,162021,0.0,0.0124932695,2349,74.45,10.739232,0.25058156
749.1181924343109,22.936363,398.3628553506986,0.8758475854992867,0.2654636,14,163064,0.0,0.014263907,2363,76.35,11.104682,0.2654636
753.8068754673004,22.921387,385.29100173422137,0.8307610005140305,0.28259647,14,164096,0.0,0.013140667,2377,73.8,10.961771,0.28259647
758.6776695251465,22.90698,388.0996778884908,0.8083094507455826,0.24461468,14,165154,0.0,0.012855567,2391,73.7,10.546135,0.24461468
763.3786735534668,22.894308,415.6659315609889,0.8742927014827728,0.27875745,12,166240,0.0,0.013606874,2403,79.4,10.27287,0.27875745
768.5248432159424,22.882877,413.8263620760025,0.766512542963028,0.31339088,14,167261,0.0,0.014631228,2417,79.125,9.712914,0.31339088
773.1992032527924,22.870037,409.1612461199423,0.81680828332901,0.2724616,14,168278,0.0,0.0137934545,2431,78.1,10.332822,0.2724616
777.8808748722076,22.873955,403.5610003284909,0.8605500757694244,0.25581145,12,169346,0.0,0.014066421,2443,77.65,10.047406,0.25581145
782.5684878826141,22.868721,402.8162343561653,0.8591444045305252,0.24623808,14,170386,0.0,0.014051337,2457,78.125,10.166365,0.24623808
787.2587850093842,22.867607,407.41974770217456,0.8150858730077744,0.25212628,13,171383,0.0,0.013288668,2470,79.15,9.793379,0.25212628
791.9394190311432,22.842062,406.0387094740065,0.8425120711326599,0.27471277,11,172348,0.0,0.0135362,2481,78.675,10.110483,0.27471277
796.6304748058319,22.83942,412.5296194420874,0.787083774805069,0.2389934,14,173392,0.0,0.013137049,2495,79.075,10.182867,0.2389934
801.453311920166,22.849674,417.08577574190275,0.8342963755130768,0.25102147,13,174424,0.0,0.013295224,2508,79.85,9.986913,0.25102147
806.1399855613708,22.85549,404.596352116131,0.8021073490381241,0.24170327,13,175427,0.0,0.01352558,2521,76.975,9.979223,0.24170327
811.4393136501312,22.85327,406.41380688789303,0.8194008469581604,0.26201385,13,176441,0.0,0.0134984795,2534,78.525,9.318631,0.26201385
816.435485124588,22.85742,391.5516740020121,0.813526377081871,0.25217152,14,177457,0.0,0.0140448315,2548,75.825,8.790257,0.25217152
821.1862268447876,22.855305,403.44695193194923,0.8035837709903717,0.26105312,13,178569,0.0,0.014364815,2561,78.55,8.4931965,0.26105312
825.9408650398254,22.849789,399.22279599775345,0.821111261844635,0.26088375,14,179589,0.0,0.013893606,2575,76.75,8.562555,0.26088375
830.7275075912476,22.848124,408.20305618124326,0.8121733963489532,0.1273027,12,180528,0.0,0.0038231174,2587,78.675,8.620885,0.1273027
835.4929115772247,22.844965,392.54328984418254,0.832550585269928,0.13127622,14,181554,0.0,0.0037871604,2601,74.625,8.604227,0.13127622
840.2819266319275,22.83814,397.2058594092359,0.8270700126886368,0.12491527,14,182600,0.0,0.0039277105,2615,75.275,8.8038845,0.12491527
845.0170459747314,22.835533,399.8443501690287,0.7868193984031677,0.21775305,13,183639,0.0,0.012895511,2628,75.6,8.83826,0.21775305
849.7812569141388,22.832502,419.1646254472709,0.6824797987937927,0.29552597,12,184640,0.0,0.014258229,2640,79.375,8.729659,0.29552597
854.5322742462158,22.82806,422.8712642110556,0.7631551772356033,0.28230345,13,185665,0.0,0.014356206,2653,80.95,8.628293,0.28230345
859.3278682231903,22.804756,436.85565739947987,0.725394606590271,0.15524882,10,186626,0.0,0.0038540296,2663,84.525,8.542967,0.15524882
864.1117923259735,22.810463,453.7018074702134,0.715002030134201,0.1300764,11,187654,0.0,0.0038533816,2674,87.85,8.53941,0.1300764
868.8732900619507,22.808836,453.8213925408907,0.7984429895877838,0.13303803,13,188689,0.0,0.0037766234,2687,88.35,8.464486,0.13303803
873.6636621952057,22.801275,465.3871787659717,0.8193775564432144,0.12995139,11,189787,0.0,0.003794334,2698,89.675,8.533739,0.12995139
878.4321904182434,22.800602,443.11976747812696,0.7202658355236053,0.3412964,12,190770,0.0,0.0143429,2710,85.475,8.367909,0.3412964
883.1779527664185,22.783182,447.1328957984839,0.8215796947479248,0.26295805,13,191807,0.0,0.013979381,2723,85.475,9.194163,0.26295805
887.9687376022339,22.771156,410.59058212126035,0.7532782852649689,0.1341457,14,192861,0.0,0.0038401538,2737,78.5,8.50463,0.1341457
892.7264442443848,22.773687,397.8893511430319,0.8387231379747391,0.1339308,14,193882,0.0,0.0038577835,2751,75.725,8.080113,0.1339308
897.4608948230743,22.768879,387.34177585151014,0.7567556500434875,0.2911642,14,194884,0.0,0.014868982,2765,73.65,7.647235,0.2911642
902.220365524292,22.768087,385.3485385513924,0.833894893527031,0.26858002,13,195861,0.0,0.013679465,2778,73.3,7.567836,0.26858002
907.0099077224731,22.762028,397.3350564378428,0.808089479804039,0.15244219,13,196904,0.0,0.004064339,2791,75.55,7.423575,0.15244219
911.7894835472107,22.762701,404.3647696592702,0.7123007476329803,0.15445435,14,197972,0.0,0.0038654502,2805,77.2,7.1059127,0.15445435
916.8177938461304,22.76243,388.30048664640907,0.8144449293613434,0.14467055,15,199039,0.0,0.0038128411,2820,74.7,6.731501,0.14467055
922.7683913707733,22.759945,380.47312402532026,0.8254173994064331,0.13296662,13,200007,0.0,0.0037527662,2833,72.9,6.548143,0.13296662
927.7499911785126,22.76243,387.21612513995996,0.7765518128871918,0.32677788,14,201093,0.0,0.014822682,2847,73.775,6.703246,0.32677788
932.4583396911621,22.748535,411.5101494439574,0.8281290084123611,0.13383055,12,202102,0.0,0.003925929,2859,78.7,7.165166,0.13383055
937.1489427089691,22.74705,418.62313719010524,0.7732795923948288,0.15182808,13,203145,0.0,0.0037730439,2872,80.175,7.1056275,0.15182808
941.8229751586914,22.732094,424.4791640989295,0.7534274160861969,0.29948664,12,204111,0.0,0.014333891,2884,80.6,7.297965,0.29948664
946.5611307621002,22.732748,431.4102128646079,0.7517450004816055,0.14535637,13,205235,0.0,0.0039161383,2897,82.375,7.4739404,0.14535637
951.4111399650574,22.731024,430.0298505946115,0.7791018784046173,0.13547379,11,206129,0.0,0.0039850925,2908,82.05,7.556615,0.13547379
956.1257047653198,22.727224,432.28673326944255,0.7829915136098862,0.23613557,12,207117,0.0,0.0047418405,2920,83.05,7.0719614,0.23613557
960.8058662414551,22.725813,410.6022314716308,0.8344616293907166,0.2807702,14,208185,0.0,0.014012438,2934,78.6,6.7703238,0.2807702
965.4829907417297,22.723616,410.35493458857235,0.756078228354454,0.28125614,14,209270,0.0,0.014108288,2948,78.525,6.4623337,0.28125614
970.1526019573212,22.721107,395.28868149094876,0.7901589721441269,0.2999422,14,210320,0.0,0.014454402,2962,74.95,6.6142325,0.2999422
974.8264172077179,22.724852,393.22225983693886,0.7304621934890747,0.29782677,14,211327,0.0,0.0146060325,2976,74.85,6.737671,0.29782677
979.5077149868011,22.728113,387.1591162992616,0.6909283995628357,0.34691525,13,212284,0.0,0.014606596,2989,73.325,6.844954,0.34691525
984.1982769966125,22.73049,402.0436878719958,0.7848812490701675,0.30564225,12,213322,0.0,0.0148603255,3001,76.725,6.867789,0.30564225
988.872522354126,22.731936,420.9124855333004,0.7948472648859024,0.16635886,12,214320,0.0,0.0042453567,3013,80.65,6.406039,0.16635886
993.985847234726,22.731218,430.1179831649868,0.7663834393024445,0.14039013,13,215295,0.0,0.0040204288,3026,82.1,6.336127,0.14039013
998.6921360492706,22.731928,417.3668824640407,0.7991907745599747,0.3247878,13,216277,0.0,0.013765434,3039,78.95,6.240981,0.3247878
1003.4056057929993,22.733881,400.1029656879737,0.7970187216997147,0.13098708,13,217264,0.0,0.0039007678,3052,75.75,6.0347567,0.13098708
1008.1713480949402,22.73495,397.32900432859174,0.7527163773775101,0.1650061,14,218310,0.0,0.004121801,3066,75.375,5.8932266,0.1650061
1012.9643816947937,22.730959,397.88698556831383,0.7113486528396606,0.15444347,14,219373,0.0,0.0038737927,3080,75.7,5.7463846,0.15444347
1017.6452031135559,22.729315,399.7440604181138,0.7212119996547699,0.14628246,14,220419,0.0,0.004069556,3094,75.55,6.028531,0.14628246
1022.3411769866943,22.73649,395.9010486385164,0.765423372387886,0.26683486,14,221429,0.0,0.014810008,3108,74.725,5.962518,0.26683486
1027.0430166721344,22.735846,403.84192495546023,0.7927277535200119,0.30089733,13,222525,0.0,0.014057426,3121,76.325,6.180977,0.30089733
1031.7490017414093,22.734842,409.73216555120234,0.8096017688512802,0.27685973,14,223599,0.0,0.013731646,3135,77.95,5.8038206,0.27685973
1036.463459968567,22.730066,417.34714238378757,0.7139392495155334,0.29749006,13,224600,0.0,0.013962191,3148,79.275,5.7491226,0.29749006
1041.1865181922913,22.72901,425.5147043055257,0.7626609951257706,0.1369481,11,225640,0.0,0.0039804615,3159,81.875,5.430385,0.1369481
1046.0314311981201,22.722921,417.68746403669564,0.6624618470668793,0.14482453,14,226636,0.0,0.004303215,3173,80.0,5.4831195,0.14482453
1050.7555096149445,22.720964,408.0519164806327,0.6966700851917267,0.37632015,13,227583,0.0,0.014358999,3186,78.55,5.614157,0.37632015
1056.1729989051819,22.72062,395.13573496787734,0.76767897605896,0.14629856,12,228571,0.0,0.003859929,3198,75.2,5.62538,0.14629856
1060.8961329460144,22.718815,413.3407661721367,0.6841081976890564,0.29769886,12,229585,0.0,0.014784447,3210,78.775,5.9349456,0.29769886
1066.0590353012085,22.712404,419.26545956428333,0.7983038127422333,0.28759798,14,230634,0.0,0.014978572,3224,80.15,5.8290687,0.28759798
1070.796451330185,22.712078,424.2770074999691,0.7574286013841629,0.15242164,12,231643,0.0,0.004196742,3236,81.0,5.813562,0.15242164
1075.528843164444,22.715555,407.2550133399833,0.8386759459972382,0.14270882,13,232620,0.0,0.0038780468,3249,77.575,5.4278355,0.14270882
1080.2690904140472,22.718328,430.4853004094929,0.4340803027153015,0.21566339,12,233728,0.0,0.0052346205,3261,82.075,5.7310944,0.21566339
1085.0117037296295,22.717932,416.00343927097947,0.7578607648611069,0.1511026,15,234800,0.0,0.004047661,3276,78.925,5.5641165,0.1511026
1089.9336516857147,22.71071,418.6824424574614,0.7292642891407013,0.32441872,14,235900,0.0,0.014951198,3290,79.625,5.614817,0.32441872
1094.6834437847137,22.70801,393.3513186477263,0.7644024640321732,0.14841276,14,236940,0.0,0.0042892294,3304,75.05,5.192579,0.14841276
1099.4114286899567,22.709955,397.6001841782781,0.6924783885478973,0.12898219,13,237956,0.0,0.004067541,3317,76.725,4.9747944,0.12898219
1104.4371206760406,22.707293,419.15797469014535,0.6395053863525391,0.17852592,12,239032,0.0,0.0042179506,3329,80.55,5.186953,0.17852592
1109.1710557937622,22.699701,431.4033052922923,0.7676637470722198,0.13188666,12,240039,0.0,0.0038761403,3341,83.225,4.8127065,0.13188666
1113.8807561397552,22.694113,425.13747994013863,0.7086697816848755,0.13710433,14,241089,0.0,0.0040238276,3355,81.375,4.9614897,0.13710433
1118.5941574573517,22.693197,398.84279566594284,0.759869858622551,0.13351002,14,242113,0.0,0.003760492,3369,77.025,4.9211807,0.13351002
1123.3546254634857,22.69163,384.4338506818117,0.7916906923055649,0.14391468,14,243158,0.0,0.004044922,3383,73.9,4.9141054,0.14391468
1128.0620002746582,22.690432,392.3682857883431,0.7392612099647522,0.13611315,12,244106,0.0,0.0037855273,3395,75.425,5.1758475,0.13611315
1132.7910223007202,22.690672,398.1229917257001,0.6873532235622406,0.1753351,13,245128,0.0,0.0038641568,3408,76.825,4.873891,0.1753351
1137.5054769515991,22.690588,401.9293976426865,0.6541686654090881,0.14989519,13,246142,0.0,0.004093933,3421,77.725,5.13293,0.14989519
1142.2312316894531,22.691492,398.73020630639223,0.7486112415790558,0.29673722,14,247185,0.0,0.014474433,3435,76.975,4.6767354,0.29673722
1146.969185590744,22.685875,400.95439337115613,0.7125563025474548,0.18568857,13,248208,0.0,0.004391451,3448,77.0,4.6764884,0.18568857
1151.7024865150452,22.680593,407.1553026913674,0.49268049001693726,0.36241806,13,249240,0.0,0.014560968,3461,77.45,4.687969,0.36241806
1157.2733240127563,22.684305,412.94854715311294,0.7163622379302979,0.1376781,13,250209,0.0,0.0040159053,3474,78.175,4.608714,0.1376781
1162.0037610530853,22.67945,408.02160996026043,0.7108500301837921,0.13712655,13,251187,0.0,0.004008471,3487,76.925,4.7515497,0.13712655
1166.740130186081,22.677406,406.66340809573205,0.5960961878299713,0.1632143,13,252270,0.0,0.004747372,3500,77.25,4.5872965,0.1632143
1171.522537469864,22.676264,406.7178040179944,0.5915438830852509,0.15267621,12,253206,0.0,0.004100365,3512,78.3,4.947954,0.15267621
1176.224699497223,22.677996,408.68271904139857,0.6505477726459503,0.15325275,13,254218,0.0,0.004217415,3525,79.325,4.5747805,0.15325275
1180.9482810497284,22.666258,389.9436933165786,0.6922893524169922,0.14129645,14,255205,0.0,0.003987305,3539,75.25,4.409961,0.14129645
1185.6580851078033,22.651854,392.2774745279503,0.7120935916900635,0.13656175,14,256265,0.0,0.0041738655,3553,74.85,4.3755903,0.13656175
1190.531818151474,22.650473,380.92947663800186,0.6735572516918182,0.14707792,15,257334,0.0,0.0040531456,3568,72.425,4.4113283,0.14707792
1195.261555671692,22.640554,401.8151649574702,0.7352228462696075,0.1463304,11,258258,0.0,0.004073153,3579,76.325,4.612165,0.1463304
1200.0217480659485,22.636652,409.0684646690107,0.6559323072433472,0.14095223,13,259289,0.0,0.004169971,3592,77.65,4.7619896,0.14095223
1204.7902681827545,22.639334,411.64028717575695,0.6118205487728119,0.15761861,14,260337,0.0,0.004100359,3606,77.975,4.6967196,0.15761861
1209.5911779403687,22.636007,422.907787007382,0.5548354089260101,0.24335441,12,261378,0.0,0.0043599573,3618,79.9,4.8523393,0.24335441
1214.3476848602295,22.63363,414.55395742209714,0.7874426990747452,0.15086643,14,262420,0.0,0.0039882595,3632,78.275,4.500426,0.15086643
1219.1069192886353,22.635824,422.0040414981402,0.635349690914154,0.15859106,13,263454,0.0,0.0040607825,3645,79.725,4.4649267,0.15859106
1223.8495211601257,22.635765,413.06045595790346,0.6937097609043121,0.14629796,13,264486,0.0,0.003975598,3658,77.7,4.272518,0.14629796
1228.6087019443512,22.631523,425.199912278507,0.5488503277301788,0.16572848,11,265434,0.0,0.004392824,3669,80.85,4.3077116,0.16572848
1233.3493468761444,22.630638,425.08413198028245,0.7179468870162964,0.21852356,14,266527,0.0,0.004423262,3683,80.4,4.158897,0.21852356
1238.0974991321564,22.622313,413.4399830221099,0.6392751038074493,0.14070176,14,267509,0.0,0.0038631617,3697,78.325,4.161036,0.14070176
1242.8498067855835,22.621832,389.11457807122537,0.7198089361190796,0.16573858,14,268543,0.0,0.004411526,3711,73.125,4.2650747,0.16573858
1247.5873243808746,22.619139,387.50272782141735,0.7602223455905914,0.15168902,14,269592,0.0,0.004599177,3725,72.975,4.385225,0.15168902
1252.3029806613922,22.619852,391.4623063906648,0.612920343875885,0.16747373,14,270591,0.0,0.0045280093,3739,73.825,4.3150125,0.16747373
1257.1489384174347,22.620047,397.21451376685343,0.5755457878112793,0.14806673,13,271613,0.0,0.004183715,3752,75.075,4.0727262,0.14806673
1262.2623083591461,22.618082,405.0606325792236,0.6205490231513977,0.15503934,12,272587,0.0,0.004543165,3764,76.425,3.950357,0.15503934
1267.2147765159607,22.615961,414.4759943091684,0.7211134433746338,0.13421546,13,273598,0.0,0.0040017446,3777,78.875,3.986386,0.13421546
1271.9320785999298,22.612547,415.5606460265403,0.7341563701629639,0.14007886,12,274569,0.0,0.003940739,3789,79.325,3.8569684,0.14007886
1276.855931520462,22.61369,432.12601505429785,0.6323263645172119,0.15148282,12,275634,0.0,0.004110136,3801,82.425,3.7712808,0.15148282
1281.6398222446442,22.61262,418.048681480174,0.5531410276889801,0.15559834,14,276630,0.0,0.004046207,3815,79.575,3.6220412,0.15559834
1286.4442732334137,22.610268,409.12738227595344,0.4442598819732666,0.15874082,13,277601,0.0,0.004082802,3828,77.725,3.812598,0.15874082
1291.2724521160126,22.607244,384.6653499909793,0.6259334981441498,0.14872168,13,278588,0.0,0.004048184,3841,73.85,3.7525687,0.14872168
1296.0693292617798,22.600258,389.7646898910824,0.5407379865646362,0.14845547,13,279558,0.0,0.004492578,3854,74.675,4.014016,0.14845547
1300.8815398216248,22.598545,391.7465746681326,0.6231520473957062,0.14438152,14,280606,0.0,0.0039630095,3868,75.125,3.9284577,0.14438152
