#{"t_start": 1521350554.6163287, "env_id": "Humanoid-v2"}
r,l,t
90.514622,19,7.892511
103.804173,22,7.922591
86.225814,18,7.943976
80.849027,17,7.969818
125.152751,26,8.009531
81.085943,17,8.030343
95.925878,20,8.054896
81.254469,17,8.081417
75.470244,16,8.105184
81.127191,17,8.125186
81.251422,17,8.146115
81.222709,17,8.167428
107.039406,22,8.196155
75.316781,16,8.216699
86.058289,18,8.241348
90.809997,19,8.274179
124.164488,29,8.324538
81.274417,17,8.352253
92.638351,19,8.383439
138.643318,30,8.434247
76.631048,16,8.460904
133.857121,27,8.506078
111.669508,23,8.543887
98.822459,21,8.573595
126.356536,26,8.614993
76.658458,16,8.639827
130.329149,30,8.692428
73.426059,16,8.718359
80.3375,17,8.746329
75.893152,16,8.771623
95.152019,20,8.802548
122.060688,25,8.839405
127.143348,26,8.870324
84.572204,18,8.891067
76.64486,16,8.909342
185.536205,37,8.957577
97.22324,21,8.985315
118.259644,25,9.016523
122.99452,26,9.054301
84.693235,18,9.081916
173.835434,38,9.153597
74.180802,16,9.181414
81.98469,17,9.208317
153.949899,33,9.264179
75.060746,16,9.288833
150.080541,34,9.347338
118.099757,24,9.385815
175.643024,35,9.980637
92.975662,21,10.007623
85.210566,18,10.031008
81.258009,17,10.052435
86.313078,18,10.075003
81.285952,17,10.101065
125.120978,25,10.140928
151.661506,32,10.192134
75.441605,16,10.216009
76.077234,16,10.234787
81.30348,17,10.255284
76.580289,16,10.275022
86.300574,18,10.296227
177.608131,37,10.347796
75.236472,16,10.374256
86.959043,18,10.404375
83.682127,18,10.433656
168.999269,36,10.496485
129.13985,29,10.535276
106.689783,23,10.561344
76.482922,16,10.579664
81.447988,17,10.599575
75.864077,16,10.618132
73.752234,16,10.636701
76.526763,16,10.655109
82.342166,17,10.674641
147.152321,31,10.711689
81.279767,17,10.739733
81.056524,17,10.768523
76.153561,16,10.79542
158.354216,36,10.857946
188.988913,41,10.923974
81.076458,17,10.950669
125.190689,28,10.997503
97.904051,21,11.03339
100.695323,21,11.063255
99.716122,21,11.087505
104.599936,22,11.113573
138.784823,29,11.148256
81.63804,17,11.167682
80.828851,17,11.186923
113.497447,24,11.214528
121.721558,25,11.243055
98.032295,21,11.266634
90.66919,19,11.288199
81.283348,17,11.308305
78.48825,17,11.328455
91.469855,19,11.351592
145.522456,32,11.67598
82.55833,18,11.696154
104.303087,22,11.720264
124.691526,25,11.748076
131.954514,29,11.780695
130.072682,28,11.812243
88.377105,18,11.831826
87.578369,18,11.851571
79.181463,17,11.870305
130.125346,27,11.900211
91.66747,19,11.920808
107.165896,22,11.945199
102.75755,21,11.968409
96.528804,21,11.992108
80.985351,17,12.010301
162.819686,35,12.048665
133.932376,27,12.079547
75.970468,16,12.09713
75.041274,17,12.116328
86.071243,18,12.135247
91.394523,19,12.156219
152.544481,37,12.197254
85.069413,18,12.217062
82.172609,17,12.23649
85.914431,20,12.260694
80.804973,17,12.2806
122.678622,27,12.312043
86.649801,18,12.332354
102.346242,22,12.357936
114.930569,24,12.385818
80.201987,17,12.40532
83.451223,18,12.426299
103.218229,22,12.452211
96.460937,20,12.475029
81.1495,17,12.494269
156.858222,35,12.536155
131.490035,29,12.570744
118.451883,25,12.599647
154.764713,35,12.640939
109.800115,23,12.668237
113.186589,25,12.697968
167.802305,35,12.739121
211.379682,42,12.791149
89.291401,19,13.115465
93.460641,20,13.138747
130.476089,28,13.17195
95.903591,20,13.195251
101.53092,21,13.22033
84.208475,18,13.241251
76.512298,16,13.259449
77.857627,17,13.279071
133.127991,27,13.311247
168.835445,34,13.351864
128.562012,26,13.382682
106.135969,23,13.409409
103.801798,22,13.434772
92.267918,21,13.459839
83.958281,18,13.480654
85.794178,18,13.501608
86.278542,18,13.522182
112.858626,26,13.552382
90.388041,19,13.57421
106.962463,22,13.599378
74.975099,16,13.617851
165.326585,36,13.660728
99.164534,21,13.685587
84.275882,19,13.707809
81.305251,17,13.727113
103.310621,22,13.757244
86.239311,18,13.784619
118.651886,25,13.824719
80.871949,17,13.847057
106.135772,23,13.874456
86.01853,18,13.895522
134.564051,31,13.932916
109.981431,25,13.963698
100.732628,23,13.990822
156.494136,33,14.030754
103.781135,22,14.065588
80.999407,17,14.092403
112.138566,23,14.128628
104.484005,21,14.162719
145.899734,33,14.214369
80.613768,17,14.234252
135.29937,28,14.266742
101.629463,21,14.291143
170.80687,36,14.334501
93.875148,20,14.358067
96.122735,22,14.384042
113.15331,23,14.649709
76.470219,16,14.667914
108.350002,23,14.694602
81.009986,17,14.714182
126.4823,27,14.745916
79.94448,17,14.765478
81.943863,18,14.786272
154.4015,35,14.828706
86.507923,18,14.849524
130.787901,27,14.882027
114.24365,23,14.911875
98.132783,21,14.949342
100.764722,21,14.981991
127.864888,26,15.026477
126.092294,27,15.074475
81.759989,18,15.106768
111.366728,23,15.148448
123.923498,26,15.17838
96.497011,21,15.203916
121.143806,25,15.232836
108.080233,22,15.258747
171.132084,37,15.303558
154.766027,32,15.343304
86.480797,18,15.370677
174.152392,42,15.44446
228.707476,47,15.500147
95.102061,20,15.52319
100.612404,21,15.55392
188.685612,40,15.61367
198.482603,45,15.678047
223.445403,44,15.732209
135.965455,28,15.765775
86.398667,18,15.786226
96.098049,20,15.80939
124.032144,26,15.840692
218.684769,46,15.895045
87.083352,18,15.915435
