optimgain,meankl,EpLenMean,EpTrueRewMean,EpThisIter,EpRewMean,entloss,EpisodesSoFar,surrgain,TimestepsSoFar,TimeElapsed,entropy,ev_tdlam_before
0.07088199,0.012470165,564.25,1687.6691984265374,1,75.35276,0.0,437,0.07088199,201631,1076.3611464500427,3.5207212,0.9819620922207832
0.06433931,0.009931907,572.8,1708.645119315642,1,76.190445,0.0,438,0.06433931,202612,1081.6612808704376,3.5266116,0.9657264091074467
0.071582794,0.009657666,568.35,1704.9474454151975,2,75.92293,0.0,440,0.071582794,203929,1087.3305592536926,3.4894416,0.9667027443647385
0.05752133,0.013286454,568.35,1699.8439914231858,1,75.94169,0.0,441,0.05752133,204929,1092.6272037029266,3.5077507,0.1611296534538269
0.04706209,0.0102575105,588.1,1753.9182856113712,1,78.1432,0.0,442,0.04706209,205929,1097.9262256622314,3.5174785,0.21113336086273193
0.051197663,0.009693403,604.325,1799.7230109355064,1,80.12376,0.0,443,0.051197663,206929,1103.2094485759735,3.5111303,-0.19907474517822266
0.06106192,0.010440231,586.625,1750.6469561115332,2,77.768845,0.0,445,0.06106192,208189,1108.4986300468445,3.4928303,0.2231285572052002
0.054945685,0.009908693,602.75,1792.4444653787898,2,78.942795,0.0,447,0.054945685,209941,1113.799264907837,3.512818,0.12485671043395996
0.048569903,0.01138481,602.75,1794.4937679214231,1,78.81981,0.0,448,0.048569903,210941,1119.0866887569427,3.482751,0.01307666301727295
0.08082116,0.011120975,595.925,1785.734521515284,2,78.16957,0.0,450,0.08082116,212073,1124.3684513568878,3.4683752,0.9502781890332699
0.05900868,0.009627968,587.3,1753.2435882679315,3,76.72899,0.0,453,0.05900868,213378,1129.6694436073303,3.476351,0.8193709999322891
0.07206504,0.011964972,578.1,1717.884942113391,2,75.38966,0.0,455,0.07206504,214150,1134.9657573699951,3.4938643,0.6177685856819153
0.06372907,0.0103702005,584.125,1734.1164794307501,2,76.13888,0.0,457,0.06372907,215351,1140.2579612731934,3.4739683,0.9470228105783463
0.06546268,0.0097556785,578.5,1713.5904707036375,1,75.50358,0.0,458,0.06546268,215716,1145.5435855388641,3.48691,0.8672612309455872
0.082481235,0.0099767465,574.525,1701.11350701248,2,75.578415,0.0,460,0.082481235,216666,1150.8251585960388,3.4752269,0.9521907940506935
0.08239673,0.010184798,577.925,1713.1408851962078,1,76.07414,0.0,461,0.08239673,217006,1156.1083161830902,3.5398784,0.9439848624169827
0.06497638,0.009360747,581.225,1725.5278549240338,2,77.124176,0.0,463,0.06497638,218286,1161.397817850113,3.5066597,0.9317485764622688
0.056851055,0.010465145,595.5,1771.8325021274118,1,78.88811,0.0,464,0.056851055,219286,1166.6907484531403,3.5379355,0.263688862323761
0.059396185,0.009262102,628.75,1873.5306002727725,2,82.95663,0.0,466,0.059396185,221212,1172.0082623958588,3.5366213,0.5871276259422302
0.05403892,0.010018988,629.1,1871.9375089852406,2,82.89336,0.0,468,0.05403892,221923,1177.3167796134949,3.5304635,0.7069560587406158
0.059431195,0.009602718,642.3,1912.4064304791614,1,84.616,0.0,469,0.059431195,222819,1182.6106133460999,3.5895627,0.9400367327034473
0.068779305,0.009274814,639.225,1900.9100809230251,1,84.146324,0.0,470,0.068779305,223020,1187.9093930721283,3.5880208,0.9170913547277451
0.070662215,0.010540219,616.25,1831.1665718472582,2,81.30623,0.0,472,0.070662215,223800,1193.210424900055,3.6259768,0.9384583830833435
0.077212304,0.009792551,606.675,1806.9170803818743,3,80.958115,0.0,475,0.077212304,224821,1198.5094804763794,3.593476,0.9033523127436638
0.06851794,0.009470451,626.225,1870.4974197854076,1,83.395164,0.0,476,0.06851794,225820,1203.8057088851929,3.5696416,0.9419011063873768
0.06377955,0.00970771,603.55,1801.8123855029457,2,80.756516,0.0,478,0.06377955,226754,1209.098304271698,3.557861,0.9744418300688267
0.05904921,0.01028258,610.55,1830.9596355682493,2,81.83386,0.0,480,0.05904921,228351,1214.4068043231964,3.5071325,0.7137127220630646
0.06831846,0.0142627545,602.65,1813.0362695877543,1,80.95641,0.0,481,0.06831846,229035,1219.716298341751,3.452109,-0.018305420875549316
0.060768105,0.010457069,592.75,1793.1896007365467,1,79.94983,0.0,482,0.060768105,229639,1225.024340391159,3.4860163,0.9520701915025711
0.075130954,0.010757063,566.75,1729.143665937317,2,77.62551,0.0,484,0.075130954,230599,1230.3128640651703,3.4487922,0.9617951400578022
0.065344766,0.009848239,567.575,1747.0481765208158,2,78.80106,0.0,486,0.065344766,231892,1235.5987031459808,3.4215004,0.9281615316867828
0.07423546,0.011389176,547.35,1700.628500888445,2,77.09305,0.0,488,0.07423546,232835,1240.9039993286133,3.3877785,0.9744808133691549
0.06820388,0.00991987,549.45,1709.2974903118454,1,77.31868,0.0,489,0.06820388,233535,1246.2090063095093,3.3373804,0.9434003159403801
0.06319697,0.009536651,559.475,1744.6696606130222,1,78.60283,0.0,490,0.06319697,234452,1251.5069637298584,3.3696902,0.9569477438926697
0.063534945,0.00995164,555.05,1742.0657429015005,3,78.78947,0.0,493,0.063534945,235580,1256.8313126564026,3.3271792,0.9734687637537718
0.06624125,0.0098537775,560.175,1768.046455757961,2,80.07401,0.0,495,0.06624125,236557,1262.1343944072723,3.2965932,0.9594311416149139
0.06534119,0.010777665,557.05,1765.6453061998734,3,79.79975,0.0,498,0.06534119,237998,1267.4246752262115,3.241218,0.9795312602072954
0.06373939,0.010866056,559.625,1778.507743144697,2,80.16127,0.0,500,0.06373939,239051,1272.720683813095,3.2103596,0.9176884070038795
0.06597578,0.009751046,545.025,1730.0283536627571,3,77.635704,0.0,503,0.06597578,240087,1278.0189971923828,3.2037334,0.9591364860534668
0.0521374,0.010220274,538.35,1712.3264721194384,2,76.75859,0.0,505,0.0521374,241820,1283.302710533142,3.1781237,0.7555362284183502
0.062228244,0.009643833,543.5,1734.2161445096106,2,77.35901,0.0,507,0.062228244,243284,1288.5938248634338,3.227783,0.9377092979848385
0.06408853,0.009943751,557.525,1784.951630166323,1,79.2519,0.0,508,0.06408853,244224,1293.885484457016,3.1977258,0.9398121945559978
0.06767566,0.009747239,547.4,1756.293823361431,2,77.80679,0.0,510,0.06767566,244916,1299.1759524345398,3.1805208,0.9435513392090797
0.0705898,0.009826409,547.925,1760.8537775123827,1,77.51268,0.0,511,0.0705898,245445,1304.4560565948486,3.1680202,0.7921178787946701
0.06105729,0.009945289,563.575,1814.5492384918477,2,79.01884,0.0,513,0.06105729,246632,1309.7476043701172,3.1323774,0.9495622925460339
0.06433894,0.009516461,572.725,1842.9416234329499,1,79.896255,0.0,514,0.06433894,247354,1315.0231058597565,3.1602693,0.9579154402017593
0.06760469,0.0113045275,587.525,1891.1294590472025,1,81.40005,0.0,515,0.06760469,248322,1320.3000037670135,3.0782752,0.9678540490567684
0.061476175,0.009742456,585.225,1883.6449676463722,1,81.08861,0.0,516,0.061476175,249229,1325.592092514038,3.0589066,0.9629249162971973
0.066051856,0.011108531,594.7,1919.5374368292382,2,81.93178,0.0,518,0.066051856,250542,1330.8737015724182,3.0282369,0.9341895952820778
0.062437218,0.009214057,582.45,1883.0975638617692,2,80.26453,0.0,520,0.062437218,251649,1336.152624130249,3.035698,0.9619834832847118
0.05231214,0.010012779,590.35,1910.0165307540824,1,81.20293,0.0,521,0.05231214,252649,1341.431389093399,3.0646284,0.09783434867858887
0.047008827,0.009594595,600.25,1934.4853922670306,1,81.97075,0.0,522,0.047008827,253649,1346.7077243328094,3.1032107,0.39221787452697754
0.05179984,0.009764763,616.65,1985.2832844839875,1,83.42412,0.0,523,0.05179984,254649,1351.9991056919098,3.066824,0.30627912282943726
0.0672705,0.01039754,626.25,2013.3587960743655,1,84.162186,0.0,524,0.0672705,255649,1357.2668364048004,3.0589292,0.9090011641383171
0.07149,0.01019926,623.7,2005.164902638863,1,83.51834,0.0,525,0.07149,256314,1362.5525693893433,3.0483606,0.881927989423275
0.055017866,0.010472393,635.55,2039.418702509331,1,84.28996,0.0,526,0.055017866,257314,1367.8390998840332,3.0342312,0.24792051315307617
0.050029293,0.011604024,648.975,2080.851927737019,1,85.47746,0.0,527,0.050029293,258314,1373.1295220851898,3.033577,0.1893637776374817
0.06942088,0.0109706,663.825,2119.2923485029905,2,86.763725,0.0,529,0.06942088,260088,1378.401535987854,3.0362568,0.6337121725082397
0.052473094,0.011517819,665.9,2126.218266120017,1,86.48712,0.0,530,0.052473094,261088,1383.6757137775421,2.9924018,0.33308225870132446
0.05041835,0.014526028,679.75,2167.3989766444456,1,87.64635,0.0,531,0.05041835,262088,1388.9572086334229,2.9763787,0.10381001234054565
0.06117907,0.00983515,684.45,2184.608416581911,1,88.11289,0.0,532,0.06117907,262720,1394.238759279251,3.0298367,0.905538335442543
0.072758496,0.011711248,683.825,2180.5435572801257,1,87.809975,0.0,533,0.072758496,262933,1399.5274786949158,3.0557866,0.9411463774740696
0.07091686,0.010325385,685.9,2184.2943639457817,1,87.8548,0.0,534,0.07091686,263511,1404.8107924461365,3.0193174,0.8303350359201431
0.053817026,0.010221481,698.85,2226.5312880493457,1,88.960915,0.0,535,0.053817026,264511,1410.0989365577698,3.0270996,0.2494109869003296
0.06791216,0.009001859,691.9,2206.0697535773847,2,88.41563,0.0,537,0.06791216,265215,1415.392578125,3.0356164,0.8569771200418472
0.059658006,0.00941254,694.075,2205.316795701718,2,88.28734,0.0,539,0.059658006,266322,1420.679974079132,3.0619905,0.791081577539444
0.05437447,0.0113596,706.775,2242.136361138409,1,89.210724,0.0,540,0.05437447,267322,1425.9732918739319,3.0393085,0.35973602533340454
0.055739567,0.009492703,723.225,2289.3116661354793,1,90.68638,0.0,541,0.055739567,268322,1431.2631068229675,2.99897,-0.01643204689025879
0.053726684,0.013191331,739.825,2336.348661441687,1,92.49472,0.0,542,0.053726684,269322,1436.5454533100128,2.9932842,0.4390704035758972
0.06052275,0.01043007,755.875,2385.8199091491583,1,94.22256,0.0,543,0.06052275,270322,1441.8465781211853,3.0054095,0.38811957836151123
0.06899759,0.011304808,744.625,2349.500863879665,1,93.19154,0.0,544,0.06899759,270872,1447.1472942829132,2.9735818,0.9525670930743217
0.06112538,0.012474978,742.85,2333.7487373690215,2,93.03877,0.0,546,0.06112538,272181,1452.422898054123,2.9993,0.46288245916366577
0.08277283,0.0112595,729.2,2279.5429128870555,2,91.060036,0.0,548,0.08277283,273392,1457.6991214752197,3.0159204,0.9177472144365311
0.05138249,0.010226877,742.325,2314.17977374758,1,92.58452,0.0,549,0.05138249,274392,1462.9754583835602,2.9928896,-0.02752852439880371
0.052102655,0.009896317,761.9,2372.655907526582,1,94.76532,0.0,550,0.052102655,275392,1468.2518289089203,3.0664084,0.3227803707122803
0.059011176,0.009474351,761.125,2363.7952996460917,1,94.58474,0.0,551,0.059011176,275890,1473.5353045463562,3.0445938,0.8048620373010635
0.052488267,0.010674276,779.35,2421.4162483922637,1,96.4339,0.0,552,0.052488267,276890,1478.828665971756,3.0528357,0.4209451675415039
0.05663164,0.009898512,781.45,2431.3858388866292,1,96.46828,0.0,553,0.05663164,277890,1484.1090641021729,3.0621314,0.30187004804611206
0.056040265,0.010088398,788.4,2454.7125969816793,1,97.02494,0.0,554,0.056040265,278890,1489.3922009468079,3.0512922,0.23458391427993774
0.045526177,0.008977918,789.2,2457.0816262697927,1,96.94955,0.0,555,0.045526177,279890,1494.6649763584137,3.0868838,0.38733506202697754
0.07343531,0.010505422,777.6,2418.7548636493902,1,95.92011,0.0,556,0.07343531,280333,1499.9444890022278,3.093444,0.8953781798481941
0.06848742,0.010078913,776.525,2411.3025956402016,1,95.99307,0.0,557,0.06848742,281290,1505.2142403125763,3.1341558,0.8646263778209686
0.06501609,0.010027282,782.925,2418.9437677892556,3,97.398285,0.0,560,0.06501609,282966,1510.4934122562408,3.1745086,0.7698851227760315
0.07162957,0.010926131,764.7,2369.384463108102,2,96.18076,0.0,562,0.07162957,284237,1515.7888209819794,3.1729832,0.9649552330374718
0.07422921,0.011143029,753.95,2337.0710738474736,1,95.35118,0.0,563,0.07422921,284807,1521.0626246929169,3.1297376,0.9400880634784698
0.10343696,0.009872761,748.375,2322.908311275897,1,95.101,0.0,564,0.10343696,285584,1526.3541686534882,3.107119,0.8352493196725845
0.06863675,0.010116788,728.125,2257.992730115106,2,93.28702,0.0,566,0.06863675,286439,1531.6382448673248,3.0703528,0.9637972228229046
0.06978169,0.0113152405,711.725,2207.2759293834765,1,91.703865,0.0,567,0.06978169,286783,1536.9209322929382,3.0922163,0.9567153081297874
0.0711344,0.0100014135,693.525,2154.951636263459,2,89.22307,0.0,569,0.0711344,287829,1542.227051973343,3.0713727,-0.22395777702331543
0.069722116,0.010607966,688.525,2138.3724670620586,1,89.07054,0.0,570,0.069722116,288629,1547.5138850212097,3.052208,0.8567739874124527
0.061641928,0.011830958,623.9,1926.1219034894734,5,82.08829,0.0,575,0.061641928,289467,1552.812665939331,3.0809631,0.6838099658489227
0.06613069,0.010105819,628.9,1942.5895203586042,2,82.421364,0.0,577,0.06613069,290371,1558.115240097046,3.0370808,0.9552622996270657
0.06303567,0.009561799,631.575,1954.5874800888735,2,83.4175,0.0,579,0.06303567,291585,1563.4023988246918,3.0346096,0.8667915016412735
0.060598284,0.010384902,631.575,1956.1661846131392,1,83.356285,0.0,580,0.060598284,292585,1568.6854395866394,3.012167,0.6759258210659027
0.052153166,0.009964334,631.575,1960.503333291525,1,83.34846,0.0,581,0.052153166,293585,1574.0070178508759,3.0129795,0.2505025267601013
0.055277225,0.009739729,625.875,1949.7814627408484,2,82.66715,0.0,583,0.055277225,295357,1579.3020079135895,2.9367452,0.7319626808166504
0.05196318,0.010975791,637.125,1988.2086570867864,1,83.610855,0.0,584,0.05196318,296357,1584.5983996391296,2.9428327,0.27375537157058716
0.07451352,0.010630988,624.65,1957.2761356568499,2,82.40398,0.0,586,0.07451352,297167,1589.890894651413,2.9223244,0.9052268341183662
0.06367235,0.010054525,589.475,1850.277410228159,3,78.70087,0.0,589,0.06367235,297971,1595.1870748996735,2.9271877,0.6855273544788361
0.05587072,0.012220237,589.475,1856.5626279266785,1,78.605446,0.0,590,0.05587072,298971,1600.478496313095,2.9777625,0.38767915964126587
0.061143033,0.01014772,527.8,1652.3749470141047,4,72.7159,0.0,594,0.061143033,300002,1605.7662427425385,3.0307536,0.7698851376771927
0.075643405,0.009673069,506.625,1586.5927696251947,2,70.85297,0.0,596,0.075643405,300598,1611.0556604862213,3.0827923,0.9016482755541801
0.074943125,0.01019774,476.275,1495.6237755978902,3,67.35106,0.0,599,0.074943125,301830,1616.7438080310822,3.123251,0.8391491770744324
0.064392745,0.011600565,496.6,1563.0297719764749,1,69.27747,0.0,600,0.064392745,302830,1622.0338065624237,3.0775967,0.4545549750328064
0.0568635,0.009954238,494.2,1550.5383914559025,2,68.31642,0.0,602,0.0568635,304005,1627.3141736984253,3.0450232,0.3329819440841675
0.060246278,0.010528464,504.95,1582.4090611144145,1,69.134865,0.0,603,0.060246278,305005,1632.5976469516754,3.0515654,0.5937356054782867
0.06756866,0.01191204,499.45,1558.3781533717352,2,67.54051,0.0,605,0.06756866,306057,1637.8801851272583,3.075134,0.062485694885253906
0.089617215,0.011036186,504.675,1577.2122326180101,1,68.25899,0.0,606,0.089617215,306626,1643.1679673194885,3.0488667,0.88441551476717
0.065632775,0.01183596,521.075,1628.808356418417,1,69.65135,0.0,607,0.065632775,307626,1648.4973332881927,3.0805452,0.41311782598495483
0.06863421,0.011235338,517.3,1613.2834005588275,2,69.886475,0.0,609,0.06863421,308521,1653.778960943222,3.034424,0.9343181699514389
0.07557297,0.010494606,518.825,1617.935959922933,1,70.049416,0.0,610,0.07557297,309382,1659.062494277954,3.0338364,0.8907721862196922
0.09407456,0.010625254,539.975,1684.5366064495763,1,72.619156,0.0,611,0.09407456,310260,1664.3402721881866,3.0516655,0.948809415102005
0.067973174,0.011107884,542.9,1695.4477302071741,2,72.80825,0.0,613,0.067973174,310923,1669.6261007785797,2.9894638,0.8900394961237907
0.075591505,0.010413315,565.325,1765.7031741681917,2,75.62578,0.0,615,0.075591505,312080,1674.9042055606842,2.9580085,0.9346119314432144
0.07149191,0.010290039,576.525,1802.491119125548,1,76.92661,0.0,616,0.07149191,313034,1680.186775445938,2.9108663,0.941711638122797
0.06227796,0.009706285,569.475,1779.0990137023086,2,75.58856,0.0,618,0.06227796,314150,1685.4678111076355,2.905465,0.2933494448661804
0.08196178,0.010479166,505.7,1571.125941553782,4,69.10283,0.0,622,0.08196178,314813,1690.748028755188,2.9349573,0.8404003083705902
0.08002434,0.010767065,486.5,1510.0191378517834,2,67.375885,0.0,624,0.08002434,315817,1696.0365617275238,2.92039,0.9426760710775852
0.08092527,0.0112229325,490.675,1522.1861674610132,2,67.49729,0.0,626,0.08092527,316794,1701.3136510849,2.9109595,0.947939794510603
0.0791801,0.010948811,509.025,1582.9097625656025,3,69.06286,0.0,629,0.0791801,318332,1706.588517665863,2.9336548,0.9619610980153084
0.07996519,0.010882915,490.575,1523.539251511281,1,67.31407,0.0,630,0.07996519,318594,1711.8621845245361,2.9402544,0.9521768912672997
0.07809469,0.010824723,502.525,1563.735468204663,2,68.162674,0.0,632,0.07809469,319588,1717.1538617610931,2.9358745,0.9681182689964771
0.06789102,0.009834964,507.7,1581.0784903722129,1,68.58163,0.0,633,0.06789102,320277,1722.4436299800873,2.9513834,0.9669750332832336
0.0753818,0.010957506,517.225,1613.3429854168328,3,69.4796,0.0,636,0.0753818,321287,1727.7262315750122,2.957084,0.9293448701500893
0.07570149,0.009896783,486.475,1514.2305653530843,4,66.27219,0.0,640,0.07570149,322289,1733.020037651062,2.930601,0.9306356757879257
0.06338044,0.011276012,462.225,1439.981393723399,3,64.08771,0.0,643,0.06338044,323494,1738.2843751907349,2.9134192,0.9497453346848488
0.07342303,0.011104573,452.925,1413.6009517926152,3,63.256542,0.0,646,0.07342303,324743,1743.5629844665527,2.94293,0.9769712127745152
0.06828933,0.009774094,438.875,1374.713852398791,2,62.187244,0.0,648,0.06828933,325629,1748.841234922409,2.925527,0.9659953936934471
0.066626765,0.010335157,405.95,1268.280006872641,4,58.171112,0.0,652,0.066626765,326683,1754.1221106052399,2.9269812,0.9118644073605537
0.053747773,0.010728128,419.0,1312.6215972790376,1,59.407005,0.0,653,0.053747773,327683,1759.3995411396027,2.9292214,0.32076936960220337
0.067035116,0.01008025,432.375,1362.5335404908997,2,60.56244,0.0,655,0.067035116,329375,1764.6768610477448,2.8719156,0.9761663973331451
0.06891465,0.01107627,426.85,1343.257367146841,1,59.66096,0.0,656,0.06891465,330108,1769.9498023986816,2.8738017,0.9209180027246475
0.089813605,0.011440545,431.65,1368.154253657852,2,60.428844,0.0,658,0.089813605,331416,1775.235197544098,2.8771641,0.9697963465005159
0.06678764,0.010285288,441.9,1405.7586078282877,3,61.56124,0.0,661,0.06678764,332340,1780.5195484161377,2.9113462,0.9858861910179257
0.06638901,0.0101883225,457.625,1461.084420866361,2,62.84693,0.0,663,0.06638901,333613,1785.8008239269257,2.9117048,0.97693045809865
0.08202557,0.011035291,454.825,1452.5277665319222,1,62.368664,0.0,664,0.08202557,334010,1791.0715336799622,2.9304094,0.9698528572916985
0.070859194,0.011071287,450.875,1442.2817796605195,2,61.83034,0.0,666,0.070859194,334829,1796.342717409134,2.8725486,0.9871432390064001
0.072386295,0.010533817,439.8,1409.5879800325552,2,60.629883,0.0,668,0.072386295,335734,1801.6162621974945,2.8325527,0.9744071625173092
0.06611533,0.009741387,447.85,1435.9582882267628,1,61.41897,0.0,669,0.06611533,336246,1806.8934261798859,2.7926025,0.9737220108509064
0.064662896,0.010622613,464.05,1487.9696470022038,1,62.923462,0.0,670,0.064662896,337156,1812.163789510727,2.802592,0.965537216514349
0.062602505,0.01058333,479.025,1537.8754513807394,1,64.16304,0.0,671,0.062602505,338156,1817.4262344837189,2.7768352,0.31872522830963135
0.069988534,0.010882112,480.15,1546.107311948984,2,64.03716,0.0,673,0.069988534,339483,1822.688137769699,2.8060024,0.9653857909142971
0.08595087,0.010147283,486.425,1568.3148776659418,2,64.34286,0.0,675,0.08595087,340532,1827.9632620811462,2.8100593,0.9556064680218697
0.082808405,0.0095645115,502.75,1623.8513229882042,1,65.80036,0.0,676,0.082808405,341397,1833.2328584194183,2.8735664,0.9366941303014755
0.0725272,0.010805832,505.325,1636.5063930839867,2,65.68412,0.0,678,0.0725272,342104,1838.5212664604187,2.8766093,0.9786394350230694
0.06397571,0.010323653,505.875,1641.0648937600586,1,65.84428,0.0,679,0.06397571,342330,1843.8029851913452,2.8697793,0.9658896736800671
0.06904481,0.010733806,496.25,1613.022445001811,2,64.684494,0.0,681,0.06904481,343027,1849.0847864151,2.851357,0.9842709749937057
0.053101823,0.011365855,517.125,1684.8129566763023,1,66.603294,0.0,682,0.053101823,344027,1854.3692388534546,2.8963645,0.5439490675926208
0.08010776,0.00992381,509.475,1661.6773674752942,3,65.66537,0.0,685,0.08010776,344919,1859.664835691452,2.851133,0.9731203187257051
0.06212396,0.0095769,506.6,1653.5973009050426,3,65.28489,0.0,688,0.06212396,345893,1864.9478232860565,2.7853,0.9863907461985946
0.05673571,0.010638823,519.45,1698.0228868158006,2,66.34686,0.0,690,0.05673571,347122,1870.2272553443909,2.786641,0.7863194197416306
0.050654396,0.010759311,548.2,1794.3999653477235,2,68.94511,0.0,692,0.050654396,348611,1875.5046651363373,2.8115342,0.7615206390619278
0.06571446,0.010953514,548.2,1790.8109785618587,1,69.01406,0.0,693,0.06571446,349611,1880.7823255062103,2.7748406,0.38871246576309204
0.04991348,0.012330195,554.275,1807.6863580394281,1,69.4541,0.0,694,0.04991348,350611,1886.0725197792053,2.772065,0.517155259847641
0.06411245,0.011118848,555.9,1811.525230120676,1,69.32021,0.0,695,0.06411245,351611,1891.361751794815,2.746979,0.8245013058185577
0.072971925,0.011700206,545.45,1774.0891129097083,2,68.28688,0.0,697,0.072971925,352773,1896.6488478183746,2.7978518,0.9366868138313293
0.060631365,0.010646243,557.65,1809.5288583013667,2,69.43294,0.0,699,0.060631365,354045,1901.9326722621918,2.7574663,0.7381484508514404
0.0890404,0.011037951,574.975,1871.6265854548772,1,71.316605,0.0,700,0.0890404,355045,1907.223649263382,2.7415357,0.9273933842778206
0.07159343,0.011101,578.85,1884.8851769123382,1,71.53346,0.0,701,0.07159343,355494,1912.517037153244,2.7354739,0.8743282407522202
0.07031468,0.010676032,557.075,1808.1556785714486,3,69.144936,0.0,704,0.07031468,356293,1917.8089544773102,2.748502,0.9662499614059925
0.06742294,0.0099680405,543.35,1757.0980351757626,4,67.24715,0.0,708,0.06742294,357468,1923.1087501049042,2.7268782,0.7150523662567139
0.07046576,0.0104900785,537.225,1736.7819861015462,1,66.475784,0.0,709,0.07046576,357735,1928.4054050445557,2.7064102,0.8741727769374847
0.06464781,0.01047834,534.8,1729.9618587249884,1,66.09436,0.0,710,0.06464781,358548,1933.6852996349335,2.7343442,0.8744168430566788
0.04930164,0.009932921,534.8,1728.1353999246162,1,66.31953,0.0,711,0.04930164,359548,1938.9647574424744,2.753226,0.22195369005203247
0.04502383,0.014461368,534.8,1727.882588774593,1,66.17236,0.0,712,0.04502383,360548,1944.2543835639954,2.73873,0.2719101309776306
0.05431761,0.010956532,551.625,1781.9444914832488,1,67.8824,0.0,713,0.05431761,361548,1949.5445492267609,2.7452502,0.33976030349731445
0.06879619,0.01082411,572.25,1849.9933442589456,1,69.852905,0.0,714,0.06879619,362548,1954.8212628364563,2.8139956,0.38272523880004883
0.06034317,0.009946567,573.075,1851.4589831166254,1,69.93053,0.0,715,0.06034317,363455,1960.114748954773,2.7606094,0.8880355507135391
0.060522478,0.011634404,556.45,1794.1195893041393,1,68.14774,0.0,716,0.060522478,363655,1965.3985941410065,2.7866104,0.28967374563217163
0.06166137,0.011872281,568.5,1829.4595267217398,2,69.40415,0.0,718,0.06166137,364844,1970.689929008484,2.7658587,0.6356947124004364
0.06973965,0.010688982,579.875,1866.430048736027,1,70.57489,0.0,719,0.06973965,365525,1975.9768197536469,2.792918,0.963314063847065
0.06776974,0.009873592,601.325,1939.1165433832593,2,72.77867,0.0,721,0.06776974,367080,1981.2571957111359,2.7984207,0.9142189249396324
0.05359918,0.010653385,594.825,1918.4403761005087,3,71.81947,0.0,724,0.05359918,368376,1986.5390808582306,2.8490016,0.5802052617073059
0.056543913,0.010493325,611.425,1972.5376083964834,1,73.578476,0.0,725,0.056543913,369376,1991.820859670639,2.8981097,0.11176753044128418
0.07624608,0.011406723,608.025,1952.809484126202,3,72.59062,0.0,728,0.07624608,370214,1997.1115865707397,2.8891575,0.8275232017040253
0.055371314,0.010091359,579.8,1860.3490893105522,3,70.01065,0.0,731,0.055371314,371314,2002.4045367240906,2.8945625,0.8262861371040344
0.045795083,0.00967033,592.575,1900.9968693718008,1,71.349464,0.0,732,0.045795083,372314,2007.6963245868683,2.8892717,0.24719452857971191
0.072276995,0.010188495,578.15,1856.0039750241438,2,70.281685,0.0,734,0.072276995,373737,2012.991231918335,2.8621726,0.9705432374030352
0.06923583,0.011106359,574.925,1849.0422708796941,1,70.24893,0.0,735,0.06923583,374608,2018.2750651836395,2.854645,0.9318505600094795
0.06450023,0.009622135,571.05,1835.1910076541922,2,69.4503,0.0,737,0.06450023,375615,2023.5695877075195,2.8897622,0.7869551181793213
0.04831195,0.0105552785,571.05,1834.3825394116816,1,69.594666,0.0,738,0.04831195,376615,2028.8631262779236,2.8954997,0.27375632524490356
0.04951607,0.012813199,589.25,1892.4338676594912,1,71.401726,0.0,739,0.04951607,377615,2034.1447575092316,2.8470175,0.1281537413597107
0.050032984,0.010058312,589.25,1888.898036941656,1,71.114136,0.0,740,0.050032984,378615,2039.4264285564423,2.9061558,0.31994980573654175
0.06620358,0.010743851,610.1,1960.2975652981745,3,73.40764,0.0,743,0.06620358,380329,2044.7075085639954,2.9242775,0.8313847631216049
0.046993334,0.009953659,625.9,2015.1052368764133,1,74.89481,0.0,744,0.046993334,381329,2050.013201236725,2.9423015,0.3088532090187073
0.057172753,0.010407301,650.025,2098.518867537024,3,77.59923,0.0,747,0.057172753,383050,2055.299478292465,2.9203694,0.797602966427803
0.049963214,0.010802496,664.55,2146.8304889205865,1,79.06077,0.0,748,0.049963214,384050,2060.5788397789,2.9243672,0.2871132493019104
0.07391142,0.010476578,670.975,2167.977090067217,1,79.774864,0.0,749,0.07391142,384574,2065.8611154556274,2.942513,0.9465567730367184
0.07594435,0.011534438,637.875,2057.2764930126273,3,76.478,0.0,752,0.07594435,386063,2071.163276910782,2.9667568,0.745331197977066
0.07496594,0.009896593,590.475,1897.2825183785892,4,71.6397,0.0,756,0.07496594,387274,2076.452496767044,2.982633,0.8121628016233444
0.059148468,0.009960482,584.925,1877.976146217404,3,70.665955,0.0,759,0.059148468,388922,2081.744007587433,2.9707663,0.7902836799621582
0.056676086,0.012374276,571.775,1824.8295161307462,2,68.90337,0.0,761,0.056676086,389951,2087.016751766205,2.9857867,0.6642636954784393
0.047908455,0.011747902,571.775,1825.6242472773308,1,68.992935,0.0,762,0.047908455,390951,2092.2887620925903,2.9868767,0.2654705047607422
0.059415814,0.01015041,574.225,1827.961785599331,3,68.99252,0.0,765,0.059415814,392345,2097.5612213611603,2.9885173,0.4535309672355652
0.07112695,0.010574609,577.475,1838.3367690909922,1,69.35049,0.0,766,0.07112695,392642,2102.8438761234283,2.977602,0.8844795003533363
0.050349873,0.009616578,590.725,1880.5487258717126,1,70.88676,0.0,767,0.050349873,393642,2108.11736035347,2.9548337,0.13522988557815552
0.06387261,0.009818045,606.175,1934.0166948012534,1,72.54856,0.0,768,0.06387261,394461,2113.3971984386444,2.9705498,0.6286361813545227
