EpLenMean,entloss,EpRewMean,EpTrueRewMean,EpThisIter,TimeElapsed,surrgain,optimgain,meankl,entropy,ev_tdlam_before,TimestepsSoFar,EpisodesSoFar
783.2,0.0,332.91766,2655.5643876993295,1,2489.7135570049286,0.087570846,0.087570846,0.012158216,3.3688958,0.6397183239459991,619009,1161
790.55,0.0,335.85965,2689.080554757772,1,2493.8439388275146,0.09832847,0.09832847,0.012113694,3.3285608,0.9016031548380852,620009,1162
770.0,0.0,325.60333,2618.59622995096,2,2497.9753999710083,0.086120576,0.086120576,0.012207486,3.3220737,0.6584493517875671,621187,1164
761.55,0.0,319.2057,2579.0767727268144,2,2502.0951652526855,0.108902276,0.108902276,0.011408661,3.2740266,0.9006301164627075,622110,1166
775.425,0.0,326.07333,2630.49485122906,1,2506.2083468437195,0.11432161,0.11432161,0.011716928,3.249443,0.7753028273582458,622949,1167
790.6,0.0,333.04462,2688.031287464516,1,2510.3319516181946,0.09441238,0.09441238,0.011396056,3.2523575,0.330585241317749,623949,1168
790.6,0.0,334.05673,2706.625248730213,1,2514.456484556198,0.09860639,0.09860639,0.010989791,3.2380893,0.19586068391799927,624949,1169
797.975,0.0,338.743,2737.6949063213833,1,2518.5658309459686,0.08872648,0.08872648,0.009736671,3.211212,0.3544936776161194,625949,1170
817.225,0.0,348.66443,2815.203698441645,2,2522.6887772083282,0.0893147,0.0893147,0.010868407,3.2310393,0.56911900639534,627346,1172
816.575,0.0,348.32016,2824.981730930075,1,2526.7959876060486,0.09844429,0.09844429,0.011689015,3.206963,0.8823015317320824,628320,1173
825.65,0.0,352.5009,2865.57960709127,1,2530.912400007248,0.08586395,0.08586395,0.01107635,3.1923296,-0.016982078552246094,629320,1174
825.65,0.0,353.52954,2876.3435110756595,1,2535.0135617256165,0.085899636,0.085899636,0.012036156,3.2170112,0.42044728994369507,630320,1175
825.65,0.0,352.43378,2878.5133104930874,1,2539.133201599121,0.082430586,0.082430586,0.010363676,3.2404804,0.15294760465621948,631320,1176
844.9,0.0,360.88504,2949.2850896926448,1,2543.2466757297516,0.08333037,0.08333037,0.012240839,3.2247598,-0.394512414932251,632320,1177
844.9,0.0,360.70264,2955.716398300638,1,2547.3801000118256,0.0828163,0.0828163,0.014971921,3.192411,-0.08602511882781982,633320,1178
858.9,0.0,364.84576,3016.221738506722,2,2551.5173642635345,0.12054786,0.12054786,0.013148527,3.216001,0.6440970599651337,634689,1180
858.75,0.0,364.90216,3030.1141781644005,1,2555.623296737671,0.12990716,0.12990716,0.012562223,3.2179189,0.8563256710767746,635683,1181
853.725,0.0,364.45987,3028.2432000212502,2,2559.7330713272095,0.09832331,0.09832331,0.0113657955,3.2280297,0.7852590978145599,637351,1183
853.725,0.0,366.50336,3043.6093160888513,1,2563.8431708812714,0.13888523,0.13888523,0.013993256,3.2706609,0.5927781462669373,638351,1184
864.9,0.0,371.9108,3085.8852260262183,1,2567.959840774536,0.17432533,0.17432533,0.014827883,3.2905974,0.8838496431708336,639238,1185
851.825,0.0,366.4164,3046.508333490406,1,2572.078829050064,0.1671977,0.1671977,0.013308058,3.2667165,0.7726002037525177,639715,1186
838.775,0.0,358.74774,2987.909270180303,1,2576.1985564231873,0.1363078,0.1363078,0.011659406,3.233734,0.8431416749954224,640193,1187
837.375,0.0,359.87357,2984.966046018361,1,2580.3081347942352,0.11374313,0.11374313,0.011446249,3.2664278,0.8185959607362747,641137,1188
837.375,0.0,359.6878,2983.155421553117,1,2584.422116279602,0.056173574,0.056173574,0.003843875,3.2768242,0.27190250158309937,642137,1189
820.7,0.0,350.43597,2915.3967857293474,1,2588.54860830307,0.12728122,0.12728122,0.01354913,3.2370982,0.9001986384391785,642460,1190
827.9,0.0,353.21265,2940.4514326763883,1,2592.6727809906006,0.09953286,0.09953286,0.011196703,3.2641609,0.6764476001262665,643460,1191
827.9,0.0,352.7168,2938.821928183728,1,2596.8061780929565,0.08485343,0.08485343,0.012515729,3.2634282,0.3277098536491394,644460,1192
826.675,0.0,350.85846,2935.62764334409,1,2600.936271429062,0.1170016,0.1170016,0.011232563,3.2668762,0.9005253911018372,645411,1193
837.25,0.0,356.4594,2968.3051227597052,1,2605.0672237873077,0.09509284,0.09509284,0.013869444,3.2834163,0.5011179149150848,646411,1194
839.2,0.0,357.99738,2985.3789181109214,1,2609.1917066574097,0.09842316,0.09842316,0.011279017,3.283609,0.4465423822402954,647411,1195
838.9,0.0,355.7563,3010.7649038385193,1,2613.3145802021027,0.11491427,0.11491427,0.0119011095,3.2795708,0.8889125734567642,648399,1196
792.275,0.0,332.87393,2852.7963814097957,4,2617.4571290016174,0.11477664,0.11477664,0.0117880525,3.257744,0.9012181907892227,649700,1200
768.925,0.0,322.05338,2760.8406188318636,2,2621.594227075577,0.11922444,0.11922444,0.011579166,3.2454536,0.9004137516021729,650766,1202
758.575,0.0,318.40778,2728.3868090012834,2,2625.7310316562653,0.109564,0.109564,0.011599213,3.2238777,0.9474281370639801,651530,1204
768.2,0.0,326.86725,2770.755521881035,1,2629.844893217087,0.104001656,0.104001656,0.0116221085,3.1944582,-0.27758705615997314,652530,1205
785.5,0.0,338.21732,2839.5125170081274,1,2633.9693806171417,0.0942245,0.0942245,0.012927799,3.1815794,0.19032466411590576,653530,1206
781.4,0.0,335.95978,2827.5776789369397,1,2638.094049692154,0.14687195,0.14687195,0.01293282,3.2182925,0.8424508720636368,654205,1207
781.4,0.0,335.84186,2826.901788563317,1,2642.231644630432,0.10885237,0.10885237,0.012215061,3.199533,0.3097081184387207,655205,1208
729.525,0.0,308.6078,2620.9310500977226,3,2646.350410223007,0.1117655,0.1117655,0.01165664,3.164297,0.8575709015130997,656130,1211
744.6,0.0,313.14337,2679.880598292898,1,2650.4789147377014,0.075874284,0.075874284,0.010912969,3.1703868,0.6001460254192352,657130,1212
720.675,0.0,300.04492,2581.0608023234063,2,2654.59028339386,0.11470284,0.11470284,0.012242627,3.1109316,0.8933538198471069,658147,1214
720.675,0.0,300.20712,2578.1828598921434,1,2658.7093558311462,0.09997395,0.09997395,0.011763025,3.117226,-0.029697537422180176,659147,1215
720.675,0.0,301.27924,2581.3188744258914,1,2662.8232777118683,0.09403813,0.09403813,0.010500889,3.086823,0.20446324348449707,660147,1216
705.65,0.0,298.35294,2536.1229532771613,2,2666.9464609622955,0.10584812,0.10584812,0.013811083,3.0659103,0.6032645404338837,661546,1218
696.875,0.0,296.23035,2497.5256284260295,1,2671.059868335724,0.11748527,0.11748527,0.0110006975,3.0653994,0.8829102143645287,662195,1219
709.3,0.0,303.32037,2543.147598618347,1,2675.184694290161,0.123066455,0.123066455,0.012935584,3.0866418,0.7843896597623825,663061,1220
709.45,0.0,305.18527,2533.6266330869685,1,2679.3000404834747,0.0950688,0.0950688,0.011651484,3.0894158,0.11081665754318237,664061,1221
709.45,0.0,304.8166,2526.9687873131525,1,2683.418688058853,0.11638006,0.11638006,0.0111554805,3.0964334,0.2311486005783081,665061,1222
705.25,0.0,303.25314,2513.1148281479627,1,2687.5295634269714,0.10515194,0.10515194,0.01289137,3.054659,0.8328569978475571,665561,1223
695.975,0.0,297.2682,2472.4708522892874,2,2691.6574363708496,0.1420711,0.1420711,0.011278517,3.059439,0.8415979444980621,667077,1225
701.5,0.0,299.0545,2485.806994686805,1,2695.7850534915924,0.12531188,0.12531188,0.011823483,3.0950952,0.8062654733657837,667775,1226
714.55,0.0,307.16382,2535.560721830113,1,2699.928309202194,0.083801895,0.083801895,0.012284936,3.0669959,0.04113960266113281,668775,1227
696.05,0.0,296.4204,2459.774138771171,2,2704.0530576705933,0.113862276,0.113862276,0.011944254,3.044678,0.8914269730448723,669979,1229
696.3,0.0,298.8476,2471.131821834401,2,2708.1813991069794,0.112701274,0.112701274,0.013429879,3.0332317,0.9395670294761658,671312,1231
691.1,0.0,296.82635,2447.8964721355283,1,2712.317593574524,0.10712436,0.10712436,0.011705967,3.015353,0.8507757782936096,672104,1232
692.325,0.0,298.74286,2456.982818871357,1,2716.42898273468,0.091930486,0.091930486,0.011563317,2.9941995,0.19292306900024414,673104,1233
683.825,0.0,294.26373,2422.7628382815883,2,2720.594146966934,0.09999687,0.09999687,0.012145457,2.9624534,0.7901571989059448,674764,1235
684.125,0.0,296.52225,2416.586497009301,1,2724.6928975582123,0.103460535,0.103460535,0.011923399,2.9588647,0.9030752629041672,675764,1236
708.475,0.0,306.20084,2506.669147546227,2,2728.8451006412506,0.099442616,0.099442616,0.012410762,2.9452434,0.6163225173950195,677290,1238
721.975,0.0,312.92218,2554.8064823395175,1,2732.972059726715,0.08056678,0.08056678,0.012009302,2.9376624,-0.2239382266998291,678290,1239
739.75,0.0,321.80582,2623.1690493590004,1,2737.1113679409027,0.08552069,0.08552069,0.013505428,2.9414775,-0.02857828140258789,679290,1240
749.625,0.0,327.0148,2658.516238647292,1,2741.4004175662994,0.08905604,0.08905604,0.011552105,2.963012,-0.0327458381652832,680290,1241
763.1,0.0,333.58347,2709.9659353464435,1,2745.5335352420807,0.09705789,0.09705789,0.012421964,3.024252,-0.018999457359313965,681290,1242
778.65,0.0,340.32886,2773.755853015368,1,2749.982444047928,0.092299595,0.092299595,0.013121957,3.0501702,-0.033196091651916504,682290,1243
777.175,0.0,335.35065,2763.786518248623,2,2754.118281364441,0.09905388,0.09905388,0.014814221,3.0478208,0.6753300428390503,683617,1245
777.175,0.0,331.88812,2762.215436584071,1,2758.2441334724426,0.090065554,0.090065554,0.0118131135,2.999642,0.22957652807235718,684617,1246
785.3,0.0,336.01672,2791.300820188828,1,2762.382771253586,0.07940763,0.07940763,0.011676233,3.008585,-0.017513513565063477,685617,1247
785.3,0.0,335.002,2800.683755052337,1,2766.5574429035187,0.08139807,0.08139807,0.011157336,3.0336635,0.0817522406578064,686617,1248
801.45,0.0,344.62363,2858.1674974000744,1,2771.265491962433,0.08229856,0.08229856,0.011777943,3.0455654,-0.06375992298126221,687617,1249
823.25,0.0,354.9013,2941.636491694544,1,2775.3898808956146,0.090752274,0.090752274,0.013090817,3.0122354,0.019143521785736084,688617,1250
837.175,0.0,361.99884,3003.3424883366447,1,2779.518652200699,0.08815303,0.08815303,0.013541931,2.9911492,0.1676616072654724,689617,1251
837.175,0.0,364.61102,3000.4322407591862,1,2783.648248910904,0.08804442,0.08804442,0.012452157,2.988273,0.3755510449409485,690617,1252
841.85,0.0,367.84766,3016.9309395570795,1,2787.7614431381226,0.075981006,0.075981006,0.01100348,2.996949,0.08492273092269897,691617,1253
861.75,0.0,375.1712,3096.6010725435317,1,2791.8860585689545,0.103378005,0.103378005,0.0120294085,2.9776223,0.10054445266723633,692617,1254
861.75,0.0,374.34174,3107.526129428404,1,2796.0064351558685,0.10179955,0.10179955,0.012148514,2.986061,0.6984948217868805,693617,1255
861.75,0.0,373.52786,3101.4718044878837,1,2800.137681245804,0.08439845,0.08439845,0.01262182,2.9901633,0.037606000900268555,694617,1256
841.55,0.0,361.7792,3022.6684190652354,1,2804.2414712905884,0.1117266,0.1117266,0.013617561,2.948098,0.8897680342197418,694809,1257
856.575,0.0,368.19363,3085.0226464470916,1,2808.373559951782,0.08399643,0.08399643,0.014108606,2.9487634,-0.1322028636932373,695809,1258
850.575,0.0,364.22723,3070.722868137467,2,2812.4973299503326,0.089842975,0.089842975,0.013359321,2.951505,0.6656225919723511,697084,1260
850.575,0.0,362.28513,3071.89533850247,1,2816.575689792633,0.084851556,0.084851556,0.011365161,2.8932164,0.11944103240966797,698084,1261
840.65,0.0,357.8963,3030.456040537126,1,2820.654937505722,0.11079775,0.11079775,0.013361245,2.8734128,0.9200220257043839,698687,1262
853.15,0.0,363.47015,3075.7533135768804,1,2824.7234518527985,0.08516234,0.08516234,0.011246568,2.8912957,-0.05533099174499512,699687,1263
860.125,0.0,365.5658,3107.6233584909096,1,2828.7888119220734,0.0836319,0.0836319,0.01471707,2.8922145,-0.05034983158111572,700687,1264
865.25,0.0,367.4865,3119.2694568991697,1,2832.846720933914,0.09365109,0.09365109,0.009785085,2.885193,0.8277392834424973,701687,1265
872.8,0.0,370.54547,3149.354157958068,1,2836.907334804535,0.08518475,0.08518475,0.012004077,2.9186482,0.02031242847442627,702687,1266
872.8,0.0,367.95392,3155.321965954984,1,2840.9650478363037,0.095561594,0.095561594,0.01189217,2.9052653,0.23123621940612793,703687,1267
888.5,0.0,373.54843,3218.7784814675347,1,2845.0309584140778,0.09481509,0.09481509,0.013331044,2.8913374,0.1292209029197693,704687,1268
880.45,0.0,369.68216,3183.18904957985,1,2849.0938391685486,0.11117798,0.11117798,0.011298832,2.900574,0.8766415864229202,705197,1269
885.55,0.0,371.3499,3193.5779831564555,1,2853.1634900569916,0.09665999,0.09665999,0.012489624,2.8808897,0.017642438411712646,706197,1270
897.125,0.0,375.98077,3231.7374963504367,1,2857.2208898067474,0.07980562,0.07980562,0.0118332,2.8585596,-0.035176753997802734,707197,1271
898.025,0.0,376.1888,3240.9954746909716,1,2861.2778618335724,0.13342379,0.13342379,0.011515796,2.8403633,0.7656270861625671,708025,1272
893.725,0.0,373.93204,3221.7996864438333,1,2865.3417625427246,0.10560874,0.10560874,0.011720711,2.8575048,0.8699293285608292,708853,1273
893.725,0.0,372.85614,3230.9378056653823,1,2869.405848503113,0.08486046,0.08486046,0.011484578,2.8400905,0.03704667091369629,709853,1274
902.225,0.0,378.3177,3254.5078373411716,2,2873.456077337265,0.077189825,0.077189825,0.011069622,2.8224711,0.08690261840820312,711853,1276
898.875,0.0,376.22845,3234.258444966923,2,2877.5148553848267,0.10183332,0.10183332,0.011618808,2.8114421,0.6532528102397919,713245,1278
898.875,0.0,374.92682,3239.663688907808,1,2881.5669901371,0.09841405,0.09841405,0.013936756,2.8093975,-0.08099484443664551,714245,1279
898.875,0.0,374.28717,3236.4855533362957,1,2885.6287472248077,0.12678504,0.12678504,0.012191353,2.7975438,0.11385983228683472,715245,1280
898.875,0.0,372.6251,3248.978960481968,1,2889.6899909973145,0.09396765,0.09396765,0.011042794,2.783724,0.4115138649940491,716245,1281
898.875,0.0,372.62234,3249.0928424144504,1,2893.745434522629,0.083499104,0.083499104,0.01347686,2.7997844,0.004873514175415039,717245,1282
898.875,0.0,372.7558,3246.0523896686427,1,2897.7975618839264,0.08691552,0.08691552,0.014120998,2.8151941,0.16239213943481445,718245,1283
898.875,0.0,373.2228,3244.601348798572,1,2902.2059605121613,0.049317554,0.049317554,0.0038240822,2.8129857,0.07734894752502441,719245,1284
915.7,0.0,381.5292,3309.4352049098406,1,2906.2637639045715,0.10018776,0.10018776,0.011285648,2.7893374,0.4592316150665283,720245,1285
915.7,0.0,379.43112,3321.9514078493653,1,2910.3119044303894,0.11430693,0.11430693,0.012974837,2.7918904,0.5840435326099396,721245,1286
915.7,0.0,377.8517,3318.9939740288364,1,2914.3615550994873,0.09795244,0.09795244,0.0124791125,2.7909157,0.28155601024627686,722245,1287
907.35,0.0,373.07837,3289.3775167552485,2,2918.417106628418,0.06003204,0.06003204,0.0038700982,2.7717998,0.3148990869522095,723911,1289
894.55,0.0,367.04575,3242.7861125850645,1,2922.4774885177612,0.10825864,0.10825864,0.012357937,2.7863991,0.8642829060554504,724399,1290
894.55,0.0,367.4114,3234.8080373912076,1,2926.524027824402,0.080082536,0.080082536,0.012253681,2.7305915,0.051834166049957275,725399,1291
881.75,0.0,359.83682,3191.813054323502,1,2930.5788679122925,0.10808658,0.10808658,0.010457775,2.735158,0.8287422358989716,725887,1292
881.75,0.0,357.98834,3201.4441282582743,1,2934.6345641613007,0.08366285,0.08366285,0.011445187,2.7243965,0.2956578731536865,726887,1293
879.8,0.0,358.08646,3191.473485073253,1,2938.6859743595123,0.1592213,0.1592213,0.011762926,2.7575402,0.9019555002450943,727809,1294
879.8,0.0,357.95023,3176.4176080068282,1,2942.7430815696716,0.08429416,0.08429416,0.010784133,2.7672646,0.11612045764923096,728809,1295
879.8,0.0,357.20825,3186.6390887193893,1,2946.790438890457,0.10547694,0.10547694,0.011853718,2.7570772,0.45846521854400635,729809,1296
900.0,0.0,366.38388,3257.651486213399,1,2950.850008249283,0.089743085,0.089743085,0.012279559,2.726165,0.3130505084991455,730809,1297
892.5,0.0,362.80475,3224.158758408256,1,2954.9005949497223,0.081052706,0.081052706,0.0038238822,2.7027698,0.806721568107605,731509,1298
886.725,0.0,360.29462,3191.1554940700335,1,2958.9593584537506,0.11685568,0.11685568,0.012604943,2.6799614,0.7396049797534943,732278,1299
904.85,0.0,367.8819,3263.0185573094723,1,2963.0138199329376,0.083193794,0.083193794,0.012317843,2.684446,-0.06550276279449463,733278,1300
904.85,0.0,367.35956,3263.104042656062,1,2967.0733983516693,0.09413171,0.09413171,0.013058046,2.6888845,0.5579214096069336,734278,1301
906.3,0.0,367.48257,3269.5357300059804,1,2971.137045145035,0.09993111,0.09993111,0.013331632,2.627544,0.8403448760509491,734939,1302
906.3,0.0,367.09122,3270.9769066678637,1,2975.1870090961456,0.082679495,0.082679495,0.013119089,2.629861,0.00213778018951416,735939,1303
906.3,0.0,366.64838,3272.2568615148657,1,2979.2386252880096,0.11702372,0.11702372,0.011432935,2.6326692,0.5332012474536896,736939,1304
905.35,0.0,365.79205,3275.183527648983,1,2983.2901854515076,0.12168041,0.12168041,0.010971449,2.6320467,0.8805696442723274,737901,1305
905.35,0.0,365.80283,3270.962867566269,1,2987.3486506938934,0.091011554,0.091011554,0.012123153,2.6691613,0.2583264112472534,738901,1306
905.35,0.0,366.58075,3268.4944014049906,1,2991.4012458324432,0.101119846,0.101119846,0.01301489,2.611051,-0.01840364933013916,739901,1307
905.35,0.0,367.2619,3270.909372492848,1,2995.445449113846,0.08467555,0.08467555,0.011622958,2.5946684,0.16468602418899536,740901,1308
905.8,0.0,366.80054,3285.4348022217673,2,2999.5068476200104,0.08742827,0.08742827,0.012493629,2.5656223,0.7326489090919495,742429,1310
905.8,0.0,366.57297,3295.1430919764666,1,3003.5636620521545,0.09479956,0.09479956,0.011849929,2.5228364,-0.19743084907531738,743429,1311
910.1,0.0,367.39508,3305.7402758451726,1,3007.629538536072,0.053262576,0.053262576,0.0039278325,2.5059602,0.14024096727371216,744429,1312
892.975,0.0,356.97043,3227.0382060427073,2,3011.6917581558228,0.10201809,0.10201809,0.011796483,2.4638374,0.8983735591173172,745572,1314
892.975,0.0,355.86334,3223.645780012652,1,3015.754234313965,0.07642588,0.07642588,0.010866303,2.4449885,0.22724348306655884,746572,1315
880.775,0.0,350.48422,3176.271875961301,2,3019.8137369155884,0.09167451,0.09167451,0.01267964,2.414767,0.6299082934856415,748084,1317
895.975,0.0,356.60995,3228.9341429744936,1,3023.8715410232544,0.08999477,0.08999477,0.0125689255,2.4112122,-0.056851744651794434,749084,1318
895.975,0.0,356.8836,3222.2278865140183,1,3027.928544521332,0.08985922,0.08985922,0.011902395,2.3867924,-0.08598148822784424,750084,1319
885.925,0.0,350.81265,3166.481196659992,2,3031.9931676387787,0.055848904,0.055848904,0.003965578,2.3991086,0.14406180381774902,751682,1321
885.925,0.0,349.23956,3166.8811840436583,1,3036.062614917755,0.0855533,0.0855533,0.011587845,2.3855565,0.20506322383880615,752682,1322
885.925,0.0,347.78717,3165.718211340012,1,3040.1257832050323,0.09521079,0.09521079,0.011737105,2.3823364,-0.1249382495880127,753682,1323
885.925,0.0,346.8338,3159.363763257895,1,3044.192973613739,0.08401701,0.08401701,0.011906793,2.3838599,-0.026156187057495117,754682,1324
875.175,0.0,341.21118,3120.2859650446744,1,3048.2551770210266,0.13161856,0.13161856,0.013869717,2.4061768,0.8999086543917656,755252,1325
875.175,0.0,343.21448,3113.408469758225,1,3052.315665245056,0.09057519,0.09057519,0.01187803,2.3989465,0.07067948579788208,756252,1326
875.175,0.0,342.83994,3104.9236953666123,1,3056.3855471611023,0.109414056,0.109414056,0.01308077,2.3969696,0.27772635221481323,757252,1327
883.525,0.0,346.2967,3129.0197690817076,1,3060.456543445587,0.11500889,0.11500889,0.011693985,2.3820777,0.31727278232574463,758252,1328
883.525,0.0,345.65222,3131.2997269759626,1,3064.526925802231,0.084104955,0.084104955,0.01145718,2.3800344,0.14744311571121216,759252,1329
896.325,0.0,350.869,3174.964002170206,1,3068.589276075363,0.09908668,0.09908668,0.010768417,2.3687136,0.3251853585243225,760252,1330
895.7,0.0,349.0529,3169.0046075687856,1,3072.645585536957,0.11962853,0.11962853,0.011823491,2.3566012,0.851190835237503,761227,1331
908.5,0.0,354.68103,3205.5600515288725,1,3076.7061915397644,0.09589,0.09589,0.01155862,2.4129763,0.5753467381000519,762227,1332
897.125,0.0,350.29706,3156.3175783473803,2,3080.7812497615814,0.072820544,0.072820544,0.003776209,2.3842952,0.7731240540742874,763694,1334
897.125,0.0,349.67926,3161.943131350062,1,3084.8372735977173,0.0802135,0.0802135,0.014065325,2.392792,0.03686416149139404,764694,1335
895.65,0.0,348.23218,3150.0027610378647,1,3088.8978447914124,0.10857089,0.10857089,0.013595061,2.3658626,0.9395370632410049,765635,1336
893.45,0.0,346.03815,3147.8049000691803,1,3092.96088886261,0.11165765,0.11165765,0.012263725,2.3666587,0.9154859930276871,766547,1337
900.95,0.0,348.6565,3169.13672154776,1,3097.021599292755,0.08573809,0.08573809,0.012112724,2.4119442,0.19347912073135376,767547,1338
905.725,0.0,349.76703,3188.684847220096,1,3101.079713821411,0.10899095,0.10899095,0.011801913,2.4084291,0.9340252131223679,768507,1339
905.725,0.0,349.19034,3189.3180803174137,1,3105.1350107192993,0.1215791,0.1215791,0.013177864,2.39844,0.07867991924285889,769507,1340
899.975,0.0,347.11273,3155.626823125761,2,3109.207471847534,0.095504686,0.095504686,0.012118711,2.3946533,0.6768006980419159,770938,1342
886.8,0.0,342.0582,3111.95073338855,2,3113.2609584331512,0.08852359,0.08852359,0.01286594,2.3855317,0.7661861479282379,772411,1344
887.75,0.0,342.83414,3124.3245473366837,1,3117.323672056198,0.08984341,0.08984341,0.012281386,2.3697484,-0.308774471282959,773411,1345
854.45,0.0,327.61017,3005.9299765901724,2,3121.3774836063385,0.1232498,0.1232498,0.012808055,2.3989532,0.9154466167092323,774079,1347
854.45,0.0,327.08325,3010.284172399187,1,3125.4392943382263,0.08727309,0.08727309,0.0122767575,2.3912845,0.037292420864105225,775079,1348
854.45,0.0,327.22086,3009.9977431149564,1,3129.5062062740326,0.12565756,0.12565756,0.014209786,2.3965576,-0.043636441230773926,776079,1349
866.25,0.0,332.0809,3056.0356328466646,1,3133.5523421764374,0.08892204,0.08892204,0.0120680425,2.3979466,0.022179841995239258,777079,1350
866.25,0.0,330.67407,3057.1163741472824,1,3137.610281944275,0.107954465,0.107954465,0.012158409,2.419616,0.247198224067688,778079,1351
881.9,0.0,336.59384,3114.6071243701203,2,3141.684757232666,0.08063277,0.08063277,0.012188459,2.4003704,-0.01475512981414795,780079,1353
887.675,0.0,340.85962,3139.7866329053613,1,3145.755388736725,0.06552958,0.06552958,0.011200328,2.3784788,0.110504150390625,781079,1354
870.5,0.0,334.49854,3075.5970661880297,2,3149.8096306324005,0.15226461,0.15226461,0.0141195,2.3684564,0.6255353689193726,782392,1356
882.7,0.0,338.46893,3127.8519650999015,1,3153.868129491806,0.08838855,0.08838855,0.010290133,2.3958437,0.2600768208503723,783392,1357
879.15,0.0,336.3421,3128.293842046319,1,3157.931582212448,0.12508316,0.12508316,0.0120167285,2.3833585,0.9133019670844078,784250,1358
879.15,0.0,335.3001,3133.346234732428,1,3161.9965176582336,0.06778516,0.06778516,0.010577851,2.374393,0.0776854157447815,785250,1359
889.2,0.0,339.92755,3175.0382375985278,1,3166.0513973236084,0.08746967,0.08746967,0.011859108,2.3814096,0.5142967998981476,786250,1360
889.2,0.0,339.70456,3178.914739802455,1,3170.1097404956818,0.07475207,0.07475207,0.01138974,2.3835635,0.07689189910888672,787250,1361
872.925,0.0,332.9789,3124.9925406837933,2,3174.1875035762787,0.099438354,0.099438354,0.010881167,2.3967872,0.7955832779407501,788599,1363
872.925,0.0,334.09894,3141.266068250267,1,3178.2551724910736,0.08061589,0.08061589,0.010843282,2.3571198,0.7118909060955048,789599,1364
883.675,0.0,337.63428,3180.841486480064,1,3182.3289952278137,0.11733557,0.11733557,0.013374536,2.3225698,0.8723032921552658,790599,1365
883.675,0.0,337.38818,3184.12756125834,1,3186.4019005298615,0.09327632,0.09327632,0.010965139,2.3094964,-0.03733634948730469,791599,1366
883.675,0.0,337.92227,3193.5115543830793,1,3190.4581830501556,0.086532295,0.086532295,0.012771662,2.3245668,0.0335882306098938,792599,1367
883.675,0.0,338.32217,3197.302097339916,1,3194.5445046424866,0.08168998,0.08168998,0.010478817,2.2923281,0.040794193744659424,793599,1368
883.675,0.0,337.88898,3192.842744323983,1,3198.5992414951324,0.08372976,0.08372976,0.011093907,2.2857327,0.2155049443244934,794599,1369
883.675,0.0,335.935,3196.9689102547527,1,3202.6722202301025,0.07460263,0.07460263,0.0116013065,2.2769785,0.33824044466018677,795599,1370
884.3,0.0,335.28107,3202.4711443622355,1,3206.739054441452,0.11316723,0.11316723,0.012244407,2.3037727,0.8651491850614548,796599,1371
884.3,0.0,334.58966,3213.148569969805,1,3210.7950773239136,0.1068885,0.1068885,0.014479539,2.2885435,0.8351805210113525,797599,1372
879.1,0.0,333.2784,3196.6021931756086,2,3214.8735449314117,0.11162897,0.11162897,0.013993854,2.2844741,0.8449739217758179,798858,1374
866.925,0.0,327.72128,3156.492988284313,1,3218.926297187805,0.15115073,0.15115073,0.013052709,2.2440488,0.8380305767059326,799371,1375
866.625,0.0,328.13608,3153.958783066607,1,3223.0058426856995,0.12907813,0.12907813,0.012111848,2.250417,0.8695188164710999,800300,1376
856.025,0.0,324.64288,3116.564155705638,1,3227.0820591449738,0.12555206,0.12555206,0.013946044,2.2493284,0.929508700966835,800788,1377
834.15,0.0,316.3808,3047.5678297646905,2,3231.14542388916,0.11489865,0.11489865,0.0119414665,2.2451198,0.9277476817369461,801873,1379
822.1,0.0,310.90005,3018.734444509151,2,3235.227880001068,0.098880336,0.098880336,0.01160452,2.2410717,0.7895707339048386,803391,1381
836.325,0.0,315.8763,3080.342337141129,1,3239.2895770072937,0.08341709,0.08341709,0.013136182,2.2433176,0.05153781175613403,804391,1382
829.925,0.0,312.34763,3051.72938125132,1,3243.369590997696,0.108381644,0.108381644,0.0123138055,2.247517,0.780827209353447,805135,1383
843.1,0.0,318.24228,3102.957242644323,1,3247.4507846832275,0.071855,0.071855,0.011514678,2.2291837,0.07909917831420898,806135,1384
843.1,0.0,317.87955,3102.6048813962598,1,3251.5095143318176,0.102520525,0.102520525,0.014435547,2.2080996,0.3716133236885071,807135,1385
861.7,0.0,325.15747,3178.093028877896,1,3255.5781388282776,0.1345836,0.1345836,0.013836095,2.2132368,0.8770161420106888,808077,1386
858.1,0.0,323.97275,3162.444596171418,1,3259.6607916355133,0.13999918,0.13999918,0.0046801474,2.21457,0.9011479541659355,808403,1387
858.1,0.0,323.80356,3154.597734819742,1,3263.7228784561157,0.1033078,0.1033078,0.011758092,2.225101,0.40091657638549805,809403,1388
858.1,0.0,324.39185,3147.152222139317,1,3267.7923226356506,0.08735265,0.08735265,0.011284846,2.217988,0.3082461953163147,810403,1389
858.1,0.0,324.42456,3151.2556786389314,1,3271.850544691086,0.07272321,0.07272321,0.013689607,2.1971445,0.06633532047271729,811403,1390
858.1,0.0,325.28543,3145.0378964767688,1,3275.9203357696533,0.09562242,0.09562242,0.01307096,2.2064817,0.3616151809692383,812403,1391
858.1,0.0,325.0507,3141.967257888206,1,3279.9830708503723,0.08722681,0.08722681,0.010730837,2.2178946,0.08685427904129028,813403,1392
829.35,0.0,310.90775,3053.956085921703,3,3284.0396592617035,0.09006207,0.09006207,0.013115246,2.2287164,0.8333170115947723,815253,1395
