ev_tdlam_before,EpTrueRewMean,EpThisIter,entloss,EpLenMean,EpRewMean,EpisodesSoFar,meankl,TimestepsSoFar,optimgain,TimeElapsed,entropy,surrgain
0.07870358228683472,2922.4683077170403,1,0.0,849.775,144.98723,1401,0.010459605,685794,0.03732458,3140.72408246994,0.91131634,0.03732458
-0.07914471626281738,2923.023807562115,1,0.0,849.775,144.91817,1402,0.010251766,686794,0.06777906,3145.1790165901184,0.9081858,0.06777906
0.5167782306671143,2817.0943953582973,2,0.0,821.225,139.74046,1404,0.011657463,687652,0.05978638,3149.6102952957153,0.9083327,0.05978638
0.18966346979141235,2877.215301896414,1,0.0,838.425,142.63197,1405,0.010324191,688652,0.036819346,3153.853773355484,0.9158407,0.036819346
0.17160934209823608,2875.134537611826,1,0.0,838.425,142.64124,1406,0.010930989,689652,0.045300987,3158.2578547000885,0.90062755,0.045300987
0.25288230180740356,2874.122694612503,1,0.0,838.425,143.00113,1407,0.010416411,690652,0.03647051,3162.868402004242,0.8804775,0.03647051
0.8052381724119186,2899.356685493829,1,0.0,845.45,144.65756,1408,0.009781757,691652,0.04358075,3167.3522250652313,0.87341255,0.04358075
0.10001528263092041,2901.740587089041,1,0.0,845.45,145.0916,1409,0.010134064,692652,0.040844224,3171.4888586997986,0.86209816,0.040844224
0.34977495670318604,2903.507388658011,1,0.0,845.45,145.53674,1410,0.011238679,693652,0.045323398,3175.612365961075,0.82892084,0.045323398
-0.05076241493225098,2903.5440684033215,1,0.0,845.45,145.5633,1411,0.011360561,694652,0.047225237,3180.1963448524475,0.835587,0.047225237
0.025799810886383057,2903.523378452627,1,0.0,845.45,145.99475,1412,0.01079339,695652,0.036583837,3184.334864139557,0.81711346,0.036583837
0.1661590337753296,2903.997970947518,1,0.0,845.45,146.4386,1413,0.004840346,696652,0.020001706,3188.3525171279907,0.8415828,0.020001706
0.05752921104431152,2988.037237136143,1,0.0,870.1,150.43823,1414,0.011319272,697652,0.02969246,3192.832244873047,0.82864606,0.02969246
0.05214637517929077,2992.2082232952507,1,0.0,870.1,150.63254,1415,0.011405035,698652,0.04550431,3197.6536679267883,0.81884986,0.04550431
-0.00011169910430908203,3041.2012497008504,1,0.0,883.025,153.05182,1416,0.004199745,699652,0.022467019,3202.1022305488586,0.8400133,0.022467019
0.14202457666397095,3042.8344132499624,1,0.0,883.025,153.16666,1417,0.011108775,700652,0.041090686,3206.8488054275513,0.8436796,0.041090686
0.045110464096069336,3042.8501131429025,1,0.0,883.025,153.40288,1418,0.0102959275,701652,0.040364712,3211.455552816391,0.85486656,0.040364712
0.6991259157657623,2934.6137684556174,2,0.0,852.575,148.2525,1420,0.0110065155,702434,0.058591392,3216.014909505844,0.83720386,0.058591392
0.8366237878799438,2865.4776027585885,2,0.0,832.5,144.53764,1422,0.011583282,703608,0.05101743,3220.371544122696,0.82959163,0.05101743
0.015469133853912354,2865.8655324076035,1,0.0,832.5,144.01581,1423,0.012006254,704608,0.0655341,3224.5274591445923,0.82979363,0.0655341
0.8408247828483582,2814.939032404798,2,0.0,817.65,141.09998,1425,0.010194402,706014,0.06400649,3228.7699213027954,0.82737195,0.06400649
0.6370493769645691,2840.8341717881763,2,0.0,825.4,142.0188,1427,0.010356579,707515,0.051119704,3233.322024345398,0.84605455,0.051119704
0.6913282573223114,2840.2749123143785,1,0.0,825.4,141.8023,1428,0.010394871,708515,0.045881957,3237.8912892341614,0.8243109,0.045881957
0.7163209319114685,2873.483902955214,1,0.0,833.775,143.1589,1429,0.011252787,709432,0.05173572,3242.3363676071167,0.8300377,0.05173572
0.7466573417186737,2923.3599353878553,2,0.0,847.3,145.6136,1431,0.011263564,711409,0.04740444,3247.0672101974487,0.8067075,0.04740444
0.1476585865020752,2924.0368901798784,1,0.0,847.3,145.45813,1432,0.010399679,712409,0.038867794,3251.6510496139526,0.8286056,0.038867794
0.12707853317260742,2924.5475997989997,1,0.0,847.3,145.48886,1433,0.0114224125,713409,0.036144838,3256.361580848694,0.8153282,0.036144838
0.777119368314743,2889.648144516158,2,0.0,837.125,143.9553,1435,0.01020604,714181,0.071893126,3260.5493788719177,0.7914804,0.071893126
0.9226333349943161,2889.269545572361,2,0.0,836.4,143.94649,1437,0.010763772,715250,0.069073215,3265.034555912018,0.79119676,0.069073215
-0.05548405647277832,2890.7291813071533,1,0.0,836.4,144.01894,1438,0.010777859,716250,0.03808344,3269.5859096050262,0.81469184,0.03808344
0.9357394501566887,2848.9408528488616,1,0.0,824.075,142.03964,1439,0.0120309815,716757,0.04843249,3274.1319618225098,0.824331,0.04843249
0.94320148229599,2848.2371369154544,1,0.0,823.65,141.78874,1440,0.011196045,717740,0.056222696,3278.433925628662,0.7909849,0.056222696
0.5824728012084961,2848.815474250702,1,0.0,823.65,141.49478,1441,0.010828227,718740,0.051734854,3282.49996137619,0.81578887,0.051734854
0.9011161401867867,2818.185256743532,2,0.0,814.375,139.9023,1443,0.012374853,719639,0.062184274,3286.58007311821,0.8008827,0.062184274
-0.03448891639709473,2855.6689038682985,1,0.0,824.675,141.2409,1444,0.010444477,720639,0.038210593,3291.3812794685364,0.8182521,0.038210593
0.0959014892578125,2856.4626741055654,1,0.0,824.675,141.10098,1445,0.010906821,721639,0.041054726,3295.763019800186,0.8136121,0.041054726
0.5456086695194244,2857.430082647252,1,0.0,824.675,140.88675,1446,0.011428451,722639,0.04088845,3300.224973678589,0.82521063,0.04088845
0.08861923217773438,2858.276042442366,1,0.0,824.675,140.68054,1447,0.012702056,723639,0.043221936,3304.763666152954,0.8441625,0.043221936
-0.07188737392425537,2859.9392267024114,1,0.0,824.675,140.35373,1448,0.011392303,724639,0.042923424,3309.8147547245026,0.88150734,0.042923424
0.9052704498171806,2843.077085785534,1,0.0,820.325,139.0501,1449,0.010203006,725465,0.048615426,3314.038223028183,0.8707526,0.048615426
0.7039914131164551,2778.2509765150303,2,0.0,802.3,135.45044,1451,0.011623891,726744,0.063563645,3318.6897265911102,0.8418633,0.063563645
0.9069575667381287,2757.78333508017,1,0.0,795.95,134.34735,1452,0.013184793,727490,0.060849696,3323.204491853714,0.82762957,0.060849696
0.14456725120544434,2756.7429208397543,1,0.0,795.95,133.77182,1453,0.010830369,728490,0.036972757,3327.821876525879,0.8229353,0.036972757
-0.13174962997436523,2757.659789641372,1,0.0,795.95,133.73624,1454,0.010540109,729490,0.050453626,3332.3735609054565,0.8115773,0.050453626
0.951683409512043,2737.0206338493763,1,0.0,789.625,132.83359,1455,0.011749862,730237,0.04807931,3337.1329686641693,0.7804389,0.04807931
-0.014400601387023926,2738.7484875270034,1,0.0,789.625,132.8251,1456,0.011301818,731237,0.04762742,3341.6255900859833,0.7899499,0.04762742
0.1722426414489746,2740.907232920519,1,0.0,789.625,133.06944,1457,0.0114653,732237,0.047196522,3346.1719534397125,0.78909063,0.047196522
0.8858140781521797,2729.487171054291,1,0.0,785.475,132.56033,1458,0.010222549,733071,0.05879332,3350.5862267017365,0.7642923,0.05879332
-0.05459785461425781,2796.415518037119,1,0.0,803.85,135.54456,1459,0.013239993,734071,0.034209408,3355.0872786045074,0.76802045,0.034209408
0.13311767578125,2839.982979253925,1,0.0,815.925,137.74911,1460,0.013115384,735071,0.043728534,3359.4264607429504,0.7767035,0.043728534
0.9402031637728214,2846.47298949955,1,0.0,817.55,138.17366,1461,0.012246818,735646,0.055787917,3364.035066843033,0.78288275,0.055787917
0.004979908466339111,2879.625331275382,1,0.0,825.95,139.99352,1462,0.01037882,736646,0.040769503,3368.506946325302,0.7966154,0.040769503
0.2252371907234192,2882.678816011319,1,0.0,825.95,140.11191,1463,0.01061382,737646,0.057257406,3372.432900905609,0.8114171,0.057257406
0.22236216068267822,2844.6936128185107,1,0.0,815.85,137.84067,1464,0.0039015445,738150,0.040328607,3376.6695165634155,0.80056703,0.040328607
0.9565604999661446,2820.682034246302,2,0.0,808.925,136.26208,1466,0.010219414,739371,0.066792905,3381.0983107089996,0.81199414,0.066792905
0.12587380409240723,2865.0376897400033,1,0.0,821.4,138.04593,1467,0.013027834,740371,0.04390569,3385.8245146274567,0.81187207,0.04390569
0.09166640043258667,2863.99162288051,1,0.0,821.4,137.60297,1468,0.012544274,741371,0.041699123,3390.0655641555786,0.837914,0.041699123
0.45702534914016724,2869.942602533664,1,0.0,823.475,137.72623,1469,0.010586655,742371,0.048219375,3394.4979496002197,0.8433706,0.048219375
0.1745680570602417,2870.363988743598,1,0.0,823.475,137.45677,1470,0.011686239,743371,0.04084731,3399.1118807792664,0.8422541,0.04084731
0.22182518243789673,2871.786767960744,1,0.0,824.05,137.14835,1471,0.010760805,744371,0.051695827,3403.928418636322,0.86092556,0.051695827
0.9486743360757828,2867.400245405979,1,0.0,822.2,136.56113,1472,0.01054866,745297,0.055711795,3408.2215144634247,0.8792058,0.055711795
0.9578008353710175,2847.4602053558615,1,0.0,816.075,135.33003,1473,0.011324628,746052,0.062380157,3412.4657220840454,0.85968196,0.062380157
0.546667069196701,2882.3469796406944,1,0.0,826.425,136.43192,1474,0.011786933,747052,0.044149105,3416.684300661087,0.8822615,0.044149105
-0.010384798049926758,2958.2986926799254,1,0.0,846.775,139.62915,1475,0.010746334,748052,0.058976077,3421.092430114746,0.89322704,0.058976077
0.9141426980495453,2952.331754289838,2,0.0,845.65,139.29422,1477,0.011133033,749076,0.050960846,3425.7977199554443,0.8868316,0.050960846
0.1123383641242981,2951.36218939992,1,0.0,845.65,138.86311,1478,0.011632841,750076,0.052408624,3430.5345571041107,0.89784235,0.052408624
