#{"t_start": 1521290238.1255674, "env_id": "HalfCheetah-v2"}
r,l,t
-575.01908,1000,2.583809
-645.395117,1000,3.426892
-595.792274,1000,4.110444
-725.717043,1000,4.836019
-758.293985,1000,5.491676
-507.782779,1000,6.148326
-604.272229,1000,6.813127
-681.244895,1000,7.468514
-678.815851,1000,8.123809
-650.609985,1000,8.786263
-657.701676,1000,9.438477
-747.118991,1000,10.092349
-875.077225,1000,10.855058
-758.619353,1000,11.514758
-624.998261,1000,12.173218
-745.443169,1000,12.838841
-619.859849,1000,13.498131
-579.989005,1000,14.153352
-553.681081,1000,14.815179
-582.114812,1000,15.468354
-677.526629,1000,16.165704
-654.778643,1000,16.834425
-664.930537,1000,17.48951
-597.57045,1000,18.17511
-775.605821,1000,18.880865
-620.365006,1000,19.533091
-769.513721,1000,20.181729
-791.480546,1000,20.835699
-717.865655,1000,21.48161
-704.073352,1000,22.136853
-740.31792,1000,22.999456
-663.176246,1000,23.67333
-757.439357,1000,24.373856
-895.031594,1000,25.052093
-622.602998,1000,25.708894
-714.532487,1000,26.429685
-800.341911,1000,27.098631
-815.284307,1000,27.829233
-648.956246,1000,28.482761
-694.706685,1000,29.146446
-698.348034,1000,29.810526
-757.365665,1000,30.471702
-693.62597,1000,31.051669
-666.069368,1000,31.759693
-645.801341,1000,32.412624
-636.897642,1000,33.059895
-806.406017,1000,33.71759
-750.900181,1000,34.3599
-856.038937,1000,35.003512
-762.785516,1000,35.654499
-739.361047,1000,36.29486
-723.360771,1000,36.936065
-777.641152,1000,37.584105
-704.806027,1000,38.228608
-846.673057,1000,38.878431
-727.602174,1000,39.546141
-688.174853,1000,40.210236
-640.917693,1000,40.873781
-513.016043,1000,41.54246
-754.491546,1000,42.206076
-974.349671,1000,42.869066
-732.443614,1000,43.546014
-713.156723,1000,44.204041
-857.32706,1000,44.859115
-727.461516,1000,45.510681
-790.993165,1000,46.151752
-717.15705,1000,46.795719
-685.973113,1000,47.445786
-690.672241,1000,48.081116
-805.063582,1000,48.717717
-735.2352,1000,49.364817
-784.26022,1000,50.006973
-973.319108,1000,50.645452
-888.803582,1000,51.300848
-743.312271,1000,51.941787
-923.544984,1000,52.584797
-772.246827,1000,53.233347
-983.52574,1000,53.870844
-690.454254,1000,54.507735
-909.197935,1000,55.149045
-775.4704,1000,55.782048
-904.865997,1000,56.415148
-786.888452,1000,57.058509
-792.693174,1000,57.689
-762.365366,1000,58.321321
-868.470465,1000,58.867463
-857.194077,1000,59.522385
-746.211016,1000,60.170644
-878.432413,1000,60.804316
-903.124032,1000,61.451828
-775.299245,1000,62.088852
-897.408158,1000,62.72159
-800.249166,1000,63.363698
-707.606086,1000,63.999719
-821.468485,1000,64.631271
-656.021795,1000,65.278831
-791.946971,1000,65.926582
-851.431875,1000,66.560089
-776.282772,1000,67.203398
-752.96171,1000,67.837158
-633.29138,1000,68.474078
-861.383882,1000,69.112786
-764.149786,1000,69.741362
-886.677387,1000,70.374358
-925.792607,1000,71.019308
-806.873365,1000,71.656102
-1110.852503,1000,72.299572
-917.347032,1000,72.951669
-956.187033,1000,73.594215
-663.787315,1000,74.239985
-1045.149225,1000,74.896724
-847.317798,1000,75.528983
-962.244453,1000,76.158028
-739.742856,1000,76.797672
-965.505051,1000,77.426061
-844.974391,1000,78.069856
-907.291982,1000,78.717788
-1006.877521,1000,79.353964
-710.220223,1000,79.983632
-1036.319314,1000,80.629668
-960.092757,1000,81.26541
-964.840109,1000,81.900828
-906.212077,1000,82.547179
-1147.111374,1000,83.187568
-904.234837,1000,83.822755
-749.093385,1000,84.464563
-954.977146,1000,85.099718
-1099.639132,1000,85.634597
-815.561232,1000,86.271323
-1006.251587,1000,86.916057
-1044.811612,1000,87.548891
-916.329792,1000,88.180432
-992.624841,1000,88.836818
-1028.072977,1000,89.469144
-890.468535,1000,90.102736
-1014.104432,1000,90.741919
-801.313314,1000,91.373472
-1003.888131,1000,92.005965
-935.486002,1000,92.650546
-952.421285,1000,93.287859
-598.298398,1000,93.922394
-753.439749,1000,94.558717
-848.024867,1000,95.193707
-934.310273,1000,95.833978
-811.363768,1000,96.4781
-924.879374,1000,97.110577
-645.620043,1000,97.747449
-951.169523,1000,98.398513
-861.745976,1000,99.035846
-978.133628,1000,99.675341
-930.576745,1000,100.316899
-997.782723,1000,100.949963
-822.992781,1000,101.645653
-881.95292,1000,102.419212
-750.738767,1000,103.186289
-859.954917,1000,103.951632
-1002.008721,1000,104.727887
-903.32868,1000,105.492204
-932.72086,1000,106.262669
-828.843611,1000,106.999311
-1036.242796,1000,107.714395
-791.625859,1000,108.424383
-880.019974,1000,109.070743
-923.21995,1000,109.714856
-767.446326,1000,110.351323
-867.968089,1000,110.994945
-819.716932,1000,111.630726
-842.720166,1000,112.269603
-804.75363,1000,112.916274
-1017.967888,1000,113.556416
-824.162127,1000,114.092376
-963.109897,1000,114.887212
-906.11303,1000,115.6565
-781.388563,1000,116.489799
-820.152066,1000,117.125102
-1048.148771,1000,117.828454
-885.505152,1000,118.519174
-892.597559,1000,119.186671
-858.574708,1000,119.842483
-976.789188,1000,120.476069
-877.863859,1000,121.107522
-1097.396193,1000,121.75254
-950.207175,1000,122.398285
-796.067481,1000,123.038039
-763.802511,1000,123.731398
-952.993765,1000,124.488161
-863.899387,1000,125.128764
-910.048614,1000,125.770142
-797.645854,1000,126.487815
-941.222991,1000,127.132118
-666.24096,1000,127.782187
-999.831039,1000,128.502222
-738.112496,1000,129.214352
-748.160248,1000,129.918934
-818.753408,1000,130.642579
-883.931515,1000,131.445315
-652.516656,1000,132.209556
-853.125906,1000,132.994697
-816.07109,1000,133.776188
-799.122227,1000,134.502819
-1013.718459,1000,135.30111
-848.200597,1000,136.063322
