entloss,EpTrueRewMean,TimestepsSoFar,optimgain,EpLenMean,meankl,EpisodesSoFar,TimeElapsed,surrgain,EpThisIter,entropy,ev_tdlam_before,EpRewMean
0.0,-655.2370167001819,1000,0.055721693,1000.0,0.006611689,1,2.9786808490753174,0.055721693,1,8.483345,0.04843413829803467,714.00256
0.0,-650.5618590796335,2000,0.056414276,1000.0,0.0073279534,2,5.467890739440918,0.056414276,1,8.476143,-0.07837986946105957,697.42096
0.0,-686.4070196197573,3000,0.059474926,1000.0,0.006419451,3,7.906263828277588,0.059474926,1,8.487384,0.01785045862197876,703.4805
0.0,-640.9067059188153,4000,0.05905883,1000.0,0.0067552263,4,10.340680360794067,0.05905883,1,8.522271,0.002031385898590088,705.3495
0.0,-633.4597396553679,5000,0.052988347,1000.0,0.006638091,5,12.787582159042358,0.052988347,1,8.552913,-0.0012710094451904297,708.4381
0.0,-649.3526041977593,6000,0.056733295,1000.0,0.0065236636,6,15.2249915599823,0.056733295,1,8.587956,0.006611764430999756,707.4963
0.0,-643.4461086953843,7000,0.05202304,1000.0,0.005442829,7,17.65623426437378,0.05202304,1,8.609013,8.636713027954102e-05,709.6524
0.0,-657.1075263392569,8000,0.06786822,1000.0,0.0053498666,8,20.09899926185608,0.06786822,1,8.620957,-0.4349381923675537,724.166
0.0,-658.5198580698151,9000,0.058497958,1000.0,0.0069036493,9,22.539045572280884,0.058497958,1,8.629625,0.003256499767303467,714.3083
0.0,-664.8041477702185,10000,0.06008605,1000.0,0.0063945623,10,24.976521968841553,0.06008605,1,8.627022,0.0033469200134277344,705.6093
0.0,-659.2700295573121,11000,0.063973665,1000.0,0.0071125347,11,27.489776611328125,0.063973665,1,8.657039,0.007879078388214111,701.5963
0.0,-664.3037688430699,12000,0.06543663,1000.0,0.0069256793,12,29.930681705474854,0.06543663,1,8.662479,0.009632527828216553,701.12524
0.0,-659.518993522486,13000,0.061731737,1000.0,0.0060746036,13,32.37413787841797,0.061731737,1,8.67664,0.266262948513031,702.31305
0.0,-672.9464288022857,15000,0.07251415,1000.0,0.006138758,15,34.81328511238098,0.07251415,2,8.68598,0.6841925084590912,700.3351
0.0,-679.7807691303758,16000,0.066327885,1000.0,0.0071268417,16,37.26232147216797,0.066327885,1,8.662529,-0.06604957580566406,703.20874
0.0,-681.8486160336224,17000,0.07085568,1000.0,0.0062634824,17,39.70394492149353,0.07085568,1,8.621827,0.7969516217708588,698.3071
0.0,-684.3444846667577,18000,0.07163968,1000.0,0.006545394,18,42.14808535575867,0.07163968,1,8.604129,0.8498776853084564,697.30975
0.0,-686.0595372627563,19000,0.06664868,1000.0,0.0053977063,19,44.59113144874573,0.06664868,1,8.615799,0.8180391937494278,696.56067
0.0,-685.2578175430251,20000,0.08833676,1000.0,0.006633393,20,47.0257134437561,0.08833676,1,8.600572,0.9906636103987694,683.6614
0.0,-690.5217329103975,21000,0.073772594,1000.0,0.005953753,21,49.47359776496887,0.073772594,1,8.622926,0.864313468337059,685.81396
0.0,-690.9206631126889,22000,0.071371555,1000.0,0.006520536,22,51.916109561920166,0.071371555,1,8.653389,0.8384138494729996,685.6764
0.0,-699.175662386394,23000,0.06736815,1000.0,0.0059360517,23,54.35690379142761,0.06736815,1,8.688244,-0.002320528030395508,688.8449
0.0,-703.7825931865164,24000,0.06891175,1000.0,0.0060769953,24,56.806660652160645,0.06891175,1,8.656549,0.6121168732643127,691.8052
0.0,-708.8046073437197,25000,0.06054599,1000.0,0.0058274027,25,59.25519847869873,0.06054599,1,8.687433,0.0006819367408752441,700.78595
0.0,-716.55370616748,26000,0.062211405,1000.0,0.0062951515,26,61.70453453063965,0.062211405,1,8.695437,0.5859359502792358,702.98175
0.0,-723.026584325977,27000,0.06392911,1000.0,0.006355007,27,64.14595580101013,0.06392911,1,8.6676035,0.19053888320922852,705.3847
0.0,-725.9949067944701,28000,0.07057598,1000.0,0.0062801274,28,66.5809760093689,0.07057598,1,8.659723,0.7587935626506805,703.26013
0.0,-729.0681188618036,30000,0.06342499,1000.0,0.0063812938,30,69.02576303482056,0.06342499,2,8.653334,0.19765233993530273,706.53235
0.0,-730.292620562799,31000,0.070503734,1000.0,0.0058466396,31,71.4607264995575,0.070503734,1,8.650394,0.8436810076236725,704.73584
0.0,-734.6476850856234,32000,0.07145107,1000.0,0.00618232,32,73.89572072029114,0.07145107,1,8.676633,0.151262104511261,707.51404
0.0,-739.0090321373955,33000,0.0620731,1000.0,0.0061818096,33,76.33806085586548,0.0620731,1,8.68327,-0.003596067428588867,709.87427
0.0,-737.7704560442514,34000,0.08122677,1000.0,0.0065838713,34,78.78087830543518,0.08122677,1,8.709054,0.8108961433172226,711.5067
0.0,-743.7344157661254,35000,0.07293288,1000.0,0.0062040193,35,81.2439546585083,0.07293288,1,8.736858,-0.08793056011199951,713.59894
0.0,-751.9165295670988,36000,0.061792478,1000.0,0.00738683,36,83.77187132835388,0.061792478,1,8.738468,-0.001272439956665039,715.50055
0.0,-760.4748688348258,37000,0.06078565,1000.0,0.006059284,37,86.36706256866455,0.06078565,1,8.731069,-0.0010936260223388672,717.4852
0.0,-766.9179451547803,38000,0.074526235,1000.0,0.0054867715,38,88.78518724441528,0.074526235,1,8.71513,-0.2909609079360962,719.1858
0.0,-773.75507700478,39000,0.0738443,1000.0,0.0055612344,39,91.2125232219696,0.0738443,1,8.750118,0.010337114334106445,723.0023
0.0,-780.9869156576261,40000,0.07232334,1000.0,0.0063885828,40,93.64225363731384,0.07232334,1,8.726332,-0.0033245086669921875,724.97546
0.0,-790.1640064956821,41000,0.067635894,1000.0,0.0069006365,41,96.07282495498657,0.067635894,1,8.727469,0.01210397481918335,733.0301
0.0,-800.875908305314,42000,0.07021139,1000.0,0.00755561,42,98.49948716163635,0.07021139,1,8.753918,-0.0002409219741821289,735.5554
0.0,-806.0827432593121,43000,0.07077637,1000.0,0.005945491,43,100.92691588401794,0.07077637,1,8.778034,-0.05498552322387695,737.2961
0.0,-819.1445483981918,44000,0.06962449,1000.0,0.0059845103,44,103.35516691207886,0.06962449,1,8.753851,0.003126978874206543,739.4654
0.0,-827.3623393825695,45000,0.072438166,1000.0,0.0055909823,45,105.78492331504822,0.072438166,1,8.777777,0.025502383708953857,743.1213
0.0,-837.9195678366408,46000,0.06953425,1000.0,0.0060866037,46,108.21996736526489,0.06953425,1,8.780204,0.00038063526153564453,745.1859
0.0,-846.8282866276584,47000,0.07204197,1000.0,0.006447255,47,110.64387679100037,0.07204197,1,8.776867,0.11920166015625,746.88873
0.0,-853.6123395088365,48000,0.06968326,1000.0,0.006478185,48,113.16299152374268,0.06968326,1,8.777343,-0.01477038860321045,745.7401
0.0,-857.5251359602607,49000,0.06909241,1000.0,0.007003109,49,115.59381818771362,0.06909241,1,8.767581,0.004213392734527588,749.87225
0.0,-862.728005843019,50000,0.07287423,1000.0,0.0075086006,50,118.0241641998291,0.07287423,1,8.761176,-0.06126725673675537,753.98303
0.0,-873.2724888434783,51000,0.06338508,1000.0,0.006396689,51,120.46098470687866,0.06338508,1,8.799927,-0.0024423599243164062,757.2765
0.0,-880.9911061993905,52000,0.06556568,1000.0,0.007103677,52,122.96245837211609,0.06556568,1,8.824595,0.00023925304412841797,759.4896
0.0,-894.3760073380851,53000,0.074708246,1000.0,0.0066568246,53,125.3786928653717,0.074708246,1,8.840873,0.8301679939031601,761.2213
0.0,-903.1324181650525,54000,0.077707484,1000.0,0.0061188494,54,127.79145956039429,0.077707484,1,8.859862,-0.03569209575653076,761.9576
0.0,-908.7325451948639,55000,0.06828609,1000.0,0.0059919306,55,130.1958408355713,0.06828609,1,8.87401,-0.0006499290466308594,765.5844
0.0,-915.5851563671625,56000,0.08008875,1000.0,0.00606157,56,132.6059787273407,0.08008875,1,8.873179,0.8022157698869705,774.4584
0.0,-922.7258648573315,57000,0.07943453,1000.0,0.007072935,57,135.01325178146362,0.07943453,1,8.890937,0.9124079495668411,775.6029
0.0,-933.9846828064819,58000,0.08330671,1000.0,0.0059979632,58,137.42056894302368,0.08330671,1,8.884389,0.929799310863018,774.49896
0.0,-942.2361042224481,59000,0.08878288,1000.0,0.00701956,59,139.8319172859192,0.08878288,1,8.887381,0.908427394926548,772.71857
0.0,-955.237090075107,60000,0.07336846,1000.0,0.0060485825,60,142.2384433746338,0.07336846,1,8.9061165,-0.01349031925201416,781.12976
0.0,-967.2241997956131,61000,0.07836687,1000.0,0.0064204717,61,144.64721703529358,0.07836687,1,8.89038,0.6496290564537048,784.72955
0.0,-971.1322731130429,62000,0.08839044,1000.0,0.007012848,62,147.05410528182983,0.08839044,1,8.856731,0.90792016685009,785.2338
0.0,-975.7912016087678,63000,0.07236545,1000.0,0.0067977197,63,149.46356749534607,0.07236545,1,8.856798,-9.21487808227539e-05,786.29767
0.0,-985.9976548890663,64000,0.07089895,1000.0,0.006598377,64,151.87616872787476,0.07089895,1,8.850884,-0.0006864070892333984,789.9924
0.0,-999.9615726864092,65000,0.085834235,1000.0,0.0070920894,65,154.2866289615631,0.085834235,1,8.854572,-0.05187976360321045,786.1195
0.0,-1002.8749257804214,66000,0.078949004,1000.0,0.006325597,66,156.70410013198853,0.078949004,1,8.872189,-0.0019464492797851562,787.5648
0.0,-1009.1496351756862,67000,0.072963305,1000.0,0.006966968,67,159.12418937683105,0.072963305,1,8.869876,-0.026831507682800293,788.09937
0.0,-1017.9938656756228,68000,0.072287485,1000.0,0.005844133,68,161.69786524772644,0.072287485,1,8.853285,-0.0012319087982177734,791.40393
0.0,-1031.3270177376826,69000,0.07197876,1000.0,0.0067754425,69,164.28791165351868,0.07197876,1,8.876591,-0.001150965690612793,796.70715
0.0,-1038.8538097529556,70000,0.07895906,1000.0,0.0070022857,70,166.83880162239075,0.07895906,1,8.871382,0.0005167722702026367,796.5223
0.0,-1052.5381448952958,71000,0.0776744,1000.0,0.0061853128,71,169.39644384384155,0.0776744,1,8.865671,0.005053400993347168,799.32654
0.0,-1060.4991394874407,72000,0.08133695,1000.0,0.0072263237,72,171.9220893383026,0.08133695,1,8.830201,-0.006834149360656738,798.7832
0.0,-1066.0176769386883,73000,0.07188774,1000.0,0.00657417,73,174.44345021247864,0.07188774,1,8.835273,-0.03739726543426514,798.546
0.0,-1075.90740589624,74000,0.08107821,1000.0,0.0089909695,74,176.98824191093445,0.08107821,1,8.844039,-0.023583531379699707,800.19366
0.0,-1083.1426959440298,75000,0.087991305,1000.0,0.0066811475,75,179.51050472259521,0.087991305,1,8.841498,-0.16113317012786865,799.7064
0.0,-1085.5007400191466,76000,0.07519315,1000.0,0.006438745,76,182.0308792591095,0.07519315,1,8.852282,-0.05307745933532715,800.0156
0.0,-1088.735456965278,77000,0.07819989,1000.0,0.0069009494,77,184.53898787498474,0.07819989,1,8.849718,-0.0005527734756469727,800.004
0.0,-1092.5567453698168,78000,0.059487905,1000.0,0.009599598,78,187.03352570533752,0.059487905,1,8.900947,-2.9802322387695312e-05,804.71826
0.0,-1097.0977394540723,79000,0.08408962,1000.0,0.006862713,79,189.53420758247375,0.08408962,1,8.909221,-0.0014702081680297852,805.96
0.0,-1100.9308657812178,80000,0.07664041,1000.0,0.007558503,80,192.02313780784607,0.07664041,1,8.905758,-0.0012226104736328125,804.8372
0.0,-1098.8238359868778,81000,0.07829198,1000.0,0.0063384506,81,194.51148867607117,0.07829198,1,8.908255,-0.0002759695053100586,798.51624
0.0,-1101.7009847472395,82000,0.0791655,1000.0,0.007273159,82,197.0066056251526,0.0791655,1,8.912556,0.0001767277717590332,798.15295
0.0,-1110.7401058837554,83000,0.07496546,1000.0,0.007863859,83,199.4900679588318,0.07496546,1,8.919804,-6.73532485961914e-05,800.4942
0.0,-1119.4549743556372,84000,0.088908896,1000.0,0.006506017,84,201.9691240787506,0.088908896,1,8.917613,-0.2053508758544922,800.7788
0.0,-1130.5581146023355,85000,0.085079275,1000.0,0.00686964,85,204.44504261016846,0.085079275,1,8.907362,-0.000561833381652832,800.298
0.0,-1138.1955339915328,86000,0.08120082,1000.0,0.006882404,86,206.92036151885986,0.08120082,1,8.910105,-0.05734074115753174,799.1035
0.0,-1147.0244227611809,87000,0.077671506,1000.0,0.006526877,87,209.39485502243042,0.077671506,1,8.912798,-0.0025415420532226562,799.3136
0.0,-1152.7565935554871,88000,0.08454865,1000.0,0.006580557,88,211.86693835258484,0.08454865,1,8.921917,-0.0008207559585571289,799.45374
0.0,-1165.766955232677,89000,0.07782782,1000.0,0.0072594215,89,214.39000535011292,0.07782782,1,8.901974,0.26623451709747314,797.7826
0.0,-1172.74745744512,90000,0.07381128,1000.0,0.0067536253,90,216.82932996749878,0.07381128,1,8.881906,-0.0007481575012207031,797.2189
0.0,-1178.801044052358,91000,0.08175267,1000.0,0.008994165,91,219.2154896259308,0.08175267,1,8.883178,0.00034290552139282227,797.9966
0.0,-1187.5105185237985,92000,0.08575475,1000.0,0.0071510524,92,221.6023404598236,0.08575475,1,8.864309,-0.07419049739837646,796.78516
0.0,-1185.8289158543357,93000,0.07871333,1000.0,0.0065137623,93,223.9887719154358,0.07871333,1,8.874157,0.005775749683380127,796.32666
0.0,-1189.77246202741,94000,0.0839642,1000.0,0.008137314,94,226.3740518093109,0.0839642,1,8.875369,0.0037068724632263184,795.77527
0.0,-1200.931408834381,95000,0.075530514,1000.0,0.0073196497,95,228.76230359077454,0.075530514,1,8.880497,-0.006403326988220215,794.24286
0.0,-1207.8157980184228,96000,0.080576345,1000.0,0.007150493,96,231.1446874141693,0.080576345,1,8.861749,0.0004399418830871582,785.2294
0.0,-1215.4287104746847,97000,0.07417911,1000.0,0.0077322414,97,233.52777886390686,0.07417911,1,8.864823,-0.0018559694290161133,786.8415
0.0,-1221.8495862025156,98000,0.078628704,1000.0,0.007791917,98,235.9177167415619,0.078628704,1,8.874679,-0.00027441978454589844,789.77423
0.0,-1226.3893548342642,99000,0.07164955,1000.0,0.006748381,99,238.30937719345093,0.07164955,1,8.879475,-0.0001976490020751953,793.1585
0.0,-1231.5397012360736,100000,0.07540435,1000.0,0.0072437776,100,240.6944351196289,0.07540435,1,8.886122,-0.00031387805938720703,792.0825
0.0,-1232.9580435173762,101000,0.07167198,1000.0,0.008556155,101,243.0788598060608,0.07167198,1,8.892958,0.8292690366506577,785.9567
0.0,-1247.0085428396137,102000,0.08164799,1000.0,0.008368021,102,245.4598195552826,0.08164799,1,8.894765,-0.0005582571029663086,786.52246
0.0,-1251.7300078555922,103000,0.07675132,1000.0,0.007830093,103,248.00749731063843,0.07675132,1,8.892526,-0.0004923343658447266,786.2272
0.0,-1254.3743463118728,104000,0.088716865,1000.0,0.007046761,104,250.386488199234,0.088716865,1,8.890426,-0.036850690841674805,781.7671
0.0,-1250.8228723554853,105000,0.08748822,1000.0,0.007033052,105,252.77476716041565,0.08748822,1,8.878742,-0.0005650520324707031,782.0587
0.0,-1258.2395375663714,106000,0.08834173,1000.0,0.007068972,106,255.15906524658203,0.08834173,1,8.887572,0.07625836133956909,780.8497
0.0,-1261.354787378013,107000,0.07907049,1000.0,0.007490795,107,257.5438311100006,0.07907049,1,8.896974,-0.011356353759765625,779.68
0.0,-1265.840528954596,108000,0.07770521,1000.0,0.0071375575,108,259.92748975753784,0.07770521,1,8.902291,-0.0007987022399902344,778.2264
0.0,-1272.2162459340038,109000,0.08052419,1000.0,0.008021226,109,262.3073875904083,0.08052419,1,8.896295,-0.0008463859558105469,772.6471
0.0,-1277.6518343631844,110000,0.080798924,1000.0,0.0074095204,110,264.6953761577606,0.080798924,1,8.890313,-0.00023353099822998047,770.7881
0.0,-1275.7462264938895,111000,0.08116235,1000.0,0.0068646763,111,267.07963943481445,0.08116235,1,8.893681,-0.006615161895751953,770.69403
0.0,-1279.6615591667014,112000,0.09123901,1000.0,0.00800032,112,269.46467661857605,0.09123901,1,8.890001,0.1035006046295166,769.68225
0.0,-1285.209421023315,113000,0.09125661,1000.0,0.0076975212,113,271.84568524360657,0.09125661,1,8.886607,0.6742924451828003,767.2084
0.0,-1290.8766268497898,114000,0.09071661,1000.0,0.007897327,114,274.2247817516327,0.09071661,1,8.88622,0.14211517572402954,764.8602
0.0,-1290.6047348322786,115000,0.0870941,1000.0,0.008426986,115,276.61450600624084,0.0870941,1,8.896117,-0.006708741188049316,764.8551
0.0,-1295.007494809573,116000,0.08540917,1000.0,0.009335738,116,278.99322986602783,0.08540917,1,8.891847,0.8116014748811722,762.7986
0.0,-1297.566424695999,117000,0.076625526,1000.0,0.00750739,117,281.37642312049866,0.076625526,1,8.885878,0.7806006520986557,760.2948
0.0,-1304.8721881834633,118000,0.08473554,1000.0,0.0074243206,118,283.75506019592285,0.08473554,1,8.884833,0.0001627802848815918,753.74475
0.0,-1306.9116118227237,119000,0.07860906,1000.0,0.009373273,119,286.13397431373596,0.07860906,1,8.882203,0.2051277756690979,748.9271
0.0,-1309.6581821286304,120000,0.0827475,1000.0,0.008196002,120,288.51399302482605,0.0827475,1,8.898061,0.01067662239074707,747.991
0.0,-1321.044539963674,121000,0.07978457,1000.0,0.007398413,121,290.890939950943,0.07978457,1,8.888671,-0.012351036071777344,746.11847
0.0,-1321.0614367614835,122000,0.07783308,1000.0,0.0076049687,122,293.2779321670532,0.07783308,1,8.890385,-0.02216315269470215,745.69366
0.0,-1320.9812741197024,123000,0.09037044,1000.0,0.008021712,123,295.6640613079071,0.09037044,1,8.880116,0.7026966214179993,740.98615
0.0,-1320.8638853197797,124000,0.08548775,1000.0,0.006948949,124,298.04865646362305,0.08548775,1,8.89453,0.3554917573928833,738.5381
0.0,-1316.6455951485186,125000,0.08929946,1000.0,0.008142253,125,300.4389910697937,0.08929946,1,8.887008,0.1767578125,736.12646
0.0,-1315.7876227641423,126000,0.0784994,1000.0,0.009359992,126,302.83452820777893,0.0784994,1,8.885908,0.05936390161514282,735.6608
0.0,-1316.2031797280276,128000,0.08645442,1000.0,0.008163161,128,305.23306035995483,0.08645442,2,8.891491,0.3186463713645935,732.5414
0.0,-1315.8813862888587,129000,0.080101885,1000.0,0.007496124,129,307.62414622306824,0.080101885,1,8.888929,-0.004183292388916016,731.8753
0.0,-1318.5934535768938,130000,0.091084406,1000.0,0.008699088,130,310.01394724845886,0.091084406,1,8.883259,-0.00011277198791503906,730.86066
0.0,-1315.3185109671635,131000,0.084387556,1000.0,0.0073068673,131,312.4144561290741,0.084387556,1,8.882254,-0.012055754661560059,729.3005
0.0,-1314.6992900135654,132000,0.08613025,1000.0,0.007964397,132,314.8070740699768,0.08613025,1,8.880368,0.0010211467742919922,729.34875
0.0,-1324.233569236191,133000,0.08165757,1000.0,0.006534922,133,317.2007246017456,0.08165757,1,8.880629,-0.009787559509277344,727.3636
0.0,-1324.5771561185034,134000,0.085244276,1000.0,0.008227583,134,319.5884141921997,0.085244276,1,8.895087,0.009289860725402832,726.7594
0.0,-1319.9266476785704,135000,0.08482471,1000.0,0.00790292,135,321.98081827163696,0.08482471,1,8.8803005,-0.0030137300491333008,727.15625
0.0,-1315.5248195858899,136000,0.082507856,1000.0,0.008039869,136,324.37947511672974,0.082507856,1,8.880497,0.0019807815551757812,727.0735
0.0,-1315.3185584496766,137000,0.090032965,1000.0,0.0076267957,137,326.7659523487091,0.090032965,1,8.865233,-0.07758331298828125,726.6861
0.0,-1311.0784330761294,138000,0.08165876,1000.0,0.00805122,138,329.1566035747528,0.08165876,1,8.880171,-0.03809404373168945,726.2148
0.0,-1315.1921968466909,139000,0.086551666,1000.0,0.007784846,139,331.54094886779785,0.086551666,1,8.8766,-0.0069789886474609375,725.33405
0.0,-1310.1437736812368,140000,0.09132536,1000.0,0.007329629,140,333.9307026863098,0.09132536,1,8.873859,0.4255228638648987,725.2936
0.0,-1308.2423184981908,141000,0.07848948,1000.0,0.007976434,141,336.3213675022125,0.07848948,1,8.891035,0.016006410121917725,727.1378
0.0,-1296.652086532208,143000,0.08565955,1000.0,0.007975271,143,338.7127106189728,0.08565955,2,8.89722,0.0494610071182251,726.508
0.0,-1292.930232905134,144000,0.08071154,1000.0,0.008207504,144,341.1109263896942,0.08071154,1,8.869142,-0.02668607234954834,726.3392
0.0,-1289.9597659865778,145000,0.08722535,1000.0,0.008225053,145,343.49690437316895,0.08722535,1,8.876291,-0.013334035873413086,725.7721
0.0,-1284.6036825431424,146000,0.08156732,1000.0,0.008820998,146,345.8844578266144,0.08156732,1,8.879649,-0.0019856691360473633,725.21936
0.0,-1281.1168576207838,147000,0.07975011,1000.0,0.0083529875,147,348.36500096321106,0.07975011,1,8.882555,-0.0008628368377685547,725.10645
0.0,-1296.542154232127,148000,0.06762244,1000.0,0.008998852,148,350.77905082702637,0.06762244,1,8.888919,0.6332568824291229,724.7562
0.0,-1291.1560296032949,149000,0.09501366,1000.0,0.008656882,149,353.19883489608765,0.09501366,1,8.861126,-0.014230966567993164,724.775
0.0,-1281.4075898610947,150000,0.08308745,1000.0,0.007695562,150,355.6577925682068,0.08308745,1,8.859127,-0.0018161535263061523,726.1332
0.0,-1276.6204022869238,151000,0.08730315,1000.0,0.0080643175,151,358.15072298049927,0.08730315,1,8.859864,-0.10098516941070557,725.7811
0.0,-1277.9386658931703,152000,0.08398342,1000.0,0.009015102,152,360.6070137023926,0.08398342,1,8.83191,0.7590015828609467,726.0632
0.0,-1271.5244136679355,153000,0.07628468,1000.0,0.0073155155,153,363.0631489753723,0.07628468,1,8.840499,-0.011846661567687988,727.5373
0.0,-1264.069412560169,154000,0.08355653,1000.0,0.008625045,154,365.53389501571655,0.08355653,1,8.8452015,0.022848308086395264,728.2614
0.0,-1263.8960810510157,155000,0.095576,1000.0,0.008827695,155,367.99258637428284,0.095576,1,8.849298,0.03643280267715454,726.8939
0.0,-1255.6964818511785,156000,0.087129906,1000.0,0.009635262,156,370.4456732273102,0.087129906,1,8.8541155,0.39647483825683594,727.15765
0.0,-1240.934508078363,158000,0.09136213,1000.0,0.008365536,158,373.0308575630188,0.09136213,2,8.852225,-0.003063797950744629,729.17456
0.0,-1239.5176747586756,159000,0.080858484,1000.0,0.008239858,159,375.654892206192,0.080858484,1,8.840809,-0.0017424821853637695,728.3511
0.0,-1232.6011786309075,160000,0.083637714,1000.0,0.007693513,160,378.2714340686798,0.083637714,1,8.829844,-0.018242239952087402,728.82874
0.0,-1224.2241754537808,161000,0.08482058,1000.0,0.009296803,161,380.9445369243622,0.08482058,1,8.818358,0.006067395210266113,729.35583
0.0,-1219.8897631211744,162000,0.08655584,1000.0,0.0083094295,162,383.51272797584534,0.08655584,1,8.807199,0.0013240575790405273,729.4635
0.0,-1213.4352427698755,163000,0.084395945,1000.0,0.008335251,163,386.18377900123596,0.084395945,1,8.810355,-0.04086804389953613,730.9999
0.0,-1229.381653995291,164000,0.054090336,1000.0,0.010138107,164,389.06817603111267,0.054090336,1,8.79016,0.8109131753444672,729.3483
0.0,-1225.261503384787,165000,0.09135172,1000.0,0.008099336,165,391.88536739349365,0.09135172,1,8.793778,0.09624236822128296,729.3178
0.0,-1215.7131592986184,166000,0.09164168,1000.0,0.0081108045,166,394.5950973033905,0.09164168,1,8.794366,-0.05686056613922119,730.13116
0.0,-1211.5602241796796,167000,0.084239736,1000.0,0.00809381,167,397.5032615661621,0.084239736,1,8.797921,0.003024458885192871,729.7788
0.0,-1206.1787008963006,168000,0.08358861,1000.0,0.007923065,168,400.27000164985657,0.08358861,1,8.788985,0.021560072898864746,730.07605
0.0,-1203.757797601186,169000,0.08468875,1000.0,0.0084078,169,403.2243962287903,0.08468875,1,8.785764,0.04008287191390991,729.77844
0.0,-1199.0963286634064,170000,0.090086825,1000.0,0.008779391,170,406.17025566101074,0.090086825,1,8.781997,-0.047205328941345215,729.5492
0.0,-1222.304048063444,171000,0.08041875,1000.0,0.007964462,171,409.2425215244293,0.08041875,1,8.777167,0.7193230092525482,725.29517
0.0,-1216.0960768329835,172000,0.08923196,1000.0,0.008435796,172,412.4585406780243,0.08923196,1,8.75579,0.00500178337097168,724.8293
0.0,-1208.996989920081,173000,0.08472547,1000.0,0.0088655725,173,415.5000231266022,0.08472547,1,8.760497,-0.010104894638061523,725.3045
0.0,-1227.6867554170224,174000,0.059832726,1000.0,0.009907338,174,418.61711716651917,0.059832726,1,8.7921,0.7250414788722992,722.09033
0.0,-1228.9718282526874,175000,0.08103897,1000.0,0.007886592,175,421.66102385520935,0.08103897,1,8.810656,-0.0011261701583862305,720.53973
0.0,-1227.704175194635,176000,0.07904203,1000.0,0.008833839,176,424.864284992218,0.07904203,1,8.814928,-0.0009317398071289062,720.0153
0.0,-1224.48097075974,177000,0.08148692,1000.0,0.007988191,177,428.3319501876831,0.08148692,1,8.806164,-0.0007989406585693359,719.4608
0.0,-1216.3850513558473,178000,0.085017525,1000.0,0.008090267,178,431.51020860671997,0.085017525,1,8.796222,0.0002797245979309082,719.715
0.0,-1208.7912695664206,179000,0.08794942,1000.0,0.007908744,179,434.830157995224,0.08794942,1,8.792767,0.005571424961090088,719.8242
0.0,-1203.4676885287681,180000,0.082800925,1000.0,0.009039255,180,438.2453923225403,0.082800925,1,8.793565,-0.004966378211975098,719.93396
0.0,-1201.0564588968837,181000,0.08049586,1000.0,0.008229357,181,441.8405237197876,0.08049586,1,8.799493,-0.0020842552185058594,719.8557
0.0,-1204.4877351105388,182000,0.0732957,1000.0,0.00923662,182,445.38723731040955,0.0732957,1,8.798532,-0.0008823871612548828,717.5513
0.0,-1222.3620464156108,183000,0.085599095,1000.0,0.011092862,183,448.879102230072,0.085599095,1,8.77779,0.8352437913417816,713.7376
0.0,-1222.9529388027113,184000,0.091644704,1000.0,0.009787142,184,452.33484745025635,0.091644704,1,8.771473,-0.05417430400848389,712.84283
0.0,-1224.6829208532847,185000,0.08923833,1000.0,0.009607146,185,455.84028220176697,0.08923833,1,8.783935,0.44390660524368286,710.64905
0.0,-1255.9063872565343,186000,0.06984155,1000.0,0.010641908,186,459.3610429763794,0.06984155,1,8.785511,0.49776774644851685,704.3356
0.0,-1255.043290421668,187000,0.08778234,1000.0,0.00799569,187,462.89973187446594,0.08778234,1,8.781931,-0.05546307563781738,703.098
0.0,-1234.326420340382,188000,0.09812452,1000.0,0.0083809905,188,466.436466217041,0.09812452,1,8.773517,-0.13729143142700195,702.62366
0.0,-1229.5073569806268,189000,0.10957755,1000.0,0.008388412,189,469.98973512649536,0.10957755,1,8.775638,0.7051904499530792,702.4823
0.0,-1236.744106044581,190000,0.09124426,1000.0,0.0075253937,190,473.5361747741699,0.09124426,1,8.777668,-0.04260408878326416,699.89764
0.0,-1265.3674382325783,191000,0.07620382,1000.0,0.0093484055,191,477.0904631614685,0.07620382,1,8.742921,0.8621316105127335,693.2251
0.0,-1254.2094906703394,192000,0.08634349,1000.0,0.009239226,192,480.63626527786255,0.08634349,1,8.743219,-0.00490260124206543,692.75885
0.0,-1253.4256236254664,193000,0.08755779,1000.0,0.008541538,193,484.179105758667,0.08755779,1,8.745971,-0.010793805122375488,692.30426
0.0,-1253.2086845655317,194000,0.09047236,1000.0,0.009722875,194,487.72082233428955,0.09047236,1,8.75225,0.0077072978019714355,690.3329
0.0,-1250.8733496838036,195000,0.08068321,1000.0,0.008948737,195,491.2626516819,0.08068321,1,8.756459,-0.028697967529296875,689.6002
0.0,-1257.7885601613914,196000,0.08624673,1000.0,0.009027117,196,494.80282521247864,0.08624673,1,8.752143,0.8590459823608398,687.2806
0.0,-1261.0644100530892,197000,0.093006074,1000.0,0.0098872455,197,498.33996510505676,0.093006074,1,8.752456,-0.037729501724243164,685.0106
0.0,-1258.0885419352664,198000,0.09747542,1000.0,0.0081735775,198,501.89580488204956,0.09747542,1,8.747604,0.611751139163971,684.03815
0.0,-1259.6490114194125,199000,0.09361595,1000.0,0.009914463,199,505.4397530555725,0.09361595,1,8.748522,-0.032355427742004395,683.42285
