#{"t_start": 1521290407.8509884, "env_id": "HalfCheetah-v2"}
r,l,t
-688.017185,1000,2.814145
-564.605838,1000,3.805343
-655.237017,1000,4.603652
-667.939877,1000,5.513408
-565.923417,1000,6.311848
-645.886701,1000,7.109305
-716.423148,1000,7.909304
-665.298762,1000,8.704528
-758.097341,1000,9.499252
-592.753967,1000,10.300256
-714.299692,1000,11.091644
-504.405765,1000,11.884217
-703.077697,1000,12.689242
-745.071553,1000,13.48638
-603.671875,1000,14.281794
-689.443321,1000,15.084153
-654.852091,1000,15.878077
-728.816927,1000,16.671347
-795.565059,1000,17.472141
-517.370208,1000,18.265071
-608.007136,1000,19.057078
-873.026118,1000,19.857696
-819.083663,1000,20.650898
-752.73745,1000,21.445541
-746.691634,1000,22.250041
-650.01409,1000,23.047977
-669.818512,1000,23.839289
-653.336837,1000,24.640819
-729.03025,1000,25.434298
-721.362755,1000,26.229014
-747.924279,1000,27.053219
-837.71196,1000,27.896957
-603.928847,1000,28.689716
-782.524055,1000,29.493953
-708.314174,1000,30.290812
-719.674901,1000,31.087371
-631.833563,1000,31.885222
-727.672259,1000,32.679902
-602.10169,1000,33.473497
-843.096063,1000,34.279751
-710.222355,1000,35.075709
-822.535992,1000,35.866371
-697.913524,1000,36.547641
-672.942139,1000,37.351773
-685.109006,1000,38.15124
-782.295874,1000,38.946764
-675.461463,1000,39.746665
-736.525326,1000,40.541954
-714.934166,1000,41.339694
-768.944536,1000,42.145172
-724.783626,1000,42.942176
-726.774251,1000,43.734715
-649.348466,1000,44.53736
-803.887751,1000,45.333296
-716.930484,1000,46.130161
-720.69575,1000,46.931597
-970.721326,1000,47.722267
-670.025143,1000,48.515297
-815.125871,1000,49.319179
-723.09863,1000,50.116843
-795.80004,1000,50.913568
-773.525487,1000,51.71511
-782.806254,1000,52.507897
-699.298197,1000,53.30567
-760.602289,1000,54.110705
-680.941598,1000,54.906469
-880.785646,1000,55.697386
-827.569025,1000,56.500813
-962.370751,1000,57.29632
-809.742002,1000,58.095693
-700.545554,1000,58.905008
-819.076809,1000,59.700457
-829.332947,1000,60.497606
-888.19694,1000,61.303248
-748.65977,1000,62.100858
-910.281177,1000,62.895206
-712.436045,1000,63.702498
-904.190995,1000,64.494665
-891.321416,1000,65.289967
-784.869863,1000,66.095124
-784.88596,1000,66.890156
-806.139613,1000,67.680144
-776.4879,1000,68.480825
-1109.982397,1000,69.272011
-699.435912,1000,70.069089
-844.750264,1000,70.754311
-898.688734,1000,71.554227
-936.163074,1000,72.347636
-767.027672,1000,73.140564
-750.274389,1000,73.941571
-963.444856,1000,74.737185
-869.654685,1000,75.52721
-833.301265,1000,76.327625
-788.120245,1000,77.124246
-878.572138,1000,77.919013
-902.755343,1000,78.724611
-876.009104,1000,79.517834
-696.897445,1000,80.312223
-857.247273,1000,81.118164
-876.15305,1000,81.925226
-946.509046,1000,82.727259
-898.132946,1000,83.526898
-935.595878,1000,84.319709
-1038.290513,1000,85.127991
-1011.27035,1000,86.073973
-957.493152,1000,86.97094
-1068.575082,1000,87.75636
-1143.356642,1000,88.551665
