#{"t_start": 1520639071.4879298, "env_id": "MountainCarContinuous-v0"}
r,l,t
-98.221427,999,1.395658
-101.16438,999,2.041314
-91.920967,999,3.343964
-85.870196,999,4.042058
-77.191089,999,5.273908
-73.186342,999,5.968756
-62.360953,999,7.1736
-64.004392,999,7.864996
-60.545403,999,9.074878
-56.930536,999,9.771362
-52.446344,999,11.042433
-47.038758,999,11.741088
-47.961593,999,12.974031
-46.380358,999,13.66373
-38.850921,999,14.895371
-36.873239,999,15.587977
-38.228811,999,16.821452
-32.18648,999,17.526908
71.147809,842,18.640598
-30.243803,999,19.330504
-29.60082,999,20.547457
-27.505637,999,21.234251
-25.991668,999,22.496802
-26.471894,999,23.187229
78.00843,809,24.259972
85.660817,668,24.796284
85.671171,645,25.2399
80.714052,793,26.277392
87.457993,471,26.603097
87.614702,536,26.973841
85.452371,547,27.351584
85.526321,537,28.248495
89.318817,507,28.61388
85.517911,648,29.059607
85.275148,695,29.536256
90.940065,400,30.335334
90.678873,423,30.634238
92.728088,368,30.932182
88.905881,535,31.30188
91.141445,446,32.121124
89.172327,544,32.502404
92.534682,325,32.72348
92.61099,325,32.94529
91.487731,329,33.190959
91.198799,439,33.492154
94.407748,254,34.172944
93.05616,318,34.396813
94.138609,319,34.616259
94.409388,243,34.782316
92.141778,374,35.038326
91.58774,335,35.270425
90.726296,471,36.11593
94.881013,250,36.304601
94.208297,250,36.478032
89.366096,401,36.754455
91.101105,370,37.013854
93.01777,273,37.203149
93.473417,246,37.863873
93.224587,247,38.04318
91.976526,352,38.304576
94.083057,249,38.476178
92.950815,313,38.689939
93.39367,285,38.884855
94.338164,272,39.070968
94.811553,159,39.180944
94.1383,274,39.850456
93.550309,259,40.034641
93.988784,239,40.199288
95.61027,211,40.344574
93.961283,255,40.518123
90.735647,465,40.837908
93.006442,262,41.02116
94.047411,238,41.186788
93.649593,255,41.843174
92.3388,305,42.06426
93.434071,277,42.260734
95.35268,254,42.43383
95.716885,207,42.578217
95.081443,253,42.751215
95.290835,190,42.883337
95.471501,177,43.00874
93.716682,323,43.726464
95.439904,208,43.873361
92.277179,333,44.112738
91.89935,369,44.36853
93.750509,261,44.548449
95.490635,206,44.688832
95.521769,244,44.857738
92.880414,346,45.574733
95.203864,225,45.730447
96.249917,182,45.864975
95.194741,242,46.030712
93.964618,241,46.199316
93.119418,290,46.40052
94.797086,242,46.567131
94.688425,238,46.73147
95.316638,205,46.877061
95.014128,195,47.523776
94.993343,227,47.679929
94.729817,208,47.823963
94.159,210,47.974721
95.390029,153,48.083547
94.829912,268,48.269158
93.785409,299,48.48117
96.185733,165,48.594784
95.722162,169,48.712534
94.231218,249,49.3833
93.251754,238,49.548286
92.49708,263,49.730374
93.497144,239,49.903485
93.408615,245,50.0765
95.356374,160,50.187782
95.892988,170,50.30814
93.569679,231,50.471569
94.829846,206,50.614769
94.108103,202,50.759049
95.280768,194,51.389356
95.54041,223,51.550897
95.188359,172,51.674468
93.770388,280,51.873176
94.863551,158,51.983405
95.428328,170,52.105589
95.278707,163,52.220487
96.287996,165,52.335578
95.103682,192,52.468385
95.330575,206,52.611514
94.860983,186,52.740877
94.795111,153,53.345578
93.946442,159,53.457497
94.348318,205,53.600779
94.95123,191,53.733469
95.526941,173,53.856865
96.115126,130,53.948187
93.136294,230,54.125551
95.337241,165,54.239267
94.96786,159,54.350615
94.792987,158,54.459788
95.454434,157,54.57143
95.073332,159,54.681132
95.136895,156,55.27616
95.44192,157,55.383656
94.80859,192,55.518546
92.57788,251,55.694556
92.828481,225,55.852793
93.920067,201,55.989535
95.163134,157,56.099067
94.249872,192,56.231479
94.040098,157,56.33956
95.829887,158,56.449867
94.510949,157,56.556945
95.061999,154,57.162063
93.222068,157,57.271257
91.636367,261,57.454779
93.413288,155,57.5612
95.545742,145,57.661652
92.807738,233,57.823471
93.291849,203,57.969218
94.493452,152,58.076571
93.912464,153,58.183434
93.846009,153,58.289563
91.789421,212,58.434862
94.068142,152,59.021955
93.557778,156,59.131412
95.353185,120,59.231423
94.008722,154,59.351282
93.516208,155,59.457463
94.173284,154,59.564229
93.262701,161,59.673225
95.41914,125,59.759392
92.51315,176,59.885244
94.244323,152,59.99083
92.039874,148,60.095196
94.605586,152,60.201859
93.781663,162,60.31647
95.914644,98,60.385118
92.326392,197,61.002831
93.185324,158,61.110098
94.700843,128,61.200399
93.480794,152,61.304217
92.576317,158,61.412392
92.371811,158,61.520049
92.562542,153,61.623773
94.928833,155,61.730437
95.537173,119,61.812456
94.806854,127,61.902125
93.811794,149,62.006724
91.478634,236,62.168756
93.401532,168,62.282908
93.2261,157,62.877054
95.336969,126,62.96441
95.044838,134,63.055836
92.934408,155,63.164869
95.515956,119,63.246056
93.685357,147,63.346781
91.887175,153,63.451865
94.375319,126,63.539465
92.640912,163,63.651747
95.464052,118,63.732079
95.563877,123,63.817038
92.983524,154,63.929302
94.222498,152,64.037047
95.130249,139,64.131763
91.152498,166,64.245249
92.992723,159,64.870429
94.500712,121,64.953744
93.870033,117,65.035057
95.460609,82,65.090555
92.046648,160,65.203341
95.276461,99,65.273152
