#{"t_start": 1521176682.849016, "env_id": "MountainCarContinuous-v0"}
r,l,t
-101.599078,999,1.10967
-100.075054,999,1.619719
25.181502,825,2.535555
-87.370417,999,3.200516
-81.481634,999,4.297112
-84.161621,999,4.95426
-79.52538,999,6.044935
-77.026197,999,6.702682
-69.284969,999,7.797992
-71.505625,999,8.453331
47.056989,810,9.419656
68.783719,461,9.722669
50.04318,767,10.227029
62.436797,588,11.040117
57.295192,762,11.543031
59.117375,711,12.009707
74.814328,486,12.758779
73.62108,475,13.07041
77.130261,439,13.359582
68.628747,557,13.725035
71.703712,492,14.047581
76.937902,406,14.767323
71.826054,464,15.072202
68.448399,545,15.431834
81.461719,344,15.658084
70.564809,591,16.485334
73.86881,469,16.78748
75.354272,417,17.061066
79.068881,409,17.331377
72.766997,543,18.117075
84.780036,304,18.323644
84.648724,263,18.497867
84.55964,294,18.692072
85.720111,260,18.863486
83.283338,308,19.065198
86.615501,218,19.208102
78.926372,423,19.928483
74.987163,466,20.241192
82.156502,370,20.485901
86.118147,254,20.65307
85.016488,279,20.836769
89.2808,231,20.988574
86.635228,238,21.145512
80.299811,375,21.821638
81.6034,409,22.093714
73.370692,518,22.435582
76.116065,488,22.756491
84.796123,265,22.93087
85.793163,295,23.562966
90.839593,181,23.678127
85.276996,333,23.901869
83.401307,339,24.12473
87.26313,247,24.287681
85.660785,290,24.478901
85.465591,333,24.709126
83.145655,303,25.361041
87.368885,233,25.51733
89.805383,227,25.666315
89.474866,219,25.810254
90.091194,200,25.941349
86.76565,289,26.130884
85.996362,225,26.279477
89.281515,242,26.438683
85.026988,313,27.075502
90.353259,226,27.229611
84.674559,362,27.468706
88.081251,256,27.636484
89.185515,241,27.79455
86.676584,259,27.964501
89.942235,231,28.116268
93.061148,154,28.217794
89.992133,184,28.338759
88.662802,228,28.92075
92.65392,151,29.025833
86.856754,323,29.238194
90.805538,222,29.384788
90.851358,220,29.529823
83.556536,312,29.734792
89.036512,229,29.885353
89.635777,214,30.025975
89.238461,228,30.619672
88.583478,222,30.765757
87.771246,232,30.923488
90.899765,206,31.059041
88.643443,250,31.223339
89.931114,176,31.339473
89.256768,215,31.483312
92.24609,180,31.601718
88.715917,222,31.747169
87.519562,231,31.899388
90.215696,180,32.461416
90.488963,197,32.594621
89.813765,194,32.722981
92.030612,150,32.829423
88.19233,286,33.017705
85.14783,260,33.188777
87.485853,232,33.342571
91.856895,184,33.464379
90.511813,180,33.582748
86.933396,250,33.747224
86.872444,273,34.362372
90.14177,226,34.514357
91.188788,181,34.63329
90.769923,179,34.750563
91.512632,214,34.891212
86.468164,227,35.040114
91.428618,219,35.181452
87.260772,231,35.344668
92.110811,147,35.44688
89.644679,250,36.04021
89.897087,182,36.16278
90.006184,178,36.281008
87.897692,221,36.426637
91.39278,143,36.521412
87.039946,214,36.662566
86.594729,222,36.807629
86.705696,247,36.969184
92.634778,145,37.064066
88.305691,171,37.175936
90.772462,176,37.291925
90.277372,174,37.835859
89.226448,180,37.95391
88.447466,199,38.084417
91.05244,205,38.224813
91.66216,141,38.317808
86.604912,219,38.462599
90.391297,177,38.57924
91.012187,187,38.701963
91.239892,144,38.796767
