value_loss,policy_entropy,time_elapsed,policy_loss,total_timesteps,serial_timesteps,eplenmean,eprewmean,nupdates,fps,explained_variance,approxkl,clipfrac
0.009391504,0.5374809,46.77785849571228,-0.0069882507,53248,53248,189.89,92.42538848,26,1138,0.9680626578629017,0.008268383,0.10913086
0.008996949,0.5246688,48.5759015083313,-0.00410497,55296,55296,174.67,92.36685186999999,27,1139,0.9695874601602554,0.005168247,0.06298828
0.008501966,0.51203716,50.376786947250366,-0.004465883,57344,57344,162.73,92.22341139,28,1138,0.9662462137639523,0.00660148,0.080761716
0.009580533,0.5012552,52.19445872306824,-0.0034160179,59392,59392,146.33,92.10062522999999,29,1130,0.9528386890888214,0.004523591,0.05390625
0.0077080377,0.48903832,53.99383354187012,-0.0050674733,61440,61440,135.74,91.94000704999999,30,1139,0.957355760037899,0.005716226,0.06660156
0.0075093294,0.46936792,55.79080820083618,-0.0009280216,63488,63488,125.75,91.79456476,31,1141,0.9479333572089672,0.0046596173,0.049853515
0.005287668,0.4660144,57.60222887992859,-0.0022347756,65536,65536,114.14,91.76456071000001,32,1131,0.9555460847914219,0.0039825076,0.044287108
0.0054854644,0.46541923,59.404316425323486,-0.00911663,67584,67584,106.46,91.59529155000004,33,1137,0.9451176635921001,0.0067242035,0.082617186
0.0043373117,0.45534238,61.21103239059448,-0.0021316116,69632,69632,101.74,91.25119890000002,34,1134,0.9566698670387268,0.0040952447,0.040136717
0.0034912187,0.4333257,63.01970291137695,-0.0037932028,71680,71680,95.36,91.00298274,35,1133,0.9608223587274551,0.006245934,0.07719727
0.0010303123,0.40254778,64.83084225654602,-0.0044618575,73728,73728,92.05,90.54878679,36,1133,0.9777327291667461,0.005373125,0.054541014
0.0005139121,0.3703584,66.64948916435242,-0.0030723903,75776,75776,87.08,90.31241157000001,37,1126,0.9877392668277025,0.0041515413,0.04501953
0.0003395512,0.3487456,68.44481444358826,-0.0052135093,77824,77824,82.17,90.14728636,38,1141,0.991461981087923,0.0059091714,0.07060547
0.00023937027,0.33729428,70.24035286903381,-0.0031154882,79872,79872,80.04,89.88569491999999,39,1141,0.9943815674632788,0.00490495,0.0578125
0.00018871718,0.32624793,72.03948497772217,-0.0031138004,81920,81920,79.38,89.61536579,40,1140,0.9957669922150671,0.0055384403,0.06147461
0.00018303098,0.29930785,73.82984232902527,-0.006398442,83968,83968,79.01,89.57357174999999,41,1144,0.9967352279927582,0.0068534473,0.08149414
0.0001212834,0.28521657,75.62273812294006,-0.0055794637,86016,86016,78.71,89.71706841999998,42,1143,0.9976512403227389,0.005681654,0.07094727
7.474626e-05,0.26760694,77.44438529014587,-0.0074406513,88064,88064,78.16,90.23236014000003,43,1125,0.9982003277400509,0.0073186653,0.079833984
7.4659445e-05,0.23629017,79.2401397228241,-0.0058703483,90112,90112,77.88,90.74339622999997,44,1141,0.9983490060549229,0.0069049657,0.07705078
6.938324e-05,0.20363443,81.04463267326355,-0.0048293397,92160,92160,77.25,91.25158974999998,45,1137,0.9986710976809263,0.0053700847,0.059912108
0.0014670314,0.19448453,82.89426016807556,0.0009276415,94208,94208,77.85,91.43081669000001,46,1108,0.9632499702274799,0.0047870814,0.06201172
0.00012398935,0.18458979,84.69722485542297,-0.0035173413,96256,96256,77.74,91.57581769999999,47,1137,0.9965384916868061,0.0065006926,0.07094727
0.0011027986,0.1672147,86.48509311676025,-0.002240671,98304,98304,78.41,91.76643930999998,48,1148,0.978240966796875,0.005340301,0.062597655
0.0001806251,0.14981134,88.28799176216125,-0.0006181389,100352,100352,78.44,91.79921855,49,1137,0.9937973255291581,0.0033638328,0.031591795
7.797031e-05,0.12444607,90.08371639251709,-0.0030256046,102400,102400,77.08,92.03580551000003,50,1141,0.9976081282366067,0.0056357244,0.06669922
9.288881e-05,0.09435442,91.88465571403503,-0.0022428895,104448,104448,76.89,92.14151204,51,1138,0.9978896654210985,0.00584939,0.06665039
6.460813e-05,0.06434532,93.6959080696106,-0.0050484133,106496,106496,75.66,92.14014523,52,1131,0.9986940920352936,0.006875036,0.08178711
6.778269e-05,0.032101415,95.49396967887878,-0.0021326295,108544,108544,75.06,92.14191735000003,53,1139,0.9983464890392497,0.0047155744,0.053857423
4.8519938e-05,0.006843239,97.29143452644348,-0.0047699744,110592,110592,74.65,92.11158502999999,54,1140,0.9989038155181333,0.0068600615,0.08300781
5.1203842e-05,-0.026833478,99.09141969680786,-0.0058420193,112640,112640,74.11,92.19689693000001,55,1138,0.9990556595148519,0.0073059434,0.08198242
5.9953407e-05,-0.064934656,100.89199566841125,-0.0050531095,114688,114688,74.0,92.36279531999999,56,1138,0.9986889902502298,0.0073965727,0.083740234
0.0002251365,-0.10321017,102.70485377311707,-0.0059680133,116736,116736,74.04,92.65812165999999,57,1130,0.9973668283782899,0.006425346,0.070898436
6.472567e-05,-0.12377832,104.51517701148987,-0.0016058827,118784,118784,73.77,92.83464077999999,58,1132,0.998697119532153,0.00613415,0.08105469
0.002314597,-0.12472534,106.31241106987,0.0015161965,120832,120832,75.3,92.80845121,59,1142,0.919396698474884,0.006423719,0.0828125
0.00010508751,-0.13118309,108.10274052619934,-0.0003538629,122880,122880,74.85,92.81768272000001,60,1144,0.9946537185460329,0.006361059,0.07807617
6.112749e-05,-0.147994,109.9098436832428,-5.053904e-05,124928,124928,74.76,92.70120268000001,61,1134,0.9979057472664863,0.004486939,0.051855467
3.454397e-05,-0.17684808,111.72119307518005,-0.00069768814,126976,126976,73.67,92.69728691000002,62,1131,0.9990070494823158,0.0064986064,0.07905273
4.2608754e-05,-0.19689116,113.53620553016663,-0.004130245,129024,129024,72.79,92.65250937,63,1129,0.9989330407697707,0.008509566,0.10688476
3.6159392e-05,-0.2163671,115.35882949829102,0.0007879625,131072,131072,72.66,92.68137904000001,64,1124,0.9992060782387853,0.0067035235,0.078271486
5.3273157e-05,-0.24289465,117.16322159767151,-0.0026956047,133120,133120,72.64,92.77047528000001,65,1135,0.9988582259975374,0.008820665,0.09746094
4.019969e-05,-0.2689538,118.9655270576477,0.0016870884,135168,135168,72.52,93.01528878,66,1137,0.9984827897278592,0.0065444894,0.07924805
3.435627e-05,-0.28932852,120.77887010574341,-0.00026668078,137216,137216,72.37,93.21920045999997,67,1130,0.9991321208653972,0.0076638637,0.09428711
5.8479993e-05,-0.31580323,122.58410048484802,-0.0029264232,139264,139264,72.26,93.36856311000001,68,1135,0.9987578130094334,0.0067937346,0.07734375
0.00012843216,-0.3317638,124.40090560913086,-0.002776436,141312,141312,72.46,93.40887602,69,1130,0.9977658530697227,0.010257902,0.12158203
4.6765617e-05,-0.33889633,126.20388507843018,-0.00020394758,143360,143360,72.64,93.36599638000001,70,1136,0.9989228944759816,0.006326894,0.07749023
0.00014607668,-0.3483499,128.01225399971008,0.0016201527,145408,145408,72.37,93.38506336,71,1134,0.9991699283127673,0.0057047326,0.068798825
2.7983808e-05,-0.36286762,129.82723999023438,-0.0025572265,147456,147456,72.2,93.35524513,72,1129,0.9993421674589626,0.007752108,0.099169925
3.5746107e-05,-0.38387096,131.62790536880493,-0.005694338,149504,149504,71.76,93.42057190999999,73,1138,0.9993240579497069,0.01050567,0.12617187
2.2618167e-05,-0.39942783,133.43640995025635,-0.001319114,151552,151552,71.81,93.55878950999998,74,1133,0.999068311182782,0.009101459,0.11357422
1.9298617e-05,-0.42918414,135.25222826004028,-0.0034050408,153600,153600,72.03,93.57685477,75,1128,0.999367302749306,0.00864517,0.091992185
4.041284e-05,-0.46049818,137.07786965370178,0.0016190637,155648,155648,71.93,93.67909689000004,76,1122,0.9992944610421546,0.009365781,0.111279294
7.662239e-05,-0.4775765,138.8818335533142,-0.0025398294,157696,157696,72.11,93.68483994999998,77,1136,0.999348524666857,0.009224493,0.08847656
0.001443737,-0.48574728,140.71156787872314,-0.0018152418,159744,159744,72.76,93.65122910000002,78,1120,0.9561567269265652,0.010260677,0.11621094
5.0378236e-05,-0.48917308,142.53076481819153,0.0010882404,161792,161792,72.91,93.70835632000001,79,1126,0.9972884259186685,0.01012847,0.12495117
3.080107e-05,-0.49881044,144.3543918132782,0.00046820365,163840,163840,72.73,93.71962389999999,80,1123,0.9990381506504491,0.007537652,0.093408205
3.282496e-05,-0.51947165,146.17252230644226,0.0014167374,165888,165888,71.84,93.74763432,81,1127,0.9991789631312713,0.008626402,0.10058594
5.3278538e-05,-0.5463573,147.96990871429443,0.0019340699,167936,167936,71.75,93.74113401000001,82,1142,0.9986095980275422,0.010080529,0.1237793
2.6634016e-05,-0.5650157,149.77398657798767,0.0017823891,169984,169984,71.72,93.75935530000001,83,1136,0.9993636148283258,0.007909705,0.09990235
0.00015519456,-0.58023536,151.58650088310242,-0.0010599408,172032,172032,71.99,93.82287230000001,84,1130,0.995761935133487,0.010291133,0.11787109
3.2335814e-05,-0.604464,153.38666558265686,-0.0011823401,174080,174080,72.1,93.91260082,85,1139,0.9989348461385816,0.0073752603,0.09428711
0.0017132092,-0.6097,155.2070550918579,0.0011353589,176128,176128,73.62,93.91723147,86,1126,0.92438954859972,0.015374686,0.13803712
7.160306e-05,-0.60704,157.02471804618835,0.003610022,178176,178176,73.32,93.93382758,87,1127,0.9890126436948776,0.006671168,0.07949219
7.4287185e-05,-0.61635095,158.8324999809265,-0.0012612622,180224,180224,73.29,93.93194324,88,1135,0.9953083992004395,0.010014935,0.12397461
3.1376225e-05,-0.6322286,160.63450074195862,9.704579e-05,182272,182272,73.33,93.88327803,89,1137,0.998878660146147,0.01205402,0.13710937
3.0264313e-05,-0.6514304,162.4459707736969,0.0025253496,184320,184320,71.65,93.88020208999998,90,1131,0.9990863563143648,0.008992534,0.10268555
8.172287e-05,-0.66576535,164.24543142318726,-0.00036874067,186368,186368,71.56,93.873936,91,1140,0.9984625580254942,0.009142278,0.112011716
0.0011400073,-0.654433,166.04423475265503,0.0041815746,188416,188416,72.16,93.79077751000001,92,1139,0.953080415725708,0.018725837,0.1793457
8.491609e-05,-0.6500049,167.851393699646,0.00070943794,190464,190464,72.12,93.76724598000001,93,1134,0.9963781994301826,0.010037602,0.12211914
2.9707368e-05,-0.66150844,169.65860557556152,0.00081537187,192512,192512,72.17,93.72664062000001,94,1134,0.998859760351479,0.008643451,0.10175781
3.057288e-05,-0.67404157,171.46237468719482,-0.0007560655,194560,194560,72.02,93.70227825,95,1136,0.9992486529517919,0.010129199,0.117285155
2.4168072e-05,-0.6914121,173.27127814292908,0.0013950189,196608,196608,70.92,93.76440734999998,96,1135,0.999340925947763,0.0085742,0.10336914
3.3305383e-05,-0.7107526,175.0830535888672,-0.00021774993,198656,198656,70.9,93.78035984,97,1131,0.9992803792702034,0.009187691,0.10830078
4.927974e-05,-0.73247296,176.8970808982849,0.0025013709,200704,200704,70.88,93.80785913,98,1131,0.9993732844013721,0.01115401,0.1265625
3.3041535e-05,-0.7453827,178.69762897491455,0.0043338407,202752,202752,70.95,93.79604875000001,99,1138,0.999277536815498,0.009268223,0.11279297
2.5934944e-05,-0.7462841,180.5079002380371,0.00047564396,204800,204800,70.82,93.76759758999998,100,1132,0.9993521712021902,0.013201853,0.10942383
2.7943772e-05,-0.7455656,182.32897782325745,0.00142941,206848,206848,70.74,93.7430621,101,1125,0.9995204563601874,0.0095900195,0.11381836
2.9789062e-05,-0.7636407,184.1426968574524,0.003840565,208896,208896,70.51,93.70063268,102,1132,0.999594066728605,0.010876088,0.12314453
2.3302462e-05,-0.7810025,185.95558309555054,0.0023643996,210944,210944,70.45,93.61221744999999,103,1130,0.9995267037011217,0.012084871,0.12714843
1.9329627e-05,-0.7924984,187.79930329322815,0.002668696,212992,212992,70.32,93.66480118000001,104,1111,0.9995864357042592,0.0113022085,0.12026367
3.2257052e-05,-0.80601263,189.60564589500427,0.00075953203,215040,215040,70.23,93.69259364,105,1134,0.9995743414910976,0.008660461,0.10268555
8.0373866e-05,-0.8197545,191.40451169013977,0.0007695183,217088,217088,70.23,93.72138371999998,106,1139,0.9985134721500799,0.011983679,0.13271484
3.8943777e-05,-0.8335231,193.21103811264038,0.0013466884,219136,219136,70.33,93.69609584,107,1134,0.9993646831135266,0.010147389,0.122851565
3.8809456e-05,-0.8514531,195.00797724723816,0.0023610345,221184,221184,70.4,93.66018512,108,1140,0.999206637905445,0.01000247,0.11816406
3.00086e-05,-0.8669774,196.80883622169495,0.004244992,223232,223232,70.39,93.63570947000002,109,1139,0.9994817820843309,0.010403464,0.12021484
2.429874e-05,-0.8841959,198.6048583984375,0.0022288486,225280,225280,70.21,93.64697332,110,1141,0.9994914454291575,0.010123887,0.12392578
2.1744345e-05,-0.8981655,200.40361309051514,0.0057371086,227328,227328,70.2,93.66415312000001,111,1140,0.9994973894790746,0.011615792,0.13212891
3.905495e-05,-0.9113951,202.1945023536682,0.005249183,229376,229376,70.34,93.71269402,112,1145,0.9993832973996177,0.011195781,0.122802734
1.4161249e-05,-0.9235382,204.00206780433655,0.0015567241,231424,231424,70.29,93.81027509999998,113,1133,0.9995044234092347,0.012790921,0.13764648
2.1083775e-05,-0.92730224,205.80049085617065,0.0010715965,233472,233472,70.38,93.91502977,114,1139,0.9994817874394357,0.012573147,0.14570312
9.2155e-05,-0.9285468,207.60381889343262,0.0018920625,235520,235520,70.75,94.03144688999998,115,1136,0.9991184303653426,0.012831224,0.1517578
0.0015574403,-0.908714,209.41725754737854,0.021889318,237568,237568,71.77,94.08702625000002,116,1130,0.9539750292897224,0.028171524,0.21411133
8.358319e-05,-0.90784425,211.22066259384155,0.0028348886,239616,239616,72.03,94.14483915999999,117,1136,0.9953334867022932,0.010707874,0.12397461
0.000112899674,-0.93205816,213.03183603286743,-0.0018785505,241664,241664,72.01,94.19720544,118,1133,0.9974565182346851,0.014012451,0.1571289
2.3719349e-05,-0.95158786,214.84473729133606,0.003517075,243712,243712,71.01,94.25417836000001,119,1130,0.9992038576747291,0.0099564735,0.12397461
0.0013863174,-0.949144,216.6485197544098,-0.0062507107,245760,245760,71.57,94.21282090999999,120,1137,0.952236395329237,0.05928113,0.18686524
0.0013509097,-0.9417305,218.45946550369263,0.0071265334,247808,247808,72.19,94.17455904,121,1131,0.9629362300038338,0.01284162,0.14589843
0.002502563,-0.9279682,220.27083039283752,0.0058687413,249856,249856,73.32,94.11480956999999,122,1133,0.9427283927798271,0.010456133,0.1171875
0.00017475424,-0.93771666,222.07429003715515,0.0020600876,251904,251904,73.41,94.10802168999999,123,1138,0.9879741463810205,0.010930425,0.124902345
7.1576054e-05,-0.9539732,223.87721133232117,0.0027967747,253952,253952,72.59,94.16757318,124,1136,0.9967065840028226,0.009004292,0.11489258
4.264764e-05,-0.95238054,225.70880699157715,0.004352861,256000,256000,71.56,94.23882928,125,1118,0.9986575638176873,0.008677267,0.109033205
7.068932e-05,-0.9567008,227.50885248184204,-0.0027124677,258048,258048,70.77,94.29754782,126,1138,0.9982666857540607,0.014775848,0.12856445
4.225935e-05,-0.9662825,229.31830215454102,0.004977231,260096,260096,70.79,94.31824471000002,127,1132,0.9989869033452123,0.011994182,0.13847657
0.0027183904,-0.95327795,231.12360787391663,-0.004091698,262144,262144,72.59,94.21854272999997,128,1135,0.9163316190242767,0.025052017,0.16850586
6.248802e-05,-0.9530674,232.92558193206787,0.0027214203,264192,264192,72.4,94.18424082000001,129,1137,0.9962843102402985,0.010416083,0.12431641
3.91876e-05,-0.9677005,234.7482249736786,0.0036663308,266240,266240,72.23,94.05306336,130,1124,0.9985790470382199,0.012082642,0.13549805
0.0017345306,-0.97186935,236.54943776130676,0.0020503595,268288,268288,72.27,93.97881886,131,1137,0.9577109888195992,0.015646363,0.16264649
8.320452e-05,-0.9648346,238.34200477600098,0.006414734,270336,270336,71.55,93.99239887999998,132,1143,0.99423852795735,0.01317904,0.15151367
5.823868e-05,-0.96952343,240.15418457984924,-0.0027674537,272384,272384,71.59,93.98486757,133,1131,0.9981801073299721,0.010771673,0.119091794
3.324522e-05,-0.9797772,241.9682765007019,0.002545726,274432,274432,70.54,94.02975636,134,1129,0.9989831608254462,0.009793624,0.114746094
2.7071228e-05,-0.9905224,243.7687418460846,0.0019306571,276480,276480,70.36,94.00136495999999,135,1141,0.9993272657738999,0.009382121,0.1125
3.419041e-05,-0.99454176,245.59171891212463,0.00033562892,278528,278528,70.37,93.98822744,136,1124,0.9992251652874984,0.010855219,0.12729493
2.7107435e-05,-1.0009873,247.39231038093567,0.0039637075,280576,280576,70.35,93.98084627,137,1138,0.9993338063941337,0.013925627,0.15498047
7.593412e-05,-1.0129467,249.21903896331787,0.0042831893,282624,282624,70.38,94.00925483,138,1121,0.9986717158462852,0.013394867,0.14672852
2.8775617e-05,-1.0182941,251.0308814048767,0.007282661,284672,284672,70.3,94.03722296999999,139,1131,0.9993195301503874,0.021059055,0.16826172
0.0016797262,-1.02288,252.83359026908875,-0.0072673773,286720,286720,71.35,94.03483071,140,1136,0.953403789550066,0.027741197,0.1828125
0.0026994867,-1.0212615,254.64457726478577,0.0033433263,288768,288768,73.01,94.02769099999998,141,1131,0.9249495267868042,0.016572233,0.1751953
0.0022470546,-1.0079486,256.4580810070038,0.0009807262,290816,290816,73.95,93.98609725,142,1130,0.9519070498645306,0.012025019,0.124658205
0.0029055814,-0.99940336,258.2559072971344,0.0041895467,292864,292864,75.44,93.99169825999998,143,1140,0.9382241405546665,0.012397927,0.13994141
0.006657944,-0.99972266,260.061484336853,0.004611283,294912,294912,77.91,93.92524754,144,1135,0.8622990548610687,0.012095865,0.14428711
0.0033000768,-1.0044339,261.8752410411835,0.0023437932,296960,296960,78.62,93.88237610999998,145,1131,0.9309472516179085,0.013869214,0.16123047
0.0018467741,-1.0075362,263.6770181655884,0.0045754095,299008,299008,78.68,93.88722693,146,1137,0.9608722180128098,0.013753509,0.15273437
