entloss,EpThisIter,EpRewMean,EpisodesSoFar,entropy,ev_tdlam_before,TimestepsSoFar,meankl,TimeElapsed,EpLenMean,EpTrueRewMean,surrgain,optimgain
0.0,12,36.092308,862,23.878284,0.8065092265605927,47949,0.009497219,1913.4979131221771,85.05,409.557001385971,0.21945584,0.21945584
0.0,11,37.448513,873,23.87143,0.8713949024677277,48992,0.009179322,1937.3289110660553,89.05,432.3865376963243,0.22182772,0.22182772
0.0,11,37.005947,884,23.874546,0.9056622311472893,50003,0.009102002,1960.4479811191559,89.225,431.9197351598306,0.21412346,0.21412346
0.0,12,36.189655,896,23.865568,0.8976244106888771,50983,0.009600503,1983.3913252353668,88.975,432.7703902199629,0.2157317,0.2157317
0.0,14,33.214745,910,23.8651,0.8865959569811821,52046,0.009233035,2009.8823881149292,82.15,397.0330025109721,0.2107937,0.2107937
0.0,14,30.69815,924,23.852531,0.8477827310562134,53117,0.009075047,2035.0363850593567,77.85,369.09609712923475,0.17972818,0.17972818
0.0,11,31.4956,935,23.84131,0.8975636586546898,54125,0.008763933,2058.9913470745087,80.075,379.5702347228595,0.25298166,0.25298166
0.0,11,32.385162,946,23.810059,0.8458270579576492,55166,0.009924369,2083.1423301696777,84.65,397.4549723719339,0.20895483,0.20895483
0.0,11,34.522377,957,23.823246,0.8699019551277161,56161,0.009649853,2106.7391452789307,89.775,426.4717589813023,0.21169597,0.21169597
0.0,12,34.01051,969,23.808073,0.8976649343967438,57139,0.009254994,2130.77215719223,87.575,416.6013724022564,0.21629119,0.21629119
0.0,9,36.929207,978,23.79945,0.8692736923694611,58144,0.010023599,2155.0861830711365,95.35,454.50218480883206,0.25142348,0.25142348
0.0,12,34.836033,990,23.77233,0.886223167181015,59133,0.010223659,2180.390324831009,90.375,432.86113053798897,0.20706835,0.20706835
0.0,13,33.007996,1003,23.765171,0.8583886921405792,60156,0.009527419,2205.023642063141,87.825,419.40341827820066,0.1791241,0.1791241
0.0,11,32.33808,1014,23.77734,0.9034830257296562,61186,0.0099732,2229.2766392230988,88.2,421.3574549738238,0.19978327,0.19978327
0.0,11,31.293238,1025,23.776003,0.8673237562179565,62220,0.010836049,2253.2340252399445,87.7,413.172351344683,0.2253601,0.2253601
0.0,13,31.507544,1038,23.755695,0.8015332221984863,63252,0.009846186,2277.604276895523,87.925,412.5854231325563,0.22679234,0.22679234
0.0,12,30.45257,1050,23.732943,0.8785077854990959,64267,0.010522492,2302.3808290958405,87.05,404.4642326061938,0.21803142,0.21803142
0.0,12,29.205166,1062,23.71537,0.8836256265640259,65260,0.011142216,2327.1051020622253,84.175,396.3231108169281,0.20608783,0.20608783
0.0,12,28.251907,1074,23.709993,0.9051014706492424,66259,0.011030257,2351.6615509986877,82.825,390.6837593313905,0.22231863,0.22231863
0.0,13,28.409607,1087,23.701992,0.9119796454906464,67313,0.010628913,2376.1198761463165,82.85,390.431172810309,0.22398254,0.22398254
0.0,13,27.96102,1100,23.700237,0.8636412620544434,68321,0.010550687,2401.458343029022,81.15,383.5147320402011,0.23181117,0.23181117
0.0,11,27.960413,1111,23.687662,0.8779775053262711,69280,0.010482436,2426.391892194748,81.9,389.67162352393433,0.226042,0.226042
0.0,13,27.544134,1124,23.705202,0.8960119336843491,70324,0.011259701,2450.4914379119873,81.125,387.80045720453995,0.23078248,0.23078248
0.0,12,28.212952,1136,23.695189,0.8719172775745392,71365,0.010640546,2474.96350812912,83.4,399.32830942541324,0.27243665,0.27243665
0.0,12,29.137615,1148,23.702303,0.8985670655965805,72411,0.010317698,2499.2251579761505,86.675,410.9424016195243,0.21754128,0.21754128
0.0,12,28.410915,1160,23.694181,0.8960857167840004,73431,0.010416271,2523.168065071106,85.075,403.6434067018905,0.22302929,0.22302929
0.0,12,28.360138,1172,23.685507,0.8744150251150131,74401,0.010517876,2547.517567873001,86.85,412.767631624143,0.2158136,0.2158136
0.0,13,26.696497,1185,23.667635,0.8649826049804688,75433,0.011281118,2571.8926000595093,82.325,394.90953551333416,0.20811251,0.20811251
0.0,14,25.210709,1199,23.69274,0.8423016965389252,76506,0.010820013,2596.2853710651398,79.275,380.1123792871475,0.2318302,0.2318302
0.0,14,24.496317,1213,23.706585,0.8183907717466354,77595,0.010390178,2620.61229801178,78.525,372.37836480538317,0.22126436,0.22126436
0.0,12,25.317541,1225,23.709597,0.8543443530797958,78706,0.010536036,2644.782846212387,81.825,383.24446562746886,0.24772051,0.24772051
0.0,10,27.16247,1235,23.714884,0.8430070579051971,79759,0.010884265,2669.1956300735474,88.9,415.52085991011916,0.23538662,0.23538662
0.0,10,29.144968,1245,23.709482,0.8358385264873505,80751,0.01072933,2693.459887981415,95.175,450.9388077697096,0.23083517,0.23083517
0.0,13,28.16684,1258,23.719728,0.8965583592653275,81843,0.010058521,2717.781960248947,93.825,445.10830575330436,0.22237113,0.22237113
0.0,11,27.424555,1269,23.725584,0.8951035887002945,82857,0.010305272,2742.511483192444,92.575,447.75014363829285,0.23399843,0.23399843
0.0,13,25.46677,1282,23.7222,0.8686486631631851,83967,0.009875322,2767.0178570747375,87.625,418.3246153784683,0.19316569,0.19316569
0.0,10,26.181097,1292,23.703289,0.8431637287139893,84941,0.010907374,2791.197103023529,89.25,430.14084714914486,0.24913467,0.24913467
0.0,12,26.852428,1304,23.697306,0.8392089754343033,85962,0.010699683,2815.5900049209595,89.225,429.51073174850245,0.237043,0.237043
0.0,12,26.050533,1316,23.67972,0.8854126632213593,87085,0.011481423,2839.9175720214844,90.1,430.91299191976793,0.25980452,0.25980452
0.0,11,25.230265,1327,23.6733,0.8939488381147385,88041,0.011857845,2864.0238630771637,88.95,422.7803235423624,0.23771787,0.23771787
0.0,12,24.017345,1339,23.661093,0.9015454053878784,89017,0.012190847,2888.2343640327454,86.475,408.93804373369454,0.26600474,0.26600474
0.0,12,23.891123,1351,23.648273,0.7745805084705353,90030,0.011296082,2912.983503103256,85.85,406.5073563529842,0.4397273,0.4397273
0.0,11,24.526176,1362,23.654629,0.8673168569803238,91021,0.010715872,2938.0277240276337,85.55,411.7463462927061,0.24479553,0.24479553
0.0,11,25.073643,1373,23.637705,0.9013336896896362,92097,0.010739038,2962.983556032181,89.8,431.1312144583509,0.23825526,0.23825526
0.0,11,26.260508,1384,23.64391,0.9000505059957504,93148,0.011844607,2987.447462081909,93.65,450.0098371268763,0.24895117,0.24895117
0.0,11,25.724115,1395,23.634266,0.8792276158928871,94174,0.010324853,3011.941414117813,94.35,453.1316556756565,0.2275942,0.2275942
0.0,13,24.697062,1408,23.629383,0.8831230700016022,95253,0.0108004175,3036.643893957138,91.35,432.5703047451454,0.24473523,0.24473523
0.0,13,23.936457,1421,23.622723,0.8395688831806183,96329,0.011520101,3061.0462911129,86.475,412.4903481874042,0.23353821,0.23353821
0.0,12,22.923412,1433,23.628939,0.8755043521523476,97361,0.011632398,3086.104296207428,84.125,399.4985399393769,0.2267492,0.2267492
0.0,12,22.527775,1445,23.608265,0.8533686101436615,98334,0.010714343,3110.935967206955,83.7,399.13737035472377,0.2183907,0.2183907
0.0,14,21.137003,1459,23.6097,0.8358107060194016,99383,0.011737907,3135.4274232387543,79.775,381.6816045045242,0.24159297,0.24159297
0.0,13,22.160172,1472,23.604948,0.7480140328407288,100531,0.011624748,3159.882261991501,81.05,387.30334086600027,0.22693573,0.22693573
0.0,11,22.333223,1483,23.599619,0.7679260075092316,101588,0.0115650855,3184.2796120643616,84.65,402.4027506797907,0.2511512,0.2511512
