surrgain,EpRewMean,meankl,EpLenMean,entropy,TimestepsSoFar,EpisodesSoFar,ev_tdlam_before,EpTrueRewMean,EpThisIter,entloss,TimeElapsed,optimgain
0.14199334,8.031198,0.011668954,301.325,7.2748866,677831,1344,0.712610512971878,739.0241760155437,3,0.0,2629.415806055069,0.14199334
0.1412765,8.212257,0.01118027,313.875,7.313948,678474,1345,0.3746720552444458,762.979487449149,1,0.0,2633.356350660324,0.1412765
0.1318298,8.410704,0.01127114,330.55,7.2608514,679581,1347,0.6629566550254822,803.2011517684602,2,0.0,2637.2781505584717,0.1318298
0.23163505,8.820905,0.011897169,339.95,7.2604413,680909,1351,0.5488362312316895,834.098642741443,4,0.0,2641.232081890106,0.23163505
0.1100612,9.434454,0.010518277,343.9,7.259657,682515,1356,-0.21005403995513916,838.1296369746366,5,0.0,2645.3920588493347,0.1100612
0.13915357,9.731323,0.011668772,331.225,7.2233853,683397,1360,0.7058649659156799,812.5467919993741,4,0.0,2649.6565487384796,0.13915357
0.13964568,10.036339,0.01137201,338.675,7.192567,684618,1363,0.6125695407390594,839.7243661489756,3,0.0,2653.6952764987946,0.13964568
0.1313571,9.897669,0.011548607,337.35,7.1724405,685615,1367,0.7885630130767822,825.0148275961967,4,0.0,2657.630245923996,0.1313571
0.12366913,9.844061,0.01277592,333.525,7.1653314,686206,1370,0.3032575845718384,822.469513163974,3,0.0,2661.5351288318634,0.12366913
0.16227642,10.049971,0.0123633025,335.675,7.142701,687260,1372,0.5196819603443146,836.5875373500901,2,0.0,2665.470076560974,0.16227642
0.15504164,10.552446,0.012533088,348.25,7.1127973,688245,1374,0.4546799063682556,869.591237342784,2,0.0,2669.4022240638733,0.15504164
0.095838994,10.11326,0.010790097,353.075,7.1385026,689447,1377,0.5239794552326202,866.4323017709643,3,0.0,2673.3392639160156,0.095838994
0.14184543,9.794932,0.010726517,346.9,7.206056,690498,1381,0.7749272137880325,851.1433049401548,4,0.0,2677.277247428894,0.14184543
0.11940172,8.82293,0.01114742,312.575,7.197282,691772,1386,0.75567527115345,761.5897329945523,5,0.0,2681.2125630378723,0.11940172
0.12969115,8.72242,0.011250424,317.725,7.201903,692926,1388,0.11063647270202637,764.8703118305513,2,0.0,2685.7875378131866,0.12969115
0.13444047,8.117224,0.01053906,301.25,7.1556845,693984,1393,0.25802749395370483,728.971491774387,5,0.0,2689.714544057846,0.13444047
0.10577298,7.745322,0.010828884,310.65,7.1439815,695118,1397,0.4313591718673706,758.4989468572187,4,0.0,2693.635260820389,0.10577298
0.16015148,8.144938,0.01104725,322.65,7.155013,696022,1399,0.3072294592857361,794.7463025630208,2,0.0,2697.559513092041,0.16015148
0.12400815,7.565656,0.012758631,316.0,7.173039,696723,1401,0.7523093372583389,758.5736835556135,2,0.0,2701.494784593582,0.12400815
0.10338387,7.7017565,0.009170973,316.6,7.1963506,697642,1404,-0.17653429508209229,766.9176101526115,3,0.0,2706.414790868759,0.10338387
0.11554544,7.764467,0.0127955545,320.125,7.200272,698571,1408,0.306571900844574,784.0897817223598,4,0.0,2710.717423439026,0.11554544
0.122518785,7.5531874,0.010747049,316.6,7.219417,699297,1411,0.7872139513492584,764.7586626210887,3,0.0,2715.2962279319763,0.122518785
0.14764631,7.098596,0.012823764,302.875,7.217546,700360,1414,0.8018728792667389,725.5936553293966,3,0.0,2719.3568580150604,0.14764631
0.106610775,7.0804687,0.011313419,300.3,7.232865,701459,1417,0.6201542615890503,729.1570010981441,3,0.0,2723.4071049690247,0.106610775
0.13589092,7.2123747,0.011406539,297.725,7.1885996,702407,1421,0.2260119915008545,729.9775654289691,4,0.0,2727.4315049648285,0.13589092
0.11787152,8.578626,0.010584969,305.825,7.1879926,703595,1424,-0.19590747356414795,775.169008750486,3,0.0,2731.418750524521,0.11787152
0.13261066,8.757684,0.012138212,307.3,7.1572127,705064,1427,0.6694257855415344,790.6447564890001,3,0.0,2735.4141664505005,0.13261066
0.12144585,8.681243,0.011237801,311.675,7.1167645,705726,1430,0.6798432469367981,811.5266490090504,3,0.0,2739.3941009044647,0.12144585
0.1080325,9.680156,0.0099669285,315.175,7.0745816,706591,1433,-0.2803093194961548,823.276089036924,3,0.0,2743.3739829063416,0.1080325
0.106075116,10.079626,0.011583904,328.5,6.9952564,707690,1435,0.030812740325927734,864.9017742159555,2,0.0,2747.3403158187866,0.106075116
0.108226135,9.625689,0.010936398,316.025,6.9636097,708663,1439,0.4596872329711914,828.8161856228282,4,0.0,2751.3168227672577,0.108226135
0.10452743,10.335442,0.010776896,310.725,6.9980326,709740,1443,0.07881689071655273,844.7141488552955,4,0.0,2755.296100139618,0.10452743
0.1175553,10.632358,0.011447035,315.4,6.977277,710665,1445,0.6881630122661591,856.1483227827279,2,0.0,2759.267270088196,0.1175553
0.12210092,10.654383,0.011657376,333.3,6.97859,711760,1447,0.6065780520439148,885.7622682470025,2,0.0,2763.2483496665955,0.12210092
0.12534231,10.924039,0.011654765,353.775,6.9725356,712722,1448,0.43847572803497314,932.3604533946831,1,0.0,2767.215392112732,0.12534231
0.13477568,10.910728,0.0121550625,366.225,6.954176,713629,1450,0.7013187408447266,950.7087301342608,2,0.0,2771.201013326645,0.13477568
0.10308259,11.710536,0.010770668,363.7,6.908003,714680,1453,0.00544428825378418,946.814003475459,3,0.0,2775.1791434288025,0.10308259
0.10297807,12.082651,0.010880416,369.125,6.8853745,715925,1456,0.47901618480682373,968.0647544408741,3,0.0,2779.149203300476,0.10297807
0.11391167,12.104285,0.011148165,371.075,6.87231,716954,1460,0.7259312570095062,978.231566709855,4,0.0,2783.1433181762695,0.11391167
0.13345903,11.607019,0.011136494,365.15,6.894893,717527,1462,0.13032996654510498,962.3538773549502,2,0.0,2787.11190700531,0.13345903
0.123236686,10.757242,0.013335221,343.575,6.917128,718128,1465,0.6252877414226532,910.5082990186127,3,0.0,2791.0701055526733,0.123236686
0.121639535,11.385955,0.010618418,336.9,6.8903055,719202,1470,0.5280389487743378,896.7655286096127,5,0.0,2795.0462007522583,0.121639535
0.106002346,10.0901,0.010089745,310.625,6.8589945,720437,1476,0.36431002616882324,809.9663892466332,6,0.0,2799.0033917427063,0.106002346
0.12038049,10.113775,0.011727891,309.525,6.860884,721259,1480,0.13918417692184448,807.9871434796955,4,0.0,2802.9659945964813,0.12038049
0.114778966,9.515666,0.010736954,311.9,6.838074,722216,1483,0.5904419422149658,797.3049682371618,3,0.0,2806.9074923992157,0.114778966
0.14184096,9.700968,0.011064172,294.725,6.8098187,723549,1487,0.5740354061126709,781.4131419171041,4,0.0,2810.8566994667053,0.14184096
0.1273152,9.871424,0.012225486,273.925,6.79608,724586,1490,0.13763761520385742,747.4280375835228,3,0.0,2815.1440720558167,0.1273152
0.11466205,8.417219,0.010782932,250.625,6.793941,725585,1494,0.3706069588661194,702.9284002492534,4,0.0,2819.0867052078247,0.11466205
0.13981986,8.172754,0.011742717,254.25,6.8167896,726380,1497,0.6795421242713928,709.7219498604957,3,0.0,2823.0334844589233,0.13981986
0.11621956,8.42247,0.0115334885,259.575,6.8239794,727148,1499,0.10362863540649414,728.2384215315765,2,0.0,2826.978893518448,0.11621956
0.119328246,7.93925,0.010696023,253.2,6.8056016,728063,1504,0.6173317432403564,701.3363920896625,5,0.0,2830.930186986923,0.119328246
0.10813394,8.202347,0.010646195,263.075,6.8064713,729130,1507,0.5363529920578003,724.297942664765,3,0.0,2834.862653493881,0.10813394
0.10140629,8.408785,0.010465293,269.375,6.785997,730436,1512,0.5916345119476318,751.3997472870944,5,0.0,2838.79904794693,0.10140629
0.1084231,8.092028,0.011606029,288.75,6.76483,731987,1516,0.2465418577194214,799.4414580658678,4,0.0,2842.7346544265747,0.1084231
0.10383041,8.778588,0.010016836,298.425,6.761413,733043,1519,0.3476603031158447,827.401520334349,3,0.0,2846.669551372528,0.10383041
0.11299235,8.887736,0.010565774,294.075,6.735474,733979,1523,0.48397499322891235,818.0401654301711,4,0.0,2850.6138396263123,0.11299235
0.13440113,7.4937134,0.010218248,260.15,6.7269716,734992,1530,0.4405534863471985,721.2715621282539,7,0.0,2854.540697813034,0.13440113
0.13177475,7.6203933,0.010420417,266.6,6.6369004,736049,1533,0.32242798805236816,732.2532776419764,3,0.0,2858.4740335941315,0.13177475
0.09086806,8.565546,0.00935749,267.675,6.649293,737087,1537,0.12148594856262207,743.7033765309653,4,0.0,2862.413769006729,0.09086806
0.10381399,8.929043,0.011416379,262.225,6.6119533,738157,1542,0.5585204660892487,741.2091152188789,5,0.0,2866.3566348552704,0.10381399
0.106014825,8.595158,0.0114893075,258.325,6.562257,739298,1546,0.5485778450965881,749.2944454207251,4,0.0,2870.3039824962616,0.106014825
0.10402294,8.425275,0.011900505,257.3,6.556534,740452,1551,0.49550729990005493,747.3764986848021,5,0.0,2874.2509377002716,0.10402294
0.09510389,8.116696,0.0101074,246.175,6.5681334,741353,1554,0.1103091835975647,728.1089994883972,3,0.0,2878.196230649948,0.09510389
0.1543016,7.4785414,0.010433364,235.6,6.5966835,742299,1558,0.47520357370376587,704.3495722863248,4,0.0,2882.134147167206,0.1543016
0.097766906,7.3755198,0.010506595,235.025,6.533143,743079,1562,0.5312215089797974,707.0495141163476,4,0.0,2886.069545030594,0.097766906
0.10060392,7.555397,0.010465552,239.25,6.5418096,743966,1567,-0.16804862022399902,740.4374425199996,5,0.0,2889.997323513031,0.10060392
0.14531316,7.037513,0.0122802155,228.225,6.493534,745178,1573,0.4910901188850403,705.3986340507055,6,0.0,2893.929210424423,0.14531316
0.16403648,6.2667856,0.012017997,227.425,6.440448,745961,1576,-0.3226137161254883,699.1247576395863,3,0.0,2897.8674681186676,0.16403648
0.13745737,5.8048716,0.012434054,227.175,6.452332,746875,1580,0.3049490451812744,692.8850157726896,4,0.0,2901.786632537842,0.13745737
0.090849325,5.825201,0.011118005,233.275,6.457319,747844,1584,0.16743791103363037,706.6588286284556,4,0.0,2905.7078499794006,0.090849325
0.09953515,5.1583905,0.010601076,221.85,6.407608,748679,1589,0.5992297530174255,658.8351654483829,5,0.0,2909.644897222519,0.09953515
0.10530714,4.415986,0.0116793765,208.725,6.3812675,749702,1594,0.23003262281417847,601.5836196396436,5,0.0,2913.5703110694885,0.10530714
0.10353039,4.4621634,0.010978933,207.45,6.3966017,750597,1598,0.3606411814689636,597.6786629630406,4,0.0,2917.5178697109222,0.10353039
0.10905114,4.246997,0.011207346,211.75,6.3237267,751187,1600,0.12853819131851196,605.4770660529557,2,0.0,2921.460597753525,0.10905114
0.11642124,4.1567507,0.01146712,212.325,6.2867384,752316,1606,0.5099228322505951,610.1784826748708,6,0.0,2925.4134442806244,0.11642124
0.08624364,4.085334,0.0105381245,214.175,6.271015,753398,1611,-1.378730297088623,626.8940982347483,5,0.0,2929.3542749881744,0.08624364
0.09203652,4.2098575,0.010920333,223.925,6.2752266,754407,1614,0.5065121650695801,652.0029175968377,3,0.0,2933.2858510017395,0.09203652
0.12621474,4.383223,0.013114605,227.475,6.238529,755557,1618,0.7121583223342896,666.7672670144545,4,0.0,2937.2184870243073,0.12621474
0.09319106,4.351705,0.01058883,243.875,6.270021,757262,1623,0.7465435266494751,699.7822442161798,5,0.0,2941.147238969803,0.09319106
0.09937956,4.3927307,0.010493391,241.3,6.2718086,758142,1627,0.3454211354255676,695.0892254724356,4,0.0,2945.081856250763,0.09937956
0.08203028,5.1979446,0.010775404,253.475,6.2710414,759168,1631,0.43914127349853516,749.136173801972,4,0.0,2949.0217554569244,0.08203028
0.0948706,5.5576196,0.011786241,257.975,6.2538466,760184,1635,0.5226036310195923,763.8102584481479,4,0.0,2952.9784026145935,0.0948706
0.104273126,5.8366475,0.010424203,252.35,6.2655787,761281,1640,0.5491873323917389,745.9838132711778,5,0.0,2956.9376471042633,0.104273126
0.10563988,6.376512,0.0116719,263.725,6.2555532,762544,1644,0.6535281240940094,773.7535742376027,4,0.0,2960.8785667419434,0.10563988
0.12033916,6.587358,0.012012925,270.95,6.27702,763684,1648,0.7060789465904236,786.87323990071,4,0.0,2964.8330216407776,0.12033916
0.10535422,7.473635,0.0111212665,288.025,6.261459,764919,1651,0.6571955680847168,844.6367997534082,3,0.0,2968.7926008701324,0.10535422
0.09317671,8.08451,0.01077993,280.85,6.2415767,765641,1654,0.6959461569786072,833.5055111208054,3,0.0,2972.7676622867584,0.09317671
0.10313931,8.107895,0.0100620575,255.575,6.2144575,766886,1660,0.6100423634052277,770.0530792755169,6,0.0,2976.731410741806,0.10313931
0.14203641,8.47156,0.010857211,253.3,6.2443385,767604,1664,0.4850448966026306,755.6347948625718,4,0.0,2980.6797041893005,0.14203641
0.10075356,7.776633,0.011205498,246.275,6.221557,768822,1670,0.14147400856018066,727.8030605436627,6,0.0,2984.6228375434875,0.10075356
0.09005113,7.6000543,0.010580914,247.85,6.2205205,769934,1674,0.5486893951892853,746.5772499467133,4,0.0,2988.561803340912,0.09005113
0.093481354,7.348071,0.011242178,257.5,6.237483,770926,1677,0.34934091567993164,767.0981703291076,3,0.0,2992.5038361549377,0.093481354
0.10526055,7.610077,0.011015072,252.45,6.248092,771993,1682,0.6282939612865448,767.3604736772683,5,0.0,2996.4555575847626,0.10526055
0.10929011,7.5790358,0.011499431,252.975,6.2382627,772840,1685,0.515035480260849,773.6441847456938,3,0.0,3000.3990404605865,0.10929011
0.13084257,6.9397726,0.0120388735,234.125,6.2459154,773896,1690,0.5872267484664917,718.7111053158399,5,0.0,3004.328625202179,0.13084257
0.11349102,6.203268,0.0104540605,232.725,6.2396245,774950,1694,0.5657014846801758,706.6540401510194,4,0.0,3008.2759664058685,0.11349102
0.096532926,5.93863,0.011679811,236.625,6.240055,775847,1697,0.3734217882156372,720.8263915213887,3,0.0,3012.2283928394318,0.096532926
0.10823281,7.2022185,0.010743639,250.45,6.242233,776904,1700,-0.11082959175109863,775.8241401858936,3,0.0,3016.175317764282,0.10823281
0.11775258,7.1065993,0.01137854,265.65,6.2323565,777979,1702,0.619481772184372,808.0163492821408,2,0.0,3020.127646446228,0.11775258
0.10187576,7.4608307,0.010264038,274.3,6.255386,778576,1704,0.6123203337192535,846.5263555179414,2,0.0,3024.0769617557526,0.10187576
0.08649933,7.5608916,0.011040196,275.725,6.2674513,779480,1708,0.6273448765277863,854.1443899399025,4,0.0,3028.0134263038635,0.08649933
0.1070126,7.9284554,0.01241951,282.9,6.235641,780138,1710,0.6513307988643646,881.3537852936886,2,0.0,3031.9559485912323,0.1070126
0.09784474,8.207861,0.009892357,285.925,6.258602,781676,1715,0.4627145528793335,894.4953416071569,5,0.0,3035.899302959442,0.09784474
0.092134796,8.106217,0.010623195,280.9,6.234928,782765,1720,0.7153216898441315,888.0726754203788,5,0.0,3039.8357107639313,0.092134796
0.08146503,8.49449,0.011022374,284.125,6.2545824,783574,1723,0.6525214612483978,903.0376578949832,3,0.0,3043.7611610889435,0.08146503
0.09718565,8.200208,0.010508314,279.85,6.2698936,784495,1727,0.517022430896759,875.6302616048582,4,0.0,3047.697184085846,0.09718565
0.08049949,7.8858376,0.010202028,277.4,6.2160687,785575,1732,0.2852276563644409,863.7100129690083,5,0.0,3051.6547799110413,0.08049949
0.09939102,7.7617884,0.011188462,275.85,6.189941,786647,1736,0.41050148010253906,854.7226785007948,4,0.0,3055.5996663570404,0.09939102
0.07905202,6.467398,0.011105901,282.025,6.1907945,788185,1740,0.5979001522064209,854.4653296090943,4,0.0,3059.5356860160828,0.07905202
0.08708834,6.191627,0.00978451,265.5,6.2243233,789196,1744,0.39861994981765747,809.1625994896863,4,0.0,3063.472169160843,0.08708834
0.18193626,6.409906,0.012389293,276.925,6.1979976,790274,1747,0.6311318576335907,837.0592117986113,3,0.0,3067.3994529247284,0.18193626
0.104588136,5.9363203,0.011246374,259.5,6.211472,791132,1751,0.7237688601016998,775.4484750361614,4,0.0,3071.327157974243,0.104588136
0.109175794,6.367417,0.010419337,265.3,6.219237,792288,1755,0.5540887415409088,792.6576852743732,4,0.0,3075.2679743766785,0.109175794
0.13937348,6.5217195,0.010498753,268.325,6.1958666,793498,1760,0.6424782276153564,805.0115930140146,5,0.0,3079.2102015018463,0.13937348
0.10012035,6.3819103,0.011238195,269.625,6.221271,794359,1763,0.3867611289024353,803.5168481216125,3,0.0,3083.1461939811707,0.10012035
0.11052918,6.8513184,0.011234745,281.25,6.18188,795490,1766,0.544462114572525,851.5729435359648,3,0.0,3087.0905499458313,0.11052918
0.091281444,7.496947,0.01117129,289.775,6.1688275,796567,1769,0.6347241997718811,877.9912182581662,3,0.0,3091.078494310379,0.091281444
0.08855663,8.171786,0.011208806,307.975,6.1582026,797894,1772,0.32820653915405273,942.3171718503866,3,0.0,3095.0245835781097,0.08855663
0.10094654,8.408783,0.011073838,322.6,6.125249,799072,1775,0.3651500344276428,984.8262881385247,3,0.0,3098.997512817383,0.10094654
0.10815728,8.398662,0.012578804,316.6,6.1431723,800256,1778,0.6742368936538696,978.6089434498997,3,0.0,3102.934223651886,0.10815728
0.10935845,8.369375,0.011563949,317.775,6.1437225,801248,1781,0.10997921228408813,1002.7859096247197,3,0.0,3106.886669397354,0.10935845
0.091714725,8.660536,0.011815129,322.0,6.1049,802352,1785,0.6933900415897369,1020.3434537050001,4,0.0,3110.8197968006134,0.091714725
0.1330448,8.90844,0.011076499,338.3,6.0564375,803337,1786,0.5928651988506317,1058.1172224552186,1,0.0,3114.767240047455,0.1330448
0.10267919,8.559598,0.011189342,332.1,6.1054125,804416,1791,0.7044015526771545,1038.4490540075926,5,0.0,3118.727417945862,0.10267919
0.09689354,8.1035385,0.010431945,330.775,6.094681,805284,1794,0.38845765590667725,1036.6218909372078,3,0.0,3122.665050506592,0.09689354
0.1127185,7.74455,0.012812283,333.575,6.112854,806454,1798,0.48425257205963135,1030.1659223877516,4,0.0,3126.617225408554,0.1127185
0.08269535,7.6649427,0.010336631,333.25,6.067643,807365,1802,0.3886021375656128,1036.576284246487,4,0.0,3130.565455675125,0.08269535
0.09668352,7.3369646,0.0110655,335.75,6.038619,808578,1804,0.7807767391204834,1023.5806222899712,2,0.0,3134.507295370102,0.09668352
0.11369161,7.4552507,0.0107618235,346.275,6.0239706,809582,1807,0.6381219327449799,1056.0358814988558,3,0.0,3138.47216129303,0.11369161
0.095168576,6.921523,0.011810745,325.35,6.0022635,810527,1811,0.6990527510643005,1003.1230996730377,4,0.0,3142.428095817566,0.095168576
0.11875035,6.566962,0.011639489,315.35,5.998112,811475,1814,0.5739022195339203,957.5367744769588,3,0.0,3146.405560016632,0.11875035
0.07925783,6.4453073,0.011687907,307.325,6.00887,812216,1817,0.3745788335800171,927.6437395655255,3,0.0,3150.3422746658325,0.07925783
0.08725321,6.380765,0.011898095,298.825,5.98647,813201,1821,0.39655107259750366,889.6571787609033,4,0.0,3154.299680709839,0.08725321
0.09837237,6.4827714,0.011410194,314.875,6.0151567,814536,1823,0.3479795455932617,912.0459832866993,2,0.0,3158.232008457184,0.09837237
0.1165259,6.5968246,0.010816934,299.025,6.052062,815516,1827,0.5327069461345673,874.0417684444961,4,0.0,3162.1645727157593,0.1165259
0.08701936,7.338417,0.01099559,308.425,6.0363173,816482,1830,0.6963741183280945,915.1111564412455,3,0.0,3166.1127531528473,0.08701936
0.09413253,7.672778,0.01164569,306.975,5.9941454,817563,1834,0.7373577952384949,919.0507193384689,4,0.0,3170.070453643799,0.09413253
0.10025896,7.6253304,0.011234258,296.775,5.9769087,818561,1839,0.5412758886814117,902.1339692517653,5,0.0,3174.012774705887,0.10025896
0.10328861,7.6911187,0.011115805,291.4,5.947005,819751,1843,0.6171825230121613,884.3449373336986,4,0.0,3177.96991109848,0.10328861
0.087405115,7.8938727,0.0107902605,283.15,5.908147,820738,1846,0.6955167353153229,884.8684373814798,3,0.0,3181.932912826538,0.087405115
0.09943706,8.140002,0.010363512,287.325,5.9128,821574,1849,0.6122583448886871,887.0783664393078,3,0.0,3185.891376018524,0.09943706
0.08934873,7.9353194,0.011180345,300.15,5.894716,822772,1852,0.6228351294994354,898.7143293709778,3,0.0,3189.8560519218445,0.08934873
0.0968611,8.264142,0.011172155,296.95,5.848628,823552,1855,0.3202695846557617,920.1093009995915,3,0.0,3193.8078417778015,0.0968611
0.08520803,8.856012,0.010810446,318.4,5.829606,824952,1857,0.26677441596984863,976.2340118113456,2,0.0,3197.7566170692444,0.08520803
0.10226762,8.524256,0.011137443,320.75,5.818358,826031,1861,0.407828688621521,978.6632902301793,4,0.0,3201.693509578705,0.10226762
0.079487585,8.091662,0.010286974,301.425,5.816023,826868,1864,0.5068236589431763,949.21777460526,3,0.0,3205.639847278595,0.079487585
0.084248096,8.730177,0.010925731,312.325,5.790528,827752,1866,0.7020134329795837,994.2691110622393,2,0.0,3209.947079896927,0.084248096
0.08880003,8.5668,0.010114642,316.675,5.822087,828820,1869,0.77071513235569,1001.5667292094073,3,0.0,3213.882963657379,0.08880003
0.108853936,8.187639,0.011797679,322.125,5.799271,830043,1872,0.7105662822723389,994.9754766312806,3,0.0,3217.839681863785,0.108853936
0.10672729,8.00765,0.011449184,330.825,5.7780194,831136,1875,0.49223554134368896,998.8172728794179,3,0.0,3221.791755914688,0.10672729
0.1008071,8.335344,0.012064277,340.2,5.7952685,832029,1878,0.17612850666046143,1020.6844078410568,3,0.0,3225.7416656017303,0.1008071
0.109726444,8.528074,0.012356264,363.725,5.786076,833464,1880,0.568710058927536,1054.9476400050048,2,0.0,3229.682811498642,0.109726444
0.11455327,8.132345,0.01157653,357.7,5.827372,834444,1884,0.650965690612793,1029.2965426500966,4,0.0,3233.6194140911102,0.11455327
0.10191998,8.499208,0.01149928,367.25,5.7319784,835428,1886,0.7933155000209808,1066.3139523791829,2,0.0,3237.5670371055603,0.10191998
0.082818866,9.106618,0.010563716,377.025,5.759764,836655,1889,0.7718977630138397,1119.0814761652543,3,0.0,3241.513572692871,0.082818866
0.09567754,9.015982,0.010906972,368.1,5.705683,837496,1892,0.7618177086114883,1119.3922267219946,3,0.0,3245.4534244537354,0.09567754
0.10951403,8.974251,0.011088626,367.725,5.6885824,838740,1896,0.7833201289176941,1129.6491300459681,4,0.0,3249.4045078754425,0.10951403
0.1102746,8.351057,0.012102761,347.65,5.728654,839724,1900,0.7047470808029175,1067.3767326998382,4,0.0,3253.3503844738007,0.1102746
0.081728,8.261831,0.010408558,350.4,5.7672772,840884,1904,0.5503340363502502,1051.8406445419544,4,0.0,3257.2887206077576,0.081728
0.08750537,8.249931,0.010087451,354.25,5.78033,841922,1906,0.7823958396911621,1060.5562161810678,2,0.0,3261.2299404144287,0.08750537
0.07851827,7.967224,0.010404546,352.8,5.7755904,842932,1909,0.702824205160141,1056.6122293111075,3,0.0,3265.1713960170746,0.07851827
0.12402814,7.9532485,0.0113826655,347.225,5.789064,843932,1912,0.5180034637451172,1043.7212801488647,3,0.0,3269.1036734580994,0.12402814
0.10522579,8.291466,0.010496771,338.575,5.756331,845026,1916,0.17857462167739868,1051.5137156602718,4,0.0,3273.0444185733795,0.10522579
0.10359221,7.978755,0.011532681,318.525,5.7651324,846205,1920,0.6857843399047852,1026.3160385860867,4,0.0,3276.9845855236053,0.10359221
0.13724545,8.166609,0.011243478,329.175,5.7516484,846871,1921,0.827521562576294,1045.7719466015121,1,0.0,3280.9233639240265,0.13724545
0.08812158,8.320477,0.010533213,322.85,5.7512813,848054,1925,0.7245476245880127,1031.545141527325,4,0.0,3284.8817908763885,0.08812158
0.091292635,7.7792335,0.009875301,313.575,5.737956,849198,1929,0.7639639228582382,981.483944444541,4,0.0,3288.855151414871,0.091292635
0.10309003,7.7457175,0.011352729,299.95,5.7433524,850423,1934,0.5330538153648376,942.2894361531478,5,0.0,3292.8005726337433,0.10309003
0.08884278,8.102139,0.009810282,309.325,5.723284,851311,1937,0.7981360852718353,978.6043787166597,3,0.0,3296.8062772750854,0.08884278
0.17980748,8.606495,0.011721261,319.325,5.679976,852497,1940,0.7770354300737381,1016.9770560912126,3,0.0,3300.8068146705627,0.17980748
0.16379705,8.852221,0.011834325,329.075,5.68366,853546,1942,0.6864884197711945,1040.9881321671396,2,0.0,3304.751989364624,0.16379705
0.100689836,9.524936,0.010695426,340.025,5.6485195,854307,1943,0.7197533249855042,1082.940107839155,1,0.0,3308.7251195907593,0.100689836
0.09521766,9.100839,0.0113563165,329.35,5.6433716,855096,1946,0.6910111606121063,1045.9155674071571,3,0.0,3312.7190313339233,0.09521766
0.08859809,9.516657,0.011049027,338.15,5.5783067,855614,1947,0.7744369208812714,1079.3356133633813,1,0.0,3316.717004299164,0.08859809
0.090643026,9.054464,0.011275955,321.375,5.5955143,856596,1951,0.44351375102996826,1021.8262713423089,4,0.0,3320.7128851413727,0.090643026
0.10018337,8.468666,0.011658441,312.925,5.596186,857543,1956,0.5442681610584259,979.3972870748752,5,0.0,3324.7199382781982,0.10018337
0.089443535,8.905652,0.011235042,315.175,5.568586,858671,1959,0.7424353063106537,1001.0577606535346,3,0.0,3328.740267276764,0.089443535
0.11850148,9.046939,0.011413265,311.025,5.5467095,859312,1961,0.7576895207166672,1008.9162984362971,2,0.0,3332.752749681473,0.11850148
0.11484979,9.035514,0.010613643,312.275,5.55723,859726,1962,0.6829491853713989,1014.9303196648594,1,0.0,3336.732377767563,0.11484979
0.091337375,9.248428,0.011016553,315.725,5.523559,860683,1965,0.7457356452941895,1027.7138714243383,3,0.0,3340.7294034957886,0.091337375
0.093733944,9.278147,0.011567817,317.625,5.5178776,861511,1968,0.8711214363574982,1048.349902487978,3,0.0,3344.7117533683777,0.093733944
0.097275525,9.380946,0.010926952,326.65,5.485042,862666,1970,0.7543053030967712,1068.7730946905533,2,0.0,3348.7000207901,0.097275525
0.086854145,9.692135,0.011040845,338.35,5.422829,863679,1972,0.6373439431190491,1121.5421265740713,2,0.0,3352.6802711486816,0.086854145
0.09653169,10.500238,0.01056057,358.9,5.400452,864626,1973,0.6672580540180206,1200.858148152657,1,0.0,3356.6795089244843,0.09653169
0.083658524,10.639711,0.010707658,365.475,5.388121,865930,1977,0.5645550489425659,1229.072054530378,4,0.0,3360.672672510147,0.083658524
0.098709434,10.070733,0.011840049,353.15,5.384844,866803,1981,0.7457198202610016,1199.9449357908318,4,0.0,3364.6732892990112,0.098709434
0.13062951,9.461523,0.01077966,334.35,5.33024,867681,1983,0.7949497699737549,1161.5797808573018,2,0.0,3368.7013463974,0.13062951
0.1057377,8.877667,0.011623282,326.75,5.3221483,868684,1987,0.6840444505214691,1115.9893463604058,4,0.0,3372.714464902878,0.1057377
0.10524614,9.686726,0.010939417,350.95,5.3665786,870151,1989,0.6700788736343384,1205.4150940278546,2,0.0,3376.723746776581,0.10524614
0.10007475,9.970953,0.01092575,354.4,5.3655443,870970,1992,0.5813724994659424,1239.654095512328,3,0.0,3380.7091488838196,0.10007475
0.096172854,10.035559,0.011574009,358.1,5.3366714,871801,1995,0.5133582651615143,1263.820995850192,3,0.0,3384.692134141922,0.096172854
0.09468054,10.689963,0.011229572,378.0,5.3436885,872663,1996,0.3653167486190796,1342.6721638133836,1,0.0,3388.667182445526,0.09468054
0.13249665,9.8964405,0.011065933,372.05,5.304583,873956,2000,0.7237470149993896,1283.599784953011,4,0.0,3392.644875049591,0.13249665
0.08704162,10.407469,0.0107322335,389.275,5.3017364,874883,2001,0.6902304589748383,1355.8617299642988,1,0.0,3396.639437675476,0.08704162
0.16495144,10.697176,0.0111773005,402.825,5.2996883,876075,2003,0.7811605036258698,1380.971809964019,2,0.0,3400.645114183426,0.16495144
0.10811955,10.409354,0.012250962,398.4,5.277223,876619,2005,0.7028116881847382,1351.125706947205,2,0.0,3404.648279905319,0.10811955
0.092939526,10.364474,0.010033682,395.325,5.287111,877048,2007,0.5768302083015442,1337.113985838629,2,0.0,3408.6466660499573,0.092939526
