EpLenMean,EpTrueRewMean,EpRewMean,entropy,EpisodesSoFar,optimgain,EpThisIter,ev_tdlam_before,meankl,surrgain,TimestepsSoFar,TimeElapsed,entloss
86.3,412.4955887718194,13.057498,23.28644,2772,0.15250695,11,0.8487612009048462,0.0041626366,0.15250695,200006,914.1264064311981,0.0
91.25,439.20795488928843,13.861444,23.286356,2781,0.1437487,9,0.8399425894021988,0.0039662896,0.1437487,200957,918.7019054889679,0.0
89.0,421.8243332815442,13.031985,23.289064,2793,0.14454174,12,0.8706660121679306,0.0038617286,0.14454174,201949,923.2750513553619,0.0
89.325,421.13046637148693,13.153334,23.286371,2805,0.14961973,12,0.8555921167135239,0.0037796076,0.14961973,202985,927.8414096832275,0.0
90.7,422.4152180285226,12.754474,23.285223,2816,0.14620793,11,0.8488073945045471,0.003845338,0.14620793,204018,932.4013123512268,0.0
87.825,415.66251353949536,12.517149,23.284262,2828,0.1394932,12,0.7929713129997253,0.0043594074,0.1394932,205056,937.1435647010803,0.0
89.475,428.94015388092737,12.663081,23.284588,2840,0.2907647,12,0.8468013554811478,0.01404377,0.2907647,206142,941.9761312007904,0.0
89.925,431.8201809205111,12.488379,23.282965,2852,0.28979996,12,0.8678204864263535,0.0149221765,0.28979996,207218,947.1243119239807,0.0
93.025,444.9954381234029,12.984476,23.28288,2861,0.16331212,9,0.8499325811862946,0.0041963663,0.16331212,208176,951.899377822876,0.0
93.625,442.8257906324358,12.757826,23.285662,2873,0.27447492,12,0.8405937105417252,0.014324713,0.27447492,209249,956.460718870163,0.0
97.7,469.7883733139441,13.205841,23.284662,2883,0.15403034,10,0.7867061197757721,0.003796441,0.15403034,210312,961.0609512329102,0.0
98.375,472.06658673600566,12.945714,23.284603,2894,0.13704753,11,0.8561146855354309,0.0038229078,0.13704753,211349,965.6239061355591,0.0
94.375,453.92367512676685,12.144783,23.286297,2905,0.14363256,11,0.853635385632515,0.0040642936,0.14363256,212375,970.2147302627563,0.0
94.4,453.3378485201465,12.556294,23.287374,2917,0.16291364,12,0.8660191297531128,0.0041491184,0.16291364,213464,974.854905128479,0.0
92.525,440.818962164667,12.435323,23.285955,2928,0.14952955,11,0.8410086929798126,0.0037695072,0.14952955,214466,979.4546918869019,0.0
92.325,444.7320030511484,12.685946,23.287111,2939,0.16181794,11,0.8099982738494873,0.0040867333,0.16181794,215470,984.0235691070557,0.0
94.475,452.5107862368644,12.239393,23.286196,2949,0.14260495,10,0.8338998407125473,0.004023603,0.14260495,216510,988.6122505664825,0.0
91.875,438.50622123755204,11.57202,23.282877,2962,0.27163678,13,0.8479641377925873,0.014894081,0.27163678,217614,993.19029712677,0.0
90.875,438.33026310810567,11.128758,23.28343,2974,0.17095283,12,0.8979869931936264,0.004097453,0.17095283,218688,997.7645008563995,0.0
90.85,434.6777007617883,10.753051,23.284689,2985,0.1435954,11,0.8498355895280838,0.003966733,0.1435954,219749,1002.3332846164703,0.0
90.875,436.94029654979687,10.788959,23.286638,2997,0.16225275,12,0.8801207914948463,0.004126138,0.16225275,220831,1006.9284896850586,0.0
90.0,437.105449507024,10.786663,23.285646,3009,0.14823256,12,0.8034229278564453,0.003837279,0.14823256,221809,1011.5270760059357,0.0
89.025,425.97222105465806,10.35802,23.284506,3020,0.309879,11,0.8651453703641891,0.014889904,0.309879,222828,1016.0886750221252,0.0
90.525,437.2927371290434,10.611574,23.284163,3031,0.15238598,11,0.8365302681922913,0.00417439,0.15238598,223839,1020.7327909469604,0.0
90.225,432.9579212784267,10.338179,23.283514,3043,0.14067821,12,0.8491347581148148,0.0037720527,0.14067821,224934,1025.6046950817108,0.0
91.375,436.7228618622895,10.289074,23.28271,3054,0.27683228,11,0.8722958266735077,0.0145812575,0.27683228,225911,1031.2372951507568,0.0
90.325,436.6891655471758,10.354345,23.284014,3064,0.1727302,10,0.8210667818784714,0.004569917,0.1727302,226879,1036.3701977729797,0.0
93.2,449.9627009834397,10.464796,23.281803,3075,0.14685051,11,0.848622053861618,0.0038623402,0.14685051,227951,1040.8925564289093,0.0
92.775,445.05484192691904,10.238848,23.281733,3086,0.14698766,11,0.8504990935325623,0.0038547977,0.14698766,228915,1045.441257238388,0.0
95.675,462.8215881303254,10.92007,23.280779,3096,0.14399745,10,0.8153575509786606,0.004023813,0.14399745,229985,1050.0628442764282,0.0
95.85,459.76074285225496,10.550147,23.279474,3107,0.13734397,11,0.8196880668401718,0.003998715,0.13734397,231013,1054.6574010849,0.0
95.375,458.17085241314305,10.641392,23.282473,3118,0.14817964,11,0.8840751424431801,0.0042259227,0.14817964,231998,1059.2487888336182,0.0
101.425,490.40164718777044,11.057808,23.280512,3127,0.15066732,9,0.8317824900150299,0.003947179,0.15066732,233037,1063.8325588703156,0.0
93.75,447.5942387957899,9.983627,23.280031,3139,0.15295994,12,0.8682307749986649,0.0041425205,0.15295994,234107,1068.4213259220123,0.0
99.1,473.30002655965836,10.398411,23.280107,3149,0.14864546,10,0.8866221085190773,0.0038660124,0.14864546,235138,1073.0224273204803,0.0
95.95,452.4773328222914,9.620947,23.28029,3161,0.14665478,12,0.8290719389915466,0.0042527383,0.14665478,236185,1077.850387096405,0.0
93.675,437.90362926166307,9.269841,23.281572,3171,0.19298892,10,0.7856945842504501,0.004175039,0.19298892,237173,1082.4672648906708,0.0
96.2,454.94163717492,9.476169,23.281427,3181,0.15961784,10,0.8197430968284607,0.0040236153,0.15961784,238174,1087.0863556861877,0.0
97.6,464.2205244695345,9.538057,23.281733,3191,0.17674431,10,0.8173611611127853,0.0046010576,0.17674431,239199,1091.6047105789185,0.0
96.275,467.2153600352964,9.895777,23.277506,3203,0.15273353,12,0.8687161505222321,0.004490285,0.15273353,240214,1096.0953991413116,0.0
94.5,459.66027279245145,9.733918,23.275652,3213,0.1499502,10,0.7562866806983948,0.0038934709,0.1499502,241191,1100.6122329235077,0.0
92.25,445.61081090527057,9.3540745,23.273928,3225,0.15123627,12,0.8162544369697571,0.003803595,0.15123627,242197,1105.152582168579,0.0
90.375,437.5901670856548,9.020106,23.277899,3236,0.30709416,11,0.8258356004953384,0.014917236,0.30709416,243232,1109.7243249416351,0.0
89.8,429.19839181608876,8.802541,23.27783,3248,0.20439991,12,0.8546835035085678,0.0044658296,0.20439991,244308,1114.2877616882324,0.0
95.425,457.69819940965334,9.007925,23.27913,3256,0.15266451,8,0.7901435941457748,0.00406835,0.15266451,245262,1118.8578474521637,0.0
97.3,464.04901164392896,8.962924,23.27645,3267,0.14422297,11,0.8882393091917038,0.0037766655,0.14422297,246267,1123.4030759334564,0.0
97.35,464.25572478486026,8.693561,23.27659,3278,0.16101891,11,0.8268566727638245,0.004186756,0.16101891,247324,1127.9665036201477,0.0
96.55,460.6951354209001,8.253392,23.274675,3290,0.15105873,12,0.8543737232685089,0.0041475142,0.15105873,248398,1132.5124235153198,0.0
94.9,449.6622986766636,7.931726,23.27293,3300,0.17072581,10,0.7100161612033844,0.003929672,0.17072581,249420,1137.0652661323547,0.0
96.625,459.6900165504192,8.049687,23.274088,3310,0.18969119,10,0.7933743745088577,0.0046288064,0.18969119,250450,1141.601304769516,0.0
93.75,448.5273941785957,7.796113,23.272053,3322,0.14765415,12,0.8292388319969177,0.003940848,0.14765415,251472,1146.1501281261444,0.0
97.15,466.56534535425743,8.561155,23.27352,3333,0.15248883,11,0.7761152684688568,0.0040662754,0.15248883,252523,1150.7123203277588,0.0
93.975,455.9357245649497,8.444967,23.273764,3344,0.14450644,11,0.8556139767169952,0.004071671,0.14450644,253582,1155.2578399181366,0.0
93.225,454.020712281188,8.312381,23.27297,3354,0.14477865,10,0.8307773023843765,0.0039539337,0.14477865,254552,1159.8092939853668,0.0
99.525,480.61640651403115,8.737272,23.272238,3363,0.15717131,9,0.7916155159473419,0.004238692,0.15717131,255604,1164.3455426692963,0.0
101.575,490.0340005832721,8.547582,23.273844,3373,0.294114,10,0.8027805685997009,0.0147577915,0.294114,256586,1168.8990378379822,0.0
100.6,489.48358852153876,8.345774,23.273113,3384,0.14742783,11,0.8291466981172562,0.004149241,0.14742783,257606,1173.602133989334,0.0
95.825,467.1701215509256,8.17811,23.274332,3396,0.16234633,12,0.7774080336093903,0.004101443,0.16234633,258686,1178.7427666187286,0.0
93.45,454.3421053321108,7.6719017,23.273272,3406,0.1643669,10,0.8180773556232452,0.0043924907,0.1643669,259650,1183.2986509799957,0.0
92.475,448.9900087912947,7.591034,23.271402,3417,0.14713973,11,0.813880205154419,0.00384231,0.14713973,260660,1187.8611035346985,0.0
95.775,463.0673593715702,7.940389,23.270103,3426,0.15585348,9,0.7782690078020096,0.0040963544,0.15585348,261630,1192.4251942634583,0.0
96.475,467.53970645040056,8.00036,23.269773,3437,0.15039733,11,0.8103113025426865,0.003947737,0.15039733,262647,1196.985740184784,0.0
96.2,465.3772301973751,8.11273,23.26838,3449,0.14030308,12,0.8200523853302002,0.004072833,0.14030308,263735,1201.5267448425293,0.0
94.6,460.3896288808328,7.958453,23.266293,3460,0.15695328,11,0.8033524453639984,0.004162391,0.15695328,264746,1206.4221856594086,0.0
94.2,452.1208363818141,7.4184837,23.26496,3471,0.16199604,11,0.8338026255369186,0.0042847665,0.16199604,265845,1211.3983557224274,0.0
88.325,427.2148387566276,7.1464143,23.266289,3484,0.15149128,13,0.8166643381118774,0.004257373,0.15149128,266893,1215.9039766788483,0.0
89.175,428.88858962678023,7.0923204,23.265375,3495,0.29372346,11,0.7846457064151764,0.0044850633,0.29372346,267885,1220.4185500144958,0.0
87.175,424.16572769317526,7.1045227,23.264154,3507,0.1525164,12,0.7600906789302826,0.00406771,0.1525164,268887,1225.2010669708252,0.0
87.525,429.3972714494923,6.7131243,23.263937,3518,0.15032771,11,0.7802750915288925,0.003968863,0.15032771,269921,1229.8358602523804,0.0
87.825,431.19935048659374,6.4948235,23.262453,3530,0.14707962,12,0.8257999420166016,0.0042587314,0.14707962,270997,1234.4665131568909,0.0
89.875,442.2797692049882,6.6279955,23.262629,3540,0.1605046,10,0.798843577504158,0.0039086817,0.1605046,272001,1239.4332180023193,0.0
91.6,445.04889718941797,6.5247054,23.264961,3552,0.15092728,12,0.8582696318626404,0.0044953246,0.15092728,273041,1243.9855132102966,0.0
91.075,438.2977349857544,6.2816143,23.268877,3563,0.15573743,11,0.8189421594142914,0.004152263,0.15573743,274016,1248.5422840118408,0.0
93.1,448.2495994719674,6.5359163,23.26977,3574,0.14429657,11,0.8235647529363632,0.0038200659,0.14429657,275094,1253.0747485160828,0.0
90.05,442.20478249172845,6.887596,23.268045,3586,0.1614677,12,0.7445044219493866,0.0043223244,0.1614677,276170,1257.6499063968658,0.0
93.85,462.6435571320376,7.041022,23.269037,3596,0.14104705,10,0.8639106303453445,0.00405401,0.14104705,277144,1262.1814305782318,0.0
92.45,455.4149672189398,6.680636,23.270918,3607,0.15375403,11,0.7910118699073792,0.0038676895,0.15375403,278160,1267.4251239299774,0.0
91.975,447.9346178934849,6.3631783,23.270021,3619,0.14734052,12,0.8666065335273743,0.0040106894,0.14734052,279211,1271.9743068218231,0.0
95.775,456.4404785573168,6.2098227,23.26882,3629,0.16034138,10,0.7860926389694214,0.004056219,0.16034138,280261,1276.50821018219,0.0
95.5,464.3796409308029,6.551567,23.268002,3639,0.15559264,10,0.6672225296497345,0.0038792924,0.15559264,281257,1281.0960416793823,0.0
98.5,478.80073929995405,6.8815126,23.266033,3649,0.15676433,10,0.8317172974348068,0.004280911,0.15676433,282270,1286.3025720119476,0.0
98.05,482.5967687962204,7.0307474,23.26465,3660,0.1475441,11,0.7718890160322189,0.0041545127,0.1475441,283243,1290.9072308540344,0.0
94.125,465.61831318952557,6.7745667,23.264097,3671,0.28999168,11,0.7613092064857483,0.014771327,0.28999168,284272,1295.6379075050354,0.0
91.575,447.47940701171376,6.2539396,23.265886,3683,0.1560131,12,0.8313644975423813,0.004504159,0.1560131,285315,1300.1944644451141,0.0
94.2,461.99606703319097,6.266424,23.265694,3692,0.15337986,9,0.8436509817838669,0.004154587,0.15337986,286337,1304.7406582832336,0.0
95.425,465.5673112918779,6.413888,23.262693,3703,0.16831921,11,0.7940481901168823,0.0043375064,0.16831921,287352,1309.2804584503174,0.0
97.575,478.78963171140947,6.456174,23.26123,3714,0.2184275,11,0.8314185440540314,0.004462708,0.2184275,288422,1313.8237102031708,0.0
103.275,507.3724987128368,6.811937,23.259443,3723,0.29961598,9,0.7104087173938751,0.014617158,0.29961598,289446,1319.0142197608948,0.0
100.325,494.3615213087286,6.901998,23.257818,3733,0.15800399,10,0.7317014634609222,0.0039263302,0.15800399,290443,1323.5457050800323,0.0
104.45,513.6048266790052,6.7822847,23.257881,3743,0.16411227,10,0.7648592442274094,0.0040793982,0.16411227,291530,1328.4371235370636,0.0
103.85,511.12026724849676,6.756448,23.255613,3754,0.16933858,11,0.803765669465065,0.0043861023,0.16933858,292576,1332.9891231060028,0.0
100.55,497.3405940233527,6.787758,23.252707,3765,0.16673268,11,0.7544501274824142,0.004324956,0.16673268,293651,1337.533075094223,0.0
91.35,451.3652688034161,5.962884,23.250238,3778,0.15659247,13,0.7462801337242126,0.0040495885,0.15659247,294707,1342.077020406723,0.0
87.025,429.22203262857346,5.84337,23.249979,3790,0.21733353,12,0.6276653707027435,0.0047871564,0.21733353,295696,1347.0127210617065,0.0
83.0,407.00230270943604,5.2977076,23.247782,3801,0.13947731,11,0.8011092394590378,0.0038286455,0.13947731,296679,1351.8453485965729,0.0
86.425,422.9885484639916,5.441766,23.248112,3813,0.16160208,12,0.6839199662208557,0.0042179273,0.16160208,297752,1356.7607548236847,0.0
88.75,434.4419025188043,5.5135884,23.248774,3824,0.1432387,11,0.7759139388799667,0.0038842477,0.1432387,298769,1361.6516149044037,0.0
92.25,453.9599298910628,5.718233,23.24853,3833,0.15016478,9,0.7816523611545563,0.004285605,0.15016478,299725,1366.170780658722,0.0
95.0,468.02531465453137,5.986926,23.249428,3844,0.15734366,11,0.8412897139787674,0.004162803,0.15734366,300751,1370.674899816513,0.0
94.75,469.2628193513663,6.009338,23.247803,3856,0.14334936,12,0.780413955450058,0.0039613154,0.14334936,301783,1375.1931240558624,0.0
94.25,462.6040580000028,5.8913345,23.245037,3866,0.15470871,10,0.8155893683433533,0.003882302,0.15470871,302774,1379.7124495506287,0.0
94.0,466.4611936687048,5.7782927,23.24274,3877,0.16530834,11,0.7816504240036011,0.0040887473,0.16530834,303844,1384.2287545204163,0.0
91.775,454.4444099086413,5.554942,23.2431,3889,0.15609717,12,0.77751025557518,0.00398379,0.15609717,304828,1388.7674210071564,0.0
92.35,453.89721874191054,5.4896107,23.239481,3900,0.16000675,11,0.6810789108276367,0.0039021785,0.16000675,305861,1393.2909533977509,0.0
88.575,439.27575575714593,5.363654,23.239338,3912,0.15544805,12,0.6993773579597473,0.004104684,0.15544805,306879,1398.5675354003906,0.0
87.8,434.49642305304906,5.3940415,23.241045,3924,0.3316331,12,0.7948106229305267,0.014438618,0.3316331,307939,1403.3379049301147,0.0
83.425,412.49784979805844,5.0078096,23.23991,3937,0.16663912,13,0.733014702796936,0.0040572286,0.16663912,308945,1407.9176988601685,0.0
87.925,431.6833857921242,5.1319222,23.240477,3947,0.44882625,10,0.6274173557758331,0.014630906,0.44882625,309993,1412.517832994461,0.0
87.575,426.27272042720944,4.9932594,23.239178,3959,0.19465764,12,0.7943280786275864,0.004209082,0.19465764,311027,1417.116200208664,0.0
89.975,439.2722479222495,5.2690406,23.237776,3971,0.1426462,12,0.7907681167125702,0.0038909647,0.1426462,312062,1421.7245004177094,0.0
91.75,453.97327102383207,5.245604,23.237127,3982,0.16102362,11,0.7611765414476395,0.0041900724,0.16102362,313103,1426.3373517990112,0.0
87.825,437.5991660809017,4.8096194,23.239752,3994,0.16482344,12,0.7227179408073425,0.004306653,0.16482344,314127,1430.9569263458252,0.0
89.275,446.4200904186515,4.9249163,23.24079,4005,0.31792402,11,0.7418477833271027,0.01485172,0.31792402,315162,1435.557934999466,0.0
90.975,454.3228454185579,4.993203,23.237875,4016,0.16039233,11,0.77534019947052,0.003955343,0.16039233,316197,1440.5802164077759,0.0
90.25,446.80375692782053,4.724153,23.23924,4027,0.14404158,11,0.8233721256256104,0.004102192,0.14404158,317132,1445.2705042362213,0.0
91.425,454.38770636923766,4.7585278,23.241217,4038,0.16092333,11,0.7056007981300354,0.0040271073,0.16092333,318122,1449.849370956421,0.0
89.975,445.4455150665426,4.5863695,23.24267,4048,0.1465827,10,0.7875547707080841,0.0038474617,0.1465827,319083,1454.439859867096,0.0
93.725,466.5276870007734,4.842778,23.242186,4058,0.14924921,10,0.7811139971017838,0.0040752115,0.14924921,320078,1458.9832277297974,0.0
96.65,474.3102619010855,4.9682403,23.241877,4069,0.14535122,11,0.7919514328241348,0.004126235,0.14535122,321146,1463.5513625144958,0.0
93.375,456.625925381017,5.142606,23.242426,4081,0.1737363,12,0.6943749189376831,0.0039993743,0.1737363,322150,1468.138926267624,0.0
91.75,445.54560051685485,5.2620554,23.242613,4093,0.25259578,12,0.22198069095611572,0.0039904355,0.25259578,323184,1472.724330663681,0.0
89.975,438.52500129865075,5.010791,23.240213,4104,0.1506889,11,0.5764809250831604,0.0044418657,0.1506889,324217,1477.3432233333588,0.0
87.8,433.3869978806829,4.6708474,23.240984,4117,0.19033048,13,0.7039344608783722,0.00428714,0.19033048,325327,1481.8514692783356,0.0
89.375,440.15337176623325,4.66045,23.24186,4127,0.17126939,10,0.6818680465221405,0.0047799586,0.17126939,326271,1486.3769822120667,0.0
93.625,463.3269152970399,4.5096955,23.240007,4137,0.14879486,10,0.7362811863422394,0.0042259274,0.14879486,327279,1490.8740890026093,0.0
90.15,442.44268615555103,4.565501,23.237543,4149,0.15688744,12,0.769647553563118,0.0041896324,0.15688744,328272,1495.342601776123,0.0
93.9,449.08678431958,4.54796,23.235086,4159,0.16196433,10,0.7687946707010269,0.0042956527,0.16196433,329239,1499.9509692192078,0.0
91.425,434.5282723506376,4.627567,23.23405,4170,0.3126208,11,0.0809670090675354,0.004414953,0.3126208,330256,1504.4847338199615,0.0
91.425,435.1801085740879,4.7842574,23.234625,4181,0.16150117,11,0.7287072837352753,0.0044976682,0.16150117,331276,1509.039464712143,0.0
93.425,448.33134180988634,4.56963,23.23218,4192,0.14591917,11,0.8218673020601273,0.004047173,0.14591917,332297,1513.6103785037994,0.0
90.775,443.574029249619,4.22196,23.231281,4203,0.15096544,11,0.6763193011283875,0.0042760735,0.15096544,333297,1518.177725315094,0.0
91.35,449.8787918174938,4.341436,23.228678,4215,0.14612642,12,0.6894445419311523,0.003856966,0.14612642,334365,1522.745599746704,0.0
94.675,463.8375671941279,4.568785,23.228516,4225,0.15164605,10,0.7239907383918762,0.0043613804,0.15164605,335384,1527.303971529007,0.0
91.9,452.8360577401412,4.6146755,23.230644,4236,0.164511,11,0.7382813692092896,0.0037690748,0.164511,336390,1531.8636643886566,0.0
89.95,446.99826564379464,4.6625223,23.227947,4249,0.16045675,13,0.5030403733253479,0.0039314367,0.16045675,337443,1536.4292826652527,0.0
88.1,439.8631933872378,4.679685,23.229073,4261,0.15822622,12,0.7344723343849182,0.004207133,0.15822622,338543,1540.9863348007202,0.0
86.65,434.1898239376168,4.325384,23.22772,4273,0.14905095,12,0.7922386825084686,0.0042798733,0.14905095,339578,1545.5476143360138,0.0
90.4,447.41585546606785,4.2257943,23.227049,4284,0.15137807,11,0.762732520699501,0.0043251324,0.15137807,340631,1550.0934054851532,0.0
88.325,436.8477723762534,3.7899365,23.226053,4296,0.14677304,12,0.7435626089572906,0.0039035713,0.14677304,341658,1554.8225541114807,0.0
89.225,440.16285831799496,4.3022685,23.228495,4307,0.3112087,11,0.27824628353118896,0.005171961,0.3112087,342585,1559.3399021625519,0.0
90.325,441.58404259248044,4.22202,23.227533,4317,0.15179732,10,0.7143553495407104,0.0040638596,0.15179732,343563,1563.8768713474274,0.0
87.95,431.52436536587464,4.3363624,23.225163,4328,0.14367099,11,0.6810557842254639,0.00403806,0.14367099,344537,1568.3935930728912,0.0
94.6,462.5818207083779,4.1052856,23.22143,4339,0.14401644,11,0.7121266722679138,0.003886485,0.14401644,345670,1572.920151233673,0.0
97.75,482.60044174517697,4.2355084,23.219015,4349,0.15906042,10,0.6971030235290527,0.004030005,0.15906042,346708,1577.8851990699768,0.0
97.775,484.96276519974526,4.2562704,23.21932,4361,0.19614086,12,0.7202731966972351,0.0041314913,0.19614086,347797,1582.4918127059937,0.0
95.45,479.9779080392294,4.187499,23.219233,4372,0.14311677,11,0.7264931499958038,0.0039330046,0.14311677,348753,1587.0896520614624,0.0
86.975,438.0017047436305,3.9221559,23.21995,4385,0.14055173,13,0.6404111385345459,0.0039423257,0.14055173,349776,1591.7018458843231,0.0
83.225,417.5571998779258,3.7529244,23.220213,4397,0.14173725,12,0.7666059136390686,0.003793958,0.14173725,350774,1596.465660572052,0.0
81.1,406.73072988869814,3.6435523,23.21883,4409,0.15034163,12,0.7157573103904724,0.0041271304,0.15034163,351767,1600.9366037845612,0.0
85.3,429.49321836757827,3.7216382,23.221273,4420,0.31971964,11,0.6920907199382782,0.014704566,0.31971964,352767,1605.3873908519745,0.0
87.075,437.3947989514277,3.5875678,23.220236,4431,0.16071373,11,0.8031935840845108,0.0041119657,0.16071373,353783,1609.8645527362823,0.0
88.65,446.2200907390955,3.5271778,23.2217,4443,0.16880384,12,0.65049809217453,0.004167217,0.16880384,354810,1614.7335901260376,0.0
94.825,476.89221276355784,3.840506,23.221273,4452,0.15322134,9,0.6963202059268951,0.0041418495,0.15322134,355855,1619.3549842834473,0.0
95.5,478.431729375542,3.9049633,23.219255,4462,0.15175906,10,0.7566467672586441,0.0040942933,0.15175906,356777,1624.1202731132507,0.0
94.925,472.7403839969473,3.7569644,23.219233,4474,0.15608358,12,0.7643418312072754,0.0041715545,0.15608358,357823,1628.7019312381744,0.0
93.3,459.74346931511917,3.710883,23.218687,4485,0.18195792,11,0.622410386800766,0.004238581,0.18195792,358805,1633.3123378753662,0.0
90.025,438.0597202039198,3.5524032,23.21704,4497,0.14062545,12,0.6706153452396393,0.004001864,0.14062545,359852,1637.9204292297363,0.0
87.225,426.99492180604886,3.5108185,23.219154,4509,0.14177918,12,0.6472420692443848,0.0037648855,0.14177918,360881,1642.4960989952087,0.0
88.775,434.67035395662333,3.573626,23.21857,4520,0.14987975,11,0.6204086542129517,0.003946318,0.14987975,361908,1647.0938155651093,0.0
89.95,442.8227571923445,3.5717769,23.217691,4531,0.1484795,11,0.7193350195884705,0.004098376,0.1484795,362910,1651.707534790039,0.0
90.7,447.7063331946394,3.7317111,23.2159,4542,0.15087315,11,0.7357960045337677,0.0038939049,0.15087315,363957,1656.3260474205017,0.0
89.9,437.8221831795442,3.5801673,23.213545,4555,0.17837052,13,0.6217218935489655,0.0045334008,0.17837052,365008,1660.9365577697754,0.0
86.575,429.14572485428334,3.433638,23.210714,4567,0.14249848,12,0.6854645609855652,0.0038814382,0.14249848,366060,1665.8668055534363,0.0
88.775,440.21968374772933,3.4303048,23.209784,4577,0.16140664,10,0.6752474308013916,0.0043046996,0.16140664,367095,1670.3704507350922,0.0
88.275,441.06929253120217,3.522796,23.210514,4589,0.17420581,12,0.607903391122818,0.0041562,0.17420581,368102,1674.8732471466064,0.0
89.925,449.78838039617676,3.5819297,23.207521,4601,0.14170587,12,0.7147379219532013,0.0039395858,0.14170587,369141,1679.388487815857,0.0
86.675,429.5274747683059,3.5152307,23.206038,4612,0.15230599,11,0.7908809930086136,0.004052204,0.15230599,370179,1683.8906919956207,0.0
86.65,430.5315289835602,3.392767,23.205875,4625,0.1508117,13,0.7979668527841568,0.004051336,0.1508117,371231,1688.4084384441376,0.0
89.3,441.76551096744777,3.4538376,23.205805,4636,0.7473668,11,0.19730114936828613,0.0060050515,0.7473668,372259,1692.9318497180939,0.0
89.85,444.22346279214764,3.5573285,23.204996,4647,0.1555338,11,0.5791219174861908,0.0040874276,0.1555338,373273,1698.2201495170593,0.0
89.65,442.0268189038685,3.6352544,23.201982,4659,0.14775455,12,0.679574579000473,0.003863947,0.14775455,374351,1702.7179753780365,0.0
93.75,457.98177105966323,3.782198,23.201902,4669,0.20592469,10,0.6029988825321198,0.0044089872,0.20592469,375282,1707.210927248001,0.0
91.55,448.703145543286,3.6021397,23.202147,4680,0.15616572,11,0.642163097858429,0.0044014426,0.15616572,376221,1711.7295858860016,0.0
87.725,429.68297318989516,3.2429128,23.20044,4693,0.14377563,13,0.7166221439838409,0.004095721,0.14377563,377283,1716.2441773414612,0.0
83.625,413.9344749480253,3.1729045,23.199701,4706,0.16614363,13,0.6691479384899139,0.004057279,0.16614363,378347,1720.8989262580872,0.0
82.175,410.700029967163,3.0623097,23.199442,4719,0.14816767,13,0.6681775152683258,0.0042703478,0.14816767,379410,1725.3663058280945,0.0
84.3,417.27088154183537,3.0859265,23.198244,4731,0.17505363,12,0.6415117681026459,0.004481834,0.17505363,380454,1729.8522968292236,0.0
84.25,421.1608671639369,3.1766365,23.1944,4743,0.15128216,12,0.6088840663433075,0.004187689,0.15128216,381480,1734.3598082065582,0.0
83.925,410.60636723256493,2.921676,23.197996,4756,0.16316704,13,0.625302255153656,0.0044499575,0.16316704,382548,1739.7379524707794,0.0
86.7,427.00734259294114,3.0634224,23.194986,4767,0.15933786,11,0.7562234997749329,0.00413106,0.15933786,383538,1744.350986480713,0.0
83.675,409.59927930572803,2.8125684,23.195307,4779,0.15740761,12,0.7151840031147003,0.004188631,0.15740761,384516,1749.3948395252228,0.0
87.25,433.8709776413904,2.9917126,23.195864,4790,0.15919895,11,0.7145395874977112,0.0042327335,0.15919895,385571,1753.9092988967896,0.0
87.825,435.4872373170986,3.0820656,23.195333,4802,0.1667347,12,0.6539269387722015,0.0041527855,0.1667347,386603,1758.4056611061096,0.0
88.9,441.0930514487697,3.233204,23.197348,4814,0.1523003,12,0.733189046382904,0.0039757635,0.1523003,387658,1762.8922309875488,0.0
85.6,425.63074383440954,2.928554,23.194338,4826,0.15893707,12,0.7808930426836014,0.004310037,0.15893707,388693,1767.3898718357086,0.0
87.45,433.56390646782654,2.9325714,23.194742,4838,0.16446482,12,0.681279331445694,0.004350177,0.16446482,389727,1771.9220778942108,0.0
86.125,428.0150747584127,2.7906303,23.193602,4851,0.15401351,13,0.7491885125637054,0.0040142704,0.15401351,390765,1776.404170036316,0.0
87.1,431.25613442488594,2.7726326,23.193281,4861,0.16379604,10,0.7828754633665085,0.0043759947,0.16379604,391733,1780.9032802581787,0.0
91.0,447.1499484907483,3.7082877,23.194267,4872,0.42699078,11,-0.008092403411865234,0.0057056174,0.42699078,392801,1785.3911564350128,0.0
90.425,442.83052628541327,3.5219414,23.194414,4884,0.14773926,12,0.18620353937149048,0.0043661734,0.14773926,393816,1789.8897259235382,0.0
89.45,441.61236081533207,3.4615333,23.190653,4896,0.15005386,12,0.31582874059677124,0.0038800423,0.15005386,394839,1794.389859676361,0.0
86.25,427.612529499484,2.639319,23.190939,4908,0.15440813,12,0.494120717048645,0.0039970665,0.15440813,395885,1800.075052022934,0.0
90.3,446.44702194314084,2.7436178,23.19045,4918,0.15092912,10,0.24635255336761475,0.0043036137,0.15092912,396924,1804.9619851112366,0.0
93.075,460.944963749037,3.145033,23.186522,4930,0.17088242,12,0.3827236294746399,0.0044814413,0.17088242,398048,1809.9646768569946,0.0
96.925,477.91955932341335,3.3033333,23.186346,4941,0.16787241,11,0.5920380055904388,0.004521032,0.16787241,399099,1814.4658341407776,0.0
89.55,447.803765030308,3.006472,23.187971,4954,0.15541801,13,0.610595703125,0.0042676963,0.15541801,400151,1818.977388381958,0.0
88.5,438.3263889436754,2.8623734,23.186296,4966,0.15686986,12,0.6398135125637054,0.004456624,0.15686986,401176,1823.4826140403748,0.0
