TimeElapsed,entloss,EpTrueRewMean,EpThisIter,EpLenMean,TimestepsSoFar,meankl,EpRewMean,ev_tdlam_before,EpisodesSoFar,entropy,optimgain,surrgain
1230.6131191253662,0.0,993.0184358292041,3,662.6,240248,0.010188067,42.11856,0.8180521130561829,427,3.8456037,0.075852245,0.075852245
1235.7622253894806,0.0,924.183110426617,4,605.625,241317,0.011383055,38.765938,0.3225128650665283,431,3.8245866,0.10171261,0.10171261
1240.5650534629822,0.0,856.4575802872903,4,561.85,242325,0.009065745,36.27191,0.626294732093811,435,3.7984684,0.0697687,0.0697687
1245.2038049697876,0.0,821.2149536982931,2,537.0,243084,0.009824591,34.81849,0.14866966009140015,437,3.823297,0.07342379,0.07342379
1249.90008020401,0.0,742.4332988560192,4,483.0,244221,0.009416276,31.591969,0.5325521230697632,441,3.8329084,0.07370743,0.07370743
1254.518401145935,0.0,686.7275459068117,3,442.95,245214,0.0099213505,29.485163,0.658949464559555,444,3.8233092,0.07254969,0.07254969
1259.149709224701,0.0,672.1510216319715,2,422.925,245976,0.009140986,29.24165,0.6122466325759888,446,3.8425312,0.10551073,0.10551073
1263.5177714824677,0.0,646.0715048962456,3,405.6,247048,0.009400168,28.975088,0.8598587214946747,449,3.8352416,0.07947597,0.07947597
1267.966750383377,0.0,616.9662418564152,3,387.1,247840,0.0106973965,28.566998,0.627379834651947,452,3.8161006,0.08956644,0.08956644
1271.9133186340332,0.0,577.2305223067711,3,353.55,249175,0.009131824,26.56249,0.8039349615573883,455,3.812166,0.07012322,0.07012322
1276.4357714653015,0.0,541.0356013261893,6,322.575,250359,0.009716267,24.73944,0.6108928322792053,461,3.8036578,0.08582805,0.08582805
1280.9096610546112,0.0,523.1966210721183,3,312.225,251311,0.008796633,25.03078,0.7967870682477951,464,3.7812517,0.08136728,0.08136728
1285.2857720851898,0.0,489.0462301609141,4,294.05,252421,0.010579193,25.597256,0.8172818422317505,468,3.7540593,0.09128386,0.09128386
1289.9438574314117,0.0,510.11536060864785,4,303.7,253571,0.009942906,27.394617,0.886742353439331,472,3.755333,0.14025724,0.14025724
1294.469089269638,0.0,520.475356865399,4,300.225,254624,0.009901406,28.591358,0.7678098529577255,476,3.7415528,0.081199735,0.081199735
1299.0719542503357,0.0,532.4784286417414,3,297.4,255537,0.009070801,28.174994,0.825760543346405,479,3.7382731,0.0707403,0.0707403
1303.397102355957,0.0,534.9528202299537,3,296.35,256364,0.010358781,28.62062,0.7609162777662277,482,3.7258623,0.09008893,0.09008893
1307.6414139270782,0.0,510.4890525056762,4,283.775,257327,0.009824695,28.275213,0.6702738404273987,486,3.7547526,0.07619724,0.07619724
1312.266741514206,0.0,489.59919137108864,5,270.4,258325,0.0094115045,28.295008,0.6690491139888763,491,3.7614217,0.073763356,0.073763356
1316.9595811367035,0.0,458.83441258526057,4,249.225,259144,0.010202214,28.065247,0.6335376501083374,495,3.734198,0.111696735,0.111696735
1321.467401266098,0.0,464.41015610356897,3,253.925,260012,0.009514585,29.136349,0.7280121743679047,498,3.706169,0.0954687,0.0954687
1326.1527826786041,0.0,469.84336166976556,5,252.9,261056,0.010046712,28.957478,0.6973671615123749,503,3.732843,0.07661465,0.07661465
1330.5536360740662,0.0,456.96191634587575,5,242.475,262120,0.011001917,26.558582,0.6893247067928314,508,3.716307,0.081797585,0.081797585
1335.3030734062195,0.0,440.291173126596,5,233.8,263197,0.008596638,25.727985,0.6873403787612915,513,3.716164,0.060260966,0.060260966
1339.8341031074524,0.0,397.8142400029948,6,217.25,264227,0.010130348,24.26187,0.6153180301189423,519,3.6647258,0.0723214,0.0723214
1344.4737181663513,0.0,372.3516139809542,6,204.45,265347,0.010250544,22.946463,0.23839062452316284,525,3.648163,0.070294656,0.070294656
1348.94606423378,0.0,375.3686747741899,6,204.775,266516,0.009893727,22.754246,0.7593438029289246,531,3.6297996,0.07891283,0.07891283
1353.1766724586487,0.0,381.9475782804858,5,203.825,267630,0.009729991,22.6787,0.7147397696971893,536,3.6019595,0.065232426,0.065232426
1357.6616110801697,0.0,380.802268222092,5,200.95,268674,0.009354075,22.215633,0.6490977704524994,541,3.56085,0.058183305,0.058183305
1362.1516313552856,0.0,384.6403686279946,5,203.575,269778,0.011202432,21.848837,0.4764578938484192,546,3.546241,0.066792,0.066792
1366.3745737075806,0.0,379.52123164762725,5,198.725,270797,0.010753362,21.19371,0.7621658444404602,551,3.5600054,0.08474329,0.08474329
1371.0666036605835,0.0,375.86326652893496,6,196.375,271860,0.0112407,20.091406,0.5961715877056122,557,3.5474787,0.07264806,0.07264806
1375.782700061798,0.0,386.34932917057023,4,199.8,272706,0.011756553,20.109625,0.7865033745765686,561,3.5407646,0.08201681,0.08201681
1380.6898047924042,0.0,408.4697840198413,4,208.4,273683,0.01009085,20.607235,0.6858112514019012,565,3.522707,0.06521453,0.06521453
1385.1457433700562,0.0,406.88762539060536,5,208.3,274706,0.013622867,18.975475,0.7568147480487823,570,3.507806,0.07695604,0.07695604
1389.9115855693817,0.0,403.9308045866734,6,207.275,275921,0.010383729,17.391443,0.8496105223894119,576,3.5050273,0.06328224,0.06328224
1394.4728107452393,0.0,399.5684515977588,6,203.9,277010,0.0093222745,15.8752165,0.6583769023418427,582,3.4823847,0.07004833,0.07004833
1398.8223452568054,0.0,399.77358987272515,5,201.65,278044,0.010409061,14.478449,0.86986343562603,587,3.512321,0.15177482,0.15177482
1403.0735414028168,0.0,406.2965348006351,5,204.475,279133,0.009396451,13.258328,0.8336800038814545,592,3.511872,0.08034736,0.08034736
1407.5723006725311,0.0,418.10512607398067,5,208.95,280218,0.010430332,12.620555,0.8149696439504623,597,3.535036,0.07159479,0.07159479
1412.4025700092316,0.0,419.3505733498897,4,210.375,281121,0.010680285,11.594536,0.7881239652633667,601,3.4947822,0.07250706,0.07250706
1417.3904740810394,0.0,408.35938743257566,5,207.375,282179,0.01027311,10.491318,0.6714389622211456,606,3.4913707,0.07097949,0.07097949
1422.1034007072449,0.0,409.2309838409325,5,208.125,283283,0.0099406075,9.724108,0.8495190143585205,611,3.4661257,0.088495806,0.088495806
1426.4856355190277,0.0,412.76081451450955,4,213.6,284278,0.009675277,9.415119,0.8426316827535629,615,3.42002,0.08118625,0.08118625
1430.8468782901764,0.0,422.79162261527046,4,222.7,285476,0.010479496,9.429275,0.8228420913219452,619,3.3906248,0.0793947,0.0793947
1435.492749452591,0.0,441.7883057558591,4,234.225,286571,0.010097597,9.457796,0.9149333238601685,623,3.3633125,0.08036683,0.08036683
1440.0499696731567,0.0,433.9862229120566,4,235.025,287445,0.010713083,9.030237,0.7286016941070557,627,3.3216834,0.07389344,0.07389344
1444.6249933242798,0.0,441.59637542398906,4,241.375,288579,0.010008648,9.16945,0.8902734369039536,631,3.2934272,0.08015918,0.08015918
1448.8457961082458,0.0,454.58960029211323,3,250.325,289549,0.009772653,9.396207,0.7864588350057602,634,3.2858887,0.083322495,0.083322495
1453.6610383987427,0.0,463.65948160112777,3,259.525,290599,0.010018216,9.515486,0.8758333772420883,637,3.2812214,0.07876161,0.07876161
1458.009556055069,0.0,478.05287782125777,3,270.725,291735,0.010215236,9.737889,0.8908279687166214,640,3.280083,0.08142464,0.08142464
1462.496335029602,0.0,492.9793852955847,1,287.825,292634,0.010475301,10.453501,0.25336170196533203,641,3.268808,0.079893716,0.079893716
1467.1819031238556,0.0,505.999033232263,2,305.8,293831,0.01041811,11.136034,0.6461895704269409,643,3.2276073,0.070887126,0.070887126
1471.4337871074677,0.0,524.9219320749874,1,322.9,294756,0.009795582,11.805405,0.8294685482978821,644,3.216738,0.07556769,0.07556769
1475.7806630134583,0.0,542.0555394025338,2,335.575,295602,0.010939563,12.337286,0.7984230816364288,646,3.1955643,0.07945251,0.07945251
1480.2006521224976,0.0,560.2983127979276,1,355.175,296602,0.010486798,13.105505,0.22953277826309204,647,3.1767962,0.066452906,0.066452906
1484.7239906787872,0.0,577.6476833797519,1,374.7,297602,0.010292234,13.849665,0.16118532419204712,648,3.2040102,0.068863094,0.068863094
1488.9294476509094,0.0,599.0032550015623,1,393.0,298551,0.010794599,14.614679,0.8684995472431183,649,3.2071135,0.0837128,0.0837128
1493.308931350708,0.0,611.0783881301426,1,403.125,299234,0.010381339,15.065344,0.8718252032995224,650,3.2088857,0.07548374,0.07548374
1497.6733400821686,0.0,629.4038680188662,1,422.25,300173,0.0097614415,15.851606,0.8069021701812744,651,3.275022,0.06970295,0.06970295
1502.4819979667664,0.0,641.9036740157832,2,435.2,301200,0.0101849,16.29942,0.8754248544573784,653,3.2471712,0.068413064,0.068413064
1506.9127461910248,0.0,658.4235200031899,1,452.275,302136,0.009882182,16.923956,0.8873924389481544,654,3.2483213,0.0700153,0.0700153
1511.2794952392578,0.0,678.8790243521076,1,469.9,303074,0.011360275,17.545635,0.8537552207708359,655,3.206473,0.09159992,0.09159992
1515.7189071178436,0.0,696.5896129065475,2,484.5,304172,0.010182265,18.032532,0.7509588599205017,657,3.206198,0.081905484,0.081905484
1520.133537054062,0.0,715.6391090162507,2,506.9,305752,0.010811002,18.782919,0.420868456363678,659,3.1935024,0.06526518,0.06526518
1524.8421347141266,0.0,723.2869817905715,1,514.65,306346,0.010068899,19.176226,0.46691328287124634,660,3.248953,0.08311923,0.08311923
1529.3665208816528,0.0,729.2034262635515,1,517.05,306791,0.009220778,19.198587,0.9205791354179382,661,3.2492652,0.093215644,0.093215644
1534.4974360466003,0.0,745.3095262566842,1,536.475,307791,0.010112649,20.029957,0.16837412118911743,662,3.2795107,0.06277996,0.06277996
1539.0386707782745,0.0,757.822478294342,3,546.125,308856,0.009978507,20.343786,0.8346585780382156,665,3.2800815,0.0751458,0.0751458
1543.7551002502441,0.0,776.1166424371702,2,565.975,310084,0.009287067,20.95326,0.08492624759674072,667,3.2752762,0.065436505,0.065436505
1548.4123878479004,0.0,793.2137511112943,1,584.2,311084,0.010359554,21.641483,0.11990183591842651,668,3.267362,0.058106057,0.058106057
1553.1260936260223,0.0,803.0804548395856,2,603.875,312375,0.010364251,22.329487,-0.008954644203186035,670,3.259575,0.06129109,0.06129109
1557.7179670333862,0.0,816.8020047060552,1,619.9,313375,0.010353393,22.907833,0.05968409776687622,671,3.2260458,0.052218482,0.052218482
1562.221890449524,0.0,810.8168979344819,2,621.975,314215,0.011652797,22.817362,0.6500152051448822,673,3.1765723,0.084183395,0.084183395
1566.6659708023071,0.0,828.7044061162063,1,641.65,315215,0.009422573,23.409792,0.053744375705718994,674,3.1813278,0.06157931,0.06157931
1571.268633365631,0.0,840.6937359511028,1,656.85,316215,0.009681314,23.851877,0.15317851305007935,675,3.1866384,0.05611354,0.05611354
1575.8763506412506,0.0,862.6982786940052,3,678.225,317952,0.009865938,24.37618,0.7475546896457672,678,3.1729455,0.06918277,0.06918277
1580.2120151519775,0.0,850.2858704508346,3,669.975,319433,0.01002425,23.72316,0.6884236931800842,681,3.158205,0.08035129,0.08035129
1584.6290061473846,0.0,839.5378224353487,1,659.45,320012,0.008941697,23.092108,0.15557211637496948,682,3.1789548,0.05328121,0.05328121
1589.1802232265472,0.0,836.4327239916008,2,657.3,321048,0.011130052,22.81689,0.7716000825166702,684,3.153694,0.07894574,0.07894574
1593.973573923111,0.0,854.0051786960466,1,676.675,322048,0.009691415,23.285595,0.13484108448028564,685,3.142733,0.06241112,0.06241112
1598.6886327266693,0.0,858.9342919680387,1,681.925,322879,0.009847759,23.231348,0.8605470061302185,686,3.144897,0.07895213,0.07895213
1603.2463021278381,0.0,860.3710473498728,1,681.925,323879,0.01072596,22.994465,-0.08590805530548096,687,3.1221015,0.06135711,0.06135711
1607.7929067611694,0.0,860.0782543028821,1,676.825,324675,0.010043202,22.69469,0.7714060544967651,688,3.1020207,0.11094804,0.11094804
1612.1342511177063,0.0,844.5365365516952,2,670.625,326059,0.009436948,22.048973,0.22836220264434814,690,3.1154172,0.06612943,0.06612943
1616.6490783691406,0.0,824.5982217409943,2,653.8,326806,0.010354409,21.131403,0.49207067489624023,692,3.092773,0.07532838,0.07532838
1620.9082098007202,0.0,834.9384693399076,1,665.15,327806,0.009645397,21.375988,0.13381975889205933,693,3.12545,0.05058133,0.05058133
1625.1926794052124,0.0,835.0104404697544,1,659.525,328517,0.00915759,20.982065,0.4758386015892029,694,3.0974329,0.082540095,0.082540095
1629.5871090888977,0.0,831.1646212921944,1,661.075,329517,0.009487257,20.790993,-0.18193113803863525,695,3.114228,0.06491314,0.06491314
1633.8652226924896,0.0,825.3578741305988,1,663.1,330517,0.010222648,20.633722,0.120372474193573,696,3.1556726,0.06399748,0.06399748
1638.5803933143616,0.0,847.5749494897925,1,683.625,331517,0.009388967,21.120922,0.11048626899719238,697,3.1391506,0.062474634,0.062474634
1643.0232043266296,0.0,848.1198599389393,1,683.625,332517,0.008931829,20.836521,0.3290405869483948,698,3.127289,0.07258724,0.07258724
1647.5143089294434,0.0,848.7000154694575,1,678.4,332888,0.011456122,20.623753,0.08604532480239868,699,3.1664143,0.09463793,0.09463793
1651.9767408370972,0.0,808.7253753445876,4,648.2,333949,0.010842895,19.11417,0.3811863660812378,703,3.1727903,0.07338256,0.07338256
1656.7182281017303,0.0,810.779506347443,1,659.7,334949,0.009626865,19.359024,0.383513867855072,704,3.2025828,0.057450123,0.057450123
