entropy,meankl,entloss,TimestepsSoFar,EpLenMean,surrgain,TimeElapsed,EpTrueRewMean,ev_tdlam_before,EpRewMean,EpThisIter,EpisodesSoFar,optimgain
8.516168,0.0073352354,0.0,1021,21.975,0.062949486,4.5689697265625,0.2581418753290208,0.3620074987411499,15.050321,46,46,0.062949486
8.49261,0.0073808506,0.0,2047,32.45,0.0679591,8.52099347114563,2.2333696288783136,0.5490380525588989,27.318207,27,73,0.0679591
8.439895,0.007248133,0.0,3083,43.1,0.059297085,12.37225604057312,1.9884911695147482,0.6625947952270508,37.069786,21,94,0.059297085
8.4177685,0.0065757283,0.0,4077,54.225,0.06268712,16.274308919906616,7.3480624430667945,0.5795409679412842,45.319023,15,109,0.06268712
8.384397,0.006349476,0.0,5178,67.3,0.06750857,20.205326318740845,11.826644461698566,0.6986173391342163,53.754066,12,121,0.06750857
8.384576,0.0069541987,0.0,6173,80.825,0.0659511,24.19673180580139,16.001113919114655,0.8948449864983559,63.104454,9,130,0.0659511
8.366836,0.006905201,0.0,7153,95.175,0.060160857,27.921730041503906,16.619097495330188,0.8155142068862915,72.41851,9,139,0.060160857
8.349063,0.00687531,0.0,8252,105.0,0.062152013,31.97461438179016,17.51517084943317,0.8926908075809479,77.99935,9,148,0.062152013
8.264156,0.006330248,0.0,9239,115.275,0.053363122,36.029322147369385,24.272026780421534,0.8953192457556725,84.38418,7,155,0.053363122
8.253404,0.007080634,0.0,10334,128.9,0.056866407,40.08671545982361,54.8982474016248,0.8946773111820221,93.29888,6,161,0.056866407
8.2019005,0.0072766505,0.0,11388,139.025,0.060807817,44.15236258506775,75.67647188114759,0.9267704039812088,100.013855,6,167,0.060807817
8.213804,0.006833519,0.0,12373,150.85,0.06038756,48.21219325065613,98.21632819038457,0.9127436429262161,107.41335,5,172,0.06038756
8.211481,0.006243973,0.0,13317,156.425,0.061085954,52.286200523376465,123.13014466178151,0.9293387904763222,110.4327,5,177,0.061085954
8.17358,0.0066778124,0.0,14327,171.4,0.06371781,56.35730504989624,147.53141336454155,0.8956412300467491,119.39744,5,182,0.06371781
8.132756,0.006296379,0.0,15267,180.4,0.062461704,60.42566680908203,159.56683164439647,0.9287480637431145,123.64199,4,186,0.062461704
8.09784,0.006160746,0.0,16310,191.2,0.06813067,64.50422620773315,183.32662343120705,0.9253632500767708,129.65993,4,190,0.06813067
8.108628,0.0065655336,0.0,17014,201.95,0.060736176,68.59386873245239,207.5532105953542,0.9350476041436195,136.39513,3,193,0.060736176
8.053758,0.0061248057,0.0,18421,215.9,0.07102622,72.68036675453186,227.0556290871657,0.9483202546834946,142.83427,4,197,0.07102622
8.028519,0.006753615,0.0,19197,228.125,0.059357956,76.76194620132446,233.8088197847669,0.8743514865636826,149.15349,2,199,0.059357956
7.9917026,0.0061626122,0.0,19922,239.7,0.07623754,80.85022807121277,251.67934189611668,0.9191604778170586,155.53885,2,201,0.07623754
7.986985,0.0066011003,0.0,20670,252.85,0.06261338,84.92592906951904,262.7967629881091,0.8669091910123825,162.31653,1,202,0.06261338
7.9603734,0.0058198315,0.0,21222,255.025,0.061875373,89.00774765014648,267.3402517470621,0.9203555658459663,162.00296,3,205,0.061875373
7.952575,0.0062439125,0.0,22003,265.375,0.13314755,93.09593200683594,280.25482462961537,0.8727251291275024,166.76553,2,207,0.13314755
7.9093056,0.005884379,0.0,23003,284.675,0.08355127,97.19094777107239,303.385106495807,0.7650712132453918,177.05241,1,208,0.08355127
7.885056,0.006857381,0.0,24003,305.425,0.044165023,101.28063368797302,322.55523697666297,-0.005421280860900879,187.91135,1,209,0.044165023
7.8835306,0.00759002,0.0,25444,326.775,0.068907276,105.35687327384949,353.4115378757925,0.9539850130677223,198.46333,3,212,0.068907276
7.840682,0.006760154,0.0,26124,340.525,0.06989898,109.43498420715332,367.0848960572321,0.8207134753465652,205.64676,1,213,0.06989898
7.883487,0.0077357898,0.0,27124,362.675,0.036715385,113.52112770080566,385.2313095120826,-0.03348422050476074,216.46521,1,214,0.036715385
7.8582163,0.008285742,0.0,28124,383.775,0.038036104,117.60948872566223,402.5235636799033,-0.00416111946105957,226.69087,1,215,0.038036104
7.8426366,0.007586252,0.0,29124,399.325,0.06331216,121.69461512565613,421.86788641456815,-0.011052370071411133,232.88608,1,216,0.06331216
7.830384,0.0073640537,0.0,30124,420.175,0.051082935,125.78794956207275,437.93704085157367,-0.14357614517211914,242.18091,1,217,0.051082935
7.836719,0.00712044,0.0,31124,440.0,0.050547034,129.87437081336975,453.6306542615421,0.010972738265991211,250.38118,1,218,0.050547034
7.858643,0.007362157,0.0,32124,457.05,0.059430026,133.9650650024414,474.7802083097419,0.01921546459197998,257.06516,1,219,0.059430026
7.8238497,0.008015862,0.0,33253,477.175,0.050521836,138.06102108955383,490.2417743720016,0.7083542346954346,264.75278,2,221,0.050521836
7.828549,0.0082320385,0.0,34253,498.15,0.04088763,142.1597511768341,505.48244186341935,-0.02449500560760498,273.55576,1,222,0.04088763
7.8381963,0.007244045,0.0,35253,518.475,0.04551083,146.25914335250854,521.7886338949929,-0.02085268497467041,281.9315,1,223,0.04551083
7.8513665,0.008728428,0.0,36253,534.675,0.062450714,150.35200381278992,537.9699475289847,0.0005502700805664062,287.72498,1,224,0.062450714
7.854321,0.0073540974,0.0,37253,554.125,0.05589267,154.44733929634094,562.1881841485847,0.067715585231781,295.5014,1,225,0.05589267
7.8533807,0.00717721,0.0,38793,580.65,0.056131862,158.54647040367126,601.0542273410222,0.782920241355896,305.88925,3,228,0.056131862
7.8489256,0.007883197,0.0,39793,599.325,0.0514649,162.63854026794434,617.3213274473668,-0.005692124366760254,312.34268,1,229,0.0514649
7.858642,0.0069069676,0.0,40793,612.075,0.06883938,166.74147057533264,629.4140360070378,0.60282763838768,315.325,1,230,0.06883938
7.833115,0.0076497938,0.0,42219,630.125,0.050788857,170.8299160003662,649.7025500321024,0.7962120622396469,319.94708,3,233,0.050788857
7.8633995,0.006928436,0.0,43219,641.65,0.05221365,174.92595767974854,657.6171277005649,0.04477161169052124,321.59937,1,234,0.05221365
7.8173337,0.0073777474,0.0,44219,659.975,0.04188829,179.0247824192047,673.7760010960845,-0.0013718605041503906,327.30768,1,235,0.04188829
7.848496,0.0075378926,0.0,45219,673.85,0.046999928,183.1257860660553,686.5094197384584,-0.0073490142822265625,330.26758,1,236,0.046999928
7.8740816,0.0075870277,0.0,46219,694.95,0.047446102,187.2196569442749,712.6707099355901,-0.0008308887481689453,338.1922,1,237,0.047446102
7.8465457,0.007491499,0.0,47219,714.0,0.05379813,191.31748962402344,736.1595216580004,-0.003481626510620117,344.60724,1,238,0.05379813
7.8537636,0.007332757,0.0,48219,725.55,0.049232714,195.41042280197144,745.6559182137298,0.00830376148223877,345.90573,1,239,0.049232714
7.8602147,0.006555968,0.0,49219,742.45,0.057898942,199.5040693283081,760.7638298950293,-0.04378712177276611,350.46295,1,240,0.057898942
7.883359,0.006191206,0.0,51219,763.725,0.0580805,203.60203313827515,783.1538385010632,0.0074523091316223145,352.07965,2,242,0.0580805
7.8751836,0.006041228,0.0,52219,784.8,0.0603358,207.69434785842896,802.3778501269933,-0.025884151458740234,359.24945,1,243,0.0603358
7.8822026,0.007657189,0.0,53219,804.15,0.07287403,211.79624199867249,820.2372114159749,-0.02044498920440674,365.01376,1,244,0.07287403
7.8569307,0.009502603,0.0,54219,824.925,0.042306267,215.8981330394745,845.0063703055603,-0.0006552934646606445,372.34967,1,245,0.042306267
7.8515596,0.006944092,0.0,54802,824.625,0.07397638,219.99234247207642,836.0943757135199,0.8144283592700958,368.63464,1,246,0.07397638
7.8775597,0.00627982,0.0,55802,844.975,0.048510473,224.0879876613617,853.9992376088157,-0.01972365379333496,374.8169,1,247,0.048510473
7.8738894,0.00793738,0.0,56802,844.975,0.056162097,228.18153524398804,853.0728934895411,0.006793797016143799,369.74356,1,248,0.056162097
7.8656645,0.0069294297,0.0,57802,844.975,0.06420727,232.27699899673462,854.103469949675,0.01629328727722168,365.01053,1,249,0.06420727
7.8784914,0.008024737,0.0,58802,854.175,0.062952705,236.3788707256317,857.9274858550596,0.013123750686645508,364.2661,1,250,0.062952705
7.898739,0.0076449527,0.0,59802,873.575,0.05251778,240.46574330329895,875.1931065228093,0.008310139179229736,369.8542,1,251,0.05251778
7.8902597,0.007740898,0.0,60802,883.95,0.06506301,244.55297708511353,880.7160455679359,-0.001088261604309082,369.70978,1,252,0.06506301
7.9083405,0.0074303155,0.0,61802,891.95,0.054303348,248.64982414245605,886.8210997646929,0.041435301303863525,368.8576,1,253,0.054303348
7.8990517,0.0077927345,0.0,62963,870.975,0.07030762,252.73657703399658,866.8562647456583,0.5649208426475525,352.50458,2,255,0.07030762
7.8906126,0.0072458615,0.0,63963,870.975,0.05678639,256.8170096874237,869.3892268511314,0.05911862850189209,348.04474,1,256,0.05678639
7.914077,0.0063015325,0.0,64963,870.975,0.044592142,260.9027740955353,871.0155577319138,0.04830622673034668,343.70636,1,257,0.044592142
7.9249845,0.008533826,0.0,65963,870.975,0.055234224,264.99494314193726,873.9408158154143,0.06346666812896729,340.19547,1,258,0.055234224
7.929386,0.0061041713,0.0,66963,870.975,0.055944446,269.0835921764374,875.3214564554116,0.01941823959350586,336.37708,1,259,0.055944446
7.8960714,0.0077681565,0.0,67963,870.975,0.06986464,273.1634659767151,883.2368315670361,0.8344414979219437,333.38922,1,260,0.06986464
7.898575,0.00695173,0.0,68963,892.75,0.056717813,277.24363827705383,908.0743959770674,0.025312185287475586,339.53644,1,261,0.056717813
7.882371,0.0074095465,0.0,70227,874.35,0.06971849,281.32361030578613,898.4988243565986,0.5825224220752716,326.94385,2,263,0.06971849
7.854172,0.0072656414,0.0,71227,874.35,0.063391946,285.4266424179077,897.561862246004,0.005791008472442627,322.43942,1,264,0.063391946
7.8551064,0.00699899,0.0,71774,863.025,0.07162911,289.5207612514496,890.0211830020831,0.8952403515577316,315.69556,1,265,0.07162911
7.8635106,0.008525525,0.0,72054,845.025,0.0842794,293.6095871925354,867.2958029545271,0.9348220452666283,306.07812,1,266,0.0842794
7.8745737,0.0066635944,0.0,73054,862.9,0.07468443,297.69725465774536,881.8729796156064,0.09415215253829956,309.55753,1,267,0.07468443
7.890561,0.0082500465,0.0,74054,881.525,0.060602978,301.78549122810364,902.6945616845462,-0.032082438468933105,313.54468,1,268,0.060602978
7.891919,0.007934658,0.0,75219,860.65,0.072069965,305.87317276000977,879.1432683754156,0.5871269106864929,299.58884,2,270,0.072069965
7.8817606,0.007689475,0.0,76219,860.65,0.06128909,309.9577639102936,879.3563133653736,-0.04462134838104248,295.39728,1,271,0.06128909
7.885009,0.0067547336,0.0,77219,880.25,0.055386744,314.0496006011963,897.2857056466485,-0.046896934509277344,299.15057,1,272,0.055386744
7.884262,0.0063199494,0.0,78219,900.0,0.06508321,318.1350636482239,913.8748695999438,0.034753620624542236,303.04636,1,273,0.06508321
7.8758426,0.0077769617,0.0,79219,900.0,0.08584963,322.21881890296936,913.9805484643679,0.17933589220046997,299.5441,1,274,0.08584963
7.8504643,0.007006888,0.0,80219,900.0,0.07292012,326.3000934123993,915.6314228883923,-0.16092002391815186,296.10654,1,275,0.07292012
7.837769,0.0063259117,0.0,81219,900.0,0.05701846,330.3884139060974,914.4661375474167,0.03598755598068237,292.01306,1,276,0.05701846
7.838575,0.0067320135,0.0,82305,877.15,0.064827286,334.4863061904907,889.6535439244377,0.22331655025482178,278.97937,2,278,0.064827286
7.839126,0.007712347,0.0,83305,877.15,0.057583928,338.5770275592804,890.672707640703,0.01055365800857544,275.6579,1,279,0.057583928
7.8290443,0.006859718,0.0,84305,877.15,0.06586905,342.6753671169281,892.1223686683201,0.008681416511535645,272.4477,1,280,0.06586905
7.8218994,0.007501354,0.0,85305,877.15,0.05817937,346.77600026130676,889.1072958600319,0.07638239860534668,268.65143,1,281,0.05817937
7.80293,0.0072375108,0.0,86305,877.15,0.052372288,350.86551666259766,891.9138646213778,0.022193551063537598,265.49338,1,282,0.052372288
7.816772,0.006987449,0.0,87305,877.15,0.08930907,354.96932649612427,895.1867109167499,-0.19727706909179688,262.40292,1,283,0.08930907
7.8356967,0.008229632,0.0,88305,877.15,0.062005416,359.0592224597931,895.8970232308953,0.15366554260253906,258.70074,1,284,0.062005416
7.840145,0.0078418525,0.0,89305,877.15,0.0643685,363.1342957019806,895.7104170792314,0.02001291513442993,254.60458,1,285,0.0643685
7.8475957,0.007619188,0.0,90305,887.575,0.06277965,367.219633102417,915.8469555100015,0.04283696413040161,255.55728,1,286,0.06277965
7.84845,0.007826243,0.0,92077,856.875,0.10744797,371.3190748691559,888.3350728998212,0.5990038216114044,239.7875,3,289,0.10744797
7.8972163,0.006890974,0.0,93077,856.875,0.052642874,375.4135572910309,891.4228911825961,0.04696500301361084,236.38632,1,290,0.052642874
7.893009,0.0077714464,0.0,94077,856.875,0.0803369,379.5192630290985,896.6157619731664,0.06619846820831299,233.26428,1,291,0.0803369
7.8828115,0.008129289,0.0,95077,856.875,0.061157994,383.6243140697479,899.6181354982816,-0.06196761131286621,229.49126,1,292,0.061157994
7.896558,0.0073924456,0.0,96077,856.875,0.056333184,387.77591848373413,902.766615207649,-0.05921173095703125,225.66208,1,293,0.056333184
7.923782,0.008280553,0.0,97409,861.15,0.094997585,391.91823554039,922.0870934036968,0.5859915316104889,225.30537,2,295,0.094997585
7.916259,0.0080217775,0.0,98903,848.5,0.06558296,396.07907915115356,917.576638977014,0.40628278255462646,216.97067,2,297,0.06558296
7.922104,0.007514426,0.0,99285,833.05,0.166101,400.22852516174316,906.5138783195662,0.6966333985328674,211.93892,1,298,0.166101
7.9341435,0.0082202535,0.0,100285,833.05,0.06172198,404.3732409477234,910.0971064871057,0.02967160940170288,208.2747,1,299,0.06172198
7.9198613,0.007082679,0.0,101285,833.05,0.08515619,408.503014087677,907.70619343295,-0.20280492305755615,204.34721,1,300,0.08515619
7.924881,0.008385975,0.0,102151,829.7,0.11169006,412.9526057243347,910.5335656691152,-0.03567957878112793,202.23866,1,301,0.11169006
7.928341,0.0077553503,0.0,103151,829.7,0.06832327,417.0808925628662,912.592325045458,-0.178658127784729,199.23343,1,302,0.06832327
7.9447017,0.0067977677,0.0,103867,841.0,0.19598702,421.2067160606384,927.3767616173842,0.13067889213562012,201.9132,1,303,0.19598702
7.9234653,0.007181757,0.0,104705,836.95,0.07909259,425.3249423503876,928.9901958820371,0.6762581169605255,199.20467,1,304,0.07909259
7.9002066,0.0069973916,0.0,105975,848.025,0.08798109,429.45257019996643,939.7754568207907,0.36520057916641235,199.10184,2,306,0.08798109
7.9008794,0.007373467,0.0,107172,827.95,0.08465991,433.57368993759155,917.4235108546549,0.2442900538444519,191.25533,2,308,0.08465991
7.907409,0.008326447,0.0,108172,827.95,0.06933464,437.70193123817444,920.6586117619287,0.16582268476486206,189.15752,1,309,0.06933464
7.9053497,0.0075062495,0.0,108779,814.0,0.123868,441.8331866264343,916.6733940966033,0.7078098058700562,186.78777,2,311,0.123868
7.9196653,0.0071332157,0.0,110166,798.675,0.08913031,445.9651093482971,909.2784706753484,0.3560967445373535,181.10417,2,313,0.08913031
7.931381,0.0072045047,0.0,111166,798.675,0.078581184,450.0933451652527,912.9404433267661,0.11306005716323853,178.7396,1,314,0.078581184
7.931698,0.008073683,0.0,111925,792.65,0.10078216,454.2154538631439,909.6653546389741,0.9008534252643585,176.00946,1,315,0.10078216
7.9341435,0.0077432543,0.0,112925,792.65,0.0640157,458.352117061615,915.4188163594021,0.15037888288497925,174.60056,1,316,0.0640157
7.936097,0.0067833206,0.0,113206,774.675,0.09960535,462.4891860485077,891.8905034970843,0.2568169832229614,169.25746,1,317,0.09960535
7.924197,0.008150515,0.0,114206,797.525,0.06466015,466.6320848464966,919.0937006097083,0.15551531314849854,172.71562,1,318,0.06466015
7.91759,0.007846778,0.0,115740,760.875,0.11616773,470.7668626308441,887.520598881361,0.8676189184188843,162.3376,3,321,0.11616773
7.9156003,0.00747413,0.0,116501,754.9,0.09691398,474.91767740249634,884.9332969393214,0.8596052378416061,159.95212,1,322,0.09691398
7.9199977,0.009730948,0.0,117526,730.525,0.08404401,479.0649938583374,859.9870018802496,0.386648952960968,152.18697,2,324,0.08404401
7.915149,0.0070913546,0.0,118373,726.7,0.08887144,483.20722794532776,853.4979268901458,0.6885999441146851,149.38892,1,325,0.08887144
7.9054103,0.007954688,0.0,118968,691.575,0.10369838,487.35210704803467,817.8902974654827,0.46385329961776733,142.00362,2,327,0.10369838
7.912552,0.007771102,0.0,119357,685.4,0.13808395,491.4975209236145,813.3709092275221,0.35889947414398193,139.91547,1,328,0.13808395
7.900754,0.007766966,0.0,119697,690.5,0.10133307,495.643404006958,828.1350397243198,0.8417802602052689,141.72256,1,329,0.10133307
7.898362,0.0076034507,0.0,120572,637.375,0.09124995,499.79842925071716,773.3847950945083,0.8004332184791565,131.50156,3,332,0.09124995
7.895644,0.00789319,0.0,121551,636.85,0.11836787,503.9285774230957,779.582706990099,-0.8717155456542969,133.01743,1,333,0.11836787
7.892929,0.0069283145,0.0,121976,614.175,0.085282475,508.07552886009216,749.0025085675779,0.7936154007911682,126.40159,2,335,0.085282475
7.89429,0.008261448,0.0,123281,574.9,0.10367555,512.2100656032562,699.5613873165751,0.7342140078544617,118.706985,4,339,0.10367555
7.8870854,0.007556279,0.0,124074,569.725,0.08743346,516.3473057746887,698.1917432598041,0.5819600522518158,117.462875,1,340,0.08743346
7.880872,0.008021232,0.0,124712,539.025,0.10078747,520.4990696907043,669.870610360335,0.47023338079452515,112.93396,2,342,0.10078747
7.8823094,0.008073149,0.0,126419,511.1,0.08815783,524.6196820735931,647.4324945372557,0.4144532084465027,105.31123,4,346,0.08815783
7.8772464,0.008219892,0.0,127389,480.425,0.075214215,528.7655503749847,615.8144286798622,0.42326533794403076,99.14884,3,349,0.075214215
7.89227,0.008949526,0.0,129089,482.75,0.09128405,532.9099502563477,619.6221352904676,0.451540470123291,97.99919,3,352,0.09128405
7.869736,0.008083522,0.0,130089,498.075,0.072820604,537.0223069190979,636.3555059528317,-0.006141185760498047,98.17177,1,353,0.072820604
7.8446164,0.008224872,0.0,131012,452.175,0.10438957,541.1477756500244,597.9351179459208,0.7505316585302353,92.40334,3,356,0.10438957
7.844845,0.007952981,0.0,132012,470.15,0.12639907,545.2703714370728,617.280842054347,0.4209632873535156,93.61906,1,357,0.12639907
7.857559,0.008058947,0.0,132630,460.6,0.1144629,549.3948283195496,611.4535379299205,0.4295542240142822,92.24287,1,358,0.1144629
7.8659067,0.008693041,0.0,133717,456.975,0.10644081,553.5366694927216,605.6769456067747,0.6819763481616974,89.250244,2,360,0.10644081
7.860168,0.008726522,0.0,134708,455.175,0.09946676,557.6600375175476,617.7026058742291,0.7118505537509918,89.59683,2,362,0.09946676
7.852722,0.008015656,0.0,135782,435.225,0.08810314,561.7837409973145,604.0728365355741,0.5461415350437164,87.64937,3,365,0.08810314
7.858945,0.008693205,0.0,136462,442.625,0.15547888,565.9189031124115,618.2226275305422,0.6556793451309204,88.79509,1,366,0.15547888
7.8927574,0.009204874,0.0,137513,453.9,0.12459326,570.0268528461456,644.8067752636005,0.2412494421005249,94.03671,2,368,0.12459326
7.86829,0.008544562,0.0,138978,475.4,0.08849128,574.1439039707184,674.9045743070352,0.578775018453598,97.54883,2,370,0.08849128
7.8358192,0.008412004,0.0,139382,479.575,0.09187733,578.2605347633362,685.590875180939,0.38775062561035156,99.40312,1,371,0.09187733
7.8273325,0.008732237,0.0,140350,469.975,0.11065675,582.3793959617615,678.3463283157937,0.6604361236095428,96.43566,2,373,0.11065675
7.8145266,0.008864548,0.0,141310,459.875,0.103566825,586.4950661659241,671.6347268051993,0.41603344678878784,94.7991,4,377,0.103566825
7.827819,0.00836033,0.0,142232,473.775,0.14397974,590.6071281433105,691.4916264187044,0.48223376274108887,95.13377,2,379,0.14397974
7.8234854,0.00854161,0.0,143432,437.275,0.10734057,594.7171759605408,649.2658272561696,0.6249939799308777,88.73759,5,384,0.10734057
7.821171,0.009339701,0.0,144601,454.55,0.12382448,598.8252902030945,661.6534741235134,0.5521816611289978,88.99664,2,386,0.12382448
7.8263397,0.008926528,0.0,145737,433.7,0.09691906,602.9361357688904,650.3148331997057,0.5443576276302338,85.99573,4,390,0.09691906
7.808851,0.008740362,0.0,146547,411.45,0.10575655,607.0412547588348,624.5165040162659,0.6049452722072601,82.458855,3,393,0.10575655
7.823868,0.008689638,0.0,147538,388.15,0.089360714,611.1521806716919,594.5238585434552,0.6327101290225983,77.41145,4,397,0.089360714
7.8433714,0.008302474,0.0,148998,363.975,0.10013054,615.3226139545441,575.0332667758764,0.3880015015602112,75.232544,4,401,0.10013054
7.8763437,0.008330626,0.0,150228,366.075,0.09514109,619.5856249332428,577.2443707042027,0.5516061186790466,74.691475,3,404,0.09514109
7.872987,0.008039006,0.0,150965,338.875,0.11707851,623.8475091457367,533.868631413129,0.4461177587509155,67.2956,3,407,0.11707851
7.8844028,0.007873538,0.0,152023,326.125,0.12172158,628.1135296821594,508.5035059386211,0.5957290828227997,62.3615,3,410,0.12172158
7.8909793,0.007984488,0.0,153030,317.0,0.09596811,632.4311728477478,497.9263524818583,0.6830169856548309,59.730743,3,413,0.09596811
7.892884,0.007942915,0.0,154349,333.45,0.13853979,636.7739923000336,530.8649783358244,-0.057070374488830566,66.19451,3,416,0.13853979
7.91243,0.007800676,0.0,155489,331.425,0.09936628,641.0876398086548,532.7569360082382,0.6027780473232269,65.97147,3,419,0.09936628
7.968563,0.008433457,0.0,156533,333.125,0.101511106,645.3564460277557,540.4747940448582,0.6755569577217102,66.86741,4,423,0.101511106
7.954482,0.009595403,0.0,157293,317.3,0.11244629,649.6238358020782,530.6744378322737,0.6866297125816345,66.19056,3,426,0.11244629
7.9400606,0.009198146,0.0,158404,316.675,0.09815018,653.9045007228851,528.8655726495128,0.48731452226638794,65.92601,4,430,0.09815018
7.9386606,0.009196797,0.0,159471,323.1,0.11799987,658.2279486656189,533.9375114565777,0.7047325372695923,66.51172,3,433,0.11799987
7.961623,0.008939706,0.0,160607,332.175,0.103079006,662.6208312511444,542.4804912800012,0.6483845412731171,69.800476,3,436,0.103079006
7.9218755,0.008587984,0.0,161714,330.725,0.09883647,666.9464061260223,539.6967107116809,0.7959192097187042,71.565384,3,439,0.09883647
7.942578,0.008815544,0.0,162647,310.475,0.10471718,671.1271755695343,509.73088598331685,0.7650276124477386,68.37462,5,444,0.10471718
7.947278,0.009067029,0.0,163531,318.175,0.11373111,675.2840497493744,501.647275082074,0.8178864121437073,64.48442,2,446,0.11373111
7.9796295,0.008845745,0.0,164386,317.85,0.13953927,679.4441013336182,491.5853487129896,0.8378940969705582,64.30955,3,449,0.13953927
7.988891,0.008958649,0.0,165511,312.025,0.1029301,683.6249334812164,465.030857402292,0.6377173066139221,60.198814,4,453,0.1029301
7.9833975,0.00903991,0.0,166954,291.55,0.10778366,687.8734498023987,430.7848634300728,0.503681093454361,54.40935,5,458,0.10778366
7.9545937,0.008439822,0.0,168055,301.725,0.10281365,692.2369558811188,449.6361598344523,0.7657688558101654,57.609642,3,461,0.10281365
7.9312286,0.008042585,0.0,169086,313.825,0.102879874,696.5549414157867,456.1199198057333,0.7084941267967224,56.212177,2,463,0.102879874
7.9079623,0.009231247,0.0,169942,323.325,0.11677385,700.7118706703186,476.61601405649105,0.6487109065055847,60.396324,2,465,0.11677385
7.8890533,0.009046558,0.0,170723,314.15,0.108319625,704.8807997703552,451.4608073430569,0.7729616761207581,59.13929,4,469,0.108319625
7.8945885,0.00972729,0.0,171805,313.65,0.13413736,709.0473942756653,453.5416929287063,0.8197618424892426,59.74237,3,472,0.13413736
7.8646207,0.009257447,0.0,173338,307.625,0.0929112,713.2066352367401,452.94269376780176,0.7539017498493195,58.271812,5,477,0.0929112
7.8603973,0.009281712,0.0,174288,310.375,0.09343889,717.3696568012238,468.23967171728555,0.6412895023822784,59.905983,3,480,0.09343889
7.85347,0.008768603,0.0,175280,321.3,0.12100171,721.5482518672943,498.96917241160463,0.7020001709461212,66.4035,3,483,0.12100171
7.8406987,0.00899912,0.0,176303,308.8,0.11591895,725.7103061676025,507.11801775552874,0.7063196301460266,69.90552,4,487,0.11591895
7.8245244,0.009382797,0.0,177094,317.7,0.0941692,729.8757727146149,543.4554335322925,0.7972637265920639,73.93878,2,489,0.0941692
7.806137,0.00835349,0.0,178209,323.225,0.102260135,734.0259528160095,565.9887175746155,0.7999473065137863,75.49451,3,492,0.102260135
7.7942967,0.009158639,0.0,179000,321.125,0.10875696,738.175098657608,590.9864340042097,0.5803599953651428,79.65752,2,494,0.10875696
7.756413,0.009337164,0.0,180093,328.475,0.09331419,742.3199186325073,615.6232757040686,0.7633635997772217,82.8256,4,498,0.09331419
7.7353673,0.008623751,0.0,181117,300.775,0.10016134,746.4800791740417,587.7709798033368,0.7709496319293976,77.885895,5,503,0.10016134
7.7630577,0.009269088,0.0,182301,294.2,0.087851085,750.7164807319641,606.6473324307758,0.6972561776638031,76.07662,5,508,0.087851085
7.7066045,0.009825692,0.0,183610,295.125,0.09424505,754.9832899570465,622.5538348622798,0.7574309706687927,73.47659,4,512,0.09424505
7.6920314,0.009891441,0.0,184785,292.225,0.10327625,759.2509779930115,650.7403343069049,0.8083806931972504,80.187584,4,516,0.10327625
7.706478,0.009626841,0.0,185555,291.025,0.098210454,763.5180556774139,652.0215505105067,0.8643517345190048,78.58254,3,519,0.098210454
7.673161,0.009100026,0.0,186631,283.775,0.1019942,767.7794892787933,645.3834305500284,0.8062521815299988,75.02447,4,523,0.1019942
7.682499,0.009119147,0.0,187583,282.0,0.0892091,772.0241649150848,649.4708323968456,0.8478989005088806,73.266655,4,527,0.0892091
7.6701016,0.008660639,0.0,188524,257.875,0.09310891,776.2702655792236,612.9946671929968,0.8261099308729172,71.41862,5,532,0.09310891
7.6968837,0.009436039,0.0,189367,244.625,0.096191764,780.5294599533081,589.3484747688497,0.9106752499938011,70.0374,4,536,0.096191764
7.6844487,0.009372464,0.0,190293,241.45,0.08358341,784.7940876483917,581.9876671948657,0.7851688712835312,69.26597,5,541,0.08358341
7.64716,0.00921754,0.0,191342,248.775,0.10044256,789.0456433296204,610.0811639747817,0.8893897235393524,74.19313,3,544,0.10044256
7.652103,0.009093561,0.0,192420,260.375,0.10903986,793.3168821334839,638.1789825508984,0.7804324775934219,80.48647,3,547,0.10903986
7.6276865,0.009727737,0.0,193134,257.425,0.20711413,797.5906422138214,641.8035130295978,0.7329388856887817,85.70966,2,549,0.20711413
7.6723757,0.008492952,0.0,194091,253.575,0.09753105,801.8506901264191,634.9429076949035,0.7801673263311386,86.67036,4,553,0.09753105
7.668563,0.009245617,0.0,195238,249.8,0.10295563,806.127566576004,625.1241219017293,0.7917235046625137,85.12827,5,558,0.10295563
7.6975827,0.0088721365,0.0,196178,249.575,0.09492898,810.387353181839,631.5217360031793,0.6875804364681244,87.609474,3,561,0.09492898
7.696408,0.008633449,0.0,196768,253.425,0.118419096,814.6310365200043,640.686329858381,0.8602375239133835,87.278046,2,563,0.118419096
7.6949944,0.009638449,0.0,197848,256.625,0.09142986,818.8832681179047,647.5330742252185,0.9005988463759422,88.37826,4,567,0.09142986
7.6977057,0.009525957,0.0,199020,267.675,0.11110371,823.1344385147095,667.9995187363453,0.8764592260122299,89.844444,4,571,0.11110371
7.719723,0.009689556,0.0,200043,271.25,0.096628435,827.3910479545593,669.2629326048952,0.8182143419981003,87.987144,4,575,0.096628435
7.671627,0.008944845,0.0,200782,279.775,0.09424888,831.9710369110107,682.4213751038878,0.5906321108341217,89.2216,2,577,0.09424888
7.6926913,0.009595277,0.0,201794,287.525,0.0898291,836.2026083469391,707.0120271071962,0.7063722014427185,90.67843,4,581,0.0898291
