#{"t_start": 1521290839.0518806, "env_id": "Walker2d-v2"}
r,l,t
-5.99686,86,19.116398
9.054285,29,19.150651
4.669548,54,19.213032
-8.335628,22,19.239592
91.03986,145,19.405304
25.676617,80,19.49625
8.278202,80,19.588163
22.426038,61,19.823462
3.319458,70,19.904542
2.819566,52,19.964562
12.561056,77,20.054226
9.38704,27,20.085686
19.554016,82,20.180409
18.330275,67,20.258398
6.446258,55,20.321732
8.994143,33,20.360191
17.805227,33,20.398622
-5.332034,70,20.479124
180.626529,124,20.620057
-17.665346,60,20.689245
-2.096353,35,20.730024
-6.817853,31,20.766068
32.586076,80,20.858723
-25.491999,86,20.957976
-4.45223,56,21.18788
-6.76798,45,21.239527
5.656254,34,21.27931
22.273765,65,21.355618
-6.765425,21,21.380515
30.31477,150,21.55301
43.53942,96,21.664965
21.467908,85,21.762177
11.971957,69,21.841794
-1.515912,63,21.914382
24.185163,58,21.982315
-26.8891,104,22.073481
-12.6784,78,22.146533
2.282715,24,22.174438
6.040964,64,22.248306
15.840409,81,22.517491
14.403688,93,22.624202
-0.572955,54,22.686793
-3.457993,77,22.774889
-1.560997,84,22.871749
40.958263,96,22.980258
244.842756,205,23.21601
-14.728615,94,23.310115
-6.917339,154,23.43449
-1.18367,71,23.491985
34.308138,103,23.739671
6.954178,89,23.841433
-3.478471,70,23.922738
-15.301306,104,24.04188
8.97062,66,24.117005
15.46462,77,24.205855
15.729774,137,24.361764
-14.462925,63,24.432757
-3.06804,117,24.566746
1.617682,108,24.690249
-9.919718,76,24.776937
9.126307,111,25.070603
-0.874636,67,25.146719
1.107122,82,25.243292
246.19945,184,25.451427
27.551451,56,25.516011
129.233451,222,25.769404
-4.987506,70,25.850218
-2.578251,84,25.947222
-15.002576,70,26.02751
35.906781,73,26.111129
191.857522,157,26.467377
20.417791,38,26.511503
-2.740266,59,26.579518
4.523873,22,26.605222
2.310821,61,26.675603
0.944602,134,26.829358
20.772213,76,26.916373
-24.899,79,26.99084
-8.755995,57,27.036241
-1.112461,92,27.111681
46.206744,150,27.284203
-7.987999,62,27.355221
-15.476102,72,27.436455
-26.184914,110,27.73059
5.673855,137,27.886398
2.146367,89,27.989011
62.64405,228,28.249566
44.216196,158,28.430682
-3.329291,51,28.489328
-8.350839,93,28.595278
-4.779532,87,28.694683
8.988567,53,28.756186
15.591817,86,29.020594
10.570055,106,29.142586
20.933514,158,29.323463
-11.089413,149,29.493174
15.191985,121,29.631792
-0.818288,78,29.7216
20.835788,100,29.835132
288.932135,184,30.04772
342.980511,191,30.44297
-17.449689,100,30.558544
12.667196,72,30.64189
11.565891,98,30.755148
2.726439,58,30.822222
10.764534,71,30.903835
14.387,65,30.97781
100.999034,298,31.317797
-30.711401,156,31.661873
8.164171,16,31.680809
-23.454759,103,31.799364
2.294875,53,31.860338
-4.695529,98,31.973497
-9.187316,137,32.129517
21.367934,87,32.230046
8.949298,55,32.294094
208.315091,135,32.450123
20.575126,154,32.626596
-11.154851,115,32.758247
-7.729403,86,33.021415
302.767334,281,33.342743
32.333425,154,33.519827
2.769627,99,33.634616
40.715991,127,33.78132
16.58125,149,33.952661
5.813581,84,34.050004
10.949838,38,34.094466
169.852227,117,34.404796
51.270263,137,34.561293
45.35754,177,34.764272
-5.950633,153,34.939524
191.987811,124,35.082067
-4.65611,131,35.233238
285.286193,177,35.436026
-5.949359,86,35.699426
-28.738339,111,35.827204
-24.257261,126,35.972528
85.922506,171,36.170244
-22.429895,159,36.352931
-8.437703,95,36.462435
-41.114669,116,36.596752
-5.47861,203,36.829431
-0.218928,94,37.107535
-1.799771,146,37.275623
82.324734,282,37.599015
28.453146,87,37.699005
-4.516213,148,37.868953
28.545922,48,37.923788
-21.956894,101,38.039346
11.61813,97,38.150119
-28.137344,96,38.441745
227.669841,170,38.637179
-18.188319,163,38.824973
31.849685,128,38.971688
427.295701,425,39.45794
48.385106,179,39.829019
-6.292568,186,40.043739
6.842803,122,40.184262
55.210086,162,40.368253
267.476307,170,40.564025
6.756613,94,40.672212
248.754216,185,40.884284
78.471816,243,41.328168
-5.487417,137,41.484254
-19.706999,121,41.624109
307.970092,297,41.96551
-69.67687,177,42.168736
-9.92704,139,42.505858
27.573596,109,42.630496
-10.107713,175,42.83121
40.383973,160,43.016349
-49.132152,202,43.248698
184.591521,146,43.417551
-6.244115,123,43.558639
-10.198926,179,43.929048
-9.604489,125,44.072611
-55.262626,161,44.258515
-65.688939,184,44.468658
-11.736824,144,44.63435
-57.473122,168,44.826896
-43.489764,129,45.139628
375.682928,350,45.542847
36.8859,156,45.722208
43.681038,255,46.015173
-7.214407,109,46.139761
31.656249,141,46.482131
235.801414,176,46.686095
237.495893,126,46.831502
16.964692,141,46.993309
-20.769394,140,47.154094
218.515851,172,47.350488
-32.726563,101,47.467339
296.301453,219,47.885881
150.021746,390,48.332601
16.741703,156,48.511331
48.411928,226,48.77094
132.859301,410,49.407341
80.928449,335,49.791211
50.59113,226,50.053689
8.569539,109,50.179964
-26.020697,182,50.568584
294.761901,228,50.82975
284.35138,538,51.450122
-8.029983,121,51.589535
237.532361,140,51.915184
248.79464,155,52.09225
412.302513,336,52.479987
1.459535,139,52.639287
207.980215,149,52.810842
1.161971,186,53.024331
329.866555,249,53.479017
271.764734,238,53.751576
219.987125,132,53.903127
90.526949,216,54.152491
184.681259,372,54.760926
75.220117,205,54.997369
10.046634,164,55.186849
439.157004,262,55.488496
164.265763,413,56.132735
155.627189,373,56.561771
333.330418,284,56.888773
-29.748452,148,57.05963
18.526274,195,57.448595
47.851551,286,57.777224
-8.947824,123,57.91931
375.72822,364,58.338968
386.121953,277,58.83953
301.555304,180,59.046149
269.363653,201,59.277921
474.489553,321,59.649237
305.325474,203,60.050749
511.159102,261,60.348824
233.026996,453,60.871141
110.334014,359,61.451573
159.280854,374,61.88354
99.185996,323,62.25495
419.302397,530,63.043869
304.300172,254,63.338519
262.626166,190,63.558287
-5.449964,267,64.032531
257.091483,509,64.620064
276.868599,179,64.824878
152.182381,392,65.438777
114.04159,223,65.695676
482.135364,437,66.199988
0.2229,151,66.374865
290.675662,283,66.879691
322.621184,229,67.143139
248.83492,180,67.350631
449.272337,343,67.746056
-33.242683,192,68.134841
-10.412922,133,68.288086
459.463882,352,68.693969
590.207606,564,69.514613
389.335136,217,69.765653
448.838819,308,70.121863
598.301908,536,70.923101
