EpThisIter,EpisodesSoFar,optimgain,TimeElapsed,EpTrueRewMean,meankl,EpLenMean,entropy,TimestepsSoFar,surrgain,EpRewMean,ev_tdlam_before,entloss
46,46,0.062949486,4.83037543296814,0.2581418753290208,0.0073352354,21.975,8.516168,1021,0.062949486,15.050321,0.3620074987411499,0.0
31,77,0.05848713,8.435666561126709,0.5683221828369295,0.0070957784,30.425,8.474853,2047,0.05848713,20.337782,0.6139191091060638,0.0
19,96,0.05800458,12.43094778060913,2.8939775541199695,0.0068940367,43.0,8.400649,3079,0.05800458,28.821222,0.660463273525238,0.0
15,111,0.06354368,16.44232487678528,5.670267194532002,0.006828429,54.95,8.319015,4091,0.06354368,37.530846,0.5905909538269043,0.0
10,121,0.0642123,20.34332799911499,15.269267898097596,0.0062086564,69.1,8.314745,5110,0.0642123,47.535885,0.7296672463417053,0.0
8,129,0.06470466,24.30986785888672,24.120576863747203,0.0063661877,82.55,8.273803,6092,0.06470466,57.64707,0.877522736787796,0.0
8,137,0.0742396,28.347169637680054,32.57867310886822,0.006214155,99.375,8.260084,7110,0.0742396,69.903435,0.7962997555732727,0.0
8,145,0.05787465,32.39090061187744,32.59765957311477,0.005773616,110.325,8.271958,8113,0.05787465,77.79729,0.7876228541135788,0.0
5,150,0.058797326,36.42578125,40.252313518477266,0.005856651,126.525,8.202589,9088,0.058797326,89.61662,0.9308194145560265,0.0
5,155,0.061583612,40.46542453765869,43.850975734171485,0.006114583,138.8,8.157781,10087,0.061583612,98.7197,0.9130896702408791,0.0
4,159,0.062181648,44.5092453956604,46.94420754633556,0.0060389196,155.0,8.118348,11167,0.062181648,110.60728,0.8710368275642395,0.0
4,163,0.076054364,48.55394983291626,68.571189726033,0.0064718444,167.5,8.074387,12002,0.076054364,120.42222,0.9054612591862679,0.0
4,167,0.0669589,52.60710692405701,78.7947003066945,0.0062985113,179.05,8.083481,12970,0.0669589,129.59042,0.9173108637332916,0.0
3,170,0.064481944,56.65960359573364,80.4637589295873,0.0064568454,196.2,8.06581,14026,0.064481944,142.57443,0.9116113930940628,0.0
4,174,0.07107444,60.71037173271179,89.71365537583449,0.0066767386,209.75,8.030944,15229,0.07107444,152.97305,0.9348372519016266,0.0
3,177,0.062197566,64.77461957931519,124.58957770924954,0.006136486,230.2,8.060485,16318,0.062197566,169.04349,0.9608974605798721,0.0
2,179,0.06427332,68.8362205028534,144.0306973660609,0.006625537,250.0,8.0806875,17350,0.06427332,184.00726,0.8990280330181122,0.0
1,180,0.070304304,72.88994836807251,165.23102499975502,0.0059807817,265.625,8.074326,18257,0.070304304,195.894,0.9472502879798412,0.0
2,182,0.059280552,76.95045399665833,184.68990144147176,0.0060074246,283.725,8.060867,19216,0.059280552,209.80893,0.9556475095450878,0.0
3,185,0.05652386,81.00692057609558,212.0947596514082,0.006097586,304.85,8.045653,20307,0.05652386,225.78476,0.8870809227228165,0.0
3,188,0.06749806,85.06295371055603,236.411850830591,0.0067311786,321.4,8.026012,21470,0.06749806,238.93433,0.8995293751358986,0.0
4,192,0.06904051,89.1212706565857,249.54906859110096,0.0063514747,323.825,7.947753,22520,0.06904051,241.22871,0.9444511085748672,0.0
5,197,0.07445164,93.18338012695312,281.75740618689554,0.0061603356,324.775,7.945251,23823,0.07445164,243.14127,0.9224809780716896,0.0
4,201,0.06010963,97.24407649040222,313.6018293296294,0.007575267,344.2,7.9213896,25422,0.06010963,258.42783,0.9513635076582432,0.0
1,202,0.055340614,101.31905460357666,329.41392314606026,0.0061481306,365.9,7.9367094,26422,0.055340614,274.4427,0.548785388469696,0.0
1,203,0.0660386,105.38580417633057,338.0011174895549,0.0058401413,369.15,7.973523,26768,0.0660386,277.01416,0.9883091133087873,0.0
3,206,0.066297114,109.45736837387085,364.6004932476428,0.0065858625,373.3,7.9567747,27538,0.066297114,280.54468,0.9584615454077721,0.0
2,208,0.049655125,113.52369523048401,401.88941626176484,0.006260329,403.325,7.9850583,29462,0.049655125,302.43567,0.755073755979538,0.0
2,210,0.06269463,117.5898551940918,436.2303193160983,0.0069896556,425.0,8.003785,31026,0.06269463,318.31143,0.7244480848312378,0.0
2,212,0.07181087,121.64818096160889,453.6425875466257,0.0062040254,426.15,7.981564,31687,0.07181087,319.635,0.9715525880455971,0.0
2,214,0.07311262,125.71016907691956,468.639718581112,0.006531938,439.625,7.946351,32814,0.07311262,328.84048,0.8516589552164078,0.0
2,216,0.06730209,129.77520298957825,477.57133168471194,0.0062876362,444.65,7.93684,33796,0.06730209,332.18018,0.9713063053786755,0.0
1,217,0.053003557,133.8445336818695,485.1637887556459,0.007013916,461.95,7.939025,34796,0.053003557,343.89438,-0.0773630142211914,0.0
3,220,0.070438355,137.89885330200195,466.1729143273302,0.005961865,436.8,7.943966,35729,0.070438355,324.43808,0.9522352740168571,0.0
1,221,0.061682038,141.97306752204895,470.6188424643833,0.006865231,448.9,7.9427485,36729,0.061682038,332.17734,0.36194413900375366,0.0
1,222,0.07732502,146.04278898239136,477.26166424490674,0.0071358513,445.275,7.9326134,37027,0.07732502,329.7719,0.8844549432396889,0.0
2,224,0.08677859,150.1032075881958,503.258989990198,0.005954833,462.05,7.921157,38461,0.08677859,341.90717,0.9551306888461113,0.0
2,226,0.06355581,154.16936612129211,527.5465152374139,0.0071212817,482.85,7.908448,40130,0.06355581,356.0221,0.8292783498764038,0.0
2,228,0.06412913,158.2384934425354,544.4720476102499,0.0062634908,506.55,7.8999033,41732,0.06412913,371.51288,0.6771429181098938,0.0
1,229,0.05871074,162.29792857170105,556.8710151827958,0.0067336606,523.85,7.860961,42732,0.05871074,383.18262,-0.06462359428405762,0.0
1,230,0.055906273,166.37221717834473,562.5120143043339,0.006135595,539.575,7.814454,43732,0.055906273,393.32135,-0.14139604568481445,0.0
2,232,0.07326503,170.43642401695251,587.8848987728575,0.006276523,558.9,7.8162723,44876,0.07326503,407.1431,0.9498556666076183,0.0
1,233,0.060108803,174.50461435317993,594.670069670993,0.0066941185,574.1,7.820022,45876,0.060108803,416.56387,-0.15975511074066162,0.0
2,235,0.052732382,178.57330298423767,617.9655696046216,0.009162538,594.625,7.8064694,47106,0.052732382,430.69257,0.7359854280948639,0.0
1,236,0.076063275,182.642915725708,629.2137214136022,0.007463118,605.05,7.8157315,47830,0.076063275,437.5832,0.9746240340173244,0.0
1,237,0.04894723,186.71628952026367,642.0950611149686,0.006956129,625.175,7.8872557,48830,0.04894723,451.01593,-0.003190159797668457,0.0
1,238,0.060385272,190.78090572357178,644.5724778231383,0.007250404,630.675,7.883194,49830,0.060385272,453.74747,-0.008125901222229004,0.0
2,240,0.075276315,194.851407289505,661.1882950564066,0.007147246,647.95,7.8676877,51195,0.075276315,464.47754,0.9575238525867462,0.0
2,242,0.085360475,198.91711974143982,659.6560324975551,0.0066343267,647.55,7.849349,52324,0.085360475,462.27847,0.9403299130499363,0.0
1,243,0.07095272,202.97675800323486,657.1768818264269,0.0066795587,652.4,7.8433223,52864,0.07095272,464.67105,0.8368813395500183,0.0
2,245,0.050472163,207.04884433746338,672.0961831042353,0.0075413845,670.525,7.864673,54105,0.050472163,476.12396,0.7948271185159683,0.0
1,246,0.06807278,211.12204122543335,675.2733053029864,0.0068226852,685.625,7.8662233,54963,0.06807278,485.22363,0.8975564613938332,0.0
1,247,0.070087135,215.1877646446228,671.7322232543166,0.00692776,677.775,7.8618736,55649,0.070087135,478.58505,0.881680391728878,0.0
1,248,0.11119753,219.25461196899414,667.5287342019,0.0059217797,673.875,7.874558,56417,0.11119753,474.66034,0.951833289116621,0.0
1,249,0.056265105,223.32656383514404,665.3457589933175,0.007656048,673.875,7.8791018,57417,0.056265105,472.64877,-0.06344413757324219,0.0
2,251,0.07857472,227.3810453414917,674.4040539668374,0.0061719026,692.375,7.8778043,58953,0.07857472,483.40057,0.9347624778747559,0.0
1,252,0.058458187,231.44350719451904,685.5035461696219,0.007928835,706.65,7.8772125,59953,0.058458187,491.9629,0.09247255325317383,0.0
1,253,0.07880914,235.51654434204102,686.3690562674421,0.0065735197,706.65,7.871325,60953,0.07880914,490.20273,-0.15917110443115234,0.0
1,254,0.060803972,239.57521057128906,701.3694215071498,0.0067018173,728.475,7.8433967,61953,0.060803972,503.52197,-0.017449617385864258,0.0
1,255,0.107482396,243.6317732334137,706.899221987405,0.0068835383,731.475,7.831787,62520,0.107482396,505.2055,0.9167655482888222,0.0
1,256,0.05049732,247.6944065093994,716.7740042273132,0.008089732,743.1,7.8286138,63520,0.05049732,511.66797,-0.039317965507507324,0.0
1,257,0.059104417,251.7650032043457,721.1285236617588,0.006351352,743.1,7.824521,64520,0.059104417,509.92236,0.009041845798492432,0.0
1,258,0.09468962,255.8383927345276,735.756806726584,0.0073155444,752.625,7.820492,65520,0.09468962,514.9998,0.7748318314552307,0.0
1,259,0.06284623,259.9021418094635,752.9974735068843,0.007011465,774.375,7.8081093,66520,0.06284623,528.2587,0.001312553882598877,0.0
1,260,0.050037757,263.9712493419647,768.4794276720608,0.0065920027,794.775,7.8212857,67520,0.050037757,540.0328,0.11371105909347534,0.0
3,263,0.060545005,268.04787516593933,774.196756229789,0.0074355584,797.2,7.843582,69476,0.060545005,537.74396,0.803129032254219,0.0
1,264,0.08313944,272.11407136917114,766.3132479935988,0.0061575915,791.75,7.8369746,70131,0.08313944,532.589,0.9372862502932549,0.0
1,265,0.060228642,276.17877554893494,771.4504876173497,0.00711153,791.75,7.840442,71131,0.060228642,530.544,-0.09103095531463623,0.0
2,267,0.0699499,280.2494201660156,762.8516617898588,0.0069091497,781.45,7.815722,72388,0.0699499,520.2135,0.6830659806728363,0.0
1,268,0.05901153,284.31274938583374,769.8968910444507,0.00745672,791.4,7.8342857,73388,0.05901153,524.74786,0.0049285888671875,0.0
2,270,0.06767423,288.38219571113586,752.1652352257157,0.006811579,777.4,7.84187,74828,0.06767423,509.98926,0.7191992700099945,0.0
2,272,0.08694581,292.4336190223694,755.4484896470385,0.0076448927,779.775,7.8497443,76067,0.08694581,508.7509,0.9644730649888515,0.0
2,274,0.06681353,296.5006880760193,757.7797143529087,0.006361708,772.875,7.8168344,77791,0.06681353,501.11572,0.7689720690250397,0.0
2,276,0.06285362,300.56306171417236,771.9909110851373,0.006456388,789.675,7.8320885,79417,0.06285362,508.7154,0.7147689461708069,0.0
2,278,0.08429098,304.62704253196716,757.7257754396893,0.0070749754,772.2,7.8361697,80718,0.08429098,493.91724,0.9104663506150246,0.0
1,279,0.08882326,308.7065453529358,755.8771122218662,0.0063146125,772.4,7.8307486,81718,0.08882326,491.44003,0.5160908102989197,0.0
1,280,0.054013208,312.77476930618286,766.6073185489361,0.0067848135,788.075,7.8526607,82718,0.054013208,498.9257,-0.03545355796813965,0.0
1,281,0.09120436,316.84321665763855,757.4227756673259,0.0075801406,777.05,7.857678,83145,0.09120436,490.8846,0.953435555100441,0.0
2,283,0.07162244,320.9092743396759,791.6935867779026,0.0073695937,796.025,7.8910985,84705,0.07162244,501.06427,0.6759144365787506,0.0
2,285,0.069448836,324.969975233078,804.2923469889707,0.0069514755,809.475,7.8889008,86484,0.069448836,505.1993,0.7172934412956238,0.0
2,287,0.07781885,329.0423800945282,800.5411712460802,0.006687765,799.45,7.880001,87627,0.07781885,496.29816,0.8601973652839661,0.0
1,288,0.07092582,333.12071990966797,799.657479993704,0.0068389336,797.95,7.8891754,88335,0.07092582,493.7674,0.9315344840288162,0.0
1,289,0.06681561,337.1959402561188,804.3287957235415,0.008072451,797.95,7.898059,89335,0.06681561,491.65314,-0.015051603317260742,0.0
1,290,0.07957685,341.25841760635376,811.234671854836,0.0077539003,799.8,7.8717194,90335,0.07957685,490.50537,-0.0010426044464111328,0.0
1,291,0.07176078,345.3346252441406,815.3929660791167,0.007741486,809.55,7.867417,91335,0.07176078,493.2713,-0.07594418525695801,0.0
1,292,0.06422433,349.4066581726074,811.3677671835561,0.008442413,809.55,7.8530245,92335,0.06422433,489.93573,-0.004683732986450195,0.0
1,293,0.07585427,353.4756143093109,813.41301853842,0.0073987385,809.55,7.8660927,93335,0.07585427,487.74005,-0.024617671966552734,0.0
1,294,0.081226945,357.53931951522827,809.1212363731372,0.0075970497,804.65,7.8422246,94139,0.081226945,482.61688,0.8869740888476372,0.0
1,295,0.10394068,361.6094913482666,809.0324887195457,0.0075746253,815.45,7.847397,95138,0.10394068,485.75577,0.8554295897483826,0.0
1,296,0.07068311,365.68028235435486,808.0114787622408,0.007121601,815.45,7.8271637,96138,0.07068311,483.41797,-0.015391349792480469,0.0
1,297,0.07052309,369.76269125938416,806.5878858095041,0.0075015123,815.45,7.8189206,97138,0.07052309,480.48505,0.005282402038574219,0.0
2,299,0.078131735,373.84224915504456,795.5284381723519,0.007482891,804.65,7.8077397,98706,0.078131735,469.90903,0.6133102476596832,0.0
1,300,0.074698605,377.92656660079956,795.7521261463885,0.0068399124,804.65,7.809632,99706,0.074698605,467.69595,0.04573202133178711,0.0
1,301,0.088512294,382.005562543869,794.5019707774056,0.008056827,804.65,7.8137326,100706,0.088512294,465.06787,0.1741461157798767,0.0
1,302,0.09574197,386.08509039878845,802.164198995352,0.007517871,820.3,7.8087287,101631,0.09574197,471.5914,0.8075514733791351,0.0
2,304,0.08643484,390.17360067367554,789.8633986640001,0.0076448023,818.925,7.7933965,102888,0.08643484,466.2541,0.7162025570869446,0.0
1,305,0.09227119,394.2586987018585,785.3093451576578,0.007381174,818.925,7.8143883,103888,0.09227119,463.06403,0.5726467072963715,0.0
1,306,0.08540261,398.3320233821869,781.4191811789922,0.008737385,812.55,7.8036017,104633,0.08540261,458.0919,0.8633419722318649,0.0
1,307,0.065221876,402.40303778648376,798.6652175555506,0.007613399,831.125,7.8074956,105633,0.065221876,467.02158,-0.004264354705810547,0.0
1,308,0.07591612,406.48145484924316,798.4276254255071,0.006852844,831.125,7.8081546,106633,0.07591612,464.21036,-0.019301533699035645,0.0
1,309,0.121936604,410.89094614982605,798.6523365436545,0.0084344335,822.15,7.8114476,107274,0.121936604,458.9809,0.9390512704849243,0.0
1,310,0.06432517,414.9602677822113,823.1274009240653,0.007835126,836.15,7.8150177,108274,0.06432517,465.77725,-0.0013577938079833984,0.0
2,312,0.07611192,419.03820633888245,819.0541999898867,0.007639349,839.6,7.800785,109651,0.07611192,462.9453,0.6960787773132324,0.0
1,313,0.0718375,423.1159522533417,819.7493721282304,0.0079203965,839.6,7.8063226,110651,0.0718375,460.14804,-0.007349491119384766,0.0
1,314,0.067113474,427.1879312992096,821.721634091565,0.007906715,846.5,7.8291745,111651,0.067113474,460.4503,-0.0750197172164917,0.0
1,315,0.07275119,431.2722294330597,823.7588522022681,0.006800219,846.5,7.8429446,112651,0.07275119,458.16132,-0.020009398460388184,0.0
1,316,0.06068395,435.3540871143341,824.8935536350542,0.0075330324,855.85,7.832443,113651,0.06068395,458.962,0.007572650909423828,0.0
1,317,0.0720858,439.4294717311859,830.3128551898187,0.0073067104,861.85,7.8411407,114651,0.0720858,459.2165,-0.008983254432678223,0.0
1,318,0.06972356,443.5080020427704,844.5934158861728,0.0073760794,873.325,7.845279,115651,0.06972356,462.73126,0.0031418204307556152,0.0
1,319,0.0643764,447.58552742004395,840.2458782404992,0.009363152,873.325,7.851254,116651,0.0643764,458.49405,-0.016482949256896973,0.0
1,320,0.06903457,451.6736137866974,840.4639429321478,0.0077346778,873.325,7.8740993,117651,0.06903457,455.52655,0.11191052198410034,0.0
1,321,0.07253305,455.7534923553467,844.5692853806995,0.00880029,887.65,7.8800654,118651,0.07253305,459.04193,0.11091470718383789,0.0
1,322,0.063201986,459.84051990509033,843.9967737997464,0.0078363735,887.65,7.8990445,119651,0.063201986,455.93222,-0.019901037216186523,0.0
1,323,0.07499388,463.92051553726196,848.4841563385677,0.00808729,898.65,7.8977814,120651,0.07499388,457.67285,0.20075982809066772,0.0
3,326,0.084918894,468.0045967102051,831.5165471110311,0.008648574,879.475,7.902481,122526,0.084918894,441.0666,0.43195778131484985,0.0
1,327,0.081688076,472.0856680870056,847.0070660914186,0.0077635148,897.475,7.8939695,123526,0.081688076,447.96515,-0.026079416275024414,0.0
1,328,0.07011767,476.1634678840637,850.4492268965607,0.008127352,904.775,7.9097137,124526,0.07011767,448.37286,-0.013244867324829102,0.0
1,329,0.07750246,480.24491119384766,847.9616858644829,0.0071241395,904.775,7.90831,125526,0.07750246,444.65106,-0.004834890365600586,0.0
1,330,0.06586594,484.3318202495575,850.1016142854796,0.00830239,904.775,7.9051523,126526,0.06586594,442.15,-0.0010579824447631836,0.0
2,332,0.0602494,488.43570280075073,852.9426374942377,0.0074543995,904.775,7.9066315,128526,0.0602494,436.73267,0.009968400001525879,0.0
1,333,0.075693324,492.5223345756531,852.9931421243376,0.007434474,904.775,7.91362,129526,0.075693324,434.01953,-0.02686762809753418,0.0
1,334,0.09472643,496.59787583351135,858.6203423627206,0.007891716,909.675,7.9277377,130526,0.09472643,433.69806,0.41781914234161377,0.0
1,335,0.072040826,500.6940622329712,861.4815036958628,0.008268216,909.7,7.9290013,131526,0.072040826,430.83105,0.01873958110809326,0.0
1,336,0.074867785,504.76381850242615,856.7619470095285,0.008582024,909.7,7.933118,132526,0.074867785,427.0799,-0.02146172523498535,0.0
1,337,0.083063856,508.87038469314575,859.0157224001308,0.008085667,909.7,7.923893,133526,0.083063856,424.67773,-0.12885117530822754,0.0
1,338,0.069367245,512.959620475769,862.0911553916227,0.008003652,909.7,7.920059,134526,0.069367245,422.54874,0.025117576122283936,0.0
2,340,0.08185366,517.0398797988892,863.6473363700567,0.0081207175,916.7,7.9067535,136374,0.08185366,419.76797,0.6121237277984619,0.0
1,341,0.083442524,521.1422843933105,864.9379024970943,0.007769008,916.7,7.9151616,137374,0.083442524,417.33334,-0.1379297971725464,0.0
1,342,0.08781378,525.2048633098602,871.5182068346039,0.009565575,918.575,7.9075327,138374,0.08781378,416.36264,-0.1776062250137329,0.0
1,343,0.08130963,529.2951231002808,887.4942761275095,0.007873533,932.925,7.9099703,139374,0.08130963,421.19385,0.05120605230331421,0.0
1,344,0.07721009,533.3928983211517,891.4299824918514,0.0076767,937.15,7.9011993,140374,0.07721009,420.08356,0.023232460021972656,0.0
2,346,0.08613464,537.4635679721832,882.5734236794091,0.0073090056,924.425,7.905957,141610,0.08613464,410.82123,0.5946007370948792,0.0
1,347,0.07143385,541.5459842681885,879.1658844395297,0.0073866453,924.425,7.909664,142610,0.07143385,407.7066,0.0014868378639221191,0.0
1,348,0.08544983,545.6151692867279,869.7697433252799,0.0076240906,924.425,7.896164,143610,0.08544983,402.99835,0.46811699867248535,0.0
1,349,0.091561735,549.6945760250092,875.6751988810522,0.009322692,933.4,7.8920135,144610,0.091561735,404.772,0.0715743899345398,0.0
1,350,0.08255276,553.7853436470032,872.9465959886431,0.008289343,933.4,7.8899508,145610,0.08255276,401.8964,0.081828773021698,0.0
2,352,0.17640994,557.8471944332123,885.2258761946563,0.009731304,938.3,7.8858795,147183,0.17640994,402.8853,0.3605414032936096,0.0
1,353,0.07884793,561.9270598888397,883.3241714696102,0.0076954626,938.3,7.879406,148183,0.07884793,399.91132,0.02549600601196289,0.0
1,354,0.074329905,566.0091848373413,884.328650277274,0.008335235,938.3,7.870667,149183,0.074329905,397.90567,0.06270802021026611,0.0
1,355,0.07542397,570.0828037261963,881.9006302439157,0.009250943,938.3,7.890933,150183,0.07542397,394.8144,0.013762116432189941,0.0
1,356,0.07012214,574.149849653244,881.8375248207958,0.008629976,938.3,7.901795,151183,0.07012214,391.84277,0.02132624387741089,0.0
2,358,0.08902969,578.2202959060669,872.8697714321354,0.007998124,930.175,7.92113,152858,0.08902969,384.6857,0.6767175495624542,0.0
1,359,0.0889981,582.2793445587158,875.7635518558978,0.008425977,930.175,7.924133,153858,0.0889981,383.55112,0.004707932472229004,0.0
1,360,0.07760513,586.3471517562866,876.7259676262405,0.007879709,930.175,7.9231563,154858,0.07760513,381.92184,0.06513321399688721,0.0
1,361,0.09545477,590.4048550128937,882.4800155274513,0.008682959,930.175,7.91716,155858,0.09545477,381.3035,0.14892607927322388,0.0
1,362,0.08161737,594.4685595035553,882.2721693493598,0.007934781,930.175,7.934086,156858,0.08161737,379.11993,0.043473243713378906,0.0
1,363,0.07669413,598.541877746582,882.317332030346,0.009296298,930.175,7.9445834,157858,0.07669413,376.8015,0.07030189037322998,0.0
1,364,0.09089106,602.5999386310577,884.0489577064978,0.00836789,930.175,7.9289513,158858,0.09089106,375.18484,0.1769862174987793,0.0
1,365,0.07524463,606.6532094478607,893.5160702470552,0.008432092,942.775,7.932693,159858,0.07524463,378.30975,-0.01208949089050293,0.0
1,366,0.08945112,610.7064578533173,907.0353059576446,0.009259119,958.3,7.9315195,160858,0.08945112,382.59006,-0.11825299263000488,0.0
1,367,0.09508459,614.75155377388,888.2593250777163,0.008599727,938.725,7.935421,161075,0.09508459,373.95248,-0.09226024150848389,0.0
1,368,0.09301752,618.8000347614288,886.3327396697625,0.008638861,938.725,7.926894,162075,0.09301752,371.45758,0.2683559060096741,0.0
2,370,0.10110103,622.8593654632568,873.2359484955223,0.008770496,929.675,7.916489,163713,0.10110103,364.0019,0.6511007249355316,0.0
1,371,0.08363931,626.9316732883453,873.493891484105,0.008545404,929.675,7.9062533,164713,0.08363931,362.15393,-0.13779675960540771,0.0
3,374,0.10471449,631.0066111087799,835.2332121527095,0.008731186,886.675,7.911866,165993,0.10471449,342.3553,0.49622684717178345,0.0
1,375,0.15468822,635.0656216144562,821.5278820097117,0.008562822,876.125,7.9086876,166571,0.15468822,336.51117,0.7670488357543945,0.0
1,376,0.0969556,639.1118447780609,821.0968641034499,0.009515423,876.125,7.893811,167571,0.0969556,334.28595,0.06482648849487305,0.0
1,377,0.088416934,643.1642234325409,820.9235984795299,0.008824826,876.125,7.884594,168571,0.088416934,331.67343,0.039261817932128906,0.0
1,378,0.09618847,647.2126145362854,818.2381537612944,0.008563376,876.125,7.901417,169571,0.09618847,329.04996,0.2520146369934082,0.0
1,379,0.08970608,651.2590317726135,818.5414961862456,0.009386464,876.125,7.8964996,170571,0.08970608,326.8702,0.18253612518310547,0.0
1,380,0.09785455,655.3056950569153,826.2647898250998,0.008427199,879.925,7.8897057,171571,0.09785455,326.9124,0.028451502323150635,0.0
1,381,0.08312926,659.3528025150299,825.9074183770335,0.008437466,879.925,7.8892064,172571,0.08312926,324.52747,0.09433722496032715,0.0
2,383,0.094606,663.4025738239288,809.5847814222712,0.009209888,859.8,7.881031,173766,0.094606,314.18832,-0.023167848587036133,0.0
1,384,0.07450185,667.4494075775146,812.2482712834983,0.009093726,859.8,7.8948326,174766,0.07450185,312.67923,0.04891461133956909,0.0
1,385,0.09251085,671.5027275085449,795.2061853541347,0.008664997,844.45,7.91278,175152,0.09251085,305.10626,-0.00634455680847168,0.0
1,386,0.13992706,675.5421912670135,810.6264719054514,0.007961054,860.575,7.8993654,176033,0.13992706,309.7895,0.564549446105957,0.0
1,387,0.0961133,679.5935769081116,809.1893964396656,0.00848462,860.575,7.8963737,177033,0.0961133,306.789,-0.14602172374725342,0.0
1,388,0.07602812,683.6428787708282,816.3943506615844,0.009170853,860.575,7.913135,178033,0.07602812,305.83725,-0.05544126033782959,0.0
2,390,0.10420002,687.6933887004852,803.1444722981284,0.007267973,849.725,7.9201813,179599,0.10420002,297.4418,0.797226294875145,0.0
1,391,0.10031061,691.7405705451965,804.7642953294674,0.010236427,849.725,7.915226,180599,0.10031061,295.2136,0.29237937927246094,0.0
2,393,0.16588506,695.7931482791901,787.0713963730643,0.010285132,840.775,7.912463,181814,0.16588506,287.40836,0.88361044973135,0.0
1,394,0.10060772,699.8377504348755,782.4746096059552,0.009027932,840.775,7.9208255,182814,0.10060772,283.6507,0.033649325370788574,0.0
3,397,0.16276534,703.8837008476257,747.849238505533,0.009070323,798.975,7.931138,184142,0.16276534,270.1919,0.5269788205623627,0.0
1,398,0.0837576,707.9284219741821,761.2413477809233,0.00897241,807.1,7.9389687,185142,0.0837576,272.06573,0.07949894666671753,0.0
2,400,0.100132495,711.9724633693695,756.8381437655768,0.009590479,791.425,7.9340243,186515,0.100132495,266.68927,0.31941288709640503,0.0
1,401,0.10136135,716.0190627574921,760.9492449814236,0.011140799,791.375,7.932682,187513,0.10136135,265.85944,0.5679452121257782,0.0
1,402,0.12042266,720.0551476478577,757.1224857445065,0.010655156,785.775,7.936207,188289,0.12042266,262.75006,0.7127716541290283,0.0
1,403,0.10482089,724.0970695018768,744.5734509947376,0.01041108,772.85,7.948124,188772,0.10482089,257.7098,0.8626960068941116,0.0
1,404,0.100558355,728.1394593715668,746.0553612105532,0.008180833,772.85,7.9445806,189772,0.100558355,255.5958,0.0342826247215271,0.0
1,405,0.13037202,732.1772282123566,748.3408424593197,0.009547956,771.1,7.9453697,190702,0.13037202,254.3339,0.5912389159202576,0.0
2,407,0.11380666,736.2305021286011,757.1899397216808,0.010264685,778.15,7.943604,192201,0.11380666,254.7867,0.7724782973527908,0.0
1,408,0.08769329,740.2874727249146,758.6187721002722,0.008926783,778.15,7.946597,193201,0.08769329,252.53227,0.0006742477416992188,0.0
1,409,0.09304435,744.3247992992401,762.7672099611624,0.01002623,778.15,7.9441533,194201,0.09304435,251.17847,0.12063443660736084,0.0
1,410,0.09199488,748.3678975105286,776.5639558348643,0.008838395,787.2,7.9395137,195201,0.09199488,252.43613,0.18016725778579712,0.0
1,411,0.1513766,752.4159162044525,776.9506234830135,0.009923393,785.475,7.9422617,196132,0.1513766,250.67671,0.785483255982399,0.0
1,412,0.1581866,756.4571399688721,780.9776914056278,0.0089062415,784.5,7.949955,197093,0.1581866,249.32202,0.4858541488647461,0.0
3,415,0.108183786,760.4962043762207,784.2176061949806,0.008798388,783.575,7.944457,197914,0.108183786,248.3366,0.5372577905654907,0.0
1,416,0.090018064,764.540225982666,787.5898667665172,0.009113062,783.575,7.9552464,198914,0.090018064,247.13705,0.13359540700912476,0.0
1,417,0.10377657,768.5881681442261,779.5097221661828,0.009241335,778.65,7.9488378,199717,0.10377657,244.29326,0.8718851655721664,0.0
1,418,0.09450306,772.632364988327,783.9902322669944,0.00966702,778.65,7.953613,200717,0.09450306,242.73795,-0.13397157192230225,0.0
1,419,0.10550997,776.6715571880341,772.7563854878632,0.01278569,762.575,7.940323,201074,0.10550997,237.6663,0.23623377084732056,0.0
1,420,0.09653962,780.7084953784943,771.839675270862,0.009693591,762.575,7.932067,202074,0.09653962,235.6825,0.17414462566375732,0.0
1,421,0.10710294,784.7420508861542,773.4240556856764,0.011219111,762.575,7.9254007,203074,0.10710294,233.91997,0.07346087694168091,0.0
1,422,0.09138943,788.772988319397,747.241264533207,0.008637821,738.925,7.916439,203128,0.09138943,225.71182,-0.026700139045715332,0.0
2,424,0.116287574,792.8125574588776,756.8662585395559,0.009367298,743.125,7.91304,204491,0.116287574,225.46585,0.8468546271324158,0.0
1,425,0.15316318,796.8498117923737,771.6300801042896,0.010166427,756.45,7.9119296,205410,0.15316318,228.71333,0.5516116619110107,0.0
1,426,0.08979572,800.8970236778259,775.6231385649342,0.008384323,759.425,7.929749,206410,0.08979572,227.44205,-0.11082780361175537,0.0
1,427,0.09443414,804.9334509372711,777.6969122282477,0.0094304215,759.425,7.9353647,207410,0.09443414,225.55295,0.049436986446380615,0.0
1,428,0.1310586,808.9747314453125,779.0931017786895,0.00914401,751.075,7.92999,208076,0.1310586,224.17732,0.6851623356342316,0.0
1,429,0.115738094,813.0044345855713,778.7696142922862,0.009912372,751.075,7.9083853,209076,0.115738094,221.67502,0.8717844188213348,0.0
1,430,0.1130122,817.3671033382416,791.8222221964336,0.010691648,756.1,7.899659,209843,0.1130122,223.05664,0.7580273896455765,0.0
1,431,0.11280032,821.4162600040436,788.1200670820383,0.010365238,756.1,7.883788,210843,0.11280032,220.3312,0.1581459641456604,0.0
