#{"t_start": 1521350564.9634275, "env_id": "Humanoid-v2"}
r,l,t
143.221035,31,17.022747
126.579859,28,17.056176
130.575405,28,17.090033
95.172153,20,17.114184
244.660714,52,17.177316
165.630935,36,17.219886
182.560241,38,17.534836
73.565289,16,17.553584
134.041062,28,17.586086
76.284945,16,17.604424
84.416947,18,17.625468
96.063492,20,17.648849
121.499143,25,17.678399
89.373942,19,17.700873
135.822187,28,17.734514
101.407175,22,17.759978
95.558449,20,17.783811
147.664629,33,17.822516
209.772292,45,17.877827
86.840217,18,17.898799
115.505455,25,17.928382
190.203519,40,17.976135
147.072742,31,18.012687
81.128436,17,18.032087
114.264573,27,18.063825
70.90407,16,18.082166
97.309495,20,18.105829
99.207198,21,18.129956
81.563678,17,18.149087
93.433724,20,18.172472
148.751385,35,18.213508
86.127087,18,18.23358
76.053812,16,18.252413
136.886932,31,18.288756
134.866204,30,18.324165
82.66516,17,18.344066
84.329592,18,18.365095
110.574355,24,18.393533
119.614459,25,18.422797
140.476701,29,18.457481
123.752073,26,18.488122
119.330127,27,18.520065
88.357222,19,18.542581
210.254363,44,18.595251
96.928086,20,18.618378
114.188327,24,18.64674
75.983153,16,18.665105
81.548607,17,18.684827
101.118464,23,18.949805
206.984218,42,18.999646
125.968898,27,19.031312
101.433374,22,19.057669
206.188858,43,19.109332
155.106333,32,19.14796
89.517507,21,19.172488
76.400342,16,19.191357
85.425958,18,19.212488
75.567258,16,19.231371
132.11304,27,19.263161
104.001089,22,19.289551
86.362655,18,19.31006
81.006454,17,19.329801
80.052561,17,19.349283
138.408114,29,19.383202
86.571392,18,19.404157
81.401753,17,19.423398
81.077173,17,19.442482
204.050893,47,19.499408
83.939114,18,19.520363
166.263175,36,19.563101
98.450867,20,19.586575
120.251597,25,19.616263
90.781116,19,19.638502
103.642209,21,19.663192
76.63895,16,19.68128
178.173955,36,19.724055
179.869305,36,19.767275
123.343908,27,19.79911
83.662469,18,19.820325
104.124206,22,19.846101
105.465038,22,19.872063
128.791372,29,19.906393
81.756844,17,19.925807
81.700704,17,19.945294
149.692751,33,19.985389
112.249,23,20.013262
74.089446,16,20.031785
71.512064,15,20.049067
210.518726,46,20.104455
92.277635,19,20.126971
114.219821,24,20.390439
220.171552,45,20.445948
86.948968,18,20.466573
86.452092,18,20.487715
105.360334,22,20.513834
87.453897,18,20.534639
203.403068,43,20.586382
134.777676,31,20.624457
116.819511,24,20.652915
140.39157,30,20.689101
150.572396,32,20.727849
174.13999,35,20.770609
178.614048,39,20.817635
108.583207,23,20.845615
93.015097,20,20.869103
178.87912,40,20.917673
130.592661,27,20.949647
97.087874,20,20.973133
106.520183,22,20.999142
125.163258,29,21.034095
81.343017,17,21.053611
134.173067,28,21.085979
142.646161,31,21.122695
75.492868,16,21.141113
99.720873,21,21.16491
163.184622,36,21.207523
123.227357,26,21.237768
74.859082,16,21.256394
163.363721,34,21.295931
144.366686,31,21.332349
223.616472,50,21.391835
111.814095,25,21.421444
169.305816,40,21.470159
128.738671,27,21.502393
103.927678,23,21.529355
91.528927,19,21.551564
208.26007,44,21.605106
212.43802,44,21.926668
158.14165,35,21.985215
99.716642,21,22.021488
182.92464,40,22.090317
132.874081,30,22.138255
97.099323,20,22.170719
156.639568,34,22.230417
135.487519,28,22.278879
85.770583,18,22.308022
100.793962,22,22.344651
174.37789,39,22.410101
116.49661,24,22.449317
152.604721,32,22.501399
147.177269,32,22.554143
