#{"t_start": 1521374450.567316, "env_id": "HalfCheetah-v2"}
r,l,t
983.594375,1000,149.833004
67.689823,1000,150.261294
882.28454,1000,150.679065
962.749791,1000,151.095976
888.567828,1000,151.513988
797.44905,1000,151.932202
141.73309,1000,152.3592
952.067341,1000,152.774826
731.179449,1000,153.194891
857.737427,1000,153.612878
