entloss,EpTrueRewMean,surrgain,EpRewMean,EpThisIter,TimestepsSoFar,TimeElapsed,optimgain,ev_tdlam_before,meankl,entropy,EpLenMean,EpisodesSoFar
0.0,2099.6375203128678,0.07250092,91.85799,2,648475,3369.1081132888794,0.07250092,0.9881471684202552,0.010777428,0.6131562,576.425,1649
0.0,2085.6083550161757,0.044956475,92.945335,3,650474,3374.443549633026,0.044956475,0.9355752691626549,0.0115841925,0.60947675,572.125,1652
0.0,2080.599848783472,0.047731258,92.95448,2,651623,3379.7769091129303,0.047731258,0.7677879333496094,0.010654214,0.60340804,573.25,1654
0.0,2085.9402376006788,0.07197234,93.49065,1,652001,3385.123637676239,0.07197234,0.9327065572142601,0.0104395505,0.60656714,574.85,1655
0.0,2093.874898072943,0.05744763,94.82233,3,653033,3390.4838321208954,0.05744763,0.9767953418195248,0.010513255,0.60396266,576.1,1658
0.0,2095.311462040616,0.060759768,95.08061,1,653998,3395.808343410492,0.060759768,0.9429767206311226,0.009754271,0.6042428,576.7,1659
0.0,2072.9868564611324,0.052677978,94.06895,2,654614,3401.141318321228,0.052677978,0.9137592986226082,0.012172267,0.6183823,572.725,1661
0.0,2106.6276512550526,0.05539979,95.34493,2,656133,3406.4620373249054,0.05539979,0.8821012377738953,0.010187405,0.6110603,583.05,1663
0.0,2101.7030216647045,0.059467636,94.84746,2,657526,3411.7836315631866,0.059467636,0.567710816860199,0.012260666,0.60646296,583.35,1665
0.0,2154.725831222531,0.050763935,96.58531,1,658526,3417.0997557640076,0.050763935,0.6057921946048737,0.01093976,0.5943144,598.475,1666
0.0,2155.2935138904872,0.049457498,96.75643,1,659526,3422.4262552261353,0.049457498,0.5426561534404755,0.009955471,0.5793947,598.475,1667
0.0,2204.4462064528016,0.049707815,98.87099,1,660526,3427.7367956638336,0.049707815,0.6063588857650757,0.011036093,0.5767371,611.75,1668
0.0,2198.9839474803166,0.0569674,98.74981,2,661994,3433.0577099323273,0.0569674,0.9012461379170418,0.010762753,0.5695216,610.4,1670
0.0,2244.45621164928,0.06301403,100.72506,1,662885,3438.3753774166107,0.06301403,0.9861479038372636,0.011253247,0.5758279,622.475,1671
0.0,2228.3289380310466,0.061490767,100.4007,1,663196,3443.688632965088,0.061490767,0.9707525242120028,0.0111862775,0.5617175,618.325,1672
0.0,2230.575759490671,0.08003639,100.782,1,663780,3449.0083253383636,0.08003639,0.9045209810137749,0.011231295,0.55206734,618.6,1673
0.0,2285.4081483141417,0.043852355,103.528786,2,665047,3454.328170776367,0.043852355,0.7426796853542328,0.0104271285,0.53320783,633.775,1675
0.0,2264.541404430285,0.07042217,103.59546,2,666229,3459.6563062667847,0.07042217,0.905191607773304,0.014467306,0.5285566,627.475,1677
0.0,2268.7777960031335,0.068610534,104.44607,2,667158,3464.98193693161,0.068610534,0.9912937618792057,0.012043722,0.53274107,628.175,1679
0.0,2315.170668912171,0.048081376,106.846634,1,668158,3470.29923248291,0.048081376,0.5821397602558136,0.013212837,0.5316127,640.925,1680
0.0,2342.583240948547,0.0698441,108.43215,1,668985,3475.6171419620514,0.0698441,0.9704754203557968,0.010600895,0.533009,649.025,1681
0.0,2350.7847133189925,0.049540766,109.87776,2,670639,3480.934131383896,0.049540766,0.9007426053285599,0.01060448,0.5269708,651.55,1683
0.0,2318.537139197275,0.04819365,109.30996,2,671731,3486.257418870926,0.04819365,0.9848770946264267,0.010193022,0.5248193,640.925,1685
0.0,2286.4600708954085,0.059814095,108.21419,2,672657,3491.5935275554657,0.059814095,0.9852912072092295,0.012763794,0.5154995,630.925,1687
0.0,2212.763477248115,0.107514635,105.10742,3,673932,3496.927752017975,0.107514635,0.9915886549279094,0.012531668,0.51538384,611.425,1690
0.0,2111.647992993816,0.066851385,100.47086,3,674865,3502.272505044937,0.066851385,0.878436341881752,0.013986345,0.5131184,584.775,1693
0.0,2161.94181841004,0.061300382,102.665115,2,675851,3507.611405849457,0.061300382,0.9862271025776863,0.0121293245,0.51308537,596.25,1695
0.0,2202.028791004622,0.056609094,103.994675,2,677014,3512.9357550144196,0.056609094,0.8502692729234695,0.013838399,0.5036478,607.95,1697
0.0,2156.46360134929,0.064583786,101.92833,2,677839,3518.270581007004,0.064583786,0.9729041289538145,0.0143429935,0.50868136,596.025,1699
0.0,2222.3939031367045,0.065485835,104.488014,2,679088,3523.6003692150116,0.065485835,0.9380243718624115,0.010562352,0.50417334,611.85,1701
0.0,2196.295513185237,0.053834658,103.807846,1,679795,3528.9160525798798,0.053834658,0.46220725774765015,0.013876646,0.49684125,604.525,1702
0.0,2190.105084229631,0.07209169,103.52092,1,680242,3534.2398183345795,0.07209169,0.9577985592186451,0.011313587,0.51437384,602.725,1703
0.0,2192.8919304154592,0.04439085,104.0156,1,681242,3539.5426876544952,0.04439085,0.5076863765716553,0.01144808,0.505719,602.725,1704
0.0,2184.910495774648,0.07423977,103.3691,1,681521,3544.8593587875366,0.07423977,0.9561157859861851,0.011046963,0.51072,599.875,1705
0.0,2185.582937948686,0.040307492,103.79851,1,682521,3550.1703906059265,0.040307492,0.4479295611381531,0.011142815,0.5113136,599.875,1706
0.0,2121.890818807479,0.0651749,101.35626,1,682803,3555.4860377311707,0.0651749,0.9668913073837757,0.012044858,0.5001678,581.925,1707
0.0,2121.8858118553967,0.047717743,101.70543,1,683803,3560.8099734783173,0.047717743,0.4656548500061035,0.012294458,0.48969653,581.925,1708
0.0,2064.571738289601,0.052929897,99.7906,1,684143,3566.1352310180664,0.052929897,0.9337057247757912,0.01030159,0.49451423,565.425,1709
0.0,2111.7496785067196,0.049018078,101.6835,1,685143,3571.4602427482605,0.049018078,0.6981311142444611,0.011756942,0.47771075,578.725,1710
0.0,2069.1750873184355,0.06272818,100.20556,1,685588,3576.7957639694214,0.06272818,0.9806892238557339,0.010383928,0.47179788,567.575,1711
0.0,2089.0320999403452,0.06255706,100.61909,2,686767,3582.1262917518616,0.06255706,0.8399249464273453,0.010945589,0.4729922,574.675,1713
0.0,2070.447138562779,0.058150418,99.66446,2,687877,3587.4350035190582,0.058150418,0.37597936391830444,0.0117974365,0.47243908,570.75,1715
0.0,2067.5526342139538,0.047120832,99.71449,1,688877,3592.7554857730865,0.047120832,0.536726176738739,0.01113783,0.47319406,570.825,1716
0.0,2144.0172234594734,0.054554075,103.05647,1,689877,3598.082527399063,0.054554075,0.776642769575119,0.010601232,0.47963795,591.2,1717
0.0,2167.1804184865855,0.08275503,104.34334,2,691110,3603.4046812057495,0.08275503,0.9632156640291214,0.011238815,0.4892462,598.8,1719
0.0,2160.8171992634166,0.057310708,104.33661,1,692011,3608.724527835846,0.057310708,0.9422371201217175,0.0108740125,0.48287508,596.325,1720
0.0,2050.7058995248462,0.06974244,99.88074,2,692637,3614.049390077591,0.06974244,0.9344905242323875,0.011182571,0.47808832,566.3,1722
0.0,2033.727789704116,0.056087364,100.02354,2,693875,3619.3717584609985,0.056087364,0.8669257014989853,0.0115303,0.48322982,562.65,1724
0.0,2089.810054867536,0.041606,102.97511,1,694875,3624.693486213684,0.041606,0.5643132328987122,0.011064071,0.48652723,578.6,1725
0.0,2144.4129244791475,0.061987657,105.73319,1,695811,3630.0254788398743,0.061987657,0.9595814757049084,0.0111073265,0.49465254,593.525,1726
0.0,2176.3302423738032,0.055590156,108.05115,2,697172,3635.3602917194366,0.055590156,0.9789963494986296,0.011187028,0.48872834,601.8,1728
0.0,2232.447446098397,0.05447854,110.6714,1,698141,3640.695258617401,0.05447854,0.989650352858007,0.010387991,0.48588848,616.425,1729
0.0,2213.7147646204908,0.07683546,109.889145,1,698383,3646.026327610016,0.07683546,0.9685986936092377,0.010843469,0.48878837,611.275,1730
0.0,2266.117054223991,0.0620808,111.80592,3,699945,3651.365127325058,0.0620808,0.8391815423965454,0.011255582,0.49504018,627.0,1733
0.0,2299.5411402587465,0.063162856,113.36842,2,701322,3656.7000846862793,0.063162856,0.9449388012290001,0.010242367,0.48979664,636.775,1735
0.0,2287.1285133009487,0.074532226,112.920654,2,702331,3662.027888059616,0.074532226,0.9537951052188873,0.013604107,0.49659747,632.925,1737
0.0,2322.167280094414,0.05652128,114.15315,1,703229,3667.347883462906,0.05652128,0.9780855011194944,0.010844702,0.48442817,642.125,1738
0.0,2385.4973794941848,0.042733062,116.83507,1,704229,3672.6717205047607,0.042733062,0.5440901815891266,0.010423129,0.46744135,659.75,1739
0.0,2325.7036329958332,0.061950147,114.57725,1,704582,3677.9821898937225,0.061950147,0.969360001385212,0.011648275,0.46621314,643.575,1740
0.0,2389.725753231281,0.052687764,117.04387,1,705582,3683.292851448059,0.052687764,0.8320323079824448,0.011532346,0.46811217,662.35,1741
0.0,2465.325927048098,0.040371023,120.159424,2,707582,3688.597103357315,0.040371023,0.5280133187770844,0.010786316,0.4679983,683.5,1743
0.0,2463.920425759768,0.060636457,120.196144,2,708846,3693.9152772426605,0.060636457,0.963327381759882,0.009993618,0.4654427,683.125,1745
0.0,2464.071418667127,0.04450865,120.368,1,709846,3699.2306056022644,0.04450865,0.37372004985809326,0.011143053,0.46394372,683.125,1746
0.0,2410.119062598522,0.062314145,118.323654,2,710523,3704.572269678116,0.062314145,0.9774047881364822,0.010449581,0.45919415,668.0,1748
0.0,2394.108805784853,0.05451589,117.366234,2,711696,3709.8949201107025,0.05451589,0.9859140710905194,0.011108089,0.45835516,663.825,1750
0.0,2442.2072044834686,0.04635796,119.34807,1,712696,3715.207185983658,0.04635796,0.5750647485256195,0.01099429,0.45552146,677.7,1751
0.0,2438.0137329206736,0.04101979,119.14299,1,713696,3720.534846305847,0.04101979,0.6730204224586487,0.011508982,0.4608536,677.7,1752
0.0,2435.4873480134797,0.060284622,119.54673,2,714895,3725.8519134521484,0.060284622,0.4902637004852295,0.011165077,0.45944998,678.2,1754
0.0,2517.793131352316,0.049596634,122.99392,1,715895,3731.1774609088898,0.049596634,0.6187021136283875,0.010658473,0.44709417,700.45,1755
0.0,2516.467867969714,0.047119588,122.847885,1,716895,3736.4915556907654,0.047119588,0.6265767812728882,0.011727013,0.44314602,700.45,1756
0.0,2452.074841475065,0.059473876,119.92714,2,718096,3741.8054733276367,0.059473876,0.7306206822395325,0.011153111,0.4576081,684.975,1758
0.0,2507.8176518114133,0.05221542,122.265686,1,719096,3747.1212060451508,0.05221542,0.5455186069011688,0.010869367,0.4383395,699.65,1759
0.0,2568.40418527589,0.041701563,124.34367,2,721096,3752.4463403224945,0.041701563,0.5343404412269592,0.0088229375,0.4255598,717.825,1761
0.0,2636.2047837565406,0.043221265,127.238205,1,722096,3757.7708435058594,0.043221265,0.6703472435474396,0.011104351,0.4238902,736.475,1762
0.0,2603.621194028447,0.056001574,125.51286,1,722752,3763.090945005417,0.056001574,0.749994546175003,0.012208245,0.42532378,727.875,1763
0.0,2658.408310988458,0.055807404,127.291725,1,723585,3768.8697834014893,0.055807404,0.9427573904395103,0.012144415,0.4394961,742.75,1764
0.0,2599.8194305271136,0.04940218,123.912575,2,724893,3774.22150349617,0.04940218,0.8992929384112358,0.011480193,0.43954113,727.05,1766
0.0,2597.975911633068,0.048541587,123.34148,1,725893,3779.564335346222,0.048541587,0.6315887570381165,0.01186682,0.44066992,727.9,1767
0.0,2650.41140329114,0.04308164,124.88469,1,726893,3784.911660671234,0.04308164,0.6342079937458038,0.011660688,0.44663158,743.025,1768
0.0,2649.876179974252,0.0395637,124.37923,1,727893,3790.25665140152,0.0395637,0.6726723611354828,0.010844402,0.47198567,743.8,1769
0.0,2611.6852192829633,0.050801463,122.755615,2,728729,3795.616208076477,0.050801463,0.7879394143819809,0.011257872,0.4729759,733.65,1771
0.0,2644.472970257616,0.055120777,124.55469,3,730644,3800.970070362091,0.055120777,0.7857565879821777,0.011389586,0.44883338,742.475,1774
0.0,2667.078367991703,0.0663992,125.24105,2,731681,3806.31724524498,0.0663992,0.9787960927933455,0.011626804,0.43978882,748.3,1776
0.0,2647.1249002814575,0.05609195,124.91301,2,732980,3811.6713440418243,0.05609195,0.8780108094215393,0.012153302,0.4214742,743.775,1778
0.0,2620.9898835869412,0.049154215,123.93471,2,734075,3817.026253938675,0.049154215,0.7315874695777893,0.013502311,0.42090636,737.325,1780
0.0,2620.6910168186973,0.0418223,124.36597,1,735075,3822.3793530464172,0.0418223,0.31119680404663086,0.01085897,0.4161922,737.325,1781
0.0,2620.89248130602,0.04375852,124.80186,1,736075,3827.740498781204,0.04375852,0.2965977191925049,0.010398107,0.40740594,737.325,1782
0.0,2617.368142939669,0.068505615,125.03584,1,737004,3833.116524219513,0.068505615,0.9704198427498341,0.011866247,0.4091037,735.55,1783
0.0,2624.185308387628,0.046848394,125.79781,1,738004,3838.4760138988495,0.046848394,0.34022682905197144,0.010424638,0.41364,737.875,1784
0.0,2682.175425533774,0.041963417,128.89925,1,739004,3843.848336458206,0.041963417,0.3627195954322815,0.010333259,0.4395831,753.95,1785
0.0,2681.7048223772654,0.04089088,129.42859,1,740004,3849.2083847522736,0.04089088,0.42831331491470337,0.0108489655,0.43310902,753.95,1786
0.0,2704.5250383544417,0.06512704,130.71167,1,740541,3854.5814805030823,0.06512704,0.954707246273756,0.011185249,0.4381864,760.225,1787
0.0,2757.784887235173,0.043338835,133.22061,1,741541,3859.965982437134,0.043338835,0.40297579765319824,0.011909815,0.42467412,775.45,1788
0.0,2761.204310352754,0.060231414,133.47656,1,742288,3865.327258348465,0.060231414,0.9452361203730106,0.011933098,0.42146704,776.15,1789
0.0,2808.803345871459,0.065765955,135.28438,1,743287,3870.6939976215363,0.065765955,0.9548814743757248,0.011283914,0.42361942,789.775,1790
0.0,2808.941564690513,0.03779422,135.19171,1,744287,3876.0642540454865,0.03779422,0.5078112483024597,0.010820869,0.4214832,789.775,1791
0.0,2765.7526861427614,0.05074934,132.74922,2,745741,3881.4126908779144,0.05074934,0.8769740983843803,0.010457577,0.42585286,776.125,1793
0.0,2830.2917146026566,0.05940891,135.25964,1,746624,3886.757777452469,0.05940891,0.9685338549315929,0.012835518,0.4263917,793.225,1794
0.0,2831.5714103429964,0.044948474,135.02872,1,747624,3892.0947704315186,0.044948474,0.8336062729358673,0.012502466,0.4155998,793.225,1795
0.0,2777.6017697435022,0.053492658,132.59103,1,748023,3897.454233646393,0.053492658,0.9543587081134319,0.011661662,0.4121141,778.2,1796
0.0,2768.6966881479266,0.055646706,131.29973,1,748902,3902.816398382187,0.055646706,0.9816561564803123,0.012330346,0.42072007,775.175,1797
0.0,2786.6847165926024,0.051089592,131.40689,2,750254,3908.191347360611,0.051089592,0.8725362420082092,0.012490401,0.42655954,778.95,1799
0.0,2782.2605598751643,0.054195434,130.84187,1,751201,3913.556615591049,0.054195434,0.5008176863193512,0.01042711,0.4448997,777.625,1800
0.0,2781.578402213627,0.044730566,130.14249,1,752201,3918.9208319187164,0.044730566,0.420602023601532,0.01194752,0.46198264,777.625,1801
0.0,2781.524312096358,0.049122892,129.5875,1,753201,3924.290067434311,0.049122892,0.34388744831085205,0.01045586,0.45985332,777.625,1802
0.0,2812.795708043658,0.043562785,130.77576,1,754201,3929.650323152542,0.043562785,0.391093909740448,0.011283382,0.4653895,786.225,1803
0.0,2741.9781113345334,0.07324716,127.29753,2,755285,3935.010849237442,0.07324716,0.9621106386184692,0.010939793,0.45912072,767.5,1805
0.0,2777.9318670155926,0.051441558,128.37631,1,755980,3940.3670654296875,0.051441558,0.9720763023942709,0.010108018,0.46238607,777.175,1806
0.0,2747.23271771055,0.049220137,126.785934,2,757607,3945.7213928699493,0.049220137,0.8607516884803772,0.011660113,0.4624662,767.85,1808
0.0,2746.445403121542,0.03506662,126.52959,1,758607,3951.0795414447784,0.03506662,0.30412888526916504,0.0107490495,0.466816,767.85,1809
0.0,2766.1777352648437,0.05103307,127.19795,1,759607,3956.434556245804,0.05103307,0.4122776389122009,0.010470668,0.4503393,774.35,1810
0.0,2849.974206806506,0.026074804,130.7048,1,760607,3961.798371076584,0.026074804,0.410237193107605,0.003742665,0.4475983,796.95,1811
0.0,2849.172609425658,0.03706359,130.5415,1,761607,3967.1558821201324,0.03706359,0.4246876835823059,0.010619492,0.42887005,796.95,1812
0.0,2864.6090717394427,0.06470409,131.19853,1,762182,3972.5111491680145,0.06470409,0.97547896951437,0.011006051,0.4324992,801.1,1813
0.0,2911.3357767723696,0.047861822,133.36325,1,763182,3977.8647122383118,0.047861822,0.34372466802597046,0.012123352,0.4432068,813.45,1814
0.0,2971.234183330505,0.043238953,136.158,1,764182,3983.2239372730255,0.043238953,0.42508381605148315,0.011857999,0.44446644,830.425,1815
0.0,2992.5895471672466,0.0341003,137.32098,1,765182,3988.5770857334137,0.0341003,0.42924851179122925,0.011201225,0.4477503,837.525,1816
0.0,2992.915379988785,0.03976293,137.4808,1,766182,3993.9448235034943,0.03976293,0.25832849740982056,0.010534102,0.4541817,837.525,1817
0.0,2962.2497839399534,0.05663972,136.23393,2,767223,3999.326239824295,0.05663972,0.38418567180633545,0.011732314,0.45842838,831.075,1819
0.0,3023.5025112166177,0.07995346,138.65834,1,767967,4004.6985828876495,0.07995346,0.9688204675912857,0.010640662,0.4578809,847.3,1820
0.0,3025.5272758904334,0.039662033,138.48495,1,768967,4010.064630508423,0.039662033,0.26870959997177124,0.011474235,0.4595688,847.3,1821
0.0,3008.7075500933706,0.04591525,137.45255,1,769790,4015.446089029312,0.04591525,0.5648245215415955,0.010499352,0.46582133,842.875,1822
0.0,3011.949757881768,0.044985607,136.92892,2,771790,4020.8061685562134,0.044985607,0.3227899670600891,0.010828102,0.46656045,844.65,1824
0.0,3010.1960277464855,0.04553253,136.70053,1,772790,4026.166905403137,0.04553253,0.18368297815322876,0.010554083,0.45955274,844.65,1825
0.0,3009.964781621683,0.04982288,136.44798,1,773790,4031.5238592624664,0.04982288,0.33265405893325806,0.013365462,0.4719935,844.65,1826
0.0,3050.5994210951317,0.04683552,138.11465,1,774790,4036.8783390522003,0.04683552,0.31921905279159546,0.010913866,0.4797869,856.225,1827
0.0,3050.448744588689,0.052842483,137.98596,1,775790,4042.2347984313965,0.052842483,0.3187229037284851,0.011308335,0.4626587,856.225,1828
0.0,3070.4940882544806,0.06044831,139.22185,1,776790,4047.5954115390778,0.06044831,0.8856892138719559,0.01066932,0.46345142,862.55,1829
0.0,3068.576151672087,0.040741436,139.29167,1,777790,4052.9533393383026,0.040741436,0.5853730142116547,0.01057853,0.4557391,862.575,1830
0.0,3061.1393741724996,0.049711943,139.13168,2,779687,4058.33003783226,0.049711943,0.8392905592918396,0.011947331,0.45047024,860.0,1832
0.0,3070.0823536619346,0.06759136,139.72855,1,780238,4063.679747104645,0.06759136,0.9570899866521358,0.013372103,0.4460185,862.425,1833
0.0,3055.8471519806308,0.041905455,139.7788,2,781918,4069.0245492458344,0.041905455,0.8731789290904999,0.010229802,0.43269068,857.35,1835
0.0,3110.8755583228253,0.03497656,142.32458,1,782918,4074.3740906715393,0.03497656,0.3761984705924988,0.010754049,0.42352316,872.375,1836
0.0,3043.4352707211387,0.06815647,140.20116,2,784058,4079.7175397872925,0.06815647,0.9041754230856895,0.0112740565,0.41187194,853.9,1838
0.0,3067.9532459424486,0.072916046,141.3064,1,784669,4085.060127258301,0.072916046,0.9683880470693111,0.010706307,0.41250503,860.375,1839
0.0,3072.682268469086,0.04049352,141.61264,1,785669,4090.413518190384,0.04049352,0.39507782459259033,0.011638429,0.41742036,861.7,1840
0.0,2963.2144148246152,0.06321789,137.52592,2,786455,4095.764273405075,0.06321789,0.899923600256443,0.011390116,0.4007415,831.35,1842
0.0,2907.558756191956,0.051586308,135.37859,2,787592,4101.109194517136,0.051586308,0.9124827608466148,0.010753055,0.38456604,815.825,1844
0.0,2939.738086084622,0.07059239,137.09703,2,788954,4106.472762346268,0.07059239,0.5359169840812683,0.011158444,0.3823128,824.35,1846
0.0,2941.356973032662,0.045255676,137.51408,1,789954,4111.824357748032,0.045255676,0.785744771361351,0.009810501,0.38218594,824.35,1847
0.0,2973.366783341782,0.04093803,139.05865,1,790954,4117.165509939194,0.04093803,0.2760661244392395,0.010876983,0.3871119,833.675,1848
0.0,2885.7874853463572,0.057514995,135.4432,2,791953,4122.513454198837,0.057514995,0.93410325050354,0.010705995,0.3921804,808.65,1850
0.0,2756.2175398779373,0.07703139,129.20004,2,792486,4127.859698534012,0.07703139,0.9732459001243114,0.011166921,0.38895798,771.975,1852
0.0,2739.275301981258,0.055404812,128.13458,1,792835,4133.213511228561,0.055404812,0.9477289766073227,0.010381846,0.39369085,766.325,1853
0.0,2631.656800856693,0.059631877,122.29292,2,793596,4138.58384513855,0.059631877,0.9664553441107273,0.010674553,0.4076272,735.35,1855
0.0,2632.909392932189,0.04849105,122.53025,1,794596,4143.957931756973,0.04849105,0.31317251920700073,0.009963709,0.4020653,735.35,1856
0.0,2594.6954975393405,0.05667799,120.00913,3,796122,4149.311318874359,0.05667799,0.9094459861516953,0.010886431,0.41136903,722.475,1859
0.0,2581.159849871533,0.04778389,120.29457,2,797732,4154.661240816116,0.04778389,0.4247288107872009,0.010770492,0.39293286,719.125,1861
0.0,2599.21617256054,0.04032044,121.4763,1,798732,4160.011385202408,0.04032044,0.46751052141189575,0.014354052,0.41376138,723.55,1862
0.0,2600.067645344332,0.037657008,121.83588,1,799732,4165.35563492775,0.037657008,0.5232022702693939,0.010096641,0.4041369,723.55,1863
0.0,2603.5698806118644,0.05398485,121.76424,1,800717,4170.710215806961,0.05398485,0.9750713333487511,0.011117498,0.41375723,723.175,1864
0.0,2605.7429970491175,0.05098512,122.05471,1,801717,4176.077213764191,0.05098512,-0.05877947807312012,0.010769438,0.4053374,723.175,1865
0.0,2607.154410668979,0.040243722,122.135765,1,802717,4181.425132751465,0.040243722,0.4293133616447449,0.012731107,0.40446743,723.175,1866
0.0,2611.607749519863,0.05056152,122.03013,1,803717,4186.770140647888,0.05056152,0.9644060842692852,0.011016226,0.40965918,723.175,1867
0.0,2575.2652998688927,0.058351167,120.30554,1,804346,4192.111805677414,0.058351167,0.5745154917240143,0.011483511,0.4138833,713.9,1868
0.0,2577.581056119693,0.046778858,120.14885,1,805346,4197.4571278095245,0.046778858,0.33378857374191284,0.0104905665,0.40820342,713.9,1869
0.0,2578.3406427358286,0.038436584,120.17008,1,806346,4202.80299782753,0.038436584,0.36171603202819824,0.011284357,0.40755078,713.9,1870
0.0,2532.0197822447662,0.06361257,117.88381,1,806794,4208.142267465591,0.06361257,0.9642775356769562,0.0115712015,0.39643005,700.1,1871
0.0,2539.0918463967746,0.045460377,118.45625,1,807794,4213.48604798317,0.045460377,0.482369065284729,0.01101004,0.40604135,702.675,1872
0.0,2579.296423422683,0.049273495,119.92232,1,808794,4218.830270528793,0.049273495,0.37680256366729736,0.011459671,0.40517816,713.9,1873
0.0,2578.4180536036633,0.042636804,119.83408,1,809794,4224.174432277679,0.042636804,0.6346365809440613,0.009965894,0.41514233,713.9,1874
0.0,2604.96330268725,0.045960456,121.04043,1,810794,4229.525685310364,0.045960456,0.32685691118240356,0.010654762,0.4094353,721.9,1875
0.0,2605.040895638342,0.044722956,121.092606,1,811794,4234.8814606666565,0.044722956,0.3845747113227844,0.010711184,0.40676883,721.9,1876
0.0,2665.2530467680954,0.05195512,123.72134,1,812794,4240.229465961456,0.05195512,0.3143743872642517,0.010471513,0.41312763,737.9,1877
0.0,2684.4831915286645,0.03951124,124.665405,1,813794,4245.58020734787,0.03951124,0.36761611700057983,0.010576565,0.42200062,743.4,1878
0.0,2717.517989412992,0.049201146,126.00975,1,814794,4250.928876399994,0.049201146,0.3803211450576782,0.01340281,0.43737876,753.125,1879
0.0,2717.4144551569743,0.046901688,125.77871,1,815794,4256.285315275192,0.046901688,0.6714104115962982,0.009970978,0.42551127,753.125,1880
0.0,2782.13691587441,0.050104532,128.65881,1,816794,4261.646276473999,0.050104532,0.42580604553222656,0.012770643,0.42015067,771.15,1881
0.0,2829.12354536054,0.04745406,130.27507,1,817794,4267.017311573029,0.04745406,0.47841423749923706,0.010970592,0.41937348,783.475,1882
0.0,2845.751660117371,0.043969803,130.87373,1,818794,4272.397353887558,0.043969803,0.2055569291114807,0.012139041,0.43646243,788.7,1883
0.0,2851.491797230864,0.0450319,131.03024,1,819207,4277.765356063843,0.0450319,0.33753859996795654,0.010833303,0.4474078,790.375,1884
0.0,2851.7217671332946,0.05305346,130.87918,1,820207,4283.137854576111,0.05305346,0.24489343166351318,0.014224172,0.44527355,790.375,1885
0.0,2823.8802404153503,0.06838779,129.80566,1,820306,4288.511200904846,0.06838779,-0.20722103118896484,0.010580665,0.446498,783.8,1886
0.0,2822.115778231041,0.044337742,129.65166,1,821306,4293.88219165802,0.044337742,0.2732640504837036,0.011927376,0.43212894,783.8,1887
0.0,2804.043197016044,0.056169413,128.7844,1,822071,4299.255139827728,0.056169413,0.9790489822626114,0.0129339555,0.44050953,777.925,1888
0.0,2847.668515829173,0.052165136,131.1016,1,823071,4305.076140403748,0.052165136,0.4341822862625122,0.011406703,0.42530528,790.725,1889
0.0,2892.7969104785525,0.053015716,133.36674,1,824071,4310.449928283691,0.053015716,-0.049922823905944824,0.011176951,0.4202728,802.95,1890
0.0,2963.8588235939524,0.051957987,136.94672,1,825071,4315.829497337341,0.051957987,0.2834778428077698,0.010126177,0.4337052,822.55,1891
0.0,3023.582649393723,0.04300084,139.93878,1,826071,4321.200829982758,0.04300084,0.23937106132507324,0.01165254,0.44074985,839.625,1892
0.0,3079.963277576347,0.046116695,142.67868,1,827071,4326.559422254562,0.046116695,0.06872951984405518,0.01034785,0.4364423,855.9,1893
0.0,3149.3307525932346,0.055660833,146.16191,1,828071,4331.914531946182,0.055660833,0.8946783319115639,0.011622163,0.44018835,875.0,1894
0.0,3119.8463483857367,0.0447453,145.27507,1,828336,4337.272238254547,0.0447453,0.3232238292694092,0.011577768,0.4445142,868.5,1895
0.0,3119.79137978075,0.035548743,144.73917,1,829336,4342.639003753662,0.035548743,0.4007428288459778,0.011752294,0.44448498,868.5,1896
0.0,3117.4873326101188,0.041306444,144.3594,1,830336,4348.005249261856,0.041306444,0.3874002695083618,0.0131847765,0.44095504,868.5,1897
0.0,3219.5777224176127,0.044754658,148.87679,2,831985,4353.364238500595,0.044754658,0.843866154551506,0.011241436,0.44802478,896.575,1899
0.0,3145.8865892503622,0.0548752,144.79257,2,832730,4358.730493783951,0.0548752,0.9720233548432589,0.011056501,0.4366532,874.95,1901
0.0,3142.605019584283,0.05144697,143.99472,1,833730,4364.101855993271,0.05144697,0.24348825216293335,0.010974743,0.44549838,874.95,1902
0.0,3101.949292640438,0.08204288,141.68,1,834265,4369.487892150879,0.08204288,0.9490636400878429,0.013849762,0.44570568,863.325,1903
0.0,3041.569745510681,0.06196016,139.08656,1,834611,4374.851056575775,0.06196016,0.9691037200391293,0.01112669,0.44375584,847.35,1904
0.0,3041.676038132452,0.03513474,138.7138,1,835611,4380.224715232849,0.03513474,0.2595676779747009,0.01201471,0.44924572,847.35,1905
0.0,3015.737596471058,0.04480105,137.07468,2,837338,4385.599553823471,0.04480105,0.8494590520858765,0.011505893,0.45303047,840.525,1907
0.0,2987.3245276233292,0.047892615,135.54166,2,838624,4390.968187570572,0.047892615,0.8283301442861557,0.010209994,0.45819882,831.95,1909
0.0,2978.469629304937,0.062227167,134.77986,1,839475,4396.326066017151,0.062227167,0.9903510762378573,0.011209233,0.45841593,828.225,1910
0.0,3027.6507177040103,0.046949256,137.13641,1,840475,4401.706321716309,0.046949256,0.23578941822052002,0.010474007,0.434185,842.025,1911
0.0,3026.480031653478,0.041705966,137.17392,2,842475,4407.063014745712,0.041705966,0.3882964253425598,0.010012001,0.43536484,842.025,1913
0.0,3026.647026148131,0.048227467,137.08353,1,843475,4412.420657157898,0.048227467,0.306485116481781,0.011448123,0.4188984,842.025,1914
