#{"t_start": 1521274401.9451933, "env_id": "Hopper-v2"}
r,l,t
9.459691,11,2.7525
17.772045,19,2.780319
28.355528,24,2.815297
8.306103,12,2.832574
9.842023,12,2.850021
17.190914,20,2.879257
10.86306,13,2.894166
6.7886,11,2.907176
20.12952,21,2.931688
4.428195,10,2.943799
15.481172,25,2.978783
4.686614,19,3.005349
16.082956,16,3.027659
6.78876,9,3.039715
11.932928,24,3.074562
100.323208,72,3.179857
39.589668,32,3.226155
6.865294,10,3.241045
19.718738,29,3.283671
18.260136,26,3.321896
7.942724,10,3.33635
10.119848,24,3.370935
18.485801,21,3.401761
12.948941,14,3.421637
7.840345,10,3.435586
57.057875,38,3.490879
13.829209,16,3.514379
16.170266,18,3.540538
8.426477,12,3.557096
181.974164,95,3.695329
6.297107,9,3.708761
46.538239,46,3.778461
38.660269,44,3.842937
17.618573,31,3.888554
7.07464,10,3.903173
5.549574,11,3.91959
13.188217,15,3.941383
13.105074,16,3.964374
7.43764,11,3.980168
7.58091,29,4.022303
9.341327,12,4.039099
20.121608,21,4.069951
22.051061,26,4.109123
64.743782,56,4.192396
12.215331,24,4.77431
25.03478,23,4.808728
15.156336,16,4.832624
5.750588,10,4.846904
48.961072,37,4.901113
12.418891,15,4.922809
14.304991,15,4.944518
34.77038,31,4.991494
24.476811,29,5.033785
7.875576,12,5.05138
18.689662,21,5.08217
22.236641,21,5.112999
32.613609,28,5.154858
8.541787,10,5.169125
11.607024,15,5.191581
12.48318,15,5.213221
8.593127,11,5.229023
9.676306,14,5.249118
14.277174,14,5.269191
7.113203,9,5.28213
8.240984,10,5.296406
11.798467,15,5.318677
9.605938,13,5.337844
9.105263,15,5.359694
9.402227,13,5.378892
7.615367,9,5.39242
40.628708,31,5.437783
7.20353,9,5.451007
6.545253,11,5.467166
10.975782,18,5.493318
47.832959,48,5.564292
9.96354,26,5.603588
8.078942,20,5.633909
5.485317,10,5.648397
9.63988,19,5.67631
66.152329,40,5.734895
25.667148,22,5.767197
32.111874,34,5.817265
13.992267,25,5.853507
11.1137,17,5.879438
9.839413,14,5.899801
80.787,54,5.98011
56.807599,38,6.037634
10.298589,13,6.056215
8.811608,11,6.072079
9.42106,23,6.106233
7.541042,9,6.119243
30.175609,50,6.177256
14.597685,20,6.20365
14.060872,18,6.22879
7.488519,17,6.434879
7.07974,9,6.448056
47.112516,35,6.499166
11.084853,20,6.529452
8.781546,13,6.54919
14.264364,37,6.604509
73.235728,65,6.700785
72.571199,69,6.804187
22.93743,29,6.846951
39.609661,29,6.888798
6.191492,9,6.901753
14.792042,23,6.935297
37.439621,49,7.007736
28.377317,25,7.044613
10.300147,26,7.082536
8.047387,16,7.105787
10.825158,21,7.136233
7.527117,10,7.150792
13.204434,16,7.174329
8.215877,10,7.188829
7.465008,10,7.203543
7.484034,14,7.223789
12.340047,15,7.245702
11.488027,16,7.269212
9.147318,14,7.289082
26.912575,33,7.338403
7.457746,20,7.368196
11.468878,20,7.397436
19.827513,24,7.432212
85.206976,82,7.551958
5.190069,11,7.56829
38.896375,39,7.626364
17.257507,20,7.654973
48.449182,49,7.724725
24.216126,35,7.765607
11.785879,19,7.789624
31.614102,24,7.822902
10.291178,17,7.846726
16.963163,22,7.877283
31.38435,40,8.222461
55.756975,83,8.324866
46.254726,50,8.382514
71.827415,53,8.445859
95.695946,76,8.533626
77.750563,72,8.624217
6.241864,28,8.659498
63.14827,59,8.731392
14.169901,37,8.777398
16.569739,21,8.803527
39.282629,34,8.843287
20.047607,29,8.878476
11.029953,22,8.905929
8.264958,20,8.930848
13.827344,18,8.95315
23.563174,37,8.997508
7.482176,9,9.008439
11.909371,17,9.029359
25.359463,42,9.082183
12.214169,18,9.103328
71.987843,57,9.164396
31.113706,31,9.197886
24.560169,27,9.227057
99.729511,57,9.287996
9.34341,18,9.30754
42.855763,39,9.349352
17.968469,33,9.384612
142.686984,87,9.624372
15.267893,32,9.658924
100.0156,106,9.772781
91.835197,71,9.849038
66.176376,45,9.896919
96.63882,68,9.969887
40.946728,37,10.009717
12.963564,15,10.025877
4.499046,24,10.051979
125.312344,70,10.126542
26.655102,40,10.16945
13.974584,15,10.185697
149.228643,80,10.271599
102.9686,94,10.372536
8.38602,18,10.392178
14.997829,21,10.414929
110.356939,82,10.502719
18.812393,29,10.533988
23.062163,38,10.575237
10.067646,14,10.590164
47.567335,37,10.630144
55.158609,42,10.820411
15.154825,16,10.8378
150.782611,101,10.945954
126.207871,93,11.045114
113.614027,67,11.117095
25.843863,53,11.174244
208.125399,117,11.29919
146.795997,119,11.426014
172.172769,143,11.578743
145.660396,97,11.682817
8.632818,39,11.724798
57.567937,62,11.792181
102.865673,77,11.875021
20.775585,32,12.066839
178.164271,117,12.192225
121.741684,122,12.322947
73.198968,47,12.374254
121.329217,82,12.46282
116.30981,87,12.556719
12.763163,13,12.570938
103.534959,57,12.632778
67.462615,49,12.685576
10.824334,16,12.702941
60.495555,37,12.743019
102.403292,59,12.805797
114.487176,67,12.878087
104.424038,78,12.963053
91.058169,101,13.071818
117.962934,70,13.147263
8.008018,31,13.327102
300.367875,269,13.617534
146.875236,112,13.73856
111.551421,60,13.803061
74.489235,59,13.866902
170.495659,107,13.982757
237.270132,141,14.133303
111.265336,74,14.213063
100.04813,70,14.288247
111.306228,80,14.373653
237.882826,131,14.659638
175.201252,108,14.775117
23.184073,21,14.797762
83.740567,49,14.850147
97.944482,65,14.920339
167.293231,143,15.075343
72.685875,60,15.139901
298.816161,198,15.350869
19.695454,25,15.378099
174.199076,96,15.480353
217.856545,124,15.617138
66.59553,41,15.817915
105.964662,101,15.926949
146.220594,115,16.051621
134.90531,80,16.138333
94.085813,54,16.197133
88.091921,113,16.320396
94.054757,60,16.385296
322.956543,211,16.613462
165.46221,105,16.72718
178.820682,116,16.852439
273.995924,166,17.176183
299.526515,182,17.370507
125.653515,91,17.468138
241.179985,150,17.630269
314.64072,187,17.830134
263.507568,143,17.984152
632.172888,515,18.681623
176.157092,146,18.839299
325.159001,215,19.068392
434.429282,330,19.576031
260.388779,177,19.766963
47.248988,72,19.844771
265.803423,201,20.060734
266.794233,139,20.20867
417.954002,263,20.490125
216.22666,145,20.645489
431.823117,319,21.133812
309.693263,188,21.336875
80.538085,49,21.389678
305.21131,182,21.583903
398.13192,278,21.881571
232.721427,157,22.193699
359.368421,241,22.45119
576.827701,555,23.048611
372.796439,277,23.502731
427.236374,305,23.83013
234.876449,163,24.00512
385.931647,250,24.273754
187.48998,126,24.556256
355.560906,199,24.770179
248.107766,184,24.967498
485.549134,348,25.340766
345.833234,280,25.639599
444.899102,403,26.216071
391.437593,259,26.492377
283.890677,196,26.702403
575.90371,443,27.334418
419.058271,328,27.687489
524.733719,395,28.113225
650.692391,496,28.792422
536.693767,433,29.257735
581.103358,463,29.903203
615.316332,461,30.398085
499.553587,367,30.950589
928.452835,761,31.767894
719.837832,571,32.525529
1051.791465,1000,33.76355
1022.025276,895,35.030197
985.729737,799,36.023972
1060.495725,1000,37.236727
1056.512252,1000,38.461412
1044.532344,1000,39.531214
1054.209494,1000,40.741947
454.683439,410,41.325067
661.29804,480,41.838467
1059.751353,1000,43.064073
762.660733,580,43.829977
1046.97254,1000,45.044858
1057.725944,1000,46.276155
1000.452799,839,47.624053
1058.391755,1000,49.001253
1051.930476,1000,50.455311
1028.382838,1000,51.98922
576.686755,397,52.501649
1035.635707,1000,53.86058
1027.234924,1000,55.283862
1029.90689,1000,56.987746
1046.454841,1000,58.790359
1021.254104,1000,60.627838
1030.838615,1000,62.222494
1031.066296,1000,63.877321
1066.330214,1000,65.357429
