TimeElapsed,EpTrueRewMean,entropy,ev_tdlam_before,EpThisIter,entloss,TimestepsSoFar,optimgain,EpLenMean,EpRewMean,meankl,surrgain,EpisodesSoFar
3255.6413679122925,1431.5449250121362,0.5593524,0.48970234394073486,2,0.0,732417,0.065537706,490.95,46.319645,0.010643171,0.065537706,1621
3260.1528420448303,1407.1175220787404,0.54344934,0.9757198747247458,2,0.0,733357,0.073471755,479.7,45.805645,0.010861259,0.073471755,1623
3264.276006937027,1444.010049906769,0.53757143,0.3357532024383545,1,0.0,734357,0.06256015,494.175,46.925575,0.011145314,0.06256015,1624
3268.8559305667877,1409.1272057626718,0.53781146,0.8122364431619644,1,0.0,734650,0.07870616,481.275,45.81437,0.010849431,0.07870616,1625
3273.3427250385284,1414.8609547092442,0.5226782,0.31617140769958496,1,0.0,735650,0.061806634,486.25,45.9533,0.010670301,0.061806634,1626
3277.8740468025208,1436.7678946429396,0.49883726,0.8564929962158203,2,0.0,737284,0.0598509,491.125,47.030373,0.010300913,0.0598509,1628
3282.2295887470245,1402.575309984883,0.47955295,0.8020826578140259,2,0.0,738508,0.050740518,475.95,46.537727,0.0108318385,0.050740518,1630
3286.539457321167,1340.4262356284744,0.50266725,0.987810779362917,4,0.0,739783,0.055195324,448.475,45.7902,0.011612384,0.055195324,1634
3291.286994457245,1303.4048015803805,0.5020716,0.9497391283512115,2,0.0,740315,0.06444964,437.1,44.90374,0.009758249,0.06444964,1636
3295.622092962265,1295.42056861006,0.48680803,0.9427446499466896,2,0.0,741391,0.075514995,434.95,44.76482,0.011731211,0.075514995,1638
3300.0230956077576,1342.585338930201,0.491601,0.9404797218739986,1,0.0,742391,0.059282687,450.025,46.30123,0.010487522,0.059282687,1639
3304.6366324424744,1384.0634550611953,0.47765708,0.9294683858752251,3,0.0,743661,0.071593285,460.425,47.82025,0.010728708,0.071593285,1642
3309.165153026581,1407.788668625141,0.4825135,0.963952299207449,2,0.0,744474,0.06836052,468.35,48.809113,0.01146644,0.06836052,1644
3313.434549808502,1439.768936468375,0.48390955,0.9326872751116753,1,0.0,745129,0.07151802,478.775,49.88587,0.010488117,0.07151802,1645
3317.5127351284027,1379.3646984349148,0.47555166,0.8951985761523247,3,0.0,745969,0.069536746,456.725,48.197548,0.010997125,0.069536746,1648
3321.9635379314423,1380.1628358760813,0.4555398,0.9392610006034374,3,0.0,747099,0.06551242,457.175,48.300056,0.011009289,0.06551242,1651
3326.428116083145,1385.4689576701105,0.4482116,0.9500323124229908,1,0.0,747387,0.10337176,458.4,48.239025,0.011585284,0.10337176,1652
3330.8473784923553,1427.1636478155292,0.43620574,0.9731098096817732,3,0.0,748598,0.06951661,471.975,49.015667,0.011575798,0.06951661,1655
3335.3416934013367,1493.8589079173548,0.4219084,0.7357414662837982,2,0.0,750058,0.053251553,495.825,50.977203,0.011764344,0.053251553,1657
3339.8057610988617,1485.6144507558597,0.4235916,0.9765744674950838,2,0.0,750839,0.10591287,490.25,50.315594,0.010557262,0.10591287,1659
3344.4304151535034,1452.1486579867546,0.42449847,0.9594624973833561,3,0.0,751977,0.065595716,475.075,48.977364,0.011469287,0.065595716,1662
3349.200208425522,1414.6954213100416,0.42660877,0.9517333023250103,2,0.0,752776,0.06910436,460.475,47.656532,0.011340403,0.06910436,1664
3353.6044647693634,1383.9397320736455,0.4120214,0.668829619884491,3,0.0,754574,0.06408748,448.1,46.232178,0.010802443,0.06408748,1667
3358.0422019958496,1348.9716263589878,0.41095763,0.8539060354232788,2,0.0,755768,0.06765973,437.1,44.81899,0.011165536,0.06765973,1669
3362.4463539123535,1345.9609061278038,0.38147238,0.9678877219557762,2,0.0,756563,0.076719105,437.6,44.18745,0.011973177,0.076719105,1671
3366.4214346408844,1396.7499230549881,0.37516665,0.1544470191001892,1,0.0,757563,0.03359016,457.5,45.3341,0.0038100583,0.03359016,1672
3371.197561264038,1459.0960124899289,0.38190576,0.8388770073652267,2,0.0,759066,0.07006799,482.075,46.58091,0.010723146,0.07006799,1674
3375.551578760147,1507.476504461997,0.39333224,0.9686081260442734,3,0.0,760537,0.06589836,498.175,47.853752,0.011316588,0.06589836,1677
3380.118456840515,1521.932663068455,0.38093692,0.5518369376659393,1,0.0,761537,0.06315447,503.65,48.219124,0.011271383,0.06315447,1678
3384.687032222748,1486.891230517253,0.38535574,0.6959973573684692,1,0.0,762183,0.069698356,494.8,46.823265,0.010694822,0.069698356,1679
3388.4842166900635,1565.6652742331632,0.38034406,0.5713662207126617,2,0.0,764144,0.06782156,523.65,49.03617,0.0126533955,0.06782156,1681
3392.475530385971,1596.8414274551747,0.37248486,0.6738580763339996,1,0.0,765144,0.06900958,537.075,49.80605,0.010022822,0.06900958,1682
3396.9381341934204,1631.4129796823443,0.39242652,0.9465246498584747,2,0.0,766488,0.072144926,550.35,50.873554,0.0107638035,0.072144926,1684
3400.975935935974,1630.723970704486,0.38684583,0.9362542256712914,1,0.0,767091,0.07850365,549.05,50.968014,0.011518287,0.07850365,1685
3405.467467546463,1689.078102828576,0.39020944,0.6478449404239655,2,0.0,768581,0.067110166,569.9,52.557396,0.011675475,0.067110166,1687
3410.112254858017,1698.7881412823313,0.39201352,0.8760753124952316,2,0.0,769337,0.07503742,573.775,53.135754,0.01097754,0.07503742,1689
3414.7116940021515,1716.434935218381,0.3762547,0.9578979760408401,1,0.0,769876,0.06977324,580.25,53.750114,0.011966141,0.06977324,1690
3419.189522743225,1741.6920849665469,0.37889066,0.8301476538181305,2,0.0,771139,0.068097554,593.8,54.269024,0.010509072,0.068097554,1692
3423.3226313591003,1737.2121970862777,0.39648348,0.8671726733446121,1,0.0,771684,0.06835011,590.625,54.5349,0.010380382,0.06835011,1693
